id,dttm,temp,lux
1,2022-12-01 00:00,6.109,0
2,2022-12-01 00:10,6.109,0
3,2022-12-01 00:20,5.906,0
4,2022-12-01 00:30,5.804,0
5,2022-12-01 00:40,5.804,0
6,2022-12-01 00:50,5.804,0
7,2022-12-01 01:00,5.804,0
8,2022-12-01 01:10,5.702,0
9,2022-12-01 01:20,5.702,0
10,2022-12-01 01:30,5.6,0
11,2022-12-01 01:40,5.6,0
12,2022-12-01 01:50,5.498,0
13,2022-12-01 02:00,5.395,0
14,2022-12-01 02:10,5.498,0
15,2022-12-01 02:20,5.395,0
16,2022-12-01 02:30,5.395,0
17,2022-12-01 02:40,5.395,0
18,2022-12-01 02:50,5.6,0
19,2022-12-01 03:00,5.6,0
20,2022-12-01 03:10,5.498,0
21,2022-12-01 03:20,5.395,0
22,2022-12-01 03:30,5.395,0
23,2022-12-01 03:40,5.395,0
24,2022-12-01 03:50,5.395,0
25,2022-12-01 04:00,5.395,0
26,2022-12-01 04:10,5.498,0
27,2022-12-01 04:20,5.6,0
28,2022-12-01 04:30,5.293,0
29,2022-12-01 04:40,5.19,0
30,2022-12-01 04:50,5.19,0
31,2022-12-01 05:00,5.19,0
32,2022-12-01 05:10,4.985,0
33,2022-12-01 05:20,4.985,0
34,2022-12-01 05:30,4.882,0
35,2022-12-01 05:40,4.882,0
36,2022-12-01 05:50,5.088,0
37,2022-12-01 06:00,5.088,0
38,2022-12-01 06:10,5.088,0
39,2022-12-01 06:20,4.882,0
40,2022-12-01 06:30,4.882,0
41,2022-12-01 06:40,4.779,0
42,2022-12-01 06:50,4.779,0
43,2022-12-01 07:00,4.675,0
44,2022-12-01 07:10,4.675,0
45,2022-12-01 07:20,4.675,0
46,2022-12-01 07:30,4.572,0
47,2022-12-01 07:40,4.572,0
48,2022-12-01 07:50,4.572,0
49,2022-12-01 08:00,4.572,10.8
50,2022-12-01 08:10,4.675,32.3
51,2022-12-01 08:20,4.779,21.5
52,2022-12-01 08:30,4.675,75.3
53,2022-12-01 08:40,4.572,139.9
54,2022-12-01 08:50,4.365,247.6
55,2022-12-01 09:00,4.365,279.9
56,2022-12-01 09:10,4.261,269.1
57,2022-12-01 09:20,4.365,301.4
58,2022-12-01 09:30,4.469,430.6
59,2022-12-01 09:40,4.572,409
60,2022-12-01 09:50,4.572,452.1
61,2022-12-01 10:00,4.675,527.4
62,2022-12-01 10:10,4.675,549
63,2022-12-01 10:20,4.779,602.8
64,2022-12-01 10:30,4.882,656.6
65,2022-12-01 10:40,4.882,688.9
66,2022-12-01 10:50,4.882,688.9
67,2022-12-01 11:00,4.779,710.4
68,2022-12-01 11:10,4.779,731.9
69,2022-12-01 11:20,4.779,721.2
70,2022-12-01 11:30,4.675,710.4
71,2022-12-01 11:40,4.675,818.1
72,2022-12-01 11:50,4.779,850.4
73,2022-12-01 12:00,4.779,914.9
74,2022-12-01 12:10,4.779,904.2
75,2022-12-01 12:20,4.882,1054.9
76,2022-12-01 12:30,4.985,1141
77,2022-12-01 12:40,5.088,1162.5
78,2022-12-01 12:50,5.293,1065.6
79,2022-12-01 13:00,5.293,1001
80,2022-12-01 13:10,5.293,1054.9
81,2022-12-01 13:20,5.395,1033.3
82,2022-12-01 13:30,5.19,1011.8
83,2022-12-01 13:40,5.19,1022.6
84,2022-12-01 13:50,4.985,861.1
85,2022-12-01 14:00,4.985,1194.8
86,2022-12-01 14:10,5.19,1345.5
87,2022-12-01 14:20,5.293,1184
88,2022-12-01 14:30,5.395,871.9
89,2022-12-01 14:40,5.395,645.8
90,2022-12-01 14:50,5.395,516.7
91,2022-12-01 15:00,5.293,398.3
92,2022-12-01 15:10,5.088,366
93,2022-12-01 15:20,4.882,290.6
94,2022-12-01 15:30,4.572,279.9
95,2022-12-01 15:40,4.572,279.9
96,2022-12-01 15:50,4.469,215.3
97,2022-12-01 16:00,4.261,129.2
98,2022-12-01 16:10,4.157,86.1
99,2022-12-01 16:20,4.053,43.1
100,2022-12-01 16:30,4.053,10.8
101,2022-12-01 16:40,3.949,0
102,2022-12-01 16:50,3.949,0
103,2022-12-01 17:00,3.949,0
104,2022-12-01 17:10,3.949,0
105,2022-12-01 17:20,4.053,0
106,2022-12-01 17:30,3.845,0
107,2022-12-01 17:40,3.845,0
108,2022-12-01 17:50,3.74,0
109,2022-12-01 18:00,3.845,0
110,2022-12-01 18:10,3.74,0
111,2022-12-01 18:20,3.74,0
112,2022-12-01 18:30,3.74,0
113,2022-12-01 18:40,3.74,0
114,2022-12-01 18:50,3.845,0
115,2022-12-01 19:00,3.949,0
116,2022-12-01 19:10,3.845,0
117,2022-12-01 19:20,3.74,0
118,2022-12-01 19:30,3.74,0
119,2022-12-01 19:40,3.845,0
120,2022-12-01 19:50,3.74,0
121,2022-12-01 20:00,3.74,0
122,2022-12-01 20:10,3.74,0
123,2022-12-01 20:20,3.74,0
124,2022-12-01 20:30,3.636,0
125,2022-12-01 20:40,3.636,0
126,2022-12-01 20:50,3.74,0
127,2022-12-01 21:00,3.636,0
128,2022-12-01 21:10,3.636,0
129,2022-12-01 21:20,3.531,0
130,2022-12-01 21:30,3.426,0
131,2022-12-01 21:40,3.531,0
132,2022-12-01 21:50,3.636,0
133,2022-12-01 22:00,3.845,0
134,2022-12-01 22:10,3.74,0
135,2022-12-01 22:20,3.636,0
136,2022-12-01 22:30,3.845,0
137,2022-12-01 22:40,3.845,0
138,2022-12-01 22:50,3.74,0
139,2022-12-01 23:00,3.636,0
140,2022-12-01 23:10,3.636,0
141,2022-12-01 23:20,3.426,0
142,2022-12-01 23:30,3.636,0
143,2022-12-01 23:40,3.74,0
144,2022-12-01 23:50,3.74,0
145,2022-12-02 00:00,3.636,0
146,2022-12-02 00:10,3.74,0
147,2022-12-02 00:20,3.74,0
148,2022-12-02 00:30,3.636,0
149,2022-12-02 00:40,3.636,0
150,2022-12-02 00:50,3.636,0
151,2022-12-02 01:00,3.636,0
152,2022-12-02 01:10,3.845,0
153,2022-12-02 01:20,3.74,0
154,2022-12-02 01:30,3.636,0
155,2022-12-02 01:40,3.636,0
156,2022-12-02 01:50,3.636,0
157,2022-12-02 02:00,3.636,0
158,2022-12-02 02:10,3.636,0
159,2022-12-02 02:20,3.74,0
160,2022-12-02 02:30,3.74,0
161,2022-12-02 02:40,3.74,0
162,2022-12-02 02:50,3.845,0
163,2022-12-02 03:00,3.636,0
164,2022-12-02 03:10,3.74,0
165,2022-12-02 03:20,3.74,0
166,2022-12-02 03:30,3.636,0
167,2022-12-02 03:40,3.74,0
168,2022-12-02 03:50,3.949,0
169,2022-12-02 04:00,3.74,0
170,2022-12-02 04:10,3.636,0
171,2022-12-02 04:20,3.636,0
172,2022-12-02 04:30,3.426,0
173,2022-12-02 04:40,3.531,0
174,2022-12-02 04:50,3.636,0
175,2022-12-02 05:00,3.636,0
176,2022-12-02 05:10,3.531,0
177,2022-12-02 05:20,3.426,0
178,2022-12-02 05:30,3.531,0
179,2022-12-02 05:40,3.531,0
180,2022-12-02 05:50,3.426,0
181,2022-12-02 06:00,3.426,0
182,2022-12-02 06:10,3.426,0
183,2022-12-02 06:20,3.531,0
184,2022-12-02 06:30,3.531,0
185,2022-12-02 06:40,3.531,0
186,2022-12-02 06:50,3.426,0
187,2022-12-02 07:00,3.636,0
188,2022-12-02 07:10,3.531,0
189,2022-12-02 07:20,3.74,0
190,2022-12-02 07:30,3.74,0
191,2022-12-02 07:40,3.74,0
192,2022-12-02 07:50,3.845,0
193,2022-12-02 08:00,3.845,21.5
194,2022-12-02 08:10,3.949,32.3
195,2022-12-02 08:20,3.845,86.1
196,2022-12-02 08:30,3.845,139.9
197,2022-12-02 08:40,3.949,161.5
198,2022-12-02 08:50,4.053,236.8
199,2022-12-02 09:00,3.949,290.6
200,2022-12-02 09:10,3.949,387.5
201,2022-12-02 09:20,4.053,527.4
202,2022-12-02 09:30,4.053,624.3
203,2022-12-02 09:40,4.053,710.4
204,2022-12-02 09:50,4.053,667.4
205,2022-12-02 10:00,4.157,839.6
206,2022-12-02 10:10,4.469,958
207,2022-12-02 10:20,4.469,1054.9
208,2022-12-02 10:30,4.572,1011.8
209,2022-12-02 10:40,4.365,1011.8
210,2022-12-02 10:50,4.469,1011.8
211,2022-12-02 11:00,4.469,1130.2
212,2022-12-02 11:10,4.675,1280.9
213,2022-12-02 11:20,4.675,1162.5
214,2022-12-02 11:30,4.572,1324
215,2022-12-02 11:40,4.261,979.5
216,2022-12-02 11:50,4.261,785.8
217,2022-12-02 12:00,4.261,624.3
218,2022-12-02 12:10,4.157,645.8
219,2022-12-02 12:20,4.053,699.7
220,2022-12-02 12:30,4.053,828.8
221,2022-12-02 12:40,4.157,904.2
222,2022-12-02 12:50,4.053,688.9
223,2022-12-02 13:00,4.157,710.4
224,2022-12-02 13:10,4.157,839.6
225,2022-12-02 13:20,4.261,958
226,2022-12-02 13:30,4.469,936.5
227,2022-12-02 13:40,4.469,1356.3
228,2022-12-02 13:50,4.882,1808.3
229,2022-12-02 14:00,5.088,1808.3
230,2022-12-02 14:10,5.088,1636.1
231,2022-12-02 14:20,5.293,1808.3
232,2022-12-02 14:30,5.19,1636.1
233,2022-12-02 14:40,5.19,1377.8
234,2022-12-02 14:50,5.088,1377.8
235,2022-12-02 15:00,5.088,1377.8
236,2022-12-02 15:10,5.19,1291.7
237,2022-12-02 15:20,5.19,1291.7
238,2022-12-02 15:30,5.088,1205.6
239,2022-12-02 15:40,5.088,1151.7
240,2022-12-02 15:50,5.088,893.4
241,2022-12-02 16:00,4.985,753.5
242,2022-12-02 16:10,4.779,688.9
243,2022-12-02 16:20,4.779,559.7
244,2022-12-02 16:30,4.779,247.6
245,2022-12-02 16:40,4.572,43.1
246,2022-12-02 16:50,4.469,10.8
247,2022-12-02 17:00,4.365,0
248,2022-12-02 17:10,4.365,0
249,2022-12-02 17:20,4.365,0
250,2022-12-02 17:30,4.365,0
251,2022-12-02 17:40,4.261,0
252,2022-12-02 17:50,4.261,0
253,2022-12-02 18:00,4.157,0
254,2022-12-02 18:10,4.157,0
255,2022-12-02 18:20,4.157,0
256,2022-12-02 18:30,4.157,0
257,2022-12-02 18:40,4.157,0
258,2022-12-02 18:50,4.157,0
259,2022-12-02 19:00,4.053,0
260,2022-12-02 19:10,4.053,0
261,2022-12-02 19:20,4.053,0
262,2022-12-02 19:30,3.949,0
263,2022-12-02 19:40,3.949,0
264,2022-12-02 19:50,4.053,0
265,2022-12-02 20:00,4.053,0
266,2022-12-02 20:10,4.053,0
267,2022-12-02 20:20,4.157,0
268,2022-12-02 20:30,3.949,0
269,2022-12-02 20:40,3.845,0
270,2022-12-02 20:50,3.74,0
271,2022-12-02 21:00,3.321,0
272,2022-12-02 21:10,2.793,0
273,2022-12-02 21:20,2.581,0
274,2022-12-02 21:30,2.687,0
275,2022-12-02 21:40,2.687,0
276,2022-12-02 21:50,2.793,0
277,2022-12-02 22:00,2.581,0
278,2022-12-02 22:10,2.368,0
279,2022-12-02 22:20,2.368,0
280,2022-12-02 22:30,2.262,0
281,2022-12-02 22:40,1.941,0
282,2022-12-02 22:50,1.941,0
