date,th,origin
2020-12-14 04:00:00,4.235,H
2020-12-14 05:00:00,4.064,H
2020-12-14 06:00:00,3.313,H
2020-12-14 07:00:00,4.063,H
2020-12-14 08:00:00,2.872,H
2020-12-14 09:00:00,3.488,H
2020-12-14 10:00:00,4.933,H
2020-12-14 11:00:00,6.436,H
2020-12-14 12:00:00,8.562,H
2020-12-14 13:00:00,8.862,H
2020-12-14 14:00:00,9.505,H
2020-12-14 15:00:00,9.472,H
2020-12-14 16:00:00,8.961,H
2020-12-14 17:00:00,8.215,H
2020-12-14 18:00:00,7.38,H
2020-12-14 19:00:00,6.708,H
2020-12-14 20:00:00,6.691,H
2020-12-14 21:00:00,5.876,H
2020-12-14 22:00:00,5.467,H
2020-12-14 23:00:00,5.552,H
2020-12-15 00:00:00,5.74,H
2020-12-15 01:00:00,6.098,H
2020-12-15 02:00:00,6.285,H
2020-12-15 03:00:00,6.285,H
2020-12-15 04:00:00,6.488,H
2020-12-15 05:00:00,6.251,H
2020-12-15 06:00:00,6.183,H
2020-12-15 07:00:00,6.454,H
2020-12-15 08:00:00,6.352,H
2020-12-15 09:00:00,6.961,H
2020-12-15 10:00:00,7.414,H
2020-12-15 11:00:00,7.682,H
2020-12-15 12:00:00,8.581,H
2020-12-15 13:00:00,9.472,H
2020-12-15 14:00:00,10.439,H
2020-12-15 15:00:00,10.52,H
2020-12-15 16:00:00,10.39,H
2020-12-15 17:00:00,10.096,H
2020-12-15 18:00:00,10.046,H
2020-12-15 19:00:00,9.636,H
2020-12-15 20:00:00,9.439,H
2020-12-15 21:00:00,9.472,H
2020-12-15 22:00:00,9.011,H
2020-12-15 23:00:00,8.862,H
2020-12-16 00:00:00,8.596,H
2020-12-16 01:00:00,7.632,H
2020-12-16 02:00:00,8.115,H
2020-12-16 03:00:00,7.313,H
2020-12-16 04:00:00,7.347,H
2020-12-16 05:00:00,7.565,H
2020-12-16 06:00:00,8.63,H
2020-12-16 07:00:00,8.182,H
2020-12-16 08:00:00,7.045,H
2020-12-16 09:00:00,7.799,H
2020-12-16 10:00:00,8.348,H
2020-12-16 11:00:00,9.472,H
2020-12-16 12:00:00,10.046,H
2020-12-16 13:00:00,10.292,H
2020-12-16 14:00:00,10.079,H
2020-12-16 15:00:00,10.046,H
2020-12-16 16:00:00,9.258,H
2020-12-16 17:00:00,8.265,H
2020-12-16 18:00:00,7.531,H
2020-12-16 19:00:00,7.297,H
2020-12-16 20:00:00,7.33,H
2020-12-16 21:00:00,7.078,H
2020-12-16 22:00:00,6.64,H
2020-12-16 23:00:00,6.302,H
2020-12-17 00:00:00,5.877,H
2020-12-17 01:00:00,5.415,H
2020-12-17 02:00:00,5.106,H
2020-12-17 03:00:00,4.83,H
2020-12-17 04:00:00,5.45,H
2020-12-17 05:00:00,6.42,H
2020-12-17 06:00:00,9.027,H
2020-12-17 07:00:00,9.653,H
2020-12-17 08:00:00,10.389,H
2020-12-17 09:00:00,11.204,H
2020-12-17 10:00:00,11.997,H
2020-12-17 11:00:00,12.417,H
2020-12-17 12:00:00,12.304,H
2020-12-17 13:00:00,12.417,H
2020-12-17 14:00:00,11.56,H
2020-12-17 15:00:00,10.96,H
2020-12-17 16:00:00,10.716,H
2020-12-17 17:00:00,10.536,H
2020-12-17 18:00:00,10.226,H
2020-12-17 19:00:00,9.997,H
2020-12-17 20:00:00,9.571,H
2020-12-17 21:00:00,9.028,H
2020-12-17 22:00:00,8.862,H
2020-12-17 23:00:00,8.614,H
2020-12-18 00:00:00,8.248,H
2020-12-18 01:00:00,7.582,H
2020-12-18 02:00:00,7.431,H
2020-12-18 03:00:00,7.112,H
2020-12-18 04:00:00,7.045,H
2020-12-18 05:00:00,7.095,H
2020-12-18 06:00:00,7.045,H
2020-12-18 07:00:00,6.471,H
2020-12-18 08:00:00,6.234,H
2020-12-18 09:00:00,6.59,H
2020-12-18 10:00:00,7.028,H
2020-12-18 11:00:00,7.982,H
2020-12-18 12:00:00,9.652,H
2020-12-18 13:00:00,9.735,H
2020-12-18 14:00:00,9.735,H
2020-12-18 15:00:00,9.439,H
2020-12-18 16:00:00,9.06,H
2020-12-18 17:00:00,8.978,H
2020-12-18 18:00:00,9.11,H
2020-12-18 19:00:00,9.191,H
2020-12-18 20:00:00,8.348,H
2020-12-18 21:00:00,8.481,H
2020-12-18 22:00:00,7.63,H
2020-12-18 23:00:00,6.843,H
2020-12-19 00:00:00,7.146,H
2020-12-19 01:00:00,7.347,H
2020-12-19 02:00:00,7.481,H
2020-12-19 03:00:00,7.23,H
2020-12-19 04:00:00,6.589,H
2020-12-19 05:00:00,5.893,H
2020-12-19 06:00:00,5.381,H
2020-12-19 07:00:00,4.883,H
2020-12-19 08:00:00,4.658,H
2020-12-19 09:00:00,5.294,H
2020-12-19 10:00:00,6.725,H
2020-12-19 11:00:00,7.362,H
2020-12-19 12:00:00,8.514,H
2020-12-19 13:00:00,8.977,H
2020-12-19 14:00:00,9.093,H
2020-12-19 15:00:00,8.498,H
2020-12-19 16:00:00,7.966,H
2020-12-19 17:00:00,7.849,H
2020-12-19 18:00:00,8.115,H
2020-12-19 19:00:00,8.265,H
2020-12-19 20:00:00,8.697,H
2020-12-19 21:00:00,9.059,H
2020-12-19 22:00:00,7.966,H
2020-12-19 23:00:00,7.815,H
2020-12-20 00:00:00,8.049,H
2020-12-20 01:00:00,7.866,H
2020-12-20 02:00:00,7.815,H
2020-12-20 03:00:00,7.649,H
2020-12-20 04:00:00,8.381,H
2020-12-20 05:00:00,10.014,H
2020-12-20 06:00:00,10.373,H
2020-12-20 07:00:00,10.96,H
2020-12-20 08:00:00,10.944,H
2020-12-20 09:00:00,10.78,H
2020-12-20 10:00:00,10.453,H
2020-12-20 11:00:00,11.884,H
2020-12-20 12:00:00,11.819,H
2020-12-20 13:00:00,11.496,H
2020-12-20 14:00:00,11.041,H
2020-12-20 15:00:00,10.422,H
2020-12-20 16:00:00,10.079,H
2020-12-20 17:00:00,10.079,H
2020-12-20 18:00:00,10.128,H
2020-12-20 19:00:00,10.128,H
2020-12-20 20:00:00,9.981,H
2020-12-20 21:00:00,10.046,H
2020-12-20 22:00:00,9.932,H
2020-12-20 23:00:00,9.472,H
