date_time,th,origin
2020-11-30 00:00:00,0.7655,H
2020-11-30 01:00:00,0.911333333333333,H
2020-11-30 02:00:00,0.323833333333333,H
2020-11-30 03:00:00,-0.157666666666667,H
2020-11-30 04:00:00,-0.4185,H
2020-11-30 05:00:00,-0.139,H
2020-11-30 06:00:00,-0.288,H
2020-11-30 07:00:00,-0.610610948178585,R
2020-11-30 08:00:00,-0.362833333333333,H
2020-11-30 09:00:00,0.2135,H
2020-11-30 10:00:00,1.54133333333333,H
2020-11-30 11:00:00,5.155,H
2020-11-30 12:00:00,7.00966666666667,H
2020-11-30 13:00:00,8.21533333333333,H
2020-11-30 14:00:00,7.54766666666667,H
2020-11-30 15:00:00,5.39583333333333,H
2020-11-30 16:00:00,3.75116666666667,H
2020-11-30 17:00:00,2.53416666666667,H
2020-11-30 18:00:00,1.70983333333333,H
2020-11-30 19:00:00,1.34816666666667,H
2020-11-30 20:00:00,0.966333333333333,H
2020-11-30 21:00:00,0.911666666666667,H
2020-11-30 22:00:00,0.5265,H
2020-11-30 23:00:00,0.948,H
2020-12-01 00:00:00,1.112,H
2020-12-01 01:00:00,1.34816666666667,H
2020-12-01 02:00:00,1.9615,H
2020-12-01 03:00:00,2.249,H
2020-12-01 04:00:00,3.313,H
2020-12-01 05:00:00,4.06716666666667,H
2020-12-01 06:00:00,3.78666666666667,H
2020-12-01 07:00:00,2.21283333333333,H
2020-12-01 08:00:00,2.12366666666667,H
2020-12-01 09:00:00,2.44566666666667,H
2020-12-01 10:00:00,2.74783333333333,H
2020-12-01 11:00:00,2.96066666666667,H
2020-12-01 12:00:00,3.31366666666667,H
2020-12-01 13:00:00,3.70033333333333,H
2020-12-01 14:00:00,4.137,H
2020-12-01 15:00:00,4.11966666666667,H
2020-12-01 16:00:00,4.05,H
2020-12-01 17:00:00,3.788,H
2020-12-01 18:00:00,3.61266666666667,H
2020-12-01 19:00:00,3.59533333333333,H
2020-12-01 20:00:00,3.56033333333333,H
2020-12-01 21:00:00,3.48983333333333,H
2020-12-01 22:00:00,3.472,H
2020-12-01 23:00:00,3.91458266610663,R
2020-12-02 00:00:00,3.33133333333333,H
2020-12-02 01:00:00,3.11966666666667,H
2020-12-02 02:00:00,3.402,H
2020-12-02 03:00:00,3.3315,H
2020-12-02 04:00:00,3.19033333333333,H
2020-12-02 05:00:00,3.22566666666667,H
2020-12-02 06:00:00,3.27866666666667,H
2020-12-02 07:00:00,3.52516666666667,H
2020-12-02 08:00:00,3.648,H
2020-12-02 09:00:00,3.718,H
2020-12-02 10:00:00,3.98033333333333,H
2020-12-02 11:00:00,4.623,H
2020-12-02 12:00:00,5.02,H
2020-12-02 13:00:00,5.07166666666667,H
2020-12-02 14:00:00,5.8595,H
2020-12-02 15:00:00,5.41516666666667,H
2020-12-02 16:00:00,4.8475,H
2020-12-02 17:00:00,4.276,H
2020-12-02 18:00:00,3.99783333333333,H
2020-12-02 19:00:00,3.753,H
2020-12-02 20:00:00,3.613,H
2020-12-02 21:00:00,3.5955,H
2020-12-02 22:00:00,3.50733333333333,H
2020-12-02 23:00:00,3.34933333333333,H
2020-12-03 00:00:00,3.208,H
2020-12-03 01:00:00,3.01366666666667,H
2020-12-03 02:00:00,2.97833333333333,H
2020-12-03 03:00:00,2.89,H
2020-12-03 04:00:00,3.049,H
2020-12-03 05:00:00,3.155,H
2020-12-03 06:00:00,3.24333333333333,H
2020-12-03 07:00:00,3.81115805935485,R
2020-12-03 08:00:00,3.50733333333333,H
2020-12-03 09:00:00,3.71766666666667,H
2020-12-03 10:00:00,4.50166666666667,H
2020-12-03 11:00:00,4.813,H
2020-12-03 12:00:00,5.3125,H
2020-12-03 13:00:00,6.69393226591291,R
2020-12-03 14:00:00,9.97916666666667,H
2020-12-03 15:00:00,7.78183333333333,H
2020-12-03 16:00:00,6.55416666666667,H
2020-12-03 17:00:00,4.89916666666667,H
2020-12-03 18:00:00,4.467,H
2020-12-03 19:00:00,4.70966666666667,H
2020-12-03 20:00:00,5.003,H
2020-12-03 21:00:00,5.2955,H
2020-12-03 22:00:00,5.65466666666667,H
2020-12-03 23:00:00,5.158,H
2020-12-04 00:00:00,6.19833333333333,H
2020-12-04 01:00:00,7.06216666666667,H
2020-12-04 02:00:00,7.21266666666667,H
2020-12-04 03:00:00,7.51483333333333,H
2020-12-04 04:00:00,8.11483333333333,H
2020-12-04 05:00:00,8.5145,H
2020-12-04 06:00:00,7.999,H
2020-12-04 07:00:00,7.8485,H
2020-12-04 08:00:00,7.09533333333333,H
2020-12-04 09:00:00,6.87666666666667,H
2020-12-04 10:00:00,6.89383333333333,H
2020-12-04 11:00:00,6.437,H
2020-12-04 12:00:00,6.26783333333333,H
2020-12-04 13:00:00,6.67416666666667,H
2020-12-04 14:00:00,6.33583333333333,H
2020-12-04 15:00:00,6.183,H
2020-12-04 16:00:00,6.047,H
2020-12-04 17:00:00,5.979,H
2020-12-04 18:00:00,5.877,H
2020-12-04 19:00:00,5.63766666666667,H
2020-12-04 20:00:00,5.347,H
2020-12-04 21:00:00,5.31266666666667,H
2020-12-04 22:00:00,5.2955,H
2020-12-04 23:00:00,5.02,H
2020-12-05 00:00:00,4.53633333333333,H
2020-12-05 01:00:00,4.15433333333333,H
2020-12-05 02:00:00,3.64766666666667,H
2020-12-05 03:00:00,3.525,H
2020-12-05 04:00:00,3.71733333333333,H
2020-12-05 05:00:00,4.10216666666667,H
2020-12-05 06:00:00,4.10216666666667,H
2020-12-05 07:00:00,3.8755,H
2020-12-05 08:00:00,3.6475,H
2020-12-05 09:00:00,3.56,H
2020-12-05 10:00:00,4.06716666666667,H
2020-12-05 11:00:00,4.796,H
2020-12-05 12:00:00,5.535,H
2020-12-05 13:00:00,6.77416666666667,H
2020-12-05 14:00:00,6.43733333333333,H
2020-12-05 15:00:00,5.996,H
2020-12-05 16:00:00,5.53516666666667,H
2020-12-05 17:00:00,5.20966666666667,H
2020-12-05 18:00:00,5.15816666666667,H
2020-12-05 19:00:00,5.03306787280292,R
2020-12-05 20:00:00,5.06521132553753,R
2020-12-05 21:00:00,5.07166666666667,H
2020-12-05 22:00:00,4.95133333333333,H
2020-12-05 23:00:00,4.86822493601982,R
2020-12-06 00:00:00,4.64033333333333,H
2020-12-06 01:00:00,4.60566666666667,H
2020-12-06 02:00:00,4.78986071184557,R
2020-12-06 03:00:00,4.9304018751006,R
2020-12-06 04:00:00,4.76617071980899,R
2020-12-06 05:00:00,4.32816666666667,H
2020-12-06 06:00:00,3.99783333333333,H
2020-12-06 07:00:00,4.172,H
2020-12-06 08:00:00,4.22416666666667,H
2020-12-06 09:00:00,4.311,H
2020-12-06 10:00:00,4.67466666666667,H
2020-12-06 11:00:00,5.723,H
2020-12-06 12:00:00,6.115,H
2020-12-06 13:00:00,6.166,H
2020-12-06 14:00:00,5.75733333333333,H
2020-12-06 15:00:00,5.73111417997025,R
2020-12-06 16:00:00,5.82190345965103,R
2020-12-06 17:00:00,5.44983333333333,H
2020-12-06 18:00:00,5.2955,H
2020-12-06 19:00:00,5.17533333333333,H
2020-12-06 20:00:00,5.32643567800515,R
2020-12-06 21:00:00,5.00283333333333,H
2020-12-06 22:00:00,4.55366666666667,H
2020-12-06 23:00:00,4.32833333333333,H
2020-12-07 00:00:00,4.34566666666667,H
2020-12-07 01:00:00,4.363,H
2020-12-07 02:00:00,4.44966666666667,H
2020-12-07 03:00:00,4.50166666666667,H
2020-12-07 04:00:00,4.69233333333333,H
2020-12-07 05:00:00,4.76166666666667,H
2020-12-07 06:00:00,4.74433333333333,H
2020-12-07 07:00:00,4.8180543220025,R
2020-12-07 08:00:00,4.571,H
2020-12-07 09:00:00,4.882,H
2020-12-07 10:00:00,5.90866666666667,H
2020-12-07 11:00:00,6.7585,H
2020-12-07 12:00:00,9.78233333333333,H
2020-12-07 13:00:00,10.7468333333333,H
2020-12-07 14:00:00,8.0975,H
2020-12-07 15:00:00,7.33016666666667,H
2020-12-07 16:00:00,6.60633333333333,H
2020-12-07 17:00:00,5.97883333333333,H
2020-12-07 18:00:00,5.689,H
2020-12-07 19:00:00,5.14016666666667,H
2020-12-07 20:00:00,4.10183333333333,H
2020-12-07 21:00:00,3.47233333333333,H
2020-12-07 22:00:00,3.11966666666667,H
2020-12-07 23:00:00,2.90766666666667,H
2020-12-08 00:00:00,3.261,H
2020-12-08 01:00:00,3.155,H
2020-12-08 02:00:00,3.22566666666667,H
2020-12-08 03:00:00,3.45466666666667,H
2020-12-08 04:00:00,3.15483333333333,H
2020-12-08 05:00:00,3.27866666666667,H
2020-12-08 06:00:00,3.155,H
2020-12-08 07:00:00,2.925,H
2020-12-08 08:00:00,2.30266666666667,H
2020-12-08 09:00:00,2.49916666666667,H
2020-12-08 10:00:00,3.85383333333333,H
2020-12-08 11:00:00,4.86016666666667,H
2020-12-08 12:00:00,3.50683333333333,H
2020-12-08 13:00:00,3.17266666666667,H
2020-12-08 14:00:00,3.2785,H
2020-12-08 15:00:00,3.29633333333333,H
2020-12-08 16:00:00,3.22566666666667,H
2020-12-08 17:00:00,3.22566666666667,H
2020-12-08 18:00:00,3.049,H
2020-12-08 19:00:00,3.08433333333333,H
2020-12-08 20:00:00,2.97833333333333,H
2020-12-08 21:00:00,2.89,H
2020-12-08 22:00:00,2.96066666666667,H
2020-12-08 23:00:00,3.102,H
2020-12-09 00:00:00,3.155,H
2020-12-09 01:00:00,3.402,H
2020-12-09 02:00:00,3.40183333333333,H
2020-12-09 03:00:00,3.66334802563792,R
2020-12-09 04:00:00,3.45466666666667,H
2020-12-09 05:00:00,3.261,H
2020-12-09 06:00:00,3.47628155971192,R
2020-12-09 07:00:00,3.314,H
2020-12-09 08:00:00,3.5425,H
2020-12-09 09:00:00,3.6655,H
2020-12-09 10:00:00,3.753,H
2020-12-09 11:00:00,3.9455,H
2020-12-09 12:00:00,3.893,H
2020-12-09 13:00:00,3.7005,H
2020-12-09 14:00:00,3.87823650111119,R
2020-12-09 15:00:00,3.91475396492425,R
2020-12-09 16:00:00,3.50733333333333,H
2020-12-09 17:00:00,2.92516666666667,H
2020-12-09 18:00:00,2.92516666666667,H
2020-12-09 19:00:00,2.88966666666667,H
2020-12-09 20:00:00,2.60228598924775,R
2020-12-09 21:00:00,2.65916666666667,H
2020-12-09 22:00:00,2.748,H
2020-12-09 23:00:00,2.80133333333333,H
2020-12-10 00:00:00,2.7835,H
2020-12-10 01:00:00,2.74783333333333,H
2020-12-10 02:00:00,2.5705,H
2020-12-10 03:00:00,2.231,H
2020-12-10 04:00:00,1.98,H
2020-12-10 05:00:00,2.1235,H
2020-12-10 06:00:00,2.41173508784909,R
2020-12-10 07:00:00,1.63783333333333,H
2020-12-10 08:00:00,1.854,H
2020-12-10 09:00:00,1.89,H
2020-12-10 10:00:00,2.4455,H
2020-12-10 11:00:00,3.06633333333333,H
2020-12-10 12:00:00,3.92766666666667,H
2020-12-10 13:00:00,4.03266666666667,H
2020-12-10 14:00:00,3.9455,H
2020-12-10 15:00:00,3.8055,H
2020-12-10 16:00:00,3.683,H
2020-12-10 17:00:00,3.437,H
2020-12-10 18:00:00,3.37135061097664,R
2020-12-10 19:00:00,2.40966666666667,H
2020-12-10 20:00:00,1.818,H
2020-12-10 21:00:00,1.439,H
2020-12-10 22:00:00,1.14816666666667,H
2020-12-10 23:00:00,0.856833333333333,H
2020-12-11 00:00:00,0.692333333333333,H
2020-12-11 01:00:00,0.453,H
2020-12-11 02:00:00,0.434666666666667,H
2020-12-11 03:00:00,0.342333333333333,H
2020-12-11 04:00:00,0.673333333333333,H
2020-12-11 05:00:00,1.00266666666667,H
