"date","th","origin"
2020-12-02 15:00:00,5.417,"H"
2020-12-02 16:00:00,4.968,"H"
2020-12-02 17:00:00,4.64,"H"
2020-12-02 18:00:00,4.415,"H"
2020-12-02 19:00:00,4.242,"H"
2020-12-02 20:00:00,4.225,"H"
2020-12-02 21:00:00,4.137,"H"
2020-12-02 22:00:00,4.05,"H"
2020-12-02 23:00:00,3.928,"H"
2020-12-03 00:00:00,3.893,"H"
2020-12-03 01:00:00,3.857,"H"
2020-12-03 02:00:00,3.79,"H"
2020-12-03 03:00:00,3.823,"H"
2020-12-03 04:00:00,4.015,"H"
2020-12-03 05:00:00,3.997,"H"
2020-12-03 06:00:00,4.192,"H"
2020-12-03 07:00:00,4.26,"H"
2020-12-03 08:00:00,4.487,"H"
2020-12-03 09:00:00,4.538,"H"
2020-12-03 10:00:00,5.037,"H"
2020-12-03 11:00:00,5.467,"H"
2020-12-03 12:00:00,5.81,"H"
2020-12-03 13:00:00,6.318,"H"
2020-12-03 14:00:00,7.23,"H"
2020-12-03 15:00:00,7.18,"H"
2020-12-03 16:00:00,6.588,"H"
2020-12-03 17:00:00,5.245,"H"
2020-12-03 18:00:00,4.537,"H"
2020-12-03 19:00:00,4.867,"H"
2020-12-03 20:00:00,6.353,"R"
2020-12-03 21:00:00,6.522,"H"
2020-12-03 22:00:00,6.657,"H"
2020-12-03 23:00:00,6.995,"H"
2020-12-04 00:00:00,7.63,"H"
2020-12-04 01:00:00,8.08,"H"
2020-12-04 02:00:00,8.347,"H"
2020-12-04 03:00:00,8.38,"H"
2020-12-04 04:00:00,8.597,"H"
2020-12-04 05:00:00,8.697,"H"
2020-12-04 06:00:00,8.363,"H"
2020-12-04 07:00:00,8.163,"H"
2020-12-04 08:00:00,7.447,"H"
2020-12-04 09:00:00,7.447,"H"
2020-12-04 10:00:00,7.28,"H"
2020-12-04 11:00:00,7.197,"H"
2020-12-04 12:00:00,7.463,"H"
2020-12-04 13:00:00,7.497,"H"
2020-12-04 14:00:00,7.147,"H"
2020-12-04 15:00:00,6.997,"H"
2020-12-04 16:00:00,7.03,"H"
2020-12-04 17:00:00,7.163,"H"
2020-12-04 18:00:00,7.03,"H"
2020-12-04 19:00:00,6.623,"H"
2020-12-04 20:00:00,6.405,"H"
2020-12-04 21:00:00,6.32,"H"
2020-12-04 22:00:00,6.352,"H"
2020-12-04 23:00:00,6.183,"H"
2020-12-05 00:00:00,5.622,"H"
2020-12-05 01:00:00,5.192,"H"
2020-12-05 02:00:00,4.897,"H"
2020-12-05 03:00:00,4.725,"H"
2020-12-05 04:00:00,4.83,"H"
2020-12-05 05:00:00,4.97,"H"
2020-12-05 06:00:00,5.107,"H"
2020-12-05 07:00:00,5.21,"H"
2020-12-05 08:00:00,4.693,"H"
2020-12-05 09:00:00,4.863,"H"
2020-12-05 10:00:00,5.363,"H"
2020-12-05 11:00:00,6.082,"H"
2020-12-05 12:00:00,6.828,"H"
2020-12-05 13:00:00,7.08,"H"
2020-12-05 14:00:00,6.828,"H"
2020-12-05 15:00:00,6.503,"H"
2020-12-05 16:00:00,6.065,"H"
2020-12-05 17:00:00,5.793,"H"
2020-12-05 18:00:00,5.893,"H"
2020-12-05 19:00:00,6.283,"H"
2020-12-05 20:00:00,5.893,"H"
2020-12-05 21:00:00,5.812,"H"
2020-12-05 22:00:00,5.795,"H"
2020-12-05 23:00:00,6.47,"H"
2020-12-06 00:00:00,5.688,"H"
2020-12-06 01:00:00,5.45,"H"
2020-12-06 02:00:00,5.552,"H"
2020-12-06 03:00:00,5.71,"H"
2020-12-06 04:00:00,5.52,"H"
2020-12-06 05:00:00,5.258,"H"
2020-12-06 06:00:00,5.173,"H"
2020-12-06 07:00:00,5.04,"H"
2020-12-06 08:00:00,5.14,"H"
2020-12-06 09:00:00,5.088,"H"
2020-12-06 10:00:00,5.378,"H"
2020-12-06 11:00:00,6.438,"H"
2020-12-06 12:00:00,6.37,"H"
2020-12-06 13:00:00,6.42,"H"
2020-12-06 14:00:00,6.37,"H"
2020-12-06 15:00:00,6.42,"H"
2020-12-06 16:00:00,6.47,"H"
2020-12-06 17:00:00,6.54,"H"
2020-12-06 18:00:00,7.027,"H"
2020-12-06 19:00:00,7.163,"H"
2020-12-06 20:00:00,6.268,"H"
2020-12-06 21:00:00,5.945,"H"
2020-12-06 22:00:00,5.225,"H"
2020-12-06 23:00:00,5.433,"H"
2020-12-07 00:00:00,5.312,"H"
2020-12-07 01:00:00,6.08,"H"
2020-12-07 02:00:00,5.568,"H"
2020-12-07 03:00:00,5.382,"H"
2020-12-07 04:00:00,5.533,"H"
2020-12-07 05:00:00,5.45,"H"
2020-12-07 06:00:00,5.657,"H"
2020-12-07 07:00:00,5.535,"H"
2020-12-07 08:00:00,5.568,"H"
2020-12-07 09:00:00,6.097,"H"
2020-12-07 10:00:00,7.075,"H"
2020-12-07 11:00:00,8.345,"H"
2020-12-07 12:00:00,7.93,"H"
2020-12-07 13:00:00,7.93,"H"
2020-12-07 14:00:00,7.463,"H"
2020-12-07 15:00:00,7.18,"H"
2020-12-07 16:00:00,7.197,"H"
2020-12-07 17:00:00,7.013,"H"
2020-12-07 18:00:00,6.963,"H"
2020-12-07 19:00:00,6.47,"H"
2020-12-07 20:00:00,5.618,"H"
2020-12-07 21:00:00,4.693,"H"
2020-12-07 22:00:00,4.05,"H"
2020-12-07 23:00:00,4.137,"H"
2020-12-08 00:00:00,4.52,"H"
2020-12-08 01:00:00,4.122,"H"
2020-12-08 02:00:00,4.173,"H"
2020-12-08 03:00:00,4.277,"H"
2020-12-08 04:00:00,3.787,"H"
2020-12-08 05:00:00,3.997,"H"
2020-12-08 06:00:00,4.103,"H"
2020-12-08 07:00:00,3.438,"H"
2020-12-08 08:00:00,3.403,"H"
2020-12-08 09:00:00,3.457,"R"
2020-12-08 10:00:00,5.175,"H"
2020-12-08 11:00:00,5.365,"H"
2020-12-08 12:00:00,4.675,"H"
2020-12-08 13:00:00,4.347,"H"
2020-12-08 14:00:00,4.188,"H"
2020-12-08 15:00:00,4.242,"H"
2020-12-08 16:00:00,4.223,"H"
2020-12-08 17:00:00,4.085,"H"
2020-12-08 18:00:00,3.875,"H"
2020-12-08 19:00:00,4.19,"H"
2020-12-08 20:00:00,4.433,"H"
2020-12-08 21:00:00,5.398,"H"
2020-12-08 22:00:00,4.413,"H"
2020-12-08 23:00:00,3.982,"H"
2020-12-09 00:00:00,4.207,"H"
2020-12-09 01:00:00,4.225,"H"
2020-12-09 02:00:00,4.313,"H"
2020-12-09 03:00:00,4.503,"H"
2020-12-09 04:00:00,4.295,"H"
2020-12-09 05:00:00,4.295,"H"
2020-12-09 06:00:00,4.328,"H"
2020-12-09 07:00:00,4.417,"H"
2020-12-09 08:00:00,4.47,"H"
2020-12-09 09:00:00,4.485,"H"
2020-12-09 10:00:00,4.692,"H"
2020-12-09 11:00:00,4.797,"H"
2020-12-09 12:00:00,4.743,"H"
2020-12-09 13:00:00,4.762,"H"
2020-12-09 14:00:00,4.763,"H"
2020-12-09 15:00:00,4.813,"H"
2020-12-09 16:00:00,4.677,"H"
2020-12-09 17:00:00,4.278,"H"
2020-12-09 18:00:00,4.19,"H"
2020-12-09 19:00:00,3.978,"H"
2020-12-09 20:00:00,3.735,"H"
2020-12-09 21:00:00,3.788,"H"
2020-12-09 22:00:00,3.927,"H"
2020-12-09 23:00:00,3.945,"H"
2020-12-10 00:00:00,3.822,"H"
2020-12-10 01:00:00,3.787,"H"
2020-12-10 02:00:00,3.717,"H"
2020-12-10 03:00:00,3.647,"H"
2020-12-10 04:00:00,3.507,"H"
2020-12-10 05:00:00,3.663,"H"
2020-12-10 06:00:00,3.542,"H"
2020-12-10 07:00:00,3.013,"H"
2020-12-10 08:00:00,2.712,"H"
2020-12-10 09:00:00,3.173,"H"
2020-12-10 10:00:00,3.717,"H"
2020-12-10 11:00:00,4.103,"H"
2020-12-10 12:00:00,4.762,"H"
2020-12-10 13:00:00,4.81,"H"
2020-12-10 14:00:00,4.607,"H"
2020-12-10 15:00:00,4.383,"H"
2020-12-10 16:00:00,4.365,"H"
2020-12-10 17:00:00,4.485,"H"
2020-12-10 18:00:00,4.243,"H"
2020-12-10 19:00:00,3.927,"H"
2020-12-10 20:00:00,3.102,"H"
2020-12-10 21:00:00,2.73,"H"
2020-12-10 22:00:00,2.428,"H"
2020-12-10 23:00:00,1.943,"H"
2020-12-11 00:00:00,1.818,"H"
2020-12-11 01:00:00,1.655,"H"
2020-12-11 02:00:00,2.07,"H"
2020-12-11 03:00:00,1.622,"H"
2020-12-11 04:00:00,2.052,"H"
2020-12-11 05:00:00,1.997,"H"
2020-12-11 06:00:00,2.157,"H"
2020-12-11 07:00:00,2.798,"H"
2020-12-11 08:00:00,2.925,"H"
2020-12-11 09:00:00,3.313,"H"
2020-12-11 10:00:00,3.402,"H"
2020-12-11 11:00:00,5.417,"H"
2020-12-11 12:00:00,5.433,"H"
2020-12-11 13:00:00,4.708,"H"
2020-12-11 14:00:00,5.842,"H"
2020-12-11 15:00:00,7.197,"H"
2020-12-11 16:00:00,7.913,"H"
2020-12-11 17:00:00,8.33,"H"
2020-12-11 18:00:00,8.547,"H"
2020-12-11 19:00:00,7.98,"H"
2020-12-11 20:00:00,8.247,"H"
2020-12-11 21:00:00,8.097,"H"
2020-12-11 22:00:00,8.18,"H"
2020-12-11 23:00:00,8.03,"H"
2020-12-12 00:00:00,8.213,"H"
2020-12-12 01:00:00,8.88,"H"
2020-12-12 02:00:00,8.663,"H"
2020-12-12 03:00:00,8.28,"H"
2020-12-12 04:00:00,7.597,"H"
2020-12-12 05:00:00,7.38,"H"
2020-12-12 06:00:00,7.58,"H"
2020-12-12 07:00:00,7.947,"H"
2020-12-12 08:00:00,8.113,"H"
2020-12-12 09:00:00,8.513,"H"
2020-12-12 10:00:00,9.162,"H"
2020-12-12 11:00:00,9.503,"H"
2020-12-12 12:00:00,10.47,"H"
2020-12-12 13:00:00,10.668,"H"
2020-12-12 14:00:00,9.948,"H"
2020-12-12 15:00:00,10.013,"H"
2020-12-12 16:00:00,9.49,"H"
2020-12-12 17:00:00,9.438,"H"
2020-12-12 18:00:00,9.275,"H"
2020-12-12 19:00:00,9.505,"H"
2020-12-12 20:00:00,9.622,"H"
2020-12-12 21:00:00,9.522,"H"
2020-12-12 22:00:00,9.08,"H"
2020-12-12 23:00:00,9.097,"H"
2020-12-13 00:00:00,8.947,"H"
2020-12-13 01:00:00,8.797,"H"
2020-12-13 02:00:00,8.78,"H"
2020-12-13 03:00:00,8.647,"H"
2020-12-13 04:00:00,8.613,"H"
2020-12-13 05:00:00,8.597,"H"
2020-12-13 06:00:00,8.497,"H"
2020-12-13 07:00:00,8.297,"H"
2020-12-13 08:00:00,7.93,"H"
2020-12-13 09:00:00,7.997,"H"
2020-12-13 10:00:00,7.88,"H"
2020-12-13 11:00:00,7.93,"H"
2020-12-13 12:00:00,8.847,"H"
2020-12-13 13:00:00,8.813,"H"
2020-12-13 14:00:00,9.097,"H"
2020-12-13 15:00:00,9.012,"H"
2020-12-13 16:00:00,8.58,"H"
2020-12-13 17:00:00,7.647,"H"
2020-12-13 18:00:00,7.297,"H"
2020-12-13 19:00:00,7.13,"H"
2020-12-13 20:00:00,7.097,"H"
2020-12-13 21:00:00,7.097,"H"
2020-12-13 22:00:00,6.812,"H"
2020-12-13 23:00:00,6.98,"H"
2020-12-14 00:00:00,6.81,"H"
2020-12-14 01:00:00,6.32,"H"
2020-12-14 02:00:00,6.27,"H"
2020-12-14 03:00:00,6.063,"H"
2020-12-14 04:00:00,5.657,"H"
2020-12-14 05:00:00,5.858,"H"
2020-12-14 06:00:00,5.468,"H"
2020-12-14 07:00:00,5.585,"H"
2020-12-14 08:00:00,5.362,"H"
2020-12-14 09:00:00,6.41,"H"
2020-12-14 10:00:00,7.763,"H"
2020-12-14 11:00:00,9.338,"H"
2020-12-14 12:00:00,10.357,"H"
2020-12-14 13:00:00,10.423,"H"
2020-12-14 14:00:00,10.927,"H"
2020-12-14 15:00:00,11.027,"H"
2020-12-14 16:00:00,11.042,"H"
2020-12-14 17:00:00,10.26,"H"
2020-12-14 18:00:00,9.292,"H"
2020-12-14 19:00:00,8.93,"H"
2020-12-14 20:00:00,8.647,"H"
2020-12-14 21:00:00,8.978,"H"
2020-12-14 22:00:00,7.913,"H"
2020-12-14 23:00:00,7.78,"H"
2020-12-15 00:00:00,7.797,"H"
2020-12-15 01:00:00,7.797,"H"
2020-12-15 02:00:00,7.997,"H"
2020-12-15 03:00:00,7.997,"H"
2020-12-15 04:00:00,8.113,"H"
2020-12-15 05:00:00,7.947,"H"
2020-12-15 06:00:00,7.88,"H"
2020-12-15 07:00:00,7.797,"H"
2020-12-15 08:00:00,7.663,"H"
2020-12-15 09:00:00,8.33,"H"
2020-12-15 10:00:00,9.112,"H"
2020-12-15 11:00:00,9.063,"H"
2020-12-15 12:00:00,9.52,"H"
2020-12-15 13:00:00,10.047,"H"
2020-12-15 14:00:00,10.96,"H"
2020-12-15 15:00:00,11.318,"H"
2020-12-15 16:00:00,11.14,"H"
2020-12-15 17:00:00,10.957,"H"
2020-12-15 18:00:00,11.023,"H"
2020-12-15 19:00:00,10.748,"H"
2020-12-15 20:00:00,10.652,"H"
2020-12-15 21:00:00,10.617,"H"
2020-12-15 22:00:00,10.36,"H"
2020-12-15 23:00:00,10.028,"H"
2020-12-16 00:00:00,9.703,"H"
2020-12-16 01:00:00,9.373,"H"
2020-12-16 02:00:00,9.162,"H"
2020-12-16 03:00:00,9.063,"H"
2020-12-16 04:00:00,8.93,"H"
2020-12-16 05:00:00,9.21,"H"
2020-12-16 06:00:00,9.503,"H"
2020-12-16 07:00:00,9.453,"H"
2020-12-16 08:00:00,8.978,"H"
2020-12-16 09:00:00,9.437,"H"
2020-12-16 10:00:00,9.98,"H"
2020-12-16 11:00:00,10.912,"H"
2020-12-16 12:00:00,10.878,"H"
2020-12-16 13:00:00,11.205,"H"
2020-12-16 14:00:00,11.268,"H"
2020-12-16 15:00:00,11.252,"H"
2020-12-16 16:00:00,10.683,"H"
2020-12-16 17:00:00,9.965,"H"
2020-12-16 18:00:00,9.408,"H"
2020-12-16 19:00:00,9.423,"H"
2020-12-16 20:00:00,9.113,"H"
2020-12-16 21:00:00,9.047,"H"
2020-12-16 22:00:00,8.48,"H"
2020-12-16 23:00:00,8.447,"H"
2020-12-17 00:00:00,8.497,"H"
2020-12-17 01:00:00,7.663,"H"
2020-12-17 02:00:00,7.23,"H"
2020-12-17 03:00:00,7.163,"H"
2020-12-17 04:00:00,7.647,"H"
2020-12-17 05:00:00,7.913,"H"
2020-12-17 06:00:00,9.667,"H"
2020-12-17 07:00:00,10.553,"H"
2020-12-17 08:00:00,11.092,"H"
2020-12-17 09:00:00,11.578,"H"
2020-12-17 10:00:00,12.19,"H"
2020-12-17 11:00:00,12.675,"H"
2020-12-17 12:00:00,12.578,"H"
2020-12-17 13:00:00,12.658,"H"
2020-12-17 14:00:00,12.19,"H"
2020-12-17 15:00:00,11.852,"H"
2020-12-17 16:00:00,11.605,"H"
2020-12-17 17:00:00,11.543,"H"
2020-12-17 18:00:00,11.35,"H"
2020-12-17 19:00:00,11.173,"H"
2020-12-17 20:00:00,10.96,"H"
2020-12-17 21:00:00,10.473,"H"
2020-12-17 22:00:00,10.21,"H"
2020-12-17 23:00:00,10.243,"H"
2020-12-18 00:00:00,9.995,"H"
2020-12-18 01:00:00,9.293,"H"
2020-12-18 02:00:00,8.947,"H"
2020-12-18 03:00:00,8.913,"H"
2020-12-18 04:00:00,8.597,"H"
2020-12-18 05:00:00,8.697,"H"
2020-12-18 06:00:00,8.83,"H"
2020-12-18 07:00:00,8.43,"H"
2020-12-18 08:00:00,8.163,"H"
2020-12-18 09:00:00,9.075,"H"
2020-12-18 10:00:00,9.358,"H"
2020-12-18 11:00:00,10.503,"H"
2020-12-18 12:00:00,11.01,"H"
2020-12-18 13:00:00,10.652,"H"
2020-12-18 14:00:00,11.237,"H"
2020-12-18 15:00:00,10.765,"H"
2020-12-18 16:00:00,10.75,"H"
2020-12-18 17:00:00,10.538,"H"
2020-12-18 18:00:00,11.252,"H"
2020-12-18 19:00:00,11.105,"H"
2020-12-18 20:00:00,10.62,"H"
2020-12-18 21:00:00,10.457,"H"
2020-12-18 22:00:00,9.948,"H"
2020-12-18 23:00:00,9.062,"H"
2020-12-19 00:00:00,9.063,"H"
2020-12-19 01:00:00,9.047,"H"
2020-12-19 02:00:00,9.177,"H"
2020-12-19 03:00:00,8.897,"H"
2020-12-19 04:00:00,8.463,"H"
2020-12-19 05:00:00,8.147,"H"
2020-12-19 06:00:00,7.797,"H"
2020-12-19 07:00:00,7.413,"H"
2020-12-19 08:00:00,7.147,"H"
2020-12-19 09:00:00,7.43,"H"
2020-12-19 10:00:00,8.23,"H"
2020-12-19 11:00:00,8.412,"H"
2020-12-19 12:00:00,9.85,"H"
2020-12-19 13:00:00,10.26,"H"
2020-12-19 14:00:00,10.422,"H"
2020-12-19 15:00:00,9.57,"H"
2020-12-19 16:00:00,9.392,"H"
2020-12-19 17:00:00,9.047,"H"
2020-12-19 18:00:00,9.437,"H"
2020-12-19 19:00:00,10.128,"H"
2020-12-19 20:00:00,10.927,"H"
2020-12-19 21:00:00,11.058,"H"
2020-12-19 22:00:00,9.767,"H"
2020-12-19 23:00:00,9.243,"H"
2020-12-20 00:00:00,10.503,"H"
2020-12-20 01:00:00,9.62,"H"
2020-12-20 02:00:00,9.932,"H"
2020-12-20 03:00:00,9.358,"H"
2020-12-20 04:00:00,10.143,"H"
2020-12-20 05:00:00,10.912,"H"
2020-12-20 06:00:00,10.848,"H"
2020-12-20 07:00:00,11.123,"H"
2020-12-20 08:00:00,11.123,"H"
2020-12-20 09:00:00,10.958,"H"
2020-12-20 10:00:00,11.105,"H"
2020-12-20 11:00:00,12.947,"H"
2020-12-20 12:00:00,12.818,"H"
2020-12-20 13:00:00,12.287,"H"
2020-12-20 14:00:00,11.837,"H"
2020-12-20 15:00:00,11.428,"H"
2020-12-20 16:00:00,11.285,"H"
2020-12-20 17:00:00,11.318,"H"
2020-12-20 18:00:00,11.24,"H"
2020-12-20 19:00:00,11.073,"H"
2020-12-20 20:00:00,10.817,"H"
2020-12-20 21:00:00,11.09,"H"
2020-12-20 22:00:00,10.957,"H"
2020-12-20 23:00:00,10.85,"H"
