date,th,origin
2020-12-14 15:00:00,9.324,H
2020-12-14 16:00:00,8.697,H
2020-12-14 17:00:00,8.166,H
2020-12-14 18:00:00,7.464,H
2020-12-14 19:00:00,6.437,H
2020-12-14 20:00:00,6.370,H
2020-12-14 21:00:00,5.774,H
2020-12-14 22:00:00,5.552,H
2020-12-14 23:00:00,5.330,H
2020-12-15 00:00:00,5.740,H
2020-12-15 01:00:00,6.149,H
2020-12-15 02:00:00,6.268,H
2020-12-15 03:00:00,6.404,H
2020-12-15 04:00:00,6.792,H
2020-12-15 05:00:00,6.471,H
2020-12-15 06:00:00,6.471,H
2020-12-15 07:00:00,6.607,H
2020-12-15 08:00:00,6.437,H
2020-12-15 09:00:00,7.296,H
2020-12-15 10:00:00,7.732,H
2020-12-15 11:00:00,7.899,H
2020-12-15 12:00:00,8.663,H
2020-12-15 13:00:00,9.307,H
2020-12-15 14:00:00,10.177,H
2020-12-15 15:00:00,10.919,R
2020-12-15 16:00:00,10.161,H
2020-12-15 17:00:00,10.063,H
2020-12-15 18:00:00,9.817,H
2020-12-15 19:00:00,9.357,H
2020-12-15 20:00:00,9.307,H
2020-12-15 21:00:00,9.341,H
2020-12-15 22:00:00,8.961,H
2020-12-15 23:00:00,8.846,H
2020-12-16 00:00:00,8.514,H
2020-12-16 01:00:00,7.665,H
2020-12-16 02:00:00,7.682,H
2020-12-16 03:00:00,7.481,H
2020-12-16 04:00:00,7.665,H
2020-12-16 05:00:00,7.566,R
2020-12-16 06:00:00,8.812,H
2020-12-16 07:00:00,8.015,H
2020-12-16 08:00:00,7.414,H
2020-12-16 09:00:00,7.816,H
2020-12-16 10:00:00,8.580,H
2020-12-16 11:00:00,9.719,H
2020-12-16 12:00:00,10.406,H
2020-12-16 13:00:00,10.683,H
2020-12-16 14:00:00,10.341,H
2020-12-16 15:00:00,9.916,H
2020-12-16 16:00:00,9.109,H
2020-12-16 17:00:00,8.049,H
2020-12-16 18:00:00,7.381,H
2020-12-16 19:00:00,7.330,H
2020-12-16 20:00:00,7.598,H
2020-12-16 21:00:00,7.146,H
2020-12-16 22:00:00,6.708,H
2020-12-16 23:00:00,6.302,H
2020-12-17 00:00:00,5.924,R
2020-12-17 01:00:00,5.507,R
2020-12-17 02:00:00,5.255,R
2020-12-17 03:00:00,5.090,R
2020-12-17 04:00:00,5.533,R
2020-12-17 05:00:00,5.993,R
2020-12-17 06:00:00,9.485,R
2020-12-17 07:00:00,11.344,R
2020-12-17 08:00:00,11.223,R
2020-12-17 09:00:00,11.440,R
2020-12-17 10:00:00,12.256,R
2020-12-17 11:00:00,12.274,R
2020-12-17 12:00:00,11.996,R
2020-12-17 13:00:00,12.100,R
2020-12-17 14:00:00,11.249,R
2020-12-17 15:00:00,11.144,R
2020-12-17 16:00:00,10.484,R
2020-12-17 17:00:00,10.085,R
2020-12-17 18:00:00,9.676,R
2020-12-17 19:00:00,9.329,R
2020-12-17 20:00:00,9.060,R
2020-12-17 21:00:00,8.799,R
2020-12-17 22:00:00,8.469,R
2020-12-17 23:00:00,8.165,R
2020-12-18 00:00:00,8.009,R
2020-12-18 01:00:00,7.427,R
2020-12-18 02:00:00,7.427,R
2020-12-18 03:00:00,7.018,R
2020-12-18 04:00:00,6.914,R
2020-12-18 05:00:00,6.992,R
2020-12-18 06:00:00,7.079,R
2020-12-18 07:00:00,6.767,R
2020-12-18 08:00:00,6.541,R
2020-12-18 09:00:00,6.471,R
2020-12-18 10:00:00,6.402,R
2020-12-18 11:00:00,7.366,R
2020-12-18 12:00:00,8.660,R
2020-12-18 13:00:00,9.702,R
2020-12-18 14:00:00,10.224,R
2020-12-18 15:00:00,9.590,R
2020-12-18 16:00:00,9.355,R
2020-12-18 17:00:00,8.886,R
2020-12-18 18:00:00,8.955,R
2020-12-18 19:00:00,8.695,R
2020-12-18 20:00:00,8.313,R
2020-12-18 21:00:00,8.460,R
2020-12-18 22:00:00,7.974,R
2020-12-18 23:00:00,6.932,R
2020-12-19 00:00:00,6.845,R
2020-12-19 01:00:00,7.253,R
2020-12-19 02:00:00,7.479,R
2020-12-19 03:00:00,7.505,R
2020-12-19 04:00:00,7.097,R
2020-12-19 05:00:00,6.280,R
2020-12-19 06:00:00,5.785,R
2020-12-19 07:00:00,5.603,R
2020-12-19 08:00:00,4.708,R
2020-12-19 09:00:00,5.012,R
2020-12-19 10:00:00,6.211,R
2020-12-19 11:00:00,6.775,R
2020-12-19 12:00:00,8.669,R
2020-12-19 13:00:00,8.486,R
2020-12-19 14:00:00,9.042,R
2020-12-19 15:00:00,8.226,R
2020-12-19 16:00:00,7.826,R
2020-12-19 17:00:00,7.696,R
2020-12-19 18:00:00,7.818,R
2020-12-19 19:00:00,8.443,R
2020-12-19 20:00:00,8.843,R
2020-12-19 21:00:00,8.426,R
2020-12-19 22:00:00,7.757,R
2020-12-19 23:00:00,7.557,R
2020-12-20 00:00:00,8.469,R
2020-12-20 01:00:00,8.061,R
2020-12-20 02:00:00,8.643,R
2020-12-20 03:00:00,7.965,R
2020-12-20 04:00:00,9.155,R
2020-12-20 05:00:00,9.998,R
2020-12-20 06:00:00,9.772,R
2020-12-20 07:00:00,11.448,R
2020-12-20 08:00:00,10.832,R
2020-12-20 09:00:00,9.494,R
2020-12-20 10:00:00,9.833,R
2020-12-20 11:00:00,11.518,R
2020-12-20 12:00:00,11.249,R
2020-12-20 13:00:00,11.005,R
2020-12-20 14:00:00,10.727,R
2020-12-20 15:00:00,10.380,R
2020-12-20 16:00:00,10.198,R
2020-12-20 17:00:00,9.998,R
2020-12-20 18:00:00,9.928,R
2020-12-20 19:00:00,9.737,R
2020-12-20 20:00:00,9.702,R
2020-12-20 21:00:00,9.911,R
2020-12-20 22:00:00,9.824,R
2020-12-20 23:00:00,9.225,R
