date,th,origin
2020-11-30 00:00:00,-1.0189,R
2020-11-30 01:00:00,-1.57,H
2020-11-30 02:00:00,-2.3778,H
2020-11-30 03:00:00,-2.7075,H
2020-11-30 04:00:00,-3.1387,H
2020-11-30 05:00:00,-3.1185,H
2020-11-30 06:00:00,-3.1583,H
2020-11-30 07:00:00,-3.4743,H
2020-11-30 08:00:00,-2.3977,H
2020-11-30 09:00:00,-1.4943,H
2020-11-30 10:00:00,-0.4007,H
2020-11-30 11:00:00,0.9657,H
2020-11-30 12:00:00,1.872,H
2020-11-30 13:00:00,2.1235,H
2020-11-30 14:00:00,2.1235,H
2020-11-30 15:00:00,1.908,H
2020-11-30 16:00:00,0.7435,H
2020-11-30 17:00:00,-0.5868,H
2020-11-30 18:00:00,-0.9628,H
2020-11-30 19:00:00,-1.0575,H
2020-11-30 20:00:00,-1.0953,H
2020-11-30 21:00:00,-1.3988,H
2020-11-30 22:00:00,-1.3605,H
2020-11-30 23:00:00,-0.7565,H
2020-12-01 00:00:00,-0.0645,H
2020-12-01 01:00:00,0.121,H
2020-12-01 02:00:00,0.5265,H
2020-12-01 03:00:00,1.0755,H
2020-12-01 04:00:00,2.0687,H
2020-12-01 05:00:00,2.8367,H
2020-12-01 06:00:00,1.8343,H
2020-12-01 07:00:00,1.0753,H
2020-12-01 08:00:00,1.0755,H
2020-12-01 09:00:00,1.4027,H
2020-12-01 10:00:00,1.908,H
2020-12-01 11:00:00,2.1235,H
2020-12-01 12:00:00,2.4455,H
2020-12-01 13:00:00,3.0135,H
2020-12-01 14:00:00,3.3843,H
2020-12-01 15:00:00,3.683,H
2020-12-01 16:00:00,3.2078,H
2020-12-01 17:00:00,2.8368,H
2020-12-01 18:00:00,2.73,H
2020-12-01 19:00:00,2.7478,H
2020-12-01 20:00:00,2.2627,R
2020-12-01 21:00:00,2.5883,H
2020-12-01 22:00:00,2.5705,H
2020-12-01 23:00:00,2.3743,H
2020-12-02 00:00:00,1.817,H
2020-12-02 01:00:00,1.2028,H
2020-12-02 02:00:00,1.4933,H
2020-12-02 03:00:00,1.782,H
2020-12-02 04:00:00,1.8782,R
2020-12-02 05:00:00,1.8693,R
2020-12-02 06:00:00,2.034,H
2020-12-02 07:00:00,2.231,H
2020-12-02 08:00:00,2.3208,H
2020-12-02 09:00:00,2.3743,H
2020-12-02 10:00:00,2.6593,H
2020-12-02 11:00:00,3.3315,H
2020-12-02 12:00:00,3.858,H
2020-12-02 13:00:00,4.3107,H
2020-12-02 14:00:00,4.5017,H
2020-12-02 15:00:00,4.0847,H
2020-12-02 16:00:00,3.2607,H
2020-12-02 17:00:00,2.677,H
2020-12-02 18:00:00,2.41,H
2020-12-02 19:00:00,2.1237,H
2020-12-02 20:00:00,2.088,H
2020-12-02 21:00:00,2.052,H
2020-12-02 22:00:00,1.872,H
2020-12-02 23:00:00,1.62,H
2020-12-03 00:00:00,1.439,H
2020-12-03 01:00:00,1.4935,H
2020-12-03 02:00:00,1.548,H
2020-12-03 03:00:00,1.5116,R
2020-12-03 04:00:00,1.3663,H
2020-12-03 05:00:00,1.4027,H
2020-12-03 06:00:00,1.7458,H
2020-12-03 07:00:00,2.1415,H
2020-12-03 08:00:00,2.4457,H
2020-12-03 09:00:00,2.8895,H
