"date","th","origin"
2020-11-30 00:00:00,2.52943696587487,"R"
2020-11-30 01:00:00,3.01812481760986,"R"
2020-11-30 02:00:00,2.88782456405295,"R"
2020-11-30 03:00:00,1.89584659780313,"R"
2020-11-30 04:00:00,0.942985463319266,"R"
2020-11-30 05:00:00,-0.223935955183242,"R"
2020-11-30 06:00:00,-0.748471173908321,"R"
2020-11-30 07:00:00,-1.15732311295585,"R"
2020-11-30 08:00:00,-1.45444741647616,"R"
2020-11-30 09:00:00,-1.52915431610624,"R"
2020-11-30 10:00:00,-1.69701567091071,"R"
2020-11-30 11:00:00,-1.42802929288617,"R"
2020-11-30 12:00:00,0.82,"H"
2020-11-30 13:00:00,1.25733333333333,"H"
2020-11-30 14:00:00,1.475,"H"
2020-11-30 15:00:00,0.964666666666667,"H"
2020-11-30 16:00:00,-0.2325,"H"
2020-11-30 17:00:00,-1.02,"H"
2020-11-30 18:00:00,-1.74233333333333,"H"
2020-11-30 19:00:00,-1.93433333333333,"H"
2020-11-30 20:00:00,-2.358,"H"
2020-11-30 21:00:00,-2.72716666666667,"H"
2020-11-30 22:00:00,-2.61033333333333,"H"
2020-11-30 23:00:00,-2.37766666666667,"H"
2020-12-01 00:00:00,-1.34216666666667,"H"
2020-12-01 01:00:00,-0.6055,"H"
2020-12-01 02:00:00,0.065,"H"
2020-12-01 03:00:00,0.545,"H"
2020-12-01 04:00:00,0.710666666666667,"H"
2020-12-01 05:00:00,0.838666666666667,"H"
2020-12-01 06:00:00,1.72616666666667,"H"
2020-12-01 07:00:00,1.52783333333333,"H"
2020-12-01 08:00:00,0.8385,"H"
2020-12-01 09:00:00,1.039,"H"
2020-12-01 10:00:00,1.583,"H"
2020-12-01 11:00:00,1.8,"H"
2020-12-01 12:00:00,1.656,"H"
2020-12-01 13:00:00,2.03383333333333,"H"
2020-12-01 14:00:00,2.39216666666667,"H"
2020-12-01 15:00:00,2.41,"H"
2020-12-01 16:00:00,1.90766666666667,"H"
2020-12-01 17:00:00,1.47516666666667,"H"
2020-12-01 18:00:00,1.3845,"H"
2020-12-01 19:00:00,1.3845,"H"
2020-12-01 20:00:00,1.1845,"H"
2020-12-01 21:00:00,1.23916666666667,"H"
2020-12-01 22:00:00,1.29366666666667,"H"
2020-12-01 23:00:00,1.34816666666667,"H"
2020-12-02 00:00:00,1.49333333333333,"H"
2020-12-02 01:00:00,1.1665,"H"
2020-12-02 02:00:00,1.112,"H"
2020-12-02 03:00:00,1.112,"H"
2020-12-02 04:00:00,1.221,"H"
2020-12-02 05:00:00,1.14833333333333,"H"
2020-12-02 06:00:00,1.33,"H"
2020-12-02 07:00:00,1.42083333333333,"H"
2020-12-02 08:00:00,1.42083333333333,"H"
2020-12-02 09:00:00,1.602,"H"
2020-12-02 10:00:00,1.96183333333333,"H"
2020-12-02 11:00:00,2.37383333333333,"H"
2020-12-02 12:00:00,2.9075,"H"
2020-12-02 13:00:00,3.19033333333333,"H"
2020-12-02 14:00:00,3.261,"H"
2020-12-02 15:00:00,3.06666666666667,"H"
2020-12-02 16:00:00,2.55233333333333,"H"
2020-12-02 17:00:00,2.21316666666667,"H"
2020-12-02 18:00:00,1.854,"H"
2020-12-02 19:00:00,1.45716666666667,"H"
2020-12-02 20:00:00,1.34816666666667,"H"
2020-12-02 21:00:00,1.29366666666667,"H"
2020-12-02 22:00:00,1.31183333333333,"H"
2020-12-02 23:00:00,1.23916666666667,"H"
2020-12-03 00:00:00,0.875,"H"
2020-12-03 01:00:00,0.838333333333333,"H"
2020-12-03 02:00:00,0.9845,"H"
2020-12-03 03:00:00,1.02116666666667,"H"
2020-12-03 04:00:00,0.966166666666667,"H"
2020-12-03 05:00:00,0.8385,"H"
2020-12-03 06:00:00,0.802,"H"
2020-12-03 07:00:00,0.966166666666667,"H"
2020-12-03 08:00:00,1.25733333333333,"H"
2020-12-03 09:00:00,1.49316666666667,"H"
2020-12-03 10:00:00,2.24833333333333,"H"
2020-12-03 11:00:00,2.65933333333333,"H"
2020-12-03 12:00:00,3.01366666666667,"H"
2020-12-03 13:00:00,4.36133333333333,"H"
2020-12-03 14:00:00,4.84816666666667,"H"
2020-12-03 15:00:00,4.3795,"H"
2020-12-03 16:00:00,2.512,"H"
2020-12-03 17:00:00,1.23916666666667,"H"
2020-12-03 18:00:00,0.892833333333333,"H"
2020-12-03 19:00:00,1.61683333333333,"H"
2020-12-03 20:00:00,2.99583333333333,"H"
2020-12-03 21:00:00,3.54066666666667,"H"
2020-12-03 22:00:00,5.15683333333333,"H"
2020-12-03 23:00:00,5.67166666666667,"H"
2020-12-04 00:00:00,5.12316666666667,"H"
2020-12-04 01:00:00,5.44966666666667,"H"
2020-12-04 02:00:00,5.654,"H"
2020-12-04 03:00:00,5.6035,"H"
2020-12-04 04:00:00,5.55216666666667,"H"
2020-12-04 05:00:00,4.83033333333333,"H"
2020-12-04 06:00:00,4.60566666666667,"H"
2020-12-04 07:00:00,4.60566666666667,"H"
2020-12-04 08:00:00,4.38033333333333,"H"
2020-12-04 09:00:00,4.29366666666667,"H"
2020-12-04 10:00:00,4.48433333333333,"H"
2020-12-04 11:00:00,4.96833333333333,"H"
2020-12-04 12:00:00,4.74433333333333,"H"
2020-12-04 13:00:00,4.934,"H"
2020-12-04 14:00:00,4.9685,"H"
2020-12-04 15:00:00,5.05466666666667,"H"
2020-12-04 16:00:00,4.11883333333333,"H"
2020-12-04 17:00:00,3.24333333333333,"H"
2020-12-04 18:00:00,3.17266666666667,"H"
2020-12-04 19:00:00,3.01333333333333,"H"
2020-12-04 20:00:00,2.78333333333333,"H"
2020-12-04 21:00:00,3.17266666666667,"H"
2020-12-04 22:00:00,3.31383333333333,"H"
2020-12-04 23:00:00,3.24333333333333,"H"
2020-12-05 00:00:00,3.049,"H"
2020-12-05 01:00:00,2.30183333333333,"H"
2020-12-05 02:00:00,1.51133333333333,"H"
2020-12-05 03:00:00,1.40266666666667,"H"
2020-12-05 04:00:00,1.42083333333333,"H"
2020-12-05 05:00:00,1.61983333333333,"H"
2020-12-05 06:00:00,1.782,"H"
2020-12-05 07:00:00,1.65566666666667,"H"
2020-12-05 08:00:00,1.34816666666667,"H"
2020-12-05 09:00:00,1.45683333333333,"H"
2020-12-05 10:00:00,2.06966666666667,"H"
2020-12-05 11:00:00,2.55233333333333,"H"
2020-12-05 12:00:00,2.9605,"H"
2020-12-05 13:00:00,3.75233333333333,"H"
2020-12-05 14:00:00,3.78783333333333,"H"
2020-12-05 15:00:00,3.296,"H"
2020-12-05 16:00:00,2.85433333333333,"H"
2020-12-05 17:00:00,2.46333333333333,"H"
2020-12-05 18:00:00,2.37433333333333,"H"
2020-12-05 19:00:00,2.49916666666667,"H"
2020-12-05 20:00:00,2.65916666666667,"H"
2020-12-05 21:00:00,2.5525,"H"
