"date","th","origin"
2020-12-02 21:00:00,2.499,"H"
2020-12-02 22:00:00,2.552,"H"
2020-12-02 23:00:00,2.356,"H"
2020-12-03 00:00:00,2.213,"H"
2020-12-03 01:00:00,2.267,"H"
2020-12-03 02:00:00,2.285,"H"
2020-12-03 03:00:00,2.077,"R"
2020-12-03 04:00:00,1.944,"H"
2020-12-03 05:00:00,2.462,"R"
2020-12-03 06:00:00,2.731,"R"
2020-12-03 07:00:00,2.73,"H"
2020-12-03 08:00:00,3.067,"H"
2020-12-03 09:00:00,3.225,"H"
2020-12-03 10:00:00,3.296,"H"
2020-12-03 11:00:00,3.84,"H"
2020-12-03 12:00:00,4.294,"H"
2020-12-03 13:00:00,4.692,"H"
2020-12-03 14:00:00,4.848,"H"
2020-12-03 15:00:00,5.072,"H"
2020-12-03 16:00:00,3.962,"H"
2020-12-03 17:00:00,3.049,"H"
2020-12-03 18:00:00,2.713,"H"
2020-12-03 19:00:00,3.12,"H"
2020-12-03 20:00:00,3.63,"H"
2020-12-03 21:00:00,4.067,"H"
2020-12-03 22:00:00,4.674,"H"
2020-12-03 23:00:00,5.484,"H"
2020-12-04 00:00:00,6.505,"H"
2020-12-04 01:00:00,6.808,"H"
2020-12-04 02:00:00,7.112,"H"
2020-12-04 03:00:00,7.23,"H"
2020-12-04 04:00:00,7.179,"H"
2020-12-04 05:00:00,7.48,"H"
2020-12-04 06:00:00,6.775,"H"
2020-12-04 07:00:00,6.319,"H"
2020-12-04 08:00:00,5.86,"H"
2020-12-04 09:00:00,5.792,"H"
2020-12-04 10:00:00,6.098,"H"
2020-12-04 11:00:00,6.251,"H"
2020-12-04 12:00:00,6.132,"H"
2020-12-04 13:00:00,6.132,"H"
2020-12-04 14:00:00,5.996,"H"
2020-12-04 15:00:00,5.911,"H"
2020-12-04 16:00:00,5.484,"H"
2020-12-04 17:00:00,5.058,"R"
2020-12-04 18:00:00,5.037,"H"
2020-12-04 19:00:00,4.606,"H"
2020-12-04 20:00:00,4.64,"H"
2020-12-04 21:00:00,4.71,"H"
2020-12-04 22:00:00,4.571,"H"
2020-12-04 23:00:00,4.623,"H"
2020-12-05 00:00:00,4.12,"H"
2020-12-05 01:00:00,3.402,"H"
2020-12-05 02:00:00,2.89,"H"
2020-12-05 03:00:00,2.32,"H"
2020-12-05 04:00:00,2.088,"H"
2020-12-05 05:00:00,2.285,"H"
2020-12-05 06:00:00,2.374,"H"
2020-12-05 07:00:00,2.392,"H"
2020-12-05 08:00:00,1.98,"H"
2020-12-05 09:00:00,2.392,"H"
2020-12-05 10:00:00,3.031,"H"
2020-12-05 11:00:00,3.735,"H"
2020-12-05 12:00:00,4.363,"H"
2020-12-05 13:00:00,5.003,"H"
2020-12-05 14:00:00,5.296,"H"
2020-12-05 15:00:00,4.848,"H"
2020-12-05 16:00:00,4.311,"H"
2020-12-05 17:00:00,3.876,"H"
2020-12-05 18:00:00,4.294,"H"
2020-12-05 19:00:00,4.241,"H"
2020-12-05 20:00:00,4.172,"H"
2020-12-05 21:00:00,4.224,"H"
2020-12-05 22:00:00,4.259,"H"
2020-12-05 23:00:00,4.137,"H"
2020-12-06 00:00:00,3.577,"R"
2020-12-06 01:00:00,3.98,"H"
2020-12-06 02:00:00,3.84,"H"
2020-12-06 03:00:00,3.806,"H"
2020-12-06 04:00:00,3.56,"H"
2020-12-06 05:00:00,3.243,"H"
2020-12-06 06:00:00,2.961,"H"
2020-12-06 07:00:00,2.89,"H"
2020-12-06 08:00:00,2.837,"H"
2020-12-06 09:00:00,3.226,"H"
2020-12-06 10:00:00,3.542,"H"
2020-12-06 11:00:00,4.657,"H"
2020-12-06 12:00:00,4.968,"H"
2020-12-06 13:00:00,5.089,"H"
2020-12-06 14:00:00,4.968,"H"
2020-12-06 15:00:00,4.865,"H"
2020-12-06 16:00:00,4.727,"H"
2020-12-06 17:00:00,4.484,"H"
2020-12-06 18:00:00,4.536,"H"
2020-12-06 19:00:00,4.484,"H"
2020-12-06 20:00:00,4.519,"H"
2020-12-06 21:00:00,3.77,"H"
2020-12-06 22:00:00,3.314,"H"
2020-12-06 23:00:00,3.208,"H"
2020-12-07 00:00:00,3.279,"H"
2020-12-07 01:00:00,3.367,"H"
2020-12-07 02:00:00,3.402,"H"
2020-12-07 03:00:00,3.635,"R"
2020-12-07 04:00:00,3.472,"H"
2020-12-07 05:00:00,3.367,"H"
2020-12-07 06:00:00,4.135,"R"
2020-12-07 07:00:00,3.49,"H"
2020-12-07 08:00:00,3.56,"H"
2020-12-07 09:00:00,4.032,"H"
2020-12-07 10:00:00,4.588,"H"
2020-12-07 11:00:00,5.089,"H"
2020-12-07 12:00:00,5.723,"H"
2020-12-07 13:00:00,6.454,"H"
2020-12-07 14:00:00,6.471,"H"
2020-12-07 15:00:00,6.149,"H"
2020-12-07 16:00:00,5.569,"H"
2020-12-07 17:00:00,4.986,"H"
2020-12-07 18:00:00,4.623,"H"
2020-12-07 19:00:00,3.646,"H"
2020-12-07 20:00:00,2.356,"H"
2020-12-07 21:00:00,1.583,"H"
2020-12-07 22:00:00,1.003,"H"
2020-12-07 23:00:00,1.731,"R"
2020-12-08 00:00:00,1.167,"H"
2020-12-08 01:00:00,1.529,"H"
2020-12-08 02:00:00,1.692,"H"
2020-12-08 03:00:00,1.764,"H"
2020-12-08 04:00:00,1.98,"H"
2020-12-08 05:00:00,2.052,"H"
2020-12-08 06:00:00,1.8,"H"
2020-12-08 07:00:00,1.33,"H"
2020-12-08 08:00:00,0.82,"H"
2020-12-08 09:00:00,1.456,"H"
2020-12-08 10:00:00,2.462,"H"
2020-12-08 11:00:00,3.612,"H"
2020-12-08 12:00:00,3.12,"H"
2020-12-08 13:00:00,2.677,"H"
2020-12-08 14:00:00,2.89,"H"
2020-12-08 15:00:00,2.748,"H"
2020-12-08 16:00:00,2.41,"H"
2020-12-08 17:00:00,2.392,"H"
2020-12-08 18:00:00,2.356,"H"
2020-12-08 19:00:00,2.07,"H"
2020-12-08 20:00:00,1.926,"H"
2020-12-08 21:00:00,1.908,"H"
2020-12-08 22:00:00,1.962,"H"
2020-12-08 23:00:00,2.052,"H"
2020-12-09 00:00:00,2.106,"H"
2020-12-09 01:00:00,2.41,"H"
2020-12-09 02:00:00,2.267,"H"
2020-12-09 03:00:00,2.446,"H"
2020-12-09 04:00:00,2.464,"H"
2020-12-09 05:00:00,2.677,"H"
2020-12-09 06:00:00,2.748,"H"
2020-12-09 07:00:00,2.73,"H"
2020-12-09 08:00:00,2.766,"H"
2020-12-09 09:00:00,2.872,"H"
2020-12-09 10:00:00,3.084,"H"
2020-12-09 11:00:00,3.261,"H"
2020-12-09 12:00:00,3.202,"R"
2020-12-09 13:00:00,3.332,"H"
2020-12-09 14:00:00,3.314,"H"
2020-12-09 15:00:00,3.349,"H"
2020-12-09 16:00:00,3.12,"H"
2020-12-09 17:00:00,2.712,"H"
2020-12-09 18:00:00,2.623,"H"
2020-12-09 19:00:00,2.41,"H"
2020-12-09 20:00:00,2.213,"H"
2020-12-09 21:00:00,1.808,"R"
2020-12-09 22:00:00,2.07,"H"
2020-12-09 23:00:00,1.944,"H"
2020-12-10 00:00:00,2.142,"H"
2020-12-10 01:00:00,1.944,"H"
2020-12-10 02:00:00,1.836,"H"
2020-12-10 03:00:00,1.276,"H"
2020-12-10 04:00:00,1.076,"H"
2020-12-10 05:00:00,1.33,"H"
2020-12-10 06:00:00,1.076,"H"
2020-12-10 07:00:00,0.49,"H"
2020-12-10 08:00:00,0.398,"H"
2020-12-10 09:00:00,0.838,"H"
2020-12-10 10:00:00,1.421,"H"
2020-12-10 11:00:00,2.176,"H"
2020-12-10 12:00:00,3.243,"H"
2020-12-10 13:00:00,3.613,"H"
2020-12-10 14:00:00,3.261,"H"
2020-12-10 15:00:00,2.872,"H"
2020-12-10 16:00:00,2.748,"H"
2020-12-10 17:00:00,2.446,"H"
2020-12-10 18:00:00,1.998,"H"
2020-12-10 19:00:00,1.093,"H"
2020-12-10 20:00:00,0.342,"H"
2020-12-10 21:00:00,0.01,"H"
2020-12-10 22:00:00,-0.288,"H"
2020-12-10 23:00:00,-0.774,"H"
2020-12-11 00:00:00,-1.095,"H"
2020-12-11 01:00:00,-1.341,"H"
2020-12-11 02:00:00,-1.285,"H"
2020-12-11 03:00:00,-1.266,"H"
2020-12-11 04:00:00,-1.134,"H"
2020-12-11 05:00:00,-0.27,"H"
2020-12-11 06:00:00,0.269,"H"
2020-12-11 07:00:00,0.673,"H"
2020-12-11 08:00:00,1.185,"H"
2020-12-11 09:00:00,1.979,"H"
2020-12-11 10:00:00,3.049,"H"
2020-12-11 11:00:00,4.725,"H"
2020-12-11 12:00:00,5.551,"H"
2020-12-11 13:00:00,3.717,"H"
2020-12-11 14:00:00,4.673,"H"
2020-12-11 15:00:00,6.248,"H"
2020-12-11 16:00:00,7.699,"H"
2020-12-11 17:00:00,7.095,"H"
2020-12-11 18:00:00,6.64,"H"
2020-12-11 19:00:00,6.471,"H"
2020-12-11 20:00:00,6.505,"H"
2020-12-11 21:00:00,6.589,"H"
2020-12-11 22:00:00,6.792,"H"
2020-12-11 23:00:00,6.792,"H"
2020-12-12 00:00:00,6.59,"H"
2020-12-12 01:00:00,9.23,"R"
2020-12-12 02:00:00,7.715,"H"
2020-12-12 03:00:00,7.481,"H"
2020-12-12 04:00:00,6.742,"H"
2020-12-12 05:00:00,6.454,"H"
2020-12-12 06:00:00,6.843,"H"
2020-12-12 07:00:00,7.062,"H"
2020-12-12 08:00:00,7.211,"R"
2020-12-12 09:00:00,7.765,"H"
2020-12-12 10:00:00,8.315,"H"
2020-12-12 11:00:00,8.647,"H"
2020-12-12 12:00:00,9.554,"H"
2020-12-12 13:00:00,9.834,"H"
2020-12-12 14:00:00,9.488,"H"
2020-12-12 15:00:00,9.126,"H"
2020-12-12 16:00:00,8.332,"H"
2020-12-12 17:00:00,7.916,"H"
2020-12-12 18:00:00,7.815,"H"
2020-12-12 19:00:00,7.932,"H"
2020-12-12 20:00:00,7.916,"H"
2020-12-12 21:00:00,7.999,"H"
2020-12-12 22:00:00,8.033,"H"
2020-12-12 23:00:00,7.832,"H"
2020-12-13 00:00:00,7.565,"H"
2020-12-13 01:00:00,7.548,"H"
2020-12-13 02:00:00,7.634,"R"
2020-12-13 03:00:00,7.448,"H"
2020-12-13 04:00:00,7.364,"H"
2020-12-13 05:00:00,7.246,"H"
2020-12-13 06:00:00,7.179,"H"
2020-12-13 07:00:00,6.961,"H"
2020-12-13 08:00:00,6.623,"H"
2020-12-13 09:00:00,6.708,"H"
2020-12-13 10:00:00,7.045,"H"
2020-12-13 11:00:00,7.229,"H"
2020-12-13 12:00:00,8.365,"H"
2020-12-13 13:00:00,7.799,"H"
2020-12-13 14:00:00,7.765,"H"
2020-12-13 15:00:00,6.91,"H"
2020-12-13 16:00:00,6.302,"H"
2020-12-13 17:00:00,5.45,"H"
2020-12-13 18:00:00,4.986,"H"
2020-12-13 19:00:00,4.779,"H"
2020-12-13 20:00:00,4.588,"H"
2020-12-13 21:00:00,4.588,"H"
2020-12-13 22:00:00,4.71,"H"
2020-12-13 23:00:00,4.536,"H"
2020-12-14 00:00:00,4.05,"H"
2020-12-14 01:00:00,3.314,"H"
2020-12-14 02:00:00,2.996,"H"
2020-12-14 03:00:00,2.748,"H"
2020-12-14 04:00:00,2.446,"H"
2020-12-14 05:00:00,2.267,"H"
2020-12-14 06:00:00,2.087,"H"
2020-12-14 07:00:00,2.552,"H"
2020-12-14 08:00:00,2.41,"H"
2020-12-14 09:00:00,3.241,"H"
2020-12-14 10:00:00,5.377,"H"
2020-12-14 11:00:00,7.464,"H"
2020-12-14 12:00:00,8.895,"H"
2020-12-14 13:00:00,9.85,"H"
2020-12-14 14:00:00,10.324,"H"
2020-12-14 15:00:00,10.226,"H"
2020-12-14 16:00:00,9.488,"H"
2020-12-14 17:00:00,9.011,"H"
2020-12-14 18:00:00,8.198,"H"
2020-12-14 19:00:00,6.809,"H"
2020-12-14 20:00:00,6.708,"H"
2020-12-14 21:00:00,6.149,"H"
2020-12-14 22:00:00,5.689,"H"
2020-12-14 23:00:00,5.706,"H"
2020-12-15 00:00:00,6.285,"H"
2020-12-15 01:00:00,6.318,"H"
2020-12-15 02:00:00,6.91,"H"
2020-12-15 03:00:00,6.995,"H"
2020-12-15 04:00:00,7.129,"H"
2020-12-15 05:00:00,7.398,"H"
2020-12-15 06:00:00,7.498,"H"
2020-12-15 07:00:00,7.515,"H"
2020-12-15 08:00:00,7.28,"H"
2020-12-15 09:00:00,8.082,"H"
2020-12-15 10:00:00,8.812,"H"
2020-12-15 11:00:00,9.619,"H"
2020-12-15 12:00:00,8.978,"H"
2020-12-15 13:00:00,9.472,"H"
2020-12-15 14:00:00,10.275,"H"
2020-12-15 15:00:00,10.471,"H"
2020-12-15 16:00:00,10.341,"H"
2020-12-15 17:00:00,10.145,"H"
2020-12-15 18:00:00,9.62,"H"
2020-12-15 19:00:00,9.192,"H"
2020-12-15 20:00:00,8.763,"H"
2020-12-15 21:00:00,8.398,"H"
2020-12-15 22:00:00,7.982,"H"
2020-12-15 23:00:00,7.632,"H"
2020-12-16 00:00:00,7.078,"H"
2020-12-16 01:00:00,6.674,"H"
2020-12-16 02:00:00,7.045,"H"
2020-12-16 03:00:00,7.062,"H"
2020-12-16 04:00:00,7.163,"H"
2020-12-16 05:00:00,7.213,"H"
2020-12-16 06:00:00,7.398,"H"
2020-12-16 07:00:00,7.23,"H"
2020-12-16 08:00:00,7.196,"H"
2020-12-16 09:00:00,7.498,"H"
2020-12-16 10:00:00,8.297,"H"
2020-12-16 11:00:00,10.177,"H"
2020-12-16 12:00:00,10.602,"H"
2020-12-16 13:00:00,10.634,"H"
2020-12-16 14:00:00,9.997,"H"
2020-12-16 15:00:00,9.62,"H"
2020-12-16 16:00:00,9.044,"H"
2020-12-16 17:00:00,8.199,"H"
2020-12-16 18:00:00,7.582,"H"
2020-12-16 19:00:00,7.112,"H"
2020-12-16 20:00:00,6.623,"H"
2020-12-16 21:00:00,6.404,"H"
2020-12-16 22:00:00,6.268,"H"
2020-12-16 23:00:00,5.877,"H"
2020-12-17 00:00:00,5.604,"H"
2020-12-17 01:00:00,5.689,"H"
2020-12-17 02:00:00,5.398,"H"
2020-12-17 03:00:00,5.33,"H"
2020-12-17 04:00:00,5.877,"H"
2020-12-17 05:00:00,6.674,"H"
2020-12-17 06:00:00,7.548,"H"
2020-12-17 07:00:00,9.159,"H"
2020-12-17 08:00:00,9.472,"H"
2020-12-17 09:00:00,10.323,"H"
2020-12-17 10:00:00,11.479,"H"
2020-12-17 11:00:00,11.932,"H"
2020-12-17 12:00:00,11.803,"H"
2020-12-17 13:00:00,11.965,"H"
2020-12-17 14:00:00,11.512,"H"
2020-12-17 15:00:00,10.764,"H"
2020-12-17 16:00:00,10.471,"H"
2020-12-17 17:00:00,10.063,"H"
2020-12-17 18:00:00,9.751,"H"
2020-12-17 19:00:00,9.209,"H"
2020-12-17 20:00:00,8.862,"H"
2020-12-17 21:00:00,8.465,"H"
2020-12-17 22:00:00,8.032,"H"
2020-12-17 23:00:00,7.882,"H"
2020-12-18 00:00:00,7.799,"H"
2020-12-18 01:00:00,7.381,"H"
2020-12-18 02:00:00,7.431,"H"
2020-12-18 03:00:00,7.095,"H"
2020-12-18 04:00:00,7.095,"H"
2020-12-18 05:00:00,6.995,"H"
2020-12-18 06:00:00,6.86,"H"
2020-12-18 07:00:00,6.556,"H"
2020-12-18 08:00:00,6.708,"H"
2020-12-18 09:00:00,6.234,"H"
2020-12-18 10:00:00,6.825,"H"
2020-12-18 11:00:00,7.564,"H"
2020-12-18 12:00:00,9.947,"H"
2020-12-18 13:00:00,10.046,"H"
2020-12-18 14:00:00,10.079,"H"
2020-12-18 15:00:00,9.554,"H"
2020-12-18 16:00:00,8.944,"H"
2020-12-18 17:00:00,8.249,"H"
2020-12-18 18:00:00,8.398,"H"
2020-12-18 19:00:00,8.73,"H"
2020-12-18 20:00:00,8.432,"H"
2020-12-18 21:00:00,8.332,"H"
2020-12-18 22:00:00,7.965,"H"
2020-12-18 23:00:00,7.581,"H"
2020-12-19 00:00:00,7.364,"H"
2020-12-19 01:00:00,8.398,"H"
2020-12-19 02:00:00,9.06,"H"
2020-12-19 03:00:00,9.225,"H"
2020-12-19 04:00:00,8.348,"H"
2020-12-19 05:00:00,7.381,"H"
2020-12-19 06:00:00,6.708,"H"
2020-12-19 07:00:00,5.859,"H"
2020-12-19 08:00:00,5.192,"H"
2020-12-19 09:00:00,5.381,"H"
2020-12-19 10:00:00,6.858,"H"
2020-12-19 11:00:00,7.849,"H"
2020-12-19 12:00:00,9.307,"H"
2020-12-19 13:00:00,10.128,"H"
2020-12-19 14:00:00,10.748,"H"
2020-12-19 15:00:00,9.554,"H"
2020-12-19 16:00:00,8.68,"H"
2020-12-19 17:00:00,8.248,"H"
2020-12-19 18:00:00,8.149,"H"
2020-12-19 19:00:00,8.945,"H"
2020-12-19 20:00:00,9.275,"H"
2020-12-19 21:00:00,9.488,"H"
2020-12-19 22:00:00,9.488,"H"
2020-12-19 23:00:00,9.538,"H"
2020-12-20 00:00:00,9.406,"H"
2020-12-20 01:00:00,9.505,"H"
2020-12-20 02:00:00,9.226,"H"
2020-12-20 03:00:00,9.225,"H"
2020-12-20 04:00:00,9.291,"H"
2020-12-20 05:00:00,9.159,"H"
2020-12-20 06:00:00,9.159,"H"
2020-12-20 07:00:00,9.094,"H"
2020-12-20 08:00:00,8.912,"H"
2020-12-20 09:00:00,9.11,"H"
2020-12-20 10:00:00,9.898,"H"
2020-12-20 11:00:00,11.69,"H"
2020-12-20 12:00:00,11.835,"H"
2020-12-20 13:00:00,11.431,"H"
2020-12-20 14:00:00,11.009,"H"
2020-12-20 15:00:00,10.667,"H"
2020-12-20 16:00:00,10.292,"H"
2020-12-20 17:00:00,10.128,"H"
2020-12-20 18:00:00,10.145,"H"
2020-12-20 19:00:00,9.932,"H"
2020-12-20 20:00:00,10.079,"H"
2020-12-20 21:00:00,10.096,"H"
2020-12-20 22:00:00,10.047,"H"
2020-12-20 23:00:00,9.571,"H"
