date	hour	th	origin
2018-12-10	0	6.506	R
2018-12-10	1	6.487	R
2018-12-10	2	6.354	R
2018-12-10	3	6.164	R
2018-12-10	4	5.765	R
2018-12-10	5	4.967	R
2018-12-10	6	4.767	R
2018-12-10	7	4.758	R
2018-12-10	8	4.976	R
2018-12-10	9	5.442	R
2018-12-10	10	5.594	R
2018-12-10	11	6.06	R
2018-12-10	12	6.43	R
2018-12-10	13	7.495	R
2018-12-10	14	7.248	R
2018-12-10	15	6.288	R
2018-12-10	16	5.708	R
2018-12-10	17	5.556	R
2018-12-10	18	5.784	R
2018-12-10	19	6.079	R
2018-12-10	20	5.774	R
2018-12-10	21	5.879	R
2018-12-10	22	5.575	R
2018-12-10	23	4.111	R
2018-12-11	0	3.712	R
2018-12-11	1	3.503	R
2018-12-11	2	3.171	R
2018-12-11	3	3.209	R
2018-12-11	4	2.971	R
2018-12-11	5	2.42	R
2018-12-11	6	1.992	R
2018-12-11	7	1.403	R
2018-12-11	8	1.051	R
2018-12-11	9	1.27	R
2018-12-11	10	2.781	R
2018-12-11	11	4.396	R
2018-12-11	12	5.033	R
2018-12-11	13	5.461	R
2018-12-11	14	5.081	R
2018-12-11	15	5.556	R
2018-12-11	16	4.615	R
2018-12-11	17	3.56	R
2018-12-11	18	2.876	R
2018-12-11	19	2.762	R
2018-12-11	20	2.41	R
2018-12-11	21	1.403	R
2018-12-11	22	0.747	R
2018-12-11	23	0.338	R
2018-12-12	0	0.12	R
2018-12-12	1	-0.564	R
2018-12-12	2	-0.754	R
2018-12-12	3	-0.992	R
2018-12-12	4	-1.334	R
2018-12-12	5	-1.876	R
2018-12-12	6	-2.18	R
2018-12-12	7	-2.37	R
2018-12-12	8	-2.408	R
2018-12-12	9	-1.752	R
2018-12-12	10	-0.365	R
2018-12-12	11	1.526	R
2018-12-12	12	2.363	R
2018-12-12	13	2.638	R
2018-12-12	14	3.988	R
2018-12-12	15	4.387	R
2018-12-12	16	2.287	R
2018-12-12	17	0.3	R
2018-12-12	18	-0.013	R
2018-12-12	19	-0.213	R
2018-12-12	20	-0.384	R
2018-12-12	21	-0.906	R
2018-12-12	22	-1.106	R
2018-12-12	23	-1.581	R
2018-12-13	0	-1.676	R
2018-12-13	1	-1.705	R
2018-12-13	2	-1.933	R
2018-12-13	3	-1.676	R
2018-12-13	4	-1.819	R
2018-12-13	5	-1.923	R
2018-12-13	6	-2.113	R
2018-12-13	7	-1.866	R
2018-12-13	8	-1.809	R
2018-12-13	9	-1.572	R
2018-12-13	10	-0.821	R
2018-12-13	11	0.443	R
2018-12-13	12	1.859	R
2018-12-13	13	2.059	R
2018-12-13	14	2.42	R
2018-12-13	15	2.277	R
2018-12-13	16	2.116	R
2018-12-13	17	1.65	R
2018-12-13	18	1.469	R
2018-12-13	19	1.403	R
2018-12-13	20	1.175	R
2018-12-13	21	0.766	R
2018-12-13	22	0.776	R
2018-12-13	23	0.348	R
2018-12-14	0	0.053	R
2018-12-14	1	-0.004	R
2018-12-14	2	-0.08	R
2018-12-14	3	-0.593	R
2018-12-14	4	-1.8	R
2018-12-14	5	-2.532	R
2018-12-14	6	-2.323	R
2018-12-14	7	-2.76	R
2018-12-14	8	-3.254	R
2018-12-14	9	-1.495	H
2018-12-14	10	-0.931	H
2018-12-14	11	-0.83	R
2018-12-14	12	0.063	R
2018-12-14	13	1.023	R
2018-12-14	14	1.346	R
2018-12-14	15	2.641	H
2018-12-14	16	1.619	H
2018-12-14	17	1.094	H
2018-12-14	18	0.802	H
2018-12-14	19	0.618	H
2018-12-14	20	0.471	H
2018-12-14	21	0.281	R
2018-12-14	22	0.053	R
2018-12-14	23	-0.089	R
2018-12-15	0	0.053	R
2018-12-15	1	-0.032	R
2018-12-15	2	0.121	H
2018-12-15	3	-0.051	R
2018-12-15	4	0.066	H
2018-12-15	5	0.028	H
2018-12-15	6	-0.251	R
2018-12-15	7	-0.213	H
2018-12-15	8	-0.738	H
2018-12-15	9	-0.498	R
2018-12-15	10	-0.175	R
2018-12-15	11	-0.013	R
2018-12-15	12	0.357	R
2018-12-15	13	0.605	R
2018-12-15	14	0.243	R
2018-12-15	15	0.129	R
2018-12-15	16	0.396	H
2018-12-15	17	-0.926	H
2018-12-15	18	-1.781	H
2018-12-15	19	-2.204	H
2018-12-15	20	-2.727	H
2018-12-15	21	-2.844	H
2018-12-15	22	-2.63	H
2018-12-15	23	-1.78	H
2018-12-16	0	-1.363	R
2018-12-16	1	-1.322	H
2018-12-16	2	-1.001	H
2018-12-16	3	-0.992	R
2018-12-16	4	0.38	H
2018-12-16	5	0.028	H
2018-12-16	6	-0.083	H
2018-12-16	7	-0.355	R
2018-12-16	8	1.489	H
2018-12-16	9	3.418	H
2018-12-16	10	4.724	H
2018-12-16	11	6.42	H
2018-12-16	12	6.687	R
2018-12-16	13	7.656	R
2018-12-16	14	8.046	R
2018-12-16	15	7.343	R
2018-12-16	16	6.434	H
2018-12-16	17	3.838	H
2018-12-16	18	2.427	H
2018-12-16	19	1.836	H
2018-12-16	20	2.123	H
2018-12-16	21	1.439	H
2018-12-16	22	0.692	H
2018-12-16	23	0.177	H
2018-12-17	0	-0.194	H
2018-12-17	1	-0.344	H
2018-12-17	2	1.327	R
2018-12-17	3	-0.606	H
2018-12-17	4	-0.027	H
2018-12-17	5	0.306	H
2018-12-17	6	0.655	H
2018-12-17	7	0.875	H
2018-12-17	8	1.112	H
2018-12-17	9	2.336	H
2018-12-17	10	3.734	H
2018-12-17	11	4.777	H
2018-12-17	12	6.623	H
2018-12-17	13	7.39	R
2018-12-17	14	7.765	H
2018-12-17	15	7.213	H
2018-12-17	16	6.556	H
2018-12-17	17	6.268	H
2018-12-17	18	6.556	H
2018-12-17	19	6.59	H
2018-12-17	20	6.488	H
2018-12-17	21	6.505	H
2018-12-17	22	6.081	H
2018-12-17	23	5.271	R
2018-12-18	0	3.786	H
2018-12-18	1	2.355	H
2018-12-18	2	1.093	H
2018-12-18	3	0.38	H
2018-12-18	4	0.028	H
2018-12-18	5	1.536	R
2018-12-18	6	-0.699	H
2018-12-18	7	-0.868	H
2018-12-18	8	-0.887	H
2018-12-18	9	-0.194	R
2018-12-18	10	0.747	R
2018-12-18	11	2.477	R
2018-12-18	12	3.465	R
2018-12-18	13	5.043	R
2018-12-18	14	5.765	R
2018-12-18	15	5.071	R
2018-12-18	16	5	H
2018-12-18	17	2.836	H
2018-12-18	18	1.419	H
2018-12-18	19	0.342	H
2018-12-18	20	-0.4	H
2018-12-18	21	-0.699	H
2018-12-18	22	-0.587	H
2018-12-18	23	0.034	R
2018-12-19	0	0.323	H
2018-12-19	1	0.747	H
2018-12-19	2	1.003	H
2018-12-19	3	1.239	H
2018-12-19	4	3.161	R
2018-12-19	5	1.98	H
2018-12-19	6	2.765	H
2018-12-19	7	4.413	H
2018-12-19	8	7.125	H
2018-12-19	9	8.68	H
2018-12-19	10	8.663	H
2018-12-19	11	8.215	H
2018-12-19	12	8.249	H
2018-12-19	13	8.597	H
2018-12-19	14	8.928	H
2018-12-19	15	9.12	R
2018-12-19	16	7.765	H
2018-12-19	17	6.994	H
2018-12-19	18	6.488	H
2018-12-19	19	6.285	H
2018-12-19	20	6.251	H
2018-12-19	21	5.791	H
2018-12-19	22	7.476	R
2018-12-19	23	7.875	R
2018-12-20	0	7.571	R
2018-12-20	1	7.246	H
2018-12-20	2	7.732	R
2018-12-20	3	7.347	H
2018-12-20	4	7.331	H
2018-12-20	5	7.347	H
2018-12-20	6	7.112	H
2018-12-20	7	6.961	H
2018-12-20	8	7.048	R
2018-12-20	9	7.105	R
2018-12-20	10	7.875	R
2018-12-20	11	8.255	R
2018-12-20	12	9.768	H
2018-12-20	13	9.011	H
2018-12-20	14	8.312	R
2018-12-20	15	7.664	H
2018-12-20	16	6.978	H
2018-12-20	17	6.775	H
2018-12-20	18	7.447	R
2018-12-20	19	7.196	H
2018-12-20	20	7.431	H
2018-12-20	21	7.515	H
2018-12-20	22	7.77	R
2018-12-20	23	7.882	H
2018-12-21	0	8.099	H
2018-12-21	1	8.635	R
2018-12-21	2	8.282	H
2018-12-21	3	8.559	R
2018-12-21	4	8.862	H
2018-12-21	5	9.308	H
2018-12-21	6	9.997	H
2018-12-21	7	10.374	R
2018-12-21	8	9.816	H
2018-12-21	9	9.488	H
2018-12-21	10	10.683	H
2018-12-21	11	10.242	H
2018-12-21	12	11.008	H
2018-12-21	13	10.83	H
2018-12-21	14	10.797	H
2018-12-21	15	11.252	H
2018-12-21	16	11.366	H
2018-12-21	17	11.366	H
2018-12-21	18	11.35	H
2018-12-21	19	11.544	H
2018-12-21	20	11.69	H
2018-12-21	21	11.754	H
2018-12-21	22	11.9	H
2018-12-21	23	12.223	H
2018-12-22	0	12.497	H
