date	hour	th	origin
2018-12-10	0	6.911	H
2018-12-10	1	6.826	H
2018-12-10	2	6.454	H
2018-12-10	3	6.43	R
2018-12-10	4	6.758	H
2018-12-10	5	4.586	R
2018-12-10	6	5.655	H
2018-12-10	7	4.996	R
2018-12-10	8	5.876	H
2018-12-10	9	6.267	H
2018-12-10	10	7.045	H
2018-12-10	11	8.232	H
2018-12-10	12	8.861	H
2018-12-10	13	9.357	H
2018-12-10	14	9.239	H
2018-12-10	15	7.766	H
2018-12-10	16	7.431	H
2018-12-10	17	6.674	H
2018-12-10	18	6.708	H
2018-12-10	19	6.893	H
2018-12-10	20	6.123	R
2018-12-10	21	6.505	H
2018-12-10	22	6.183	H
2018-12-10	23	5.501	H
2018-12-11	0	5.535	H
2018-12-11	1	3.972	R
2018-12-11	2	4.726	H
2018-12-11	3	4.484	H
2018-12-11	4	4.363	H
2018-12-11	5	4.432	H
2018-12-11	6	2.537	R
2018-12-11	7	1.962	H
2018-12-11	8	1.926	H
2018-12-11	9	2.729	H
2018-12-11	10	4.031	H
2018-12-11	11	5.636	H
2018-12-11	12	6.522	H
2018-12-11	13	6.421	H
2018-12-11	14	6.944	H
2018-12-11	15	5.824	H
2018-12-11	16	4.692	H
2018-12-11	17	4.294	H
2018-12-11	18	4.38	H
2018-12-11	19	4.224	H
2018-12-11	20	3.893	H
2018-12-11	21	2.747	H
2018-12-11	22	1.457	H
2018-12-11	23	0.728	H
2018-12-12	0	-0.195	H
2018-12-12	1	-0.718	H
2018-12-12	2	-0.68	H
2018-12-12	3	-1.171	H
2018-12-12	4	-1.551	H
2018-12-12	5	-1.761	H
2018-12-12	6	-1.972	H
2018-12-12	7	-1.151	R
2018-12-12	8	-1.799	H
2018-12-12	9	-0.777	H
2018-12-12	10	1.257	H
2018-12-12	11	1.926	H
2018-12-12	12	2.517	H
2018-12-12	13	3.664	R
2018-12-12	14	4.415	H
2018-12-12	15	4.066	H
2018-12-12	16	1.78	H
2018-12-12	17	1.057	H
2018-12-12	18	0.984	H
2018-12-12	19	0.563	H
2018-12-12	20	0.102	H
2018-12-12	21	-0.681	H
2018-12-12	22	-1.266	H
2018-12-12	23	-1.608	H
2018-12-13	0	-0.814	H
2018-12-13	1	-0.927	H
2018-12-13	2	-0.87	H
2018-12-13	3	-1.561	R
2018-12-13	4	-0.794	H
2018-12-13	5	-0.362	H
2018-12-13	6	-0.456	H
2018-12-13	7	-1.253	R
2018-12-13	8	-0.331	R
2018-12-13	9	0.818	H
2018-12-13	10	1.166	H
2018-12-13	11	2.139	H
2018-12-13	12	4.171	H
2018-12-13	13	3.718	H
2018-12-13	14	2.435	R
2018-12-13	15	2.23	R
2018-12-13	16	2.535	H
2018-12-13	17	2.285	H
2018-12-13	18	2.052	H
2018-12-13	19	1.615	R
2018-12-13	20	1.348	H
2018-12-13	21	1.366	H
2018-12-13	22	0.948	H
2018-12-13	23	0.361	H
2018-12-14	0	-0.064	H
2018-12-14	1	-0.046	H
2018-12-14	2	-0.325	H
2018-12-14	3	-0.331	R
2018-12-14	4	-1.209	H
2018-12-14	5	-1.228	H
2018-12-14	6	-0.812	H
2018-12-14	7	-2.073	R
2018-12-14	8	-2.474	H
2018-12-14	9	-2.011	H
2018-12-14	10	-0.626	H
2018-12-14	11	0.416	H
2018-12-14	12	1.402	H
2018-12-14	13	2.07	H
2018-12-14	14	3.19	H
2018-12-14	15	3.031	H
2018-12-14	16	2.32	H
2018-12-14	17	1.998	H
2018-12-14	18	1.8	H
2018-12-14	19	1.584	H
2018-12-14	20	1.457	H
2018-12-14	21	1.403	H
2018-12-14	22	1.203	H
2018-12-14	23	-0.024	R
2018-12-15	0	1.203	H
2018-12-15	1	-0.331	R
2018-12-15	2	0.893	H
2018-12-15	3	0.729	H
2018-12-15	4	0.582	H
2018-12-15	5	0.6	H
2018-12-15	6	0.747	H
2018-12-15	7	-0.434	R
2018-12-15	8	-0.741	R
2018-12-15	9	0.452	H
2018-12-15	10	1.925	H
2018-12-15	11	1.782	H
2018-12-15	12	1.692	H
2018-12-15	13	1.8	H
2018-12-15	14	2.195	H
2018-12-15	15	0.946	H
2018-12-15	16	-0.475	H
2018-12-15	17	-1.209	H
2018-12-15	18	-1.666	H
2018-12-15	19	-1.799	H
2018-12-15	20	-2.278	R
2018-12-15	21	-1.628	H
2018-12-15	22	-0.888	H
2018-12-15	23	-0.493	H
2018-12-16	0	-0.12	H
2018-12-16	1	0.25	H
2018-12-16	2	-0.326	H
2018-12-16	3	-0.4	H
2018-12-16	4	0.14	H
2018-12-16	5	0.343	H
2018-12-16	6	-1.048	R
2018-12-16	7	0.563	H
2018-12-16	8	1.582	H
2018-12-16	9	3.224	H
2018-12-16	10	5.123	H
2018-12-16	11	6.604	H
2018-12-16	12	7.147	R
2018-12-16	13	7.464	H
2018-12-16	14	7.196	H
2018-12-16	15	6.386	H
2018-12-16	16	4.777	H
2018-12-16	17	3.19	H
2018-12-16	18	2.605	H
2018-12-16	19	2.034	H
2018-12-16	20	3.562	R
2018-12-16	21	1.619	H
2018-12-16	22	1.148	H
2018-12-16	23	0.875	H
2018-12-17	0	0.434	H
2018-12-17	1	1.001	R
2018-12-17	2	2.213	H
2018-12-17	3	2.553	H
2018-12-17	4	2.624	H
2018-12-17	5	2.89	H
2018-12-17	6	3.031	H
2018-12-17	7	2.872	H
2018-12-17	8	2.623	H
2018-12-17	9	4.632	H
2018-12-17	10	7.095	H
2018-12-17	11	7.079	H
2018-12-17	12	7.147	R
2018-12-17	13	8.944	H
2018-12-17	14	8.398	H
2018-12-17	15	8.132	H
2018-12-17	16	7.146	H
2018-12-17	17	7.045	R
2018-12-17	18	6.942	R
2018-12-17	19	7.112	H
2018-12-17	20	6.826	H
2018-12-17	21	6.91	H
2018-12-17	22	6.624	H
2018-12-17	23	6.216	H
2018-12-18	0	5.07	H
2018-12-18	1	4.032	H
2018-12-18	2	3.718	H
2018-12-18	3	3.56	H
2018-12-18	4	3.402	H
2018-12-18	5	3.152	R
2018-12-18	6	1.925	H
2018-12-18	7	0.71	H
2018-12-18	8	0.82	H
2018-12-18	9	1.256	H
2018-12-18	10	2.623	H
2018-12-18	11	3.524	H
2018-12-18	12	4.622	H
2018-12-18	13	5.706	H
2018-12-18	14	5.74	H
2018-12-18	15	4.95	H
2018-12-18	16	3.401	H
2018-12-18	17	2.427	H
2018-12-18	18	1.656	H
2018-12-18	19	1.923	R
2018-12-18	20	0.692	H
2018-12-18	21	0.471	H
2018-12-18	22	0.728	H
2018-12-18	23	0.893	H
2018-12-19	0	1.746	H
2018-12-19	1	0.796	R
2018-12-19	2	1.98	H
2018-12-19	3	2.249	H
2018-12-19	4	5.303	R
2018-12-19	5	5.918	R
2018-12-19	6	6.352	H
2018-12-19	7	8.115	H
2018-12-19	8	8.961	H
2018-12-19	9	9.242	H
2018-12-19	10	9.027	H
2018-12-19	11	9.176	H
2018-12-19	12	9.62	H
2018-12-19	13	10.357	H
2018-12-19	14	10.732	H
2018-12-19	15	9.784	H
2018-12-19	16	8.181	H
2018-12-19	17	7.582	H
2018-12-19	18	7.465	H
2018-12-19	19	7.515	H
2018-12-19	20	7.732	H
2018-12-19	21	6.84	R
2018-12-19	22	7.765	H
2018-12-19	23	7.982	H
2018-12-20	0	7.765	H
2018-12-20	1	7.732	H
2018-12-20	2	7.864	R
2018-12-20	3	7.765	H
2018-12-20	4	7.864	R
2018-12-20	5	7.799	H
2018-12-20	6	7.515	H
2018-12-20	7	7.532	H
2018-12-20	8	7.347	H
2018-12-20	9	7.66	R
2018-12-20	10	8.684	R
2018-12-20	11	8.889	R
2018-12-20	12	8.787	R
2018-12-20	13	10.487	H
2018-12-20	14	9.159	H
2018-12-20	15	8.679	H
2018-12-20	16	7.598	H
2018-12-20	17	7.045	H
2018-12-20	18	7.297	H
2018-12-20	19	7.582	H
2018-12-20	20	7.762	R
2018-12-20	21	7.849	H
2018-12-20	22	7.882	H
2018-12-20	23	8.132	H
2018-12-21	0	8.498	H
2018-12-21	1	8.531	H
2018-12-21	2	8.713	H
2018-12-21	3	8.448	H
2018-12-21	4	8.879	H
2018-12-21	5	9.044	H
2018-12-21	6	9.472	H
2018-12-21	7	10.095	H
2018-12-21	8	10.03	H
2018-12-21	9	9.784	H
2018-12-21	10	10.927	H
2018-12-21	11	10.781	H
2018-12-21	12	11.269	H
2018-12-21	13	11.22	H
2018-12-21	14	11.123	H
2018-12-21	15	11.56	H
2018-12-21	16	11.576	H
2018-12-21	17	11.593	H
2018-12-21	18	11.576	H
2018-12-21	19	11.69	H
2018-12-21	20	11.757	R
2018-12-21	21	11.787	H
2018-12-21	22	11.948	H
2018-12-21	23	12.272	H
2018-12-22	0	12.513	H
2018-12-22	1	12.722	H
2018-12-22	2	12.819	H
2018-12-22	3	12.819	H
2018-12-22	4	12.417	H
2018-12-22	5	12.352	H
2018-12-22	6	12.159	H
2018-12-22	7	11.9	H
2018-12-22	8	11.479	H
2018-12-22	9	11.9	H
2018-12-22	10	12.304	H
2018-12-22	11	12.739	H
2018-12-22	12	12.078	H
2018-12-22	13	12.384	H
2018-12-22	14	12.372	R
2018-12-22	15	12.255	H
2018-12-22	16	11.431	H
2018-12-22	17	11.171	H
2018-12-22	18	10.733	R
2018-12-22	19	10.52	H
2018-12-22	20	10.226	H
2018-12-22	21	10.292	H
2018-12-22	22	10.243	H
2018-12-22	23	10.292	H
2018-12-23	0	10.221	R
