date	hour	th	origin
2018-12-10	00	7.598	H
2018-12-10	01	7.565	H
2018-12-10	02	7.465	H
2018-12-10	03	7.465	H
2018-12-10	04	7.515	H
2018-12-10	05	6.505	H
2018-12-10	06	6.454	H
2018-12-10	07	6.285	H
2018-12-10	08	6.606	H
2018-12-10	09	6.826	H
2018-12-10	10	7.263	H
2018-12-10	11	7.799	H
2018-12-10	12	5.717	R
2018-12-10	13	6.949	R
2018-12-10	14	6.663	R
2018-12-10	15	7.932	H
2018-12-10	16	7.481	H
2018-12-10	17	7.498	H
2018-12-10	18	7.23	H
2018-12-10	19	7.465	H
2018-12-10	20	7.397	H
2018-12-10	21	6.91	H
2018-12-10	22	6.691	H
2018-12-10	23	5.809	H
2018-12-11	00	5.86	H
2018-12-11	01	5.74	H
2018-12-11	02	5.432	H
2018-12-11	03	5.296	H
2018-12-11	04	5.261	H
2018-12-11	05	5.21	H
2018-12-11	06	4.657	H
2018-12-11	07	3.788	H
2018-12-11	08	2.889	H
2018-12-11	09	2.96	H
2018-12-11	10	3.944	H
2018-12-11	11	5.288	R
2018-12-11	12	5.717	R
2018-12-11	13	6.949	R
2018-12-11	14	6.663	R
2018-12-11	15	6.674	H
2018-12-11	16	6.081	H
2018-12-11	17	5.484	H
2018-12-11	18	4.657	H
2018-12-11	19	4.346	H
2018-12-11	20	4.102	H
2018-12-11	21	2.871	H
2018-12-11	22	1.818	H
2018-12-11	23	1.203	H
2018-12-12	00	0.802	H
2018-12-12	01	0.527	H
2018-12-12	02	0.342	H
2018-12-12	03	0.066	H
2018-12-12	04	-0.027	H
2018-12-12	05	0.14	H
2018-12-12	06	0.01	H
2018-12-12	07	-0.419	H
2018-12-12	08	0.046	H
2018-12-12	09	0.673	H
2018-12-12	10	2.212	H
2018-12-12	11	2.677	H
2018-12-12	12	3.296	H
2018-12-12	13	6.949	R
2018-12-12	14	4.778	H
2018-12-12	15	4.968	H
2018-12-12	16	4.881	R
2018-12-12	17	1.746	H
2018-12-12	18	1.962	H
2018-12-12	19	2.052	H
2018-12-12	20	1.529	H
2018-12-12	21	1.02	H
2018-12-12	22	0.838	H
2018-12-12	23	0.268	H
2018-12-13	00	0.764	H
2018-12-13	01	0.416	H
2018-12-13	02	0.361	H
2018-12-13	03	0.875	H
2018-12-13	04	0.802	H
2018-12-13	05	0.636	H
2018-12-13	06	1.13	H
2018-12-13	07	1.112	H
2018-12-13	08	0.93	H
2018-12-13	09	1.548	H
2018-12-13	10	1.962	H
2018-12-13	11	5.288	R
2018-12-13	12	5.717	R
2018-12-13	13	4.119	H
2018-12-13	14	3.84	H
2018-12-13	15	3.805	H
2018-12-13	16	4.881	R
2018-12-13	17	3.208	H
2018-12-13	18	3.014	H
2018-12-13	19	3.014	H
2018-12-13	20	2.837	H
2018-12-13	21	2.624	H
2018-12-13	22	2.357	H
2018-12-13	23	2.016	H
2018-12-14	00	1.62	H
2018-12-14	01	1.33	H
2018-12-14	02	0.93	H
2018-12-14	03	0.912	H
2018-12-14	04	0.674	H
2018-12-14	05	0.306	H
2018-12-14	06	0.25	H
2018-12-14	07	0.195	H
2018-12-14	08	-0.158	H
2018-12-14	09	0.084	H
2018-12-14	10	4.749	R
2018-12-14	11	1.962	H
2018-12-14	12	2.32	H
2018-12-14	13	2.231	H
2018-12-14	14	6.663	R
2018-12-14	15	2.996	H
2018-12-14	16	2.446	H
2018-12-14	17	2.285	H
2018-12-14	18	2.32	H
2018-12-14	19	2.159	H
2018-12-14	20	2.016	H
2018-12-14	21	2.088	H
2018-12-14	22	1.926	H
2018-12-14	23	2.052	H
2018-12-15	00	1.944	H
2018-12-15	01	1.944	H
2018-12-15	02	2.07	H
2018-12-15	03	1.656	H
2018-12-15	04	1.566	H
2018-12-15	05	1.692	H
2018-12-15	06	1.782	H
2018-12-15	07	1.638	H
2018-12-15	08	1.239	H
2018-12-15	09	1.312	H
2018-12-15	10	4.749	R
2018-12-15	11	5.288	R
2018-12-15	12	2.267	H
2018-12-15	13	2.124	H
2018-12-15	14	2.106	H
2018-12-15	15	1.602	H
2018-12-15	16	1.166	H
2018-12-15	17	1.366	H
2018-12-15	18	0.71	H
2018-12-15	19	0.38	H
2018-12-15	20	0.158	H
2018-12-15	21	-0.251	H
2018-12-15	22	-0.512	H
2018-12-15	23	0.12	H
2018-12-16	00	0.618	H
2018-12-16	01	0.232	H
2018-12-16	02	0.527	H
2018-12-16	03	0.892	H
2018-12-16	04	1.384	H
2018-12-16	05	0.674	H
2018-12-16	06	0.784	H
2018-12-16	07	1.384	H
2018-12-16	08	3.436	H
2018-12-16	09	4.605	H
2018-12-16	10	5.706	H
2018-12-16	11	5.288	R
2018-12-16	12	5.717	R
2018-12-16	13	7.749	H
2018-12-16	14	7.949	H
2018-12-16	15	7.498	H
2018-12-16	16	6.352	H
2018-12-16	17	5.551	H
2018-12-16	18	4.345	H
2018-12-16	19	3.822	H
2018-12-16	20	3.683	H
2018-12-16	21	4.102	H
2018-12-16	22	3.945	H
2018-12-16	23	3.507	H
2018-12-17	00	3.03	H
2018-12-17	01	2.748	H
2018-12-17	02	3.19	H
2018-12-17	03	3.279	H
2018-12-17	04	4.947	R
2018-12-17	05	2.283	H
2018-12-17	06	2.818	H
2018-12-17	07	3.331	H
2018-12-17	08	3.7	H
2018-12-17	09	4.573	R
2018-12-17	10	6.538	H
2018-12-17	11	7.263	H
2018-12-17	12	5.717	R
2018-12-17	13	6.949	R
2018-12-17	14	8.232	H
2018-12-17	15	8.249	H
2018-12-17	16	7.732	H
2018-12-17	17	7.732	H
2018-12-17	18	7.682	H
2018-12-17	19	7.732	H
2018-12-17	20	7.699	H
2018-12-17	21	5.079	R
2018-12-17	22	7.898	H
2018-12-17	23	7.263	H
2018-12-18	00	6.572	H
2018-12-18	01	5.62	H
2018-12-18	02	4.657	H
2018-12-18	03	3.875	H
2018-12-18	04	3.208	H
2018-12-18	05	2.872	H
2018-12-18	06	2.446	H
2018-12-18	07	2.302	H
2018-12-18	08	2.783	H
2018-12-18	09	3.155	H
2018-12-18	10	3.595	H
2018-12-18	11	3.962	H
2018-12-18	12	5.717	R
2018-12-18	13	6.949	R
2018-12-18	14	6.59	H
2018-12-18	15	6.285	H
2018-12-18	16	5.433	H
2018-12-18	17	4.744	H
2018-12-18	18	4.969	R
2018-12-18	19	3.683	H
2018-12-18	20	3.225	H
2018-12-18	21	2.73	H
2018-12-18	22	2.695	H
2018-12-18	23	2.854	H
2018-12-19	00	3.437	H
2018-12-19	01	3.384	H
2018-12-19	02	3.49	H
2018-12-19	03	4.102	H
2018-12-19	04	5.722	H
2018-12-19	05	6.573	H
2018-12-19	06	6.826	H
2018-12-19	07	8.546	H
2018-12-19	08	9.604	H
2018-12-19	09	10.03	H
2018-12-19	10	9.964	H
2018-12-19	11	9.817	H
2018-12-19	12	9.998	H
2018-12-19	13	10.063	H
2018-12-19	14	10.243	H
2018-12-19	15	9.981	H
2018-12-19	16	9.175	H
2018-12-19	17	8.531	H
2018-12-19	18	8.116	H
2018-12-19	19	7.715	H
2018-12-19	20	7.598	H
2018-12-19	21	7.397	H
2018-12-19	22	7.832	H
2018-12-19	23	8.663	H
2018-12-20	00	5.805	R
2018-12-20	01	8.514	H
2018-12-20	02	8.498	H
2018-12-20	03	8.431	H
2018-12-20	04	4.947	R
2018-12-20	05	8.381	H
2018-12-20	06	8.116	H
2018-12-20	07	8.099	H
2018-12-20	08	7.949	H
2018-12-20	09	8.132	H
2018-12-20	10	4.749	R
2018-12-20	11	5.288	R
2018-12-20	12	5.717	R
2018-12-20	13	6.949	R
2018-12-20	14	9.505	H
2018-12-20	15	9.027	H
2018-12-20	16	8.049	H
2018-12-20	17	7.882	H
2018-12-20	18	8.199	H
2018-12-20	19	8.448	H
2018-12-20	20	8.465	H
2018-12-20	21	8.647	H
2018-12-20	22	8.597	H
2018-12-20	23	8.829	H
2018-12-21	00	9.06	H
2018-12-21	01	9.275	H
2018-12-21	02	9.193	H
2018-12-21	03	9.193	H
2018-12-21	04	9.587	H
2018-12-21	05	10.194	H
2018-12-21	06	10.96	H
2018-12-21	07	10.862	H
2018-12-21	08	10.797	H
2018-12-21	09	10.39	H
2018-12-21	10	11.317	H
2018-12-21	11	11.398	H
2018-12-21	12	11.657	H
2018-12-21	13	11.479	H
2018-12-21	14	11.593	H
2018-12-21	15	11.916	H
2018-12-21	16	11.884	H
2018-12-21	17	11.9	H
2018-12-21	18	4.969	R
2018-12-21	19	12.045	H
2018-12-21	20	12.142	H
2018-12-21	21	12.304	H
2018-12-21	22	12.417	H
2018-12-21	23	12.722	H
2018-12-22	00	12.98	H
2018-12-22	01	13.221	H
