#Hobo_ID 10350033
#Location_Lat_Long 48.0649 7.9043
#Alt_above_ground 2
#Exposition E
#Influence_class 2
	id	date	hm	ta	lux
310	310	2019-12-16	03:30	8.082	0
311	311	2019-12-16	03:40	7.983	0
312	312	2019-12-16	03:50	7.983	0
313	313	2019-12-16	04:00	7.682	0
314	314	2019-12-16	04:10	7.481	0
315	315	2019-12-16	04:20	7.179	0
316	316	2019-12-16	04:30	7.179	0
317	317	2019-12-16	04:40	6.775	0
318	318	2019-12-16	04:50	7.381	0
319	319	2019-12-16	05:00	7.882	0
320	320	2019-12-16	05:10	7.882	0
321	321	2019-12-16	05:20	7.882	0
322	322	2019-12-16	05:30	7.782	0
323	323	2019-12-16	05:40	7.381	0
324	324	2019-12-16	05:50	7.28	0
325	325	2019-12-16	06:00	7.481	0
326	326	2019-12-16	06:10	7.682	0
327	327	2019-12-16	06:20	8.182	0
328	328	2019-12-16	06:30	7.983	0
329	329	2019-12-16	06:40	7.882	0
330	330	2019-12-16	06:50	7.782	0
331	331	2019-12-16	07:00	7.682	0
332	332	2019-12-16	07:10	7.682	0
333	333	2019-12-16	07:20	7.782	0
334	334	2019-12-16	07:30	8.779	0
335	335	2019-12-16	07:40	8.779	0
336	336	2019-12-16	07:50	8.282	0
337	337	2019-12-16	08:00	8.082	43.1
338	338	2019-12-16	08:10	7.682	172.2
339	339	2019-12-16	08:20	7.782	419.8
340	340	2019-12-16	08:30	7.882	1054.9
341	341	2019-12-16	08:40	7.782	1636.1
342	342	2019-12-16	08:50	7.882	2325
343	343	2019-12-16	09:00	8.182	2927.8
344	344	2019-12-16	09:10	8.282	3788.9
345	345	2019-12-16	09:20	8.68	4650
346	346	2019-12-16	09:30	8.879	4994.5
347	347	2019-12-16	09:40	9.373	5511.1
348	348	2019-12-16	09:50	9.768	7577.8
349	349	2019-12-16	10:00	9.965	8611.2
350	350	2019-12-16	10:10	10.259	7233.4
351	351	2019-12-16	10:20	10.748	7577.8
352	352	2019-12-16	10:30	11.431	7577.8
353	353	2019-12-16	10:40	11.625	7233.4
354	354	2019-12-16	10:50	12.013	7577.8
355	355	2019-12-16	11:00	12.207	7233.4
356	356	2019-12-16	11:10	12.594	7577.8
357	357	2019-12-16	11:20	12.69	7233.4
358	358	2019-12-16	11:30	12.69	6200
359	359	2019-12-16	11:40	13.076	8611.2
360	360	2019-12-16	11:50	13.558	7577.8
361	361	2019-12-16	12:00	14.038	8611.2
362	362	2019-12-16	12:10	14.23	8611.2
363	363	2019-12-16	12:20	13.942	5511.1
364	364	2019-12-16	12:30	13.654	6544.5
365	365	2019-12-16	12:40	14.038	7577.8
366	366	2019-12-16	12:50	14.23	8266.7
367	367	2019-12-16	01:00	14.23	7577.8
368	368	2019-12-16	01:10	14.134	6200
369	369	2019-12-16	01:20	13.942	6544.5
370	370	2019-12-16	01:30	14.134	7233.4
371	371	2019-12-16	01:40	13.846	5511.1
372	372	2019-12-16	01:50	13.654	5511.1
373	373	2019-12-16	02:00	13.461	6200
374	374	2019-12-16	02:10	13.173	4822.3
375	375	2019-12-16	02:20	12.883	4822.3
376	376	2019-12-16	02:30	12.69	4822.3
377	377	2019-12-16	02:40	12.497	4822.3
378	378	2019-12-16	02:50	12.594	4994.5
379	379	2019-12-16	03:00	12.594	3788.9
380	380	2019-12-16	03:10	12.207	3272.2
381	381	2019-12-16	03:20	12.013	2497.2
382	382	2019-12-16	03:30	11.819	2583.4
383	383	2019-12-16	03:40	11.528	2066.7
384	384	2019-12-16	03:50	11.431	2152.8
385	385	2019-12-16	04:00	11.431	1463.9
386	386	2019-12-16	04:10	10.651	796.5
387	387	2019-12-16	04:20	10.357	419.8
388	388	2019-12-16	04:30	9.866	161.5
389	389	2019-12-16	04:40	9.373	53.8
390	390	2019-12-16	04:50	9.275	10.8
391	391	2019-12-16	05:00	8.978	0
392	392	2019-12-16	05:10	8.879	0
393	393	2019-12-16	05:20	8.382	0
394	394	2019-12-16	05:30	8.282	0
395	395	2019-12-16	05:40	8.182	0
396	396	2019-12-16	05:50	8.779	0
397	397	2019-12-16	06:00	8.082	0
398	398	2019-12-16	06:10	7.682	0
399	399	2019-12-16	06:20	7.882	0
400	400	2019-12-16	06:30	8.68	0
401	401	2019-12-16	06:40	7.682	0
402	402	2019-12-16	06:50	7.179	0
403	403	2019-12-16	07:00	6.775	0
404	404	2019-12-16	07:10	6.573	0
405	405	2019-12-16	07:20	6.268	0
406	406	2019-12-16	07:30	5.962	0
407	407	2019-12-16	07:40	5.86	0
408	408	2019-12-16	07:50	5.962	0
409	409	2019-12-16	08:00	5.86	0
410	410	2019-12-16	08:10	5.962	0
411	411	2019-12-16	08:20	6.064	0
412	412	2019-12-16	08:30	6.166	0
413	413	2019-12-16	08:40	6.37	0
414	414	2019-12-16	08:50	6.064	0
415	415	2019-12-16	09:00	5.757	0
416	416	2019-12-16	09:10	5.757	0
417	417	2019-12-16	09:20	5.757	0
418	418	2019-12-16	09:30	5.962	0
419	419	2019-12-16	09:40	6.674	0
420	420	2019-12-16	09:50	6.674	0
421	421	2019-12-16	10:00	6.471	0
422	422	2019-12-16	10:10	6.268	0
423	423	2019-12-16	10:20	5.757	0
424	424	2019-12-16	10:30	5.552	0
425	425	2019-12-16	10:40	5.45	0
426	426	2019-12-16	10:50	6.166	0
427	427	2019-12-16	11:00	5.45	0
428	428	2019-12-16	11:10	5.655	0
429	429	2019-12-16	11:20	5.347	0
430	430	2019-12-16	11:30	4.934	0
431	431	2019-12-16	11:40	4.831	0
432	432	2019-12-16	11:50	4.623	0
433	433	2019-12-17	12:00	4.415	0
434	434	2019-12-17	12:10	4.311	0
435	435	2019-12-17	12:20	4.415	0
436	436	2019-12-17	12:30	4.102	0
437	437	2019-12-17	12:40	4.934	0
438	438	2019-12-17	12:50	5.757	0
439	439	2019-12-17	01:00	5.86	0
440	440	2019-12-17	01:10	5.757	0
441	441	2019-12-17	01:20	4.934	0
442	442	2019-12-17	01:30	4.934	0
443	443	2019-12-17	01:40	4.727	0
444	444	2019-12-17	01:50	4.519	0
445	445	2019-12-17	02:00	4.415	0
446	446	2019-12-17	02:10	4.415	0
447	447	2019-12-17	02:20	3.998	0
448	448	2019-12-17	02:30	4.311	0
449	449	2019-12-17	02:40	4.623	0
450	450	2019-12-17	02:50	4.831	0
451	451	2019-12-17	03:00	5.86	0
452	452	2019-12-17	03:10	5.655	0
453	453	2019-12-17	03:20	5.655	0
454	454	2019-12-17	03:30	5.655	0
455	455	2019-12-17	03:40	5.45	0
456	456	2019-12-17	03:50	5.347	0
457	457	2019-12-17	04:00	5.141	0
458	458	2019-12-17	04:10	4.623	0
