#HOBO_ID 10350007				
#Location_Lat_Lon 47.979 7.892				
#Alt_above_ground 6				
#Exposition E				
#Influence_class 3				
id	date	hm	ta	lux
1	2019-12-14	17:00	9.373	0
2	2019-12-14	17:10	9.571	0
3	2019-12-14	17:20	9.472	0
4	2019-12-14	17:30	9.669	0
5	2019-12-14	17:40	9.768	0
6	2019-12-14	17:50	9.768	0
7	2019-12-14	18:00	9.669	0
8	2019-12-14	18:10	9.669	0
9	2019-12-14	18:20	9.669	0
10	2019-12-14	18:30	9.768	0
11	2019-12-14	18:40	9.768	0
12	2019-12-14	18:50	9.965	0
13	2019-12-14	19:00	10.063	0
14	2019-12-14	19:10	10.161	0
15	2019-12-14	19:20	10.161	0
16	2019-12-14	19:30	9.965	0
17	2019-12-14	19:40	10.063	0
18	2019-12-14	19:50	10.063	0
19	2019-12-14	20:00	10.161	0
20	2019-12-14	20:10	10.161	0
21	2019-12-14	20:20	10.063	0
22	2019-12-14	20:30	10.063	0
23	2019-12-14	20:40	10.259	0
24	2019-12-14	20:50	10.357	0
25	2019-12-14	21:00	10.357	0
26	2019-12-14	21:10	10.455	0
27	2019-12-14	21:20	10.455	0
28	2019-12-14	21:30	10.553	0
29	2019-12-14	21:40	10.553	0
30	2019-12-14	21:50	10.651	0
31	2019-12-14	22:00	10.846	0
32	2019-12-14	22:10	10.846	0
33	2019-12-14	22:20	10.944	0
34	2019-12-14	22:30	10.944	0
35	2019-12-14	22:40	11.041	0
36	2019-12-14	22:50	11.139	0
37	2019-12-14	23:00	11.139	0
38	2019-12-14	23:10	11.139	0
39	2019-12-14	23:20	11.334	0
40	2019-12-14	23:30	11.236	0
41	2019-12-14	23:40	11.139	0
42	2019-12-14	23:50	11.041	0
43	2019-12-15	00:00	10.748	0
44	2019-12-15	00:10	10.357	0
45	2019-12-15	00:20	10.063	0
46	2019-12-15	00:30	9.768	0
47	2019-12-15	00:40	9.669	0
48	2019-12-15	00:50	9.571	0
49	2019-12-15	01:00	9.472	0
50	2019-12-15	01:10	9.472	0
51	2019-12-15	01:20	9.373	0
52	2019-12-15	01:30	9.275	0
53	2019-12-15	01:40	9.373	0
54	2019-12-15	01:50	9.472	0
55	2019-12-15	02:00	9.669	0
56	2019-12-15	02:10	10.455	0
57	2019-12-15	02:20	11.041	0
58	2019-12-15	02:30	11.334	0
59	2019-12-15	02:40	11.431	0
60	2019-12-15	02:50	11.625	0
61	2019-12-15	03:00	11.722	0
62	2019-12-15	03:10	11.916	0
63	2019-12-15	03:20	12.11	0
64	2019-12-15	03:30	12.207	0
65	2019-12-15	03:40	12.304	0
66	2019-12-15	03:50	12.401	0
67	2019-12-15	04:00	12.497	0
68	2019-12-15	04:10	12.401	0
69	2019-12-15	04:20	12.401	0
70	2019-12-15	04:30	12.497	0
71	2019-12-15	04:40	12.497	0
72	2019-12-15	04:50	12.497	0
73	2019-12-15	05:00	12.69	0
74	2019-12-15	05:10	12.69	0
75	2019-12-15	05:20	12.69	0
76	2019-12-15	05:30	12.69	0
77	2019-12-15	05:40	12.883	0
78	2019-12-15	05:50	12.883	0
79	2019-12-15	06:00	12.883	0
80	2019-12-15	06:10	12.98	0
81	2019-12-15	06:20	13.076	0
82	2019-12-15	06:30	12.98	0
83	2019-12-15	06:40	12.98	0
84	2019-12-15	06:50	13.076	0
85	2019-12-15	07:00	13.076	0
86	2019-12-15	07:10	13.173	0
87	2019-12-15	07:20	13.269	0
88	2019-12-15	07:30	13.173	0
89	2019-12-15	07:40	13.269	0
90	2019-12-15	07:50	13.269	0
91	2019-12-15	08:00	13.269	21.5
92	2019-12-15	08:10	13.365	43.1
93	2019-12-15	08:20	13.461	96.9
94	2019-12-15	08:30	13.654	107.6
95	2019-12-15	08:40	13.654	172.2
96	2019-12-15	08:50	13.654	290.6
97	2019-12-15	09:00	13.654	538.2
98	2019-12-15	09:10	13.654	871.9
99	2019-12-15	09:20	13.75	1377.8
100	2019-12-15	09:30	13.942	2066.7
101	2019-12-15	09:40	13.942	742.7
102	2019-12-15	09:50	13.846	775
103	2019-12-15	10:00	13.846	1194.8
104	2019-12-15	10:10	13.75	1636.1
105	2019-12-15	10:20	13.75	2238.9
106	2019-12-15	10:30	13.846	2497.2
107	2019-12-15	10:40	13.942	2927.8
108	2019-12-15	10:50	13.942	3272.2
109	2019-12-15	11:00	14.134	3272.2
110	2019-12-15	11:10	14.038	2497.2
111	2019-12-15	11:20	13.942	2497.2
112	2019-12-15	11:30	13.75	1636.1
113	2019-12-15	11:40	13.654	1980.6
114	2019-12-15	11:50	13.558	1722.2
115	2019-12-15	12:00	13.654	1463.9
116	2019-12-15	12:10	13.654	1291.7
117	2019-12-15	12:20	13.558	990.3
118	2019-12-15	12:30	13.461	1324
119	2019-12-15	12:40	13.461	1227.1
120	2019-12-15	12:50	13.365	710.4
121	2019-12-15	13:00	13.365	871.9
122	2019-12-15	13:10	13.365	1463.9
123	2019-12-15	13:20	13.269	893.4
124	2019-12-15	13:30	13.076	796.5
125	2019-12-15	13:40	12.883	828.8
126	2019-12-15	13:50	12.787	1076.4
127	2019-12-15	14:00	12.594	688.9
128	2019-12-15	14:10	12.497	925.7
129	2019-12-15	14:20	12.497	968.8
130	2019-12-15	14:30	12.401	710.4
131	2019-12-15	14:40	12.401	1011.8
132	2019-12-15	14:50	12.304	581.3
133	2019-12-15	15:00	12.304	688.9
134	2019-12-15	15:10	12.207	613.5
135	2019-12-15	15:20	12.207	731.9
136	2019-12-15	15:30	12.207	635.1
137	2019-12-15	15:40	12.11	387.5
138	2019-12-15	15:50	12.11	258.3
139	2019-12-15	16:00	12.013	150.7
140	2019-12-15	16:10	11.916	86.1
141	2019-12-15	16:20	11.819	43.1
142	2019-12-15	16:30	11.722	10.8
143	2019-12-15	16:40	11.528	0
144	2019-12-15	16:50	11.431	0
145	2019-12-15	17:00	11.334	0
146	2019-12-15	17:10	11.139	0
147	2019-12-15	17:20	11.041	0
148	2019-12-15	17:30	10.846	0
149	2019-12-15	17:40	10.651	0
150	2019-12-15	17:50	10.553	0
151	2019-12-15	18:00	10.455	0
152	2019-12-15	18:10	10.357	0
153	2019-12-15	18:20	10.259	0
154	2019-12-15	18:30	10.063	0
155	2019-12-15	18:40	9.965	0
156	2019-12-15	18:50	9.866	0
157	2019-12-15	19:00	9.768	0
158	2019-12-15	19:10	9.768	0
159	2019-12-15	19:20	9.669	0
160	2019-12-15	19:30	9.571	0
161	2019-12-15	19:40	9.571	0
162	2019-12-15	19:50	9.472	0
163	2019-12-15	20:00	9.472	0
164	2019-12-15	20:10	9.472	0
165	2019-12-15	20:20	9.472	0
166	2019-12-15	20:30	9.373	0
167	2019-12-15	20:40	9.275	0
168	2019-12-15	20:50	9.176	0
169	2019-12-15	21:00	8.978	0
170	2019-12-15	21:10	8.879	0
171	2019-12-15	21:20	8.779	0
172	2019-12-15	21:30	8.68	0
173	2019-12-15	21:40	8.581	0
174	2019-12-15	21:50	8.68	0
175	2019-12-15	22:00	8.68	0
176	2019-12-15	22:10	8.581	0
177	2019-12-15	22:20	8.481	0
178	2019-12-15	22:30	8.481	0
179	2019-12-15	22:40	8.282	0
180	2019-12-15	22:50	8.282	0
181	2019-12-15	23:00	8.282	0
182	2019-12-15	23:10	8.182	0
183	2019-12-15	23:20	7.983	0
184	2019-12-15	23:30	8.282	0
185	2019-12-15	23:40	8.182	0
186	2019-12-15	23:50	8.182	0
187	2019-12-16	00:00	8.182	0
