"Plot Title: 10760815"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10760815, SEN S/N: 10760815)","Intensity, Lux (LGR S/N: 10760815, SEN S/N: 10760815)","Coupler Attached (LGR S/N: 10760815)","Host Connected (LGR S/N: 10760815)","Stopped (LGR S/N: 10760815)","End Of File (LGR S/N: 10760815)"
1,12/14/2019 12:00:00 AM,24.448,0.0,,,,
2,12/14/2019 12:10:00 AM,24.448,0.0,,,,
3,12/14/2019 12:20:00 AM,24.351,0.0,,,,
4,12/14/2019 12:30:00 AM,24.351,0.0,,,,
5,12/14/2019 12:40:00 AM,24.255,0.0,,,,
6,12/14/2019 12:50:00 AM,24.158,0.0,,,,
7,12/14/2019 01:00:00 AM,24.158,0.0,,,,
8,12/14/2019 01:10:00 AM,24.062,0.0,,,,
9,12/14/2019 01:20:00 AM,24.062,0.0,,,,
10,12/14/2019 01:30:00 AM,24.062,0.0,,,,
11,12/14/2019 01:40:00 AM,23.966,0.0,,,,
12,12/14/2019 01:50:00 AM,23.966,0.0,,,,
13,12/14/2019 02:00:00 AM,23.966,0.0,,,,
14,12/14/2019 02:10:00 AM,24.062,10.8,,,,
15,12/14/2019 02:20:00 AM,24.158,10.8,,,,
16,12/14/2019 02:30:00 AM,24.158,0.0,,,,
17,12/14/2019 02:40:00 AM,24.255,0.0,,,,
18,12/14/2019 02:50:00 AM,24.255,10.8,,,,
19,12/14/2019 03:00:00 AM,24.351,0.0,,,,
20,12/14/2019 03:10:00 AM,24.255,0.0,,,,
21,12/14/2019 03:20:00 AM,24.158,0.0,,,,
22,12/14/2019 03:30:00 AM,24.062,0.0,,,,
23,12/14/2019 03:40:00 AM,24.062,0.0,,,,
24,12/14/2019 03:50:00 AM,24.062,0.0,,,,
25,12/14/2019 04:00:00 AM,23.966,0.0,,,,
26,12/14/2019 04:10:00 AM,23.966,0.0,,,,
27,12/14/2019 04:20:00 AM,23.966,0.0,,,,
28,12/14/2019 04:30:00 AM,23.966,0.0,,,,
