id	date	time	temp	lux
1451	2017-12-20	00:50:00	4.311	0
1452	2017-12-20	00:55:00	4.415	0
1453	2017-12-20	01:00:00	4.311	0
1454	2017-12-20	01:05:00	4.311	0
1455	2017-12-20	01:10:00	4.311	0
1456	2017-12-20	01:15:00	4.519	0
1457	2017-12-20	01:20:00	4.207	0
1458	2017-12-20	01:25:00	4.207	0
1459	2017-12-20	01:30:00	4.415	0
1460	2017-12-20	01:35:00	4.415	0
1461	2017-12-20	01:40:00	4.519	0
1462	2017-12-20	01:45:00	4.415	0
1463	2017-12-20	01:50:00	4.623	0
1464	2017-12-20	01:55:00	4.415	0
1465	2017-12-20	02:00:00	4.311	0
1466	2017-12-20	02:05:00	3.788	0
1467	2017-12-20	02:10:00	3.472	0
1468	2017-12-20	02:15:00	3.578	0
1469	2017-12-20	02:20:00	3.367	0
1470	2017-12-20	02:25:00	3.367	0
1471	2017-12-20	02:30:00	3.367	0
1472	2017-12-20	02:35:00	3.578	0
1473	2017-12-20	02:40:00	3.472	0
1474	2017-12-20	02:45:00	3.472	0
1475	2017-12-20	02:50:00	3.472	0
1476	2017-12-20	02:55:00	3.683	0
1477	2017-12-20	03:00:00	3.998	0
1478	2017-12-20	03:05:00	3.893	0
1479	2017-12-20	03:10:00	3.998	0
1480	2017-12-20	03:15:00	4.207	0
1481	2017-12-20	03:20:00	4.311	0
1482	2017-12-20	03:25:00	4.102	0
1483	2017-12-20	03:30:00	4.311	0
1484	2017-12-20	03:35:00	4.311	0
1485	2017-12-20	03:40:00	4.311	0
1486	2017-12-20	03:45:00	4.102	0
1487	2017-12-20	03:50:00	4.102	0
1488	2017-12-20	03:55:00	4.415	0
1489	2017-12-20	04:00:00	4.415	0
1490	2017-12-20	04:05:00	4.519	0
1491	2017-12-20	04:10:00	4.207	0
1492	2017-12-20	04:15:00	3.998	0
1493	2017-12-20	04:20:00	3.998	0
1494	2017-12-20	04:25:00	4.102	0
1495	2017-12-20	04:30:00	4.311	0
1496	2017-12-20	04:35:00	4.415	0
1497	2017-12-20	04:40:00	4.415	0
1498	2017-12-20	04:45:00	4.415	0
1499	2017-12-20	04:50:00	4.415	0
1500	2017-12-20	04:55:00	4.102	0
1501	2017-12-20	05:00:00	4.311	0
1502	2017-12-20	05:05:00	3.893	0
1503	2017-12-20	05:10:00	3.788	0
1504	2017-12-20	05:15:00	3.683	0
1505	2017-12-20	05:20:00	3.578	0
1506	2017-12-20	05:25:00	3.578	0
1507	2017-12-20	05:30:00	3.578	0
1508	2017-12-20	05:35:00	3.578	0
1509	2017-12-20	05:40:00	3.578	0
1510	2017-12-20	05:45:00	3.578	0
1511	2017-12-20	05:50:00	3.578	0
1512	2017-12-20	05:55:00	3.683	0
1513	2017-12-20	06:00:00	3.788	0
1514	2017-12-20	06:05:00	3.788	0
1515	2017-12-20	06:10:00	3.788	0
1516	2017-12-20	06:15:00	3.893	0
1517	2017-12-20	06:20:00	3.893	0
1518	2017-12-20	06:25:00	3.788	0
1519	2017-12-20	06:30:00	3.788	0
1520	2017-12-20	06:35:00	3.683	0
1521	2017-12-20	06:40:00	3.683	0
1522	2017-12-20	06:45:00	3.472	0
1523	2017-12-20	06:50:00	3.578	0
1524	2017-12-20	06:55:00	3.578	0
1525	2017-12-20	07:00:00	3.472	0
1526	2017-12-20	07:05:00	3.578	0
1527	2017-12-20	07:10:00	3.683	0
1528	2017-12-20	07:15:00	3.788	0
1529	2017-12-20	07:20:00	3.683	0
1530	2017-12-20	07:25:00	3.683	0
1531	2017-12-20	07:30:00	3.683	0
1532	2017-12-20	07:35:00	3.788	0
1533	2017-12-20	07:40:00	3.683	0
1534	2017-12-20	07:45:00	3.683	0
1535	2017-12-20	07:50:00	3.472	0
1536	2017-12-20	07:55:00	3.472	0
1537	2017-12-20	08:00:00	3.367	0
1538	2017-12-20	08:05:00	3.472	10.8
1539	2017-12-20	08:10:00	3.683	64.6
1540	2017-12-20	08:15:00	3.578	86.1
1541	2017-12-20	08:20:00	3.578	118.4
1542	2017-12-20	08:25:00	3.472	139.9
1543	2017-12-20	08:30:00	3.578	129.2
1544	2017-12-20	08:35:00	3.893	161.5
1545	2017-12-20	08:40:00	3.893	258.3
1546	2017-12-20	08:45:00	3.998	258.3
1547	2017-12-20	08:50:00	4.102	215.3
1548	2017-12-20	08:55:00	4.102	193.8
1549	2017-12-20	09:00:00	3.998	215.3
1550	2017-12-20	09:05:00	3.998	258.3
1551	2017-12-20	09:10:00	3.788	161.5
1552	2017-12-20	09:15:00	4.102	269.1
1553	2017-12-20	09:20:00	3.998	312.2
1554	2017-12-20	09:25:00	3.998	279.9
1555	2017-12-20	09:30:00	4.102	376.7
1556	2017-12-20	09:35:00	4.311	409
1557	2017-12-20	09:40:00	4.102	462.9
1558	2017-12-20	09:45:00	4.102	430.6
1559	2017-12-20	09:50:00	3.998	430.6
1560	2017-12-20	09:55:00	3.998	624.3
1561	2017-12-20	10:00:00	4.207	495.1
1562	2017-12-20	10:05:00	4.311	559.7
1563	2017-12-20	10:10:00	4.311	796.5
1564	2017-12-20	10:15:00	4.519	979.5
1565	2017-12-20	10:20:00	4.311	936.5
1566	2017-12-20	10:25:00	4.102	914.9
1567	2017-12-20	10:30:00	4.207	1076.4
1568	2017-12-20	10:35:00	4.102	1001
1569	2017-12-20	10:40:00	4.207	850.4
1570	2017-12-20	10:45:00	4.102	742.7
1571	2017-12-20	10:50:00	3.998	775
1572	2017-12-20	10:55:00	3.998	904.2
1573	2017-12-20	11:00:00	3.998	990.3
1574	2017-12-20	11:05:00	4.207	818.1
1575	2017-12-20	11:10:00	4.415	807.3
1576	2017-12-20	11:15:00	4.415	871.9
1577	2017-12-20	11:20:00	4.623	1130.2
1578	2017-12-20	11:25:00	4.623	1550
1579	2017-12-20	11:30:00	4.727	1356.3
1580	2017-12-20	11:35:00	4.831	1076.4
1581	2017-12-20	11:40:00	4.623	1044.1
1582	2017-12-20	11:45:00	4.519	979.5
1583	2017-12-20	11:50:00	4.519	925.7
1584	2017-12-20	11:55:00	4.519	839.6
1585	2017-12-20	12:00:00	4.519	775
1586	2017-12-20	12:05:00	4.519	882.6
1587	2017-12-20	12:10:00	4.415	850.4
1588	2017-12-20	12:15:00	4.519	1033.3
1589	2017-12-20	12:20:00	4.623	1270.1
1590	2017-12-20	12:25:00	4.623	1722.2
1591	2017-12-20	12:30:00	4.727	1259.4
1592	2017-12-20	12:35:00	4.831	1377.8
1593	2017-12-20	12:40:00	4.831	1377.8
1594	2017-12-20	12:45:00	4.727	1722.2
1595	2017-12-20	12:50:00	4.831	1722.2
1596	2017-12-20	12:55:00	4.727	1377.8
1597	2017-12-20	13:00:00	4.727	1097.9
1598	2017-12-20	13:05:00	4.727	979.5
1599	2017-12-20	13:10:00	4.727	968.8
1600	2017-12-20	13:15:00	4.831	1044.1
1601	2017-12-20	13:20:00	4.934	785.8
1602	2017-12-20	13:25:00	4.934	807.3
1603	2017-12-20	13:30:00	4.831	925.7
1604	2017-12-20	13:35:00	4.727	958
1605	2017-12-20	13:40:00	4.934	990.3
1606	2017-12-20	13:45:00	4.831	1151.7
1607	2017-12-20	13:50:00	4.934	1302.4
1608	2017-12-20	13:55:00	5.141	1011.8
1609	2017-12-20	14:00:00	5.244	839.6
1610	2017-12-20	14:05:00	5.347	839.6
1611	2017-12-20	14:10:00	5.244	592
1612	2017-12-20	14:15:00	5.141	312.2
1613	2017-12-20	14:20:00	5.141	247.6
1614	2017-12-20	14:25:00	5.141	236.8
1615	2017-12-20	14:30:00	5.244	441.3
1616	2017-12-20	14:35:00	5.347	322.9
1617	2017-12-20	14:40:00	5.552	516.7
1618	2017-12-20	14:45:00	5.655	355.2
1619	2017-12-20	14:50:00	5.757	376.7
1620	2017-12-20	14:55:00	5.86	290.6
1621	2017-12-20	15:00:00	5.86	322.9
1622	2017-12-20	15:05:00	5.757	775
1623	2017-12-20	15:10:00	5.757	828.8
1624	2017-12-20	15:15:00	5.757	936.5
1625	2017-12-20	15:20:00	5.86	1033.3
1626	2017-12-20	15:25:00	5.757	871.9
1627	2017-12-20	15:30:00	5.757	678.1
1628	2017-12-20	15:35:00	5.655	624.3
1629	2017-12-20	15:40:00	5.655	570.5
1630	2017-12-20	15:45:00	5.552	505.9
1631	2017-12-20	15:50:00	5.552	462.9
1632	2017-12-20	15:55:00	5.655	419.8
1633	2017-12-20	16:00:00	5.655	366
1634	2017-12-20	16:05:00	5.655	279.9
1635	2017-12-20	16:10:00	5.552	226
1636	2017-12-20	16:15:00	5.552	183
1637	2017-12-20	16:20:00	5.552	118.4
1638	2017-12-20	16:25:00	5.655	118.4
1639	2017-12-20	16:30:00	5.655	75.3
1640	2017-12-20	16:35:00	5.655	43.1
1641	2017-12-20	16:40:00	5.552	43.1
1642	2017-12-20	16:45:00	5.655	21.5
1643	2017-12-20	16:50:00	5.655	10.8
1644	2017-12-20	16:55:00	5.757	0
1645	2017-12-20	17:00:00	5.757	0
1646	2017-12-20	17:05:00	5.86	0
1647	2017-12-20	17:10:00	5.86	0
1648	2017-12-20	17:15:00	5.655	0
1649	2017-12-20	17:20:00	5.45	0
1650	2017-12-20	17:25:00	5.552	0
1651	2017-12-20	17:30:00	5.655	0
1652	2017-12-20	17:35:00	5.655	0
1653	2017-12-20	17:40:00	5.655	0
1654	2017-12-20	17:45:00	5.552	0
1655	2017-12-20	17:50:00	5.552	0
1656	2017-12-20	17:55:00	5.45	0
1657	2017-12-20	18:00:00	5.45	0
1658	2017-12-20	18:05:00	5.552	0
1659	2017-12-20	18:10:00	5.347	0
1660	2017-12-20	18:15:00	5.347	0
1661	2017-12-20	18:20:00	5.347	0
1662	2017-12-20	18:25:00	5.655	0
1663	2017-12-20	18:30:00	5.757	0
1664	2017-12-20	18:35:00	5.86	0
1665	2017-12-20	18:40:00	6.064	0
1666	2017-12-20	18:45:00	5.552	0
1667	2017-12-20	18:50:00	5.244	0
1668	2017-12-20	18:55:00	5.45	0
1669	2017-12-20	19:00:00	6.268	0
1670	2017-12-20	19:05:00	6.674	0
1671	2017-12-20	19:10:00	6.573	0
1672	2017-12-20	19:15:00	6.37	0
1673	2017-12-20	19:20:00	6.064	0
1674	2017-12-20	19:25:00	6.166	0
1675	2017-12-20	19:30:00	6.268	0
1676	2017-12-20	19:35:00	6.37	0
1677	2017-12-20	19:40:00	6.37	0
1678	2017-12-20	19:45:00	6.166	0
1679	2017-12-20	19:50:00	6.166	0
1680	2017-12-20	19:55:00	6.268	0
1681	2017-12-20	20:00:00	6.37	0
1682	2017-12-20	20:05:00	5.962	0
1683	2017-12-20	20:10:00	5.757	0
1684	2017-12-20	20:15:00	5.757	0
1685	2017-12-20	20:20:00	5.962	0
1686	2017-12-20	20:25:00	6.37	0
1687	2017-12-20	20:30:00	5.86	0
1688	2017-12-20	20:35:00	6.064	0
1689	2017-12-20	20:40:00	6.064	0
1690	2017-12-20	20:45:00	6.064	0
1691	2017-12-20	20:50:00	5.962	0
1692	2017-12-20	20:55:00	6.064	0
1693	2017-12-20	21:00:00	5.86	0
1694	2017-12-20	21:05:00	5.552	0
1695	2017-12-20	21:10:00	5.552	0
1696	2017-12-20	21:15:00	5.757	0
1697	2017-12-20	21:20:00	5.45	0
1698	2017-12-20	21:25:00	5.141	0
1699	2017-12-20	21:30:00	5.244	0
1700	2017-12-20	21:35:00	5.552	0
1701	2017-12-20	21:40:00	5.45	0
1702	2017-12-20	21:45:00	5.655	0
1703	2017-12-20	21:50:00	5.86	0
1704	2017-12-20	21:55:00	6.064	0
1705	2017-12-20	22:00:00	5.962	0
1706	2017-12-20	22:05:00	6.064	0
1707	2017-12-20	22:10:00	6.064	0
1708	2017-12-20	22:15:00	5.655	0
1709	2017-12-20	22:20:00	5.86	0
1710	2017-12-20	22:25:00	6.064	0
1711	2017-12-20	22:30:00	6.064	0
1712	2017-12-20	22:35:00	6.37	0
1713	2017-12-20	22:40:00	6.268	0
1714	2017-12-20	22:45:00	6.37	0
1715	2017-12-20	22:50:00	6.268	0
1716	2017-12-20	22:55:00	5.962	0
1717	2017-12-20	23:00:00	5.757	0
1718	2017-12-20	23:05:00	5.757	0
1719	2017-12-20	23:10:00	5.655	0
1720	2017-12-20	23:15:00	5.347	0
1721	2017-12-20	23:20:00	5.45	0
1722	2017-12-20	23:25:00	5.655	0
1723	2017-12-20	23:30:00	5.552	0
1724	2017-12-20	23:35:00	5.347	0
1725	2017-12-20	23:40:00	5.347	0
1726	2017-12-20	23:45:00	5.45	0
1727	2017-12-20	23:50:00	5.655	0
1728	2017-12-20	23:55:00	5.86	0
1729	2017-12-21	00:00:00	5.86	0
1730	2017-12-21	00:05:00	5.347	0
1731	2017-12-21	00:10:00	5.141	0
1732	2017-12-21	00:15:00	5.141	0
1733	2017-12-21	00:20:00	5.347	0
1734	2017-12-21	00:25:00	5.141	0
1735	2017-12-21	00:30:00	5.037	0
1736	2017-12-21	00:35:00	5.244	0
1737	2017-12-21	00:40:00	5.347	0
1738	2017-12-21	00:45:00	5.45	0
1739	2017-12-21	00:50:00	5.86	0
1740	2017-12-21	00:55:00	5.552	0
1741	2017-12-21	01:00:00	5.347	0
1742	2017-12-21	01:05:00	5.552	0
1743	2017-12-21	01:10:00	5.552	0
1744	2017-12-21	01:15:00	5.347	0
1745	2017-12-21	01:20:00	5.141	0
1746	2017-12-21	01:25:00	5.141	0
1747	2017-12-21	01:30:00	5.141	0
1748	2017-12-21	01:35:00	5.552	0
1749	2017-12-21	01:40:00	5.757	0
1750	2017-12-21	01:45:00	5.347	0
1751	2017-12-21	01:50:00	5.45	0
1752	2017-12-21	01:55:00	5.86	0
1753	2017-12-21	02:00:00	5.655	0
1754	2017-12-21	02:05:00	6.064	0
1755	2017-12-21	02:10:00	5.655	0
1756	2017-12-21	02:15:00	5.347	0
1757	2017-12-21	02:20:00	5.141	0
1758	2017-12-21	02:25:00	5.141	0
1759	2017-12-21	02:30:00	5.141	0
1760	2017-12-21	02:35:00	5.037	0
1761	2017-12-21	02:40:00	4.934	0
1762	2017-12-21	02:45:00	4.934	0
1763	2017-12-21	02:50:00	5.45	0
1764	2017-12-21	02:55:00	5.757	0
1765	2017-12-21	03:00:00	5.962	0
1766	2017-12-21	03:05:00	5.86	0
1767	2017-12-21	03:10:00	5.86	0
1768	2017-12-21	03:15:00	5.86	0
1769	2017-12-21	03:20:00	5.655	0
1770	2017-12-21	03:25:00	5.757	0
1771	2017-12-21	03:30:00	5.86	0
1772	2017-12-21	03:35:00	6.166	0
1773	2017-12-21	03:40:00	6.471	0
1774	2017-12-21	03:45:00	5.655	0
1775	2017-12-21	03:50:00	5.347	0
1776	2017-12-21	03:55:00	5.45	0
1777	2017-12-21	04:00:00	5.86	0
1778	2017-12-21	04:05:00	5.45	0
1779	2017-12-21	04:10:00	5.655	0
1780	2017-12-21	04:15:00	6.166	0
1781	2017-12-21	04:20:00	6.064	0
1782	2017-12-21	04:25:00	5.86	0
1783	2017-12-21	04:30:00	5.86	0
1784	2017-12-21	04:35:00	5.86	0
1785	2017-12-21	04:40:00	5.757	0
1786	2017-12-21	04:45:00	5.86	0
1787	2017-12-21	04:50:00	5.552	0
1788	2017-12-21	04:55:00	5.86	0
1789	2017-12-21	05:00:00	5.86	0
1790	2017-12-21	05:05:00	5.552	0
1791	2017-12-21	05:10:00	5.347	0
1792	2017-12-21	05:15:00	5.244	0
1793	2017-12-21	05:20:00	5.45	0
1794	2017-12-21	05:25:00	5.347	0
1795	2017-12-21	05:30:00	5.45	0
1796	2017-12-21	05:35:00	5.45	0
1797	2017-12-21	05:40:00	5.45	0
1798	2017-12-21	05:45:00	5.347	0
1799	2017-12-21	05:50:00	5.45	0
1800	2017-12-21	05:55:00	5.552	0
1801	2017-12-21	06:00:00	5.552	0
1802	2017-12-21	06:05:00	5.347	0
1803	2017-12-21	06:10:00	5.141	0
1804	2017-12-21	06:15:00	5.141	0
1805	2017-12-21	06:20:00	5.141	0
1806	2017-12-21	06:25:00	4.934	0
1807	2017-12-21	06:30:00	4.831	0
1808	2017-12-21	06:35:00	4.727	0
1809	2017-12-21	06:40:00	4.727	0
1810	2017-12-21	06:45:00	4.934	0
1811	2017-12-21	06:50:00	5.141	0
1812	2017-12-21	06:55:00	5.244	0
1813	2017-12-21	07:00:00	5.141	0
1814	2017-12-21	07:05:00	5.141	0
1815	2017-12-21	07:10:00	5.141	0
1816	2017-12-21	07:15:00	5.244	0
1817	2017-12-21	07:20:00	5.244	0
1818	2017-12-21	07:25:00	5.347	0
1819	2017-12-21	07:30:00	5.347	0
1820	2017-12-21	07:35:00	5.347	0
1821	2017-12-21	07:40:00	5.347	0
1822	2017-12-21	07:45:00	5.347	0
1823	2017-12-21	07:50:00	5.347	0
1824	2017-12-21	07:55:00	5.347	0
1825	2017-12-21	08:00:00	5.347	0
1826	2017-12-21	08:05:00	5.45	10.8
1827	2017-12-21	08:10:00	5.45	32.3
1828	2017-12-21	08:15:00	5.45	64.6
1829	2017-12-21	08:20:00	5.552	86.1
1830	2017-12-21	08:25:00	5.552	107.6
1831	2017-12-21	08:30:00	5.45	129.2
1832	2017-12-21	08:35:00	5.45	204.5
1833	2017-12-21	08:40:00	5.45	290.6
1834	2017-12-21	08:45:00	5.45	409
1835	2017-12-21	08:50:00	5.552	527.4
1836	2017-12-21	08:55:00	5.552	559.7
1837	2017-12-21	09:00:00	5.45	635.1
1838	2017-12-21	09:05:00	5.552	807.3
1839	2017-12-21	09:10:00	5.552	1119.5
1840	2017-12-21	09:15:00	5.86	1205.6
1841	2017-12-21	09:20:00	5.86	1130.2
1842	2017-12-21	09:25:00	5.757	1119.5
1843	2017-12-21	09:30:00	5.757	1097.9
1844	2017-12-21	09:35:00	5.757	1377.8
1845	2017-12-21	09:40:00	5.86	1463.9
1846	2017-12-21	09:45:00	5.962	1550
1847	2017-12-21	09:50:00	6.064	1022.6
1848	2017-12-21	09:55:00	6.268	1463.9
1849	2017-12-21	10:00:00	6.268	1722.2
1850	2017-12-21	10:05:00	6.573	1636.1
1851	2017-12-21	10:10:00	6.573	1722.2
1852	2017-12-21	10:15:00	6.674	1636.1
1853	2017-12-21	10:20:00	6.674	1377.8
1854	2017-12-21	10:25:00	6.674	1636.1
1855	2017-12-21	10:30:00	6.775	1463.9
1856	2017-12-21	10:35:00	6.775	1205.6
1857	2017-12-21	10:40:00	6.775	1227.1
1858	2017-12-21	10:45:00	6.978	1377.8
1859	2017-12-21	10:50:00	6.877	1808.3
1860	2017-12-21	10:55:00	7.179	1980.6
1861	2017-12-21	11:00:00	7.381	1980.6
1862	2017-12-21	11:05:00	7.582	2152.8
1863	2017-12-21	11:10:00	7.782	2152.8
1864	2017-12-21	11:15:00	7.983	1808.3
1865	2017-12-21	11:20:00	7.782	1550
1866	2017-12-21	11:25:00	7.782	1550
1867	2017-12-21	11:30:00	7.782	1550
1868	2017-12-21	11:35:00	7.682	1377.8
1869	2017-12-21	11:40:00	7.582	1377.8
1870	2017-12-21	11:45:00	7.582	1463.9
1871	2017-12-21	11:50:00	7.682	1302.4
1872	2017-12-21	11:55:00	7.882	1248.6
1873	2017-12-21	12:00:00	7.782	1087.2
1874	2017-12-21	12:05:00	7.682	1205.6
1875	2017-12-21	12:10:00	7.481	1722.2
1876	2017-12-21	12:15:00	7.582	1980.6
1877	2017-12-21	12:20:00	7.682	1636.1
1878	2017-12-21	12:25:00	7.582	1636.1
1879	2017-12-21	12:30:00	7.582	1636.1
1880	2017-12-21	12:35:00	7.481	1808.3
1881	2017-12-21	12:40:00	7.582	1808.3
1882	2017-12-21	12:45:00	7.582	1722.2
1883	2017-12-21	12:50:00	7.582	1550
1884	2017-12-21	12:55:00	7.481	1151.7
1885	2017-12-21	13:00:00	7.481	1151.7
1886	2017-12-21	13:05:00	7.582	1184
1887	2017-12-21	13:10:00	7.682	1054.9
1888	2017-12-21	13:15:00	7.682	968.8
1889	2017-12-21	13:20:00	7.481	947.2
1890	2017-12-21	13:25:00	7.28	828.8
1891	2017-12-21	13:30:00	7.28	958
1892	2017-12-21	13:35:00	7.28	904.2
1893	2017-12-21	13:40:00	7.28	947.2
1894	2017-12-21	13:45:00	7.381	861.1
1895	2017-12-21	13:50:00	7.28	581.3
1896	2017-12-21	13:55:00	7.079	441.3
1897	2017-12-21	14:00:00	7.079	559.7
1898	2017-12-21	14:05:00	7.179	516.7
1899	2017-12-21	14:10:00	7.079	602.8
1900	2017-12-21	14:15:00	7.179	688.9
1901	2017-12-21	14:20:00	7.179	581.3
1902	2017-12-21	14:25:00	7.28	570.5
1903	2017-12-21	14:30:00	7.28	505.9
1904	2017-12-21	14:35:00	7.179	538.2
1905	2017-12-21	14:40:00	7.381	678.1
1906	2017-12-21	14:45:00	7.381	893.4
1907	2017-12-21	14:50:00	7.381	656.6
1908	2017-12-21	14:55:00	7.179	796.5
1909	2017-12-21	15:00:00	7.179	1001
1910	2017-12-21	15:05:00	7.179	796.5
1911	2017-12-21	15:10:00	7.28	645.8
1912	2017-12-21	15:15:00	7.28	624.3
1913	2017-12-21	15:20:00	7.381	549
1914	2017-12-21	15:25:00	7.28	495.1
1915	2017-12-21	15:30:00	7.381	516.7
1916	2017-12-21	15:35:00	7.381	473.6
1917	2017-12-21	15:40:00	7.481	462.9
1918	2017-12-21	15:45:00	7.682	462.9
1919	2017-12-21	15:50:00	7.682	430.6
1920	2017-12-21	15:55:00	7.782	312.2
1921	2017-12-21	16:00:00	7.782	312.2
1922	2017-12-21	16:05:00	7.682	290.6
1923	2017-12-21	16:10:00	7.682	269.1
1924	2017-12-21	16:15:00	7.682	129.2
1925	2017-12-21	16:20:00	7.582	96.9
1926	2017-12-21	16:25:00	7.682	43.1
1927	2017-12-21	16:30:00	7.682	10.8
1928	2017-12-21	16:35:00	7.582	10.8
1929	2017-12-21	16:40:00	7.582	0
1930	2017-12-21	16:45:00	7.582	0
1931	2017-12-21	16:50:00	7.682	0
1932	2017-12-21	16:55:00	7.682	0
1933	2017-12-21	17:00:00	7.682	0
1934	2017-12-21	17:05:00	7.682	0
1935	2017-12-21	17:10:00	7.782	0
1936	2017-12-21	17:15:00	7.582	0
1937	2017-12-21	17:20:00	7.481	0
1938	2017-12-21	17:25:00	7.481	0
1939	2017-12-21	17:30:00	7.381	0
1940	2017-12-21	17:35:00	7.28	0
1941	2017-12-21	17:40:00	7.381	0
1942	2017-12-21	17:45:00	7.28	0
1943	2017-12-21	17:50:00	7.179	0
1944	2017-12-21	17:55:00	7.079	0
1945	2017-12-21	18:00:00	7.079	0
1946	2017-12-21	18:05:00	7.28	0
1947	2017-12-21	18:10:00	7.481	0
1948	2017-12-21	18:15:00	7.582	0
1949	2017-12-21	18:20:00	7.682	0
1950	2017-12-21	18:25:00	7.782	0
1951	2017-12-21	18:30:00	7.882	0
1952	2017-12-21	18:35:00	7.582	0
1953	2017-12-21	18:40:00	7.481	0
1954	2017-12-21	18:45:00	7.582	0
1955	2017-12-21	18:50:00	7.381	0
1956	2017-12-21	18:55:00	7.381	0
1957	2017-12-21	19:00:00	7.782	0
1958	2017-12-21	19:05:00	7.582	0
1959	2017-12-21	19:10:00	7.782	0
1960	2017-12-21	19:15:00	7.882	0
1961	2017-12-21	19:20:00	7.882	0
1962	2017-12-21	19:25:00	7.983	0
1963	2017-12-21	19:30:00	8.082	0
1964	2017-12-21	19:35:00	7.882	0
1965	2017-12-21	19:40:00	7.682	0
1966	2017-12-21	19:45:00	7.782	0
1967	2017-12-21	19:50:00	7.582	0
1968	2017-12-21	19:55:00	7.381	0
1969	2017-12-21	20:00:00	7.28	0
1970	2017-12-21	20:05:00	7.179	0
1971	2017-12-21	20:10:00	7.381	0
1972	2017-12-21	20:15:00	7.179	0
1973	2017-12-21	20:20:00	7.079	0
1974	2017-12-21	20:25:00	7.28	0
1975	2017-12-21	20:30:00	7.179	0
1976	2017-12-21	20:35:00	7.179	0
1977	2017-12-21	20:40:00	7.381	0
1978	2017-12-21	20:45:00	7.28	0
1979	2017-12-21	20:50:00	7.481	0
1980	2017-12-21	20:55:00	7.381	0
1981	2017-12-21	21:00:00	7.481	0
1982	2017-12-21	21:05:00	7.481	0
1983	2017-12-21	21:10:00	7.582	0
1984	2017-12-21	21:15:00	7.28	0
1985	2017-12-21	21:20:00	7.381	0
1986	2017-12-21	21:25:00	7.582	0
1987	2017-12-21	21:30:00	7.682	0
1988	2017-12-21	21:35:00	7.582	0
1989	2017-12-21	21:40:00	7.582	0
1990	2017-12-21	21:45:00	7.682	0
1991	2017-12-21	21:50:00	7.381	0
1992	2017-12-21	21:55:00	7.481	0
1993	2017-12-21	22:00:00	7.682	0
1994	2017-12-21	22:05:00	7.582	0
1995	2017-12-21	22:10:00	7.682	0
1996	2017-12-21	22:15:00	7.582	0
1997	2017-12-21	22:20:00	7.582	0
1998	2017-12-21	22:25:00	7.582	0
1999	2017-12-21	22:30:00	7.682	0
2000	2017-12-21	22:35:00	7.682	0
2001	2017-12-21	22:40:00	7.582	0
2002	2017-12-21	22:45:00	7.28	0
2003	2017-12-21	22:50:00	7.079	0
2004	2017-12-21	22:55:00	7.079	0
2005	2017-12-21	23:00:00	6.877	0
2006	2017-12-21	23:05:00	6.877	0
2007	2017-12-21	23:10:00	6.877	0
2008	2017-12-21	23:15:00	6.978	0
2009	2017-12-21	23:20:00	7.079	0
2010	2017-12-21	23:25:00	7.481	0
2011	2017-12-21	23:30:00	7.381	0
2012	2017-12-21	23:35:00	7.079	0
2013	2017-12-21	23:40:00	7.481	0
2014	2017-12-21	23:45:00	7.582	0
2015	2017-12-21	23:50:00	7.782	0
2016	2017-12-21	23:55:00	7.882	0
2017	2017-12-22	00:00:00	7.882	0
2018	2017-12-22	00:05:00	7.682	0
2019	2017-12-22	00:10:00	7.782	0
2020	2017-12-22	00:15:00	7.682	0
2021	2017-12-22	00:20:00	7.179	0
2022	2017-12-22	00:25:00	7.079	0
2023	2017-12-22	00:30:00	7.582	0
2024	2017-12-22	00:35:00	7.882	0
2025	2017-12-22	00:40:00	7.782	0
2026	2017-12-22	00:45:00	7.882	0
2027	2017-12-22	00:50:00	7.782	0
2028	2017-12-22	00:55:00	7.682	0
2029	2017-12-22	01:00:00	7.582	0
2030	2017-12-22	01:05:00	7.481	0
2031	2017-12-22	01:10:00	7.782	0
2032	2017-12-22	01:15:00	7.882	0
2033	2017-12-22	01:20:00	7.682	0
2034	2017-12-22	01:25:00	7.983	0
2035	2017-12-22	01:30:00	7.782	0
2036	2017-12-22	01:35:00	7.682	0
2037	2017-12-22	01:40:00	7.481	0
2038	2017-12-22	01:45:00	7.381	0
2039	2017-12-22	01:50:00	7.481	0
2040	2017-12-22	01:55:00	7.582	0
2041	2017-12-22	02:00:00	7.682	0
2042	2017-12-22	02:05:00	7.682	0
2043	2017-12-22	02:10:00	7.782	0
2044	2017-12-22	02:15:00	7.381	0
2045	2017-12-22	02:20:00	7.381	0
2046	2017-12-22	02:25:00	7.682	0
2047	2017-12-22	02:30:00	7.682	0
2048	2017-12-22	02:35:00	7.481	0
2049	2017-12-22	02:40:00	7.682	0
2050	2017-12-22	02:45:00	7.582	0
2051	2017-12-22	02:50:00	7.582	0
2052	2017-12-22	02:55:00	7.682	0
2053	2017-12-22	03:00:00	7.682	0
2054	2017-12-22	03:05:00	7.782	0
2055	2017-12-22	03:10:00	7.782	0
2056	2017-12-22	03:15:00	7.983	0
2057	2017-12-22	03:20:00	7.782	0
2058	2017-12-22	03:25:00	7.782	0
2059	2017-12-22	03:30:00	8.282	0
2060	2017-12-22	03:35:00	8.082	0
2061	2017-12-22	03:40:00	7.983	0
2062	2017-12-22	03:45:00	7.983	0
2063	2017-12-22	03:50:00	7.983	0
2064	2017-12-22	03:55:00	7.983	0
2065	2017-12-22	04:00:00	7.782	0
