"Plot Title: 10350034"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10350034, SEN S/N: 10350034)","Intensity, Lux (LGR S/N: 10350034, SEN S/N: 10350034)","Coupler Attached (LGR S/N: 10350034)","Host Connected (LGR S/N: 10350034)","Stopped (LGR S/N: 10350034)","End Of File (LGR S/N: 10350034)"
1,11/12/2021 01:00:00,16.237,0.0,,,,
2,11/12/2021 01:10:00,16.237,0.0,,,,
3,11/12/2021 01:20:00,16.237,0.0,,,,
4,11/12/2021 01:30:00,16.237,0.0,,,,
5,11/12/2021 01:40:00,16.237,0.0,,,,
6,11/12/2021 01:50:00,16.237,0.0,,,,
7,11/12/2021 02:00:00,16.237,0.0,,,,
8,11/12/2021 02:10:00,16.237,0.0,,,,
9,11/12/2021 02:20:00,16.141,0.0,,,,
10,11/12/2021 02:30:00,16.141,0.0,,,,
11,11/12/2021 02:40:00,16.141,0.0,,,,
12,11/12/2021 02:50:00,16.046,0.0,,,,
13,11/12/2021 03:00:00,16.046,0.0,,,,
14,11/12/2021 03:10:00,15.951,0.0,,,,
15,11/12/2021 03:20:00,15.855,0.0,,,,
16,11/12/2021 03:30:00,15.855,0.0,,,,
17,11/12/2021 03:40:00,15.855,0.0,,,,
18,11/12/2021 03:50:00,15.760,0.0,,,,
19,11/12/2021 04:00:00,15.855,0.0,,,,
20,11/12/2021 04:10:00,15.951,0.0,,,,
21,11/12/2021 04:20:00,15.951,0.0,,,,
22,11/12/2021 04:30:00,16.046,0.0,,,,
23,11/12/2021 04:40:00,16.046,0.0,,,,
24,11/12/2021 04:50:00,16.141,0.0,,,,
25,11/12/2021 05:00:00,16.046,0.0,,,,
26,11/12/2021 05:10:00,15.664,0.0,,,,
27,11/12/2021 05:20:00,15.569,0.0,,,,
28,11/12/2021 05:30:00,15.473,0.0,,,,
29,11/12/2021 05:40:00,15.473,0.0,,,,
30,11/12/2021 05:50:00,15.569,0.0,,,,
31,11/12/2021 06:00:00,15.664,0.0,,,,
32,11/12/2021 06:10:00,15.664,0.0,,,,
33,11/12/2021 06:20:00,15.664,0.0,,,,
34,11/12/2021 06:30:00,15.664,0.0,,,,
35,11/12/2021 06:40:00,15.664,0.0,,,,
36,11/12/2021 06:50:00,15.664,0.0,,,,
37,11/12/2021 07:00:00,15.760,0.0,,,,
38,11/12/2021 07:10:00,15.760,0.0,,,,
39,11/12/2021 07:20:00,15.855,0.0,,,,
40,11/12/2021 07:30:00,15.760,0.0,,,,
41,11/12/2021 07:40:00,15.760,0.0,,,,
42,11/12/2021 07:50:00,15.855,0.0,,,,
43,11/12/2021 08:00:00,15.855,0.0,,,,
44,11/12/2021 08:10:00,15.855,0.0,,,,
45,11/12/2021 08:20:00,15.855,0.0,,,,
46,11/12/2021 08:30:00,15.855,0.0,,,,
47,11/12/2021 08:40:00,15.855,0.0,,,,
48,11/12/2021 08:50:00,15.760,0.0,,,,
49,11/12/2021 09:00:00,15.760,0.0,,,,
50,11/12/2021 09:10:00,15.760,0.0,,,,
51,11/12/2021 09:20:00,15.760,0.0,,,,
52,11/12/2021 09:30:00,15.760,0.0,,,,
53,11/12/2021 09:40:00,15.664,0.0,,,,
54,11/12/2021 09:50:00,15.569,0.0,,,,
55,11/12/2021 10:00:00,15.569,0.0,,,,
56,11/12/2021 10:10:00,15.473,0.0,,,,
57,11/12/2021 10:20:00,15.473,0.0,,,,
58,11/12/2021 10:30:00,15.378,10.8,,,,
59,11/12/2021 10:40:00,15.378,10.8,,,,
60,11/12/2021 10:50:00,15.378,0.0,,,,
61,11/12/2021 11:00:00,15.378,10.8,,,,
62,11/12/2021 11:10:00,15.282,0.0,,,,
63,11/12/2021 11:20:00,15.282,10.8,,,,
64,11/12/2021 11:30:00,15.282,0.0,,,,
65,11/12/2021 11:40:00,15.282,0.0,,,,
66,11/12/2021 11:50:00,15.282,0.0,,,,
67,11/12/2021 12:00:00,15.187,0.0,,,,
68,11/12/2021 12:10:00,15.187,0.0,,,,
69,11/12/2021 12:20:00,15.187,0.0,,,,
70,11/12/2021 12:30:00,15.187,0.0,,,,
71,11/12/2021 12:40:00,15.091,0.0,,,,
72,11/12/2021 12:50:00,15.091,0.0,,,,
73,11/12/2021 13:00:00,15.091,0.0,,,,
74,11/12/2021 13:10:00,15.187,21.5,,,,
75,11/12/2021 13:20:00,15.473,21.5,,,,
76,11/12/2021 13:30:00,15.951,21.5,,,,
77,11/12/2021 13:40:00,16.332,21.5,,,,
78,11/12/2021 13:50:00,16.713,32.3,,,,
79,11/12/2021 14:00:00,17.094,21.5,,,,
80,11/12/2021 14:10:00,17.379,32.3,,,,
81,11/12/2021 14:20:00,17.760,21.5,,,,
82,11/12/2021 14:30:00,18.045,21.5,,,,
83,11/12/2021 14:40:00,18.331,0.0,,,,
84,11/12/2021 14:50:00,18.521,0.0,,,,
85,11/12/2021 15:00:00,18.711,0.0,,,,
86,11/12/2021 15:10:00,18.806,0.0,,,,
87,11/12/2021 15:20:00,18.711,0.0,,,,
88,11/12/2021 15:30:00,18.521,0.0,,,,
89,11/12/2021 15:40:00,18.331,0.0,,,,
90,11/12/2021 15:50:00,18.140,0.0,,,,
91,11/12/2021 16:00:00,17.950,0.0,,,,
92,11/12/2021 16:10:00,17.760,0.0,,,,
93,11/12/2021 16:20:00,17.570,0.0,,,,
94,11/12/2021 16:30:00,17.475,0.0,,,,
95,11/12/2021 16:40:00,17.475,21.5,,,,
96,11/12/2021 16:50:00,17.475,21.5,,,,
97,11/12/2021 17:00:00,17.665,10.8,,,,
98,11/12/2021 17:10:00,17.950,10.8,,,,
99,11/12/2021 17:20:00,18.236,10.8,,,,
