"Plot Title: 10760710"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10760710, SEN S/N: 10760710)","Intensity, Lux (LGR S/N: 10760710, SEN S/N: 10760710)","Coupler Attached (LGR S/N: 10760710)","Host Connected (LGR S/N: 10760710)","Coupler Detached (LGR S/N: 10760710)","Stopped (LGR S/N: 10760710)","End Of File (LGR S/N: 10760710)"
185,01/12/2020 00:20:00,1.221,0.0,,,,,
186,01/12/2020 00:30:00,1.330,0.0,,,,,
187,01/12/2020 00:40:00,1.330,0.0,,,,,
188,01/12/2020 00:50:00,1.548,0.0,,,,,
189,01/12/2020 01:00:00,1.330,0.0,,,,,
190,01/12/2020 01:10:00,1.221,0.0,,,,,
191,01/12/2020 01:20:00,0.893,0.0,,,,,
192,01/12/2020 01:30:00,0.893,0.0,,,,,
193,01/12/2020 01:40:00,0.674,0.0,,,,,
194,01/12/2020 01:50:00,0.893,0.0,,,,,
195,01/12/2020 02:00:00,1.003,0.0,,,,,
196,01/12/2020 02:10:00,1.112,0.0,,,,,
197,01/12/2020 02:20:00,1.330,0.0,,,,,
198,01/12/2020 02:30:00,1.439,0.0,,,,,
199,01/12/2020 02:40:00,1.656,0.0,,,,,
200,01/12/2020 02:50:00,1.764,0.0,,,,,
201,01/12/2020 03:00:00,1.764,0.0,,,,,
202,01/12/2020 03:10:00,1.872,0.0,,,,,
203,01/12/2020 03:20:00,1.872,0.0,,,,,
204,01/12/2020 03:30:00,1.980,0.0,,,,,
205,01/12/2020 03:40:00,2.195,0.0,,,,,
206,01/12/2020 03:50:00,2.410,0.0,,,,,
207,01/12/2020 04:00:00,2.624,0.0,,,,,
208,01/12/2020 04:10:00,2.517,0.0,,,,,
209,01/12/2020 04:20:00,2.837,0.0,,,,,
210,01/12/2020 04:30:00,3.049,0.0,,,,,
211,01/12/2020 04:40:00,3.261,0.0,,,,,
212,01/12/2020 04:50:00,3.261,0.0,,,,,
213,01/12/2020 05:00:00,3.367,0.0,,,,,
214,01/12/2020 05:10:00,3.472,0.0,,,,,
215,01/12/2020 05:20:00,3.578,0.0,,,,,
216,01/12/2020 05:30:00,3.683,0.0,,,,,
217,01/12/2020 05:40:00,3.683,0.0,,,,,
218,01/12/2020 05:50:00,3.578,0.0,,,,,
219,01/12/2020 06:00:00,3.472,0.0,,,,,
220,01/12/2020 06:10:00,3.155,0.0,,,,,
221,01/12/2020 06:20:00,2.837,0.0,,,,,
222,01/12/2020 06:30:00,2.410,0.0,,,,,
223,01/12/2020 06:40:00,2.195,0.0,,,,,
224,01/12/2020 06:50:00,2.088,0.0,,,,,
225,01/12/2020 07:00:00,2.088,0.0,,,,,
226,01/12/2020 07:10:00,2.088,0.0,,,,,
227,01/12/2020 07:20:00,1.872,0.0,,,,,
228,01/12/2020 07:30:00,1.764,0.0,,,,,
229,01/12/2020 07:40:00,1.656,0.0,,,,,
230,01/12/2020 07:50:00,1.656,0.0,,,,,
231,01/12/2020 08:00:00,1.656,0.0,,,,,
232,01/12/2020 08:10:00,1.656,0.0,,,,,
233,01/12/2020 08:20:00,1.764,0.0,,,,,
234,01/12/2020 08:30:00,1.872,10.8,,,,,
235,01/12/2020 08:40:00,1.872,10.8,,,,,
236,01/12/2020 08:50:00,1.980,32.3,,,,,
237,01/12/2020 09:00:00,2.088,53.8,,,,,
238,01/12/2020 09:10:00,2.195,258.3,,,,,
239,01/12/2020 09:20:00,2.195,118.4,,,,,
240,01/12/2020 09:30:00,2.088,193.8,,,,,
241,01/12/2020 09:40:00,2.195,269.1,,,,,
242,01/12/2020 09:50:00,2.195,322.9,,,,,
243,01/12/2020 10:00:00,2.303,731.9,,,,,
244,01/12/2020 10:10:00,2.517,936.5,,,,,
245,01/12/2020 10:20:00,2.730,505.9,,,,,
246,01/12/2020 10:30:00,2.730,656.6,,,,,
247,01/12/2020 10:40:00,2.730,850.4,,,,,
248,01/12/2020 10:50:00,2.730,785.8,,,,,
249,01/12/2020 11:00:00,2.730,581.3,,,,,
250,01/12/2020 11:10:00,2.837,731.9,,,,,
251,01/12/2020 11:20:00,2.837,549.0,,,,,
252,01/12/2020 11:30:00,2.837,678.1,,,,,
253,01/12/2020 11:40:00,2.943,462.9,,,,,
254,01/12/2020 11:50:00,2.943,462.9,,,,,
255,01/12/2020 12:00:00,2.943,495.1,,,,,
256,01/12/2020 12:10:00,3.049,570.5,,,,,
257,01/12/2020 12:20:00,3.155,559.7,,,,,
258,01/12/2020 12:30:00,3.155,527.4,,,,,
259,01/12/2020 12:40:00,3.261,527.4,,,,,
260,01/12/2020 12:50:00,3.367,581.3,,,,,
261,01/12/2020 13:00:00,3.367,581.3,,,,,
262,01/12/2020 13:10:00,3.472,602.8,,,,,
263,01/12/2020 13:20:00,3.683,904.2,,,,,
264,01/12/2020 13:30:00,3.788,1022.6,,,,,
265,01/12/2020 13:40:00,3.788,1248.6,,,,,
266,01/12/2020 13:50:00,3.893,1259.4,,,,,
267,01/12/2020 14:00:00,3.998,1259.4,,,,,
268,01/12/2020 14:10:00,4.102,1334.7,,,,,
269,01/12/2020 14:20:00,4.102,1033.3,,,,,
270,01/12/2020 14:30:00,3.998,850.4,,,,,
271,01/12/2020 14:40:00,4.102,871.9,,,,,
272,01/12/2020 14:50:00,4.102,721.2,,,,,
273,01/12/2020 15:00:00,3.893,699.7,,,,,
274,01/12/2020 15:10:00,3.998,839.6,,,,,
275,01/12/2020 15:20:00,3.998,893.4,,,,,
276,01/12/2020 15:30:00,3.998,484.4,,,,,
277,01/12/2020 15:40:00,3.893,355.2,,,,,
278,01/12/2020 15:50:00,3.998,215.3,,,,,
279,01/12/2020 16:00:00,3.998,172.2,,,,,
280,01/12/2020 16:10:00,3.998,161.5,,,,,
281,01/12/2020 16:20:00,3.893,107.6,,,,,
282,01/12/2020 16:30:00,3.788,21.5,,,,,
283,01/12/2020 16:40:00,3.683,10.8,,,,,
284,01/12/2020 16:50:00,3.683,0.0,,,,,
285,01/12/2020 17:00:00,3.683,0.0,,,,,
286,01/12/2020 17:10:00,3.683,0.0,,,,,
287,01/12/2020 17:20:00,3.683,0.0,,,,,
288,01/12/2020 17:30:00,3.788,0.0,,,,,
289,01/12/2020 17:40:00,3.788,0.0,,,,,
290,01/12/2020 17:50:00,3.578,0.0,,,,,
291,01/12/2020 18:00:00,3.472,0.0,,,,,
292,01/12/2020 18:10:00,3.367,0.0,,,,,
293,01/12/2020 18:20:00,3.261,0.0,,,,,
294,01/12/2020 18:30:00,3.261,0.0,,,,,
295,01/12/2020 18:40:00,3.367,0.0,,,,,
296,01/12/2020 18:50:00,3.578,0.0,,,,,
297,01/12/2020 19:00:00,5.757,0.0,,,,,
298,01/12/2020 19:10:00,4.311,0.0,,,,,
299,01/12/2020 19:20:00,3.893,0.0,,,,,
300,01/12/2020 19:30:00,3.578,0.0,,,,,
301,01/12/2020 19:40:00,3.578,0.0,,,,,
302,01/12/2020 19:50:00,3.578,0.0,,,,,
303,01/12/2020 20:00:00,3.578,0.0,,,,,
304,01/12/2020 20:10:00,3.578,0.0,,,,,
305,01/12/2020 20:20:00,3.578,0.0,,,,,
306,01/12/2020 20:30:00,3.578,0.0,,,,,
307,01/12/2020 20:40:00,3.472,0.0,,,,,
308,01/12/2020 20:50:00,3.578,0.0,,,,,
309,01/12/2020 21:00:00,3.578,0.0,,,,,
310,01/12/2020 21:10:00,3.472,0.0,,,,,
311,01/12/2020 21:20:00,3.472,0.0,,,,,
312,01/12/2020 21:30:00,3.472,0.0,,,,,
313,01/12/2020 21:40:00,3.578,0.0,,,,,
314,01/12/2020 21:50:00,3.472,0.0,,,,,
315,01/12/2020 22:00:00,3.472,0.0,,,,,
316,01/12/2020 22:10:00,3.472,0.0,,,,,
317,01/12/2020 22:20:00,3.578,0.0,,,,,
318,01/12/2020 22:30:00,3.472,0.0,,,,,
319,01/12/2020 22:40:00,3.472,0.0,,,,,
320,01/12/2020 22:50:00,3.472,0.0,,,,,
321,01/12/2020 23:00:00,3.367,0.0,,,,,
322,01/12/2020 23:10:00,3.261,0.0,,,,,
323,01/12/2020 23:20:00,3.155,0.0,,,,,
324,01/12/2020 23:30:00,3.155,0.0,,,,,
325,01/12/2020 23:40:00,3.261,0.0,,,,,
326,01/12/2020 23:50:00,3.367,0.0,,,,,
327,02/12/2020 00:00:00,3.367,0.0,,,,,
328,02/12/2020 00:10:00,3.367,0.0,,,,,
329,02/12/2020 00:20:00,3.472,0.0,,,,,
330,02/12/2020 00:30:00,3.261,0.0,,,,,
331,02/12/2020 00:40:00,3.155,0.0,,,,,
332,02/12/2020 00:50:00,2.943,0.0,,,,,
333,02/12/2020 01:00:00,2.517,0.0,,,,,
334,02/12/2020 01:10:00,2.517,0.0,,,,,
335,02/12/2020 01:20:00,2.410,0.0,,,,,
336,02/12/2020 01:30:00,2.303,0.0,,,,,
337,02/12/2020 01:40:00,2.195,0.0,,,,,
338,02/12/2020 01:50:00,2.195,0.0,,,,,
339,02/12/2020 02:00:00,2.303,0.0,,,,,
340,02/12/2020 02:10:00,2.410,0.0,,,,,
341,02/12/2020 02:20:00,2.517,0.0,,,,,
342,02/12/2020 02:30:00,2.517,0.0,,,,,
343,02/12/2020 02:40:00,2.410,0.0,,,,,
344,02/12/2020 02:50:00,2.410,0.0,,,,,
345,02/12/2020 03:00:00,2.410,0.0,,,,,
346,02/12/2020 03:10:00,2.517,0.0,,,,,
347,02/12/2020 03:20:00,2.517,0.0,,,,,
348,02/12/2020 03:30:00,2.410,0.0,,,,,
349,02/12/2020 03:40:00,2.410,0.0,,,,,
350,02/12/2020 03:50:00,2.410,0.0,,,,,
351,02/12/2020 04:00:00,2.410,0.0,,,,,
352,02/12/2020 04:10:00,2.517,0.0,,,,,
353,02/12/2020 04:20:00,2.730,0.0,,,,,
354,02/12/2020 04:30:00,2.624,0.0,,,,,
355,02/12/2020 04:40:00,2.410,0.0,,,,,
356,02/12/2020 04:50:00,2.410,0.0,,,,,
357,02/12/2020 05:00:00,2.517,0.0,,,,,
358,02/12/2020 05:10:00,2.624,0.0,,,,,
359,02/12/2020 05:20:00,2.517,0.0,,,,,
360,02/12/2020 05:30:00,2.410,0.0,,,,,
361,02/12/2020 05:40:00,2.410,0.0,,,,,
362,02/12/2020 05:50:00,2.517,0.0,,,,,
363,02/12/2020 06:00:00,2.410,0.0,,,,,
364,02/12/2020 06:10:00,2.517,0.0,,,,,
365,02/12/2020 06:20:00,2.517,0.0,,,,,
366,02/12/2020 06:30:00,2.517,0.0,,,,,
367,02/12/2020 06:40:00,2.517,0.0,,,,,
368,02/12/2020 06:50:00,2.517,0.0,,,,,
369,02/12/2020 07:00:00,2.517,0.0,,,,,
370,02/12/2020 07:10:00,2.517,0.0,,,,,
371,02/12/2020 07:20:00,2.517,0.0,,,,,
372,02/12/2020 07:30:00,2.517,0.0,,,,,
373,02/12/2020 07:40:00,2.624,0.0,,,,,
374,02/12/2020 07:50:00,2.624,0.0,,,,,
375,02/12/2020 08:00:00,2.730,10.8,,,,,
376,02/12/2020 08:10:00,2.730,32.3,,,,,
377,02/12/2020 08:20:00,2.730,64.6,,,,,
378,02/12/2020 08:30:00,2.730,75.3,,,,,
379,02/12/2020 08:40:00,2.730,75.3,,,,,
380,02/12/2020 08:50:00,2.624,75.3,,,,,
381,02/12/2020 09:00:00,2.730,129.2,,,,,
382,02/12/2020 09:10:00,2.730,129.2,,,,,
383,02/12/2020 09:20:00,2.730,226.0,,,,,
384,02/12/2020 09:30:00,2.730,279.9,,,,,
385,02/12/2020 09:40:00,2.730,398.3,,,,,
386,02/12/2020 09:50:00,2.730,538.2,,,,,
387,02/12/2020 10:00:00,2.837,473.6,,,,,
388,02/12/2020 10:10:00,2.943,807.3,,,,,
389,02/12/2020 10:20:00,3.049,904.2,,,,,
390,02/12/2020 10:30:00,3.049,559.7,,,,,
391,02/12/2020 10:40:00,3.049,430.6,,,,,
392,02/12/2020 10:50:00,3.049,549.0,,,,,
393,02/12/2020 11:00:00,3.155,904.2,,,,,
394,02/12/2020 11:10:00,3.155,710.4,,,,,
395,02/12/2020 11:20:00,3.261,936.5,,,,,
396,02/12/2020 11:30:00,3.367,1011.8,,,,,
397,02/12/2020 11:40:00,3.472,1270.1,,,,,
398,02/12/2020 11:50:00,3.578,1205.6,,,,,
399,02/12/2020 12:00:00,3.683,1550.0,,,,,
400,02/12/2020 12:10:00,3.893,1377.8,,,,,
401,02/12/2020 12:20:00,4.207,5338.9,,,,,
402,02/12/2020 12:30:00,4.207,1550.0,,,,,
403,02/12/2020 12:40:00,3.893,1001.0,,,,,
404,02/12/2020 12:50:00,3.893,1130.2,,,,,
405,02/12/2020 13:00:00,3.998,1248.6,,,,,
406,02/12/2020 13:10:00,4.207,1313.2,,,,,
407,02/12/2020 13:20:00,4.207,1205.6,,,,,
408,02/12/2020 13:30:00,4.311,1291.7,,,,,
409,02/12/2020 13:40:00,4.415,1377.8,,,,,
410,02/12/2020 13:50:00,4.415,1377.8,,,,,
411,02/12/2020 14:00:00,4.519,1894.5,,,,,
412,02/12/2020 14:10:00,4.727,1808.3,,,,,
413,02/12/2020 14:20:00,4.623,1463.9,,,,,
414,02/12/2020 14:30:00,4.623,1377.8,,,,,
415,02/12/2020 14:40:00,4.623,1722.2,,,,,
416,02/12/2020 14:50:00,4.623,1377.8,,,,,
417,02/12/2020 15:00:00,4.519,850.4,,,,,
418,02/12/2020 15:10:00,4.311,624.3,,,,,
419,02/12/2020 15:20:00,4.311,559.7,,,,,
420,02/12/2020 15:30:00,4.207,484.4,,,,,
421,02/12/2020 15:40:00,4.102,301.4,,,,,
422,02/12/2020 15:50:00,4.102,193.8,,,,,
423,02/12/2020 16:00:00,3.998,183.0,,,,,
424,02/12/2020 16:10:00,3.893,150.7,,,,,
425,02/12/2020 16:20:00,3.788,75.3,,,,,
426,02/12/2020 16:30:00,3.683,32.3,,,,,
427,02/12/2020 16:40:00,3.683,10.8,,,,,
428,02/12/2020 16:50:00,3.472,0.0,,,,,
429,02/12/2020 17:00:00,3.367,0.0,,,,,
430,02/12/2020 17:10:00,3.261,0.0,,,,,
431,02/12/2020 17:20:00,3.367,0.0,,,,,
432,02/12/2020 17:30:00,3.261,0.0,,,,,
433,02/12/2020 17:40:00,3.155,0.0,,,,,
434,02/12/2020 17:50:00,3.155,0.0,,,,,
435,02/12/2020 18:00:00,3.155,0.0,,,,,
436,02/12/2020 18:10:00,2.943,0.0,,,,,
437,02/12/2020 18:20:00,3.049,0.0,,,,,
438,02/12/2020 18:30:00,3.049,0.0,,,,,
439,02/12/2020 18:40:00,2.943,0.0,,,,,
440,02/12/2020 18:50:00,2.943,0.0,,,,,
441,02/12/2020 19:00:00,2.837,0.0,,,,,
442,02/12/2020 19:10:00,2.730,0.0,,,,,
443,02/12/2020 19:20:00,2.624,0.0,,,,,
444,02/12/2020 19:30:00,2.730,0.0,,,,,
445,02/12/2020 19:40:00,2.730,0.0,,,,,
446,02/12/2020 19:50:00,2.837,0.0,,,,,
447,02/12/2020 20:00:00,3.049,0.0,,,,,
448,02/12/2020 20:10:00,2.730,0.0,,,,,
449,02/12/2020 20:20:00,2.624,0.0,,,,,
450,02/12/2020 20:30:00,2.624,0.0,,,,,
451,02/12/2020 20:40:00,2.730,0.0,,,,,
452,02/12/2020 20:50:00,2.730,0.0,,,,,
453,02/12/2020 21:00:00,2.730,0.0,,,,,
454,02/12/2020 21:10:00,2.730,0.0,,,,,
455,02/12/2020 21:20:00,2.730,0.0,,,,,
456,02/12/2020 21:30:00,2.730,0.0,,,,,
457,02/12/2020 21:40:00,2.837,0.0,,,,,
458,02/12/2020 21:50:00,2.730,0.0,,,,,
459,02/12/2020 22:00:00,2.517,0.0,,,,,
460,02/12/2020 22:10:00,2.624,0.0,,,,,
461,02/12/2020 22:20:00,2.517,0.0,,,,,
462,02/12/2020 22:30:00,2.517,0.0,,,,,
463,02/12/2020 22:40:00,2.517,0.0,,,,,
464,02/12/2020 22:50:00,2.517,0.0,,,,,
465,02/12/2020 23:00:00,2.517,0.0,,,,,
466,02/12/2020 23:10:00,2.730,0.0,,,,,
467,02/12/2020 23:20:00,2.730,0.0,,,,,
468,02/12/2020 23:30:00,2.730,0.0,,,,,
469,02/12/2020 23:40:00,2.730,0.0,,,,,
470,02/12/2020 23:50:00,2.624,0.0,,,,,
471,03/12/2020 00:00:00,2.837,0.0,,,,,
472,03/12/2020 00:10:00,2.943,0.0,,,,,
473,03/12/2020 00:20:00,2.943,0.0,,,,,
474,03/12/2020 00:30:00,2.943,0.0,,,,,
475,03/12/2020 00:40:00,2.943,0.0,,,,,
476,03/12/2020 00:50:00,2.837,0.0,,,,,
477,03/12/2020 01:00:00,2.837,0.0,,,,,
478,03/12/2020 01:10:00,2.837,0.0,,,,,
479,03/12/2020 01:20:00,2.730,0.0,,,,,
480,03/12/2020 01:30:00,2.730,0.0,,,,,
481,03/12/2020 01:40:00,2.624,0.0,,,,,
482,03/12/2020 01:50:00,2.517,0.0,,,,,
483,03/12/2020 02:00:00,2.624,0.0,,,,,
484,03/12/2020 02:10:00,2.624,0.0,,,,,
