"Plot Title: 10350072"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10350072, SEN S/N: 10350072)","Intensity, Lux (LGR S/N: 10350072, SEN S/N: 10350072)","Bad Battery (LGR S/N: 10350072)","Host Connected (LGR S/N: 10350072)","Coupler Attached (LGR S/N: 10350072)","Stopped (LGR S/N: 10350072)","End Of File (LGR S/N: 10350072)"
31,29/11/2020 22:00:00,20.138,0.0,,,,,
32,29/11/2020 22:10:00,19.472,0.0,,,,,
33,29/11/2020 22:20:00,18.616,0.0,,,,,
34,29/11/2020 22:30:00,18.521,0.0,,,,,
35,29/11/2020 22:40:00,18.806,0.0,,,,,
36,29/11/2020 22:50:00,18.996,0.0,,,,,
37,29/11/2020 23:00:00,19.282,0.0,,,,,
38,29/11/2020 23:10:00,19.472,0.0,,,,,
39,29/11/2020 23:20:00,19.662,0.0,,,,,
40,29/11/2020 23:30:00,19.853,0.0,,,,,
41,29/11/2020 23:40:00,19.948,0.0,,,,,
42,29/11/2020 23:50:00,20.043,0.0,,,,,
43,30/11/2020 00:00:00,20.138,0.0,,,,,
44,30/11/2020 00:10:00,20.138,0.0,,,,,
45,30/11/2020 00:20:00,20.234,0.0,,,,,
46,30/11/2020 00:30:00,20.234,0.0,,,,,
47,30/11/2020 00:40:00,20.234,0.0,,,,,
48,30/11/2020 00:50:00,20.329,0.0,,,,,
49,30/11/2020 01:00:00,20.329,0.0,,,,,
50,30/11/2020 01:10:00,20.329,0.0,,,,,
51,30/11/2020 01:20:00,20.424,0.0,,,,,
52,30/11/2020 01:30:00,20.424,0.0,,,,,
53,30/11/2020 01:40:00,20.424,0.0,,,,,
54,30/11/2020 01:50:00,20.424,0.0,,,,,
55,30/11/2020 02:00:00,20.519,0.0,,,,,
56,30/11/2020 02:10:00,20.519,0.0,,,,,
57,30/11/2020 02:20:00,20.519,0.0,,,,,
58,30/11/2020 02:30:00,20.519,0.0,,,,,
59,30/11/2020 02:40:00,20.519,0.0,,,,,
60,30/11/2020 02:50:00,20.519,0.0,,,,,
61,30/11/2020 03:00:00,20.519,0.0,,,,,
62,30/11/2020 03:10:00,20.519,0.0,,,,,
63,30/11/2020 03:20:00,20.519,0.0,,,,,
64,30/11/2020 03:30:00,20.519,0.0,,,,,
65,30/11/2020 03:40:00,20.519,0.0,,,,,
66,30/11/2020 03:50:00,20.519,0.0,,,,,
67,30/11/2020 04:00:00,20.519,0.0,,,,,
68,30/11/2020 04:10:00,20.519,0.0,,,,,
69,30/11/2020 04:20:00,20.519,0.0,,,,,
70,30/11/2020 04:30:00,20.519,0.0,,,,,
71,30/11/2020 04:40:00,20.519,0.0,,,,,
72,30/11/2020 04:50:00,20.519,0.0,,,,,
73,30/11/2020 05:00:00,20.424,0.0,,,,,
74,30/11/2020 05:10:00,20.424,0.0,,,,,
75,30/11/2020 05:20:00,20.424,0.0,,,,,
76,30/11/2020 05:30:00,20.424,0.0,,,,,
77,30/11/2020 05:40:00,20.329,0.0,,,,,
78,30/11/2020 05:50:00,20.329,0.0,,,,,
79,30/11/2020 06:00:00,20.329,0.0,,,,,
80,30/11/2020 06:10:00,20.329,0.0,,,,,
81,30/11/2020 06:20:00,20.329,0.0,,,,,
82,30/11/2020 06:30:00,20.329,0.0,,,,,
83,30/11/2020 06:40:00,20.234,0.0,,,,,
84,30/11/2020 06:50:00,20.234,0.0,,,,,
85,30/11/2020 07:00:00,20.234,0.0,,,,,
86,30/11/2020 07:10:00,20.234,0.0,,,,,
87,30/11/2020 07:20:00,20.138,0.0,,,,,
88,30/11/2020 07:30:00,20.138,0.0,,,,,
89,30/11/2020 07:40:00,20.138,0.0,,,,,
90,30/11/2020 07:50:00,20.138,0.0,,,,,
91,30/11/2020 08:00:00,20.138,0.0,,,,,
92,30/11/2020 08:10:00,20.043,0.0,,,,,
93,30/11/2020 08:20:00,20.043,0.0,,,,,
94,30/11/2020 08:30:00,20.043,0.0,,,,,
95,30/11/2020 08:40:00,19.948,0.0,,,,,
96,30/11/2020 08:50:00,19.948,0.0,,,,,
97,30/11/2020 09:00:00,19.948,0.0,,,,,
98,30/11/2020 09:10:00,19.948,0.0,,,,,
99,30/11/2020 09:20:00,19.853,0.0,,,,,
100,30/11/2020 09:30:00,19.853,0.0,,,,,
101,30/11/2020 09:40:00,19.853,0.0,,,,,
102,30/11/2020 09:50:00,19.758,0.0,,,,,
103,30/11/2020 10:00:00,19.758,0.0,,,,,
104,30/11/2020 10:10:00,19.758,0.0,,,,,
105,30/11/2020 10:20:00,19.758,0.0,,,,,
106,30/11/2020 10:30:00,19.662,0.0,,,,,
107,30/11/2020 10:40:00,19.377,0.0,,,,,
108,30/11/2020 10:50:00,18.996,0.0,,,,,
109,30/11/2020 11:00:00,18.616,0.0,,,,,
110,30/11/2020 11:10:00,14.325,1636.1,,,,,
111,30/11/2020 11:20:00,3.049,731.9,,,,,
112,30/11/2020 11:30:00,0.784,1173.3,,,,,
113,30/11/2020 11:40:00,0.343,1550.0,,,,,
114,30/11/2020 11:50:00,0.343,1894.5,,,,,
115,30/11/2020 12:00:00,0.563,2066.7,,,,,
116,30/11/2020 12:10:00,0.784,2152.8,,,,,
117,30/11/2020 12:20:00,0.893,2325.0,,,,,
118,30/11/2020 12:30:00,0.784,2411.1,,,,,
119,30/11/2020 12:40:00,0.893,2497.2,,,,,
120,30/11/2020 12:50:00,1.003,2583.4,,,,,
121,30/11/2020 13:00:00,1.112,2669.5,,,,,
122,30/11/2020 13:10:00,1.221,2755.6,,,,,
123,30/11/2020 13:20:00,1.330,2927.8,,,,,
124,30/11/2020 13:30:00,1.330,2927.8,,,,,
125,30/11/2020 13:40:00,1.221,2927.8,,,,,
126,30/11/2020 13:50:00,1.330,2927.8,,,,,
127,30/11/2020 14:00:00,1.330,2927.8,,,,,
128,30/11/2020 14:10:00,1.330,2755.6,,,,,
129,30/11/2020 14:20:00,1.330,2583.4,,,,,
130,30/11/2020 14:30:00,1.548,2411.1,,,,,
131,30/11/2020 14:40:00,1.656,2325.0,,,,,
132,30/11/2020 14:50:00,1.656,2238.9,,,,,
133,30/11/2020 15:00:00,1.548,2152.8,,,,,
134,30/11/2020 15:10:00,1.439,1808.3,,,,,
135,30/11/2020 15:20:00,1.221,581.3,,,,,
136,30/11/2020 15:30:00,0.674,505.9,,,,,
137,30/11/2020 15:40:00,0.563,441.3,,,,,
138,30/11/2020 15:50:00,0.343,387.5,,,,,
139,30/11/2020 16:00:00,0.121,301.4,,,,,
140,30/11/2020 16:10:00,0.010,226.0,,,,,
141,30/11/2020 16:20:00,-0.102,161.5,,,,,
142,30/11/2020 16:30:00,-0.325,96.9,,,,,
143,30/11/2020 16:40:00,-0.437,43.1,,,,,
144,30/11/2020 16:50:00,-0.662,10.8,,,,,
145,30/11/2020 17:00:00,-0.774,0.0,,,,,
146,30/11/2020 17:10:00,-1.001,0.0,,,,,
147,30/11/2020 17:20:00,-0.774,0.0,,,,,
148,30/11/2020 17:30:00,-0.887,0.0,,,,,
149,30/11/2020 17:40:00,-1.114,0.0,,,,,
150,30/11/2020 17:50:00,-1.570,0.0,,,,,
151,30/11/2020 18:00:00,-1.570,0.0,,,,,
152,30/11/2020 18:10:00,-1.456,0.0,,,,,
153,30/11/2020 18:20:00,-1.570,0.0,,,,,
154,30/11/2020 18:30:00,-1.914,0.0,,,,,
155,30/11/2020 18:40:00,-1.914,0.0,,,,,
156,30/11/2020 18:50:00,-2.030,0.0,,,,,
157,30/11/2020 19:00:00,-2.030,0.0,,,,,
158,30/11/2020 19:10:00,-2.030,0.0,,,,,
159,30/11/2020 19:20:00,-1.570,0.0,,,,,
160,30/11/2020 19:30:00,-1.570,0.0,,,,,
161,30/11/2020 19:40:00,-2.145,0.0,,,,,
162,30/11/2020 19:50:00,-2.261,0.0,Logged,,,,
163,30/11/2020 20:00:00,-2.494,0.0,,,,,
164,30/11/2020 20:10:00,-2.261,0.0,,,,,
165,30/11/2020 20:20:00,-2.261,0.0,,,,,
166,30/11/2020 20:30:00,-2.377,0.0,,,,,
167,30/11/2020 20:40:00,-2.494,0.0,,,,,
168,30/11/2020 20:50:00,-2.261,0.0,,,,,
169,30/11/2020 21:00:00,-2.494,0.0,,,,,
170,30/11/2020 21:10:00,-2.727,0.0,,,,,
171,30/11/2020 21:20:00,-2.727,0.0,,,,,
172,30/11/2020 21:30:00,-2.727,0.0,,,,,
173,30/11/2020 21:40:00,-2.844,0.0,,,,,
174,30/11/2020 21:50:00,-2.844,0.0,,,,,
175,30/11/2020 22:00:00,-2.610,0.0,,,,,
176,30/11/2020 22:10:00,-2.727,0.0,,,,,
177,30/11/2020 22:20:00,-2.727,0.0,,,,,
178,30/11/2020 22:30:00,-2.610,0.0,,,,,
179,30/11/2020 22:40:00,-2.494,0.0,,,,,
180,30/11/2020 22:50:00,-2.494,0.0,,,,,
181,30/11/2020 23:00:00,-2.610,0.0,,,,,
182,30/11/2020 23:10:00,-2.610,0.0,,,,,
183,30/11/2020 23:20:00,-2.610,0.0,,,,,
184,30/11/2020 23:30:00,-2.377,0.0,,,,,
185,30/11/2020 23:40:00,-2.145,0.0,,,,,
186,30/11/2020 23:50:00,-1.914,0.0,,,,,
187,01/12/2020 00:00:00,-1.684,0.0,,,,,
188,01/12/2020 00:10:00,-1.684,0.0,,,,,
189,01/12/2020 00:20:00,-1.456,0.0,,,,,
190,01/12/2020 00:30:00,-1.228,0.0,,,,,
191,01/12/2020 00:40:00,-1.114,0.0,,,,,
192,01/12/2020 00:50:00,-0.887,0.0,,,,,
193,01/12/2020 01:00:00,-0.774,0.0,,,,,
194,01/12/2020 01:10:00,-0.549,0.0,,,,,
195,01/12/2020 01:20:00,-0.774,0.0,,,,,
196,01/12/2020 01:30:00,-0.662,0.0,,,,,
197,01/12/2020 01:40:00,-0.549,0.0,,,,,
198,01/12/2020 01:50:00,-0.325,0.0,,,,,
199,01/12/2020 02:00:00,-0.102,0.0,,,,,
200,01/12/2020 02:10:00,-0.102,0.0,,,,,
201,01/12/2020 02:20:00,0.010,0.0,,,,,
202,01/12/2020 02:30:00,0.010,0.0,,,,,
203,01/12/2020 02:40:00,0.121,0.0,,,,,
204,01/12/2020 02:50:00,0.453,0.0,,,,,
205,01/12/2020 03:00:00,0.563,0.0,,,,,
206,01/12/2020 03:10:00,0.343,0.0,,,,,
207,01/12/2020 03:20:00,0.453,0.0,,,,,
208,01/12/2020 03:30:00,0.563,0.0,,,,,
209,01/12/2020 03:40:00,0.674,0.0,,,,,
210,01/12/2020 03:50:00,0.674,0.0,,,,,
211,01/12/2020 04:00:00,0.674,0.0,,,,,
212,01/12/2020 04:10:00,0.674,0.0,,,,,
213,01/12/2020 04:20:00,0.674,0.0,,,,,
214,01/12/2020 04:30:00,0.674,0.0,,,,,
215,01/12/2020 04:40:00,0.784,0.0,,,,,
216,01/12/2020 04:50:00,0.784,0.0,,,,,
217,01/12/2020 05:00:00,0.784,0.0,,,,,
218,01/12/2020 05:10:00,0.784,0.0,,,,,
219,01/12/2020 05:20:00,0.784,0.0,,,,,
220,01/12/2020 05:30:00,0.784,0.0,,,,,
221,01/12/2020 05:40:00,0.893,0.0,,,,,
222,01/12/2020 05:50:00,1.003,0.0,,,,,
223,01/12/2020 06:00:00,1.112,0.0,,,,,
224,01/12/2020 06:10:00,1.112,0.0,,,,,
225,01/12/2020 06:20:00,1.439,0.0,,,,,
226,01/12/2020 06:30:00,2.088,0.0,,,,,
227,01/12/2020 06:40:00,2.303,0.0,,,,,
228,01/12/2020 06:50:00,2.303,0.0,,,,,
229,01/12/2020 07:00:00,2.195,0.0,,,,,
230,01/12/2020 07:10:00,1.872,0.0,,,,,
231,01/12/2020 07:20:00,1.656,0.0,,,,,
232,01/12/2020 07:30:00,1.439,0.0,,,,,
233,01/12/2020 07:40:00,1.112,0.0,,,,,
234,01/12/2020 07:50:00,0.893,0.0,,,,,
235,01/12/2020 08:00:00,0.784,0.0,,,,,
236,01/12/2020 08:10:00,0.893,0.0,,,,,
237,01/12/2020 08:20:00,0.893,0.0,,,,,
238,01/12/2020 08:30:00,0.893,10.8,,,,,
239,01/12/2020 08:40:00,0.784,0.0,,,,,
240,01/12/2020 08:50:00,0.784,32.3,,,,,
241,01/12/2020 09:00:00,0.893,21.5,,,,,
242,01/12/2020 09:10:00,1.003,10.8,,,,,
243,01/12/2020 09:20:00,0.893,43.1,,,,,
244,01/12/2020 09:30:00,1.112,129.2,,,,,
245,01/12/2020 09:40:00,1.112,150.7,,,,,
246,01/12/2020 09:50:00,1.221,161.5,,,,,
247,01/12/2020 10:00:00,1.221,204.5,,,,,
248,01/12/2020 10:10:00,1.221,376.7,,,,,
249,01/12/2020 10:20:00,1.548,452.1,,,,,
250,01/12/2020 10:30:00,1.548,462.9,,,,,
251,01/12/2020 10:40:00,1.980,549.0,,,,,
252,01/12/2020 10:50:00,1.980,258.3,,,,,
253,01/12/2020 11:00:00,1.764,279.9,,,,,
254,01/12/2020 11:10:00,1.872,376.7,,,,,
255,01/12/2020 11:20:00,1.872,204.5,,,,,
256,01/12/2020 11:30:00,1.764,139.9,,,,,
257,01/12/2020 11:40:00,1.764,150.7,,,,,
258,01/12/2020 11:50:00,1.764,172.2,,,,,
259,01/12/2020 12:00:00,1.656,129.2,,,,,
260,01/12/2020 12:10:00,1.656,172.2,,,,,
261,01/12/2020 12:20:00,1.548,183.0,,,,,
262,01/12/2020 12:30:00,1.656,183.0,,,,,
263,01/12/2020 12:40:00,1.656,183.0,,,,,
264,01/12/2020 12:50:00,1.764,247.6,,,,,
265,01/12/2020 13:00:00,1.980,301.4,,,,,
266,01/12/2020 13:10:00,1.980,301.4,,,,,
267,01/12/2020 13:20:00,1.980,312.2,,,,,
268,01/12/2020 13:30:00,1.980,279.9,,,,,
269,01/12/2020 13:40:00,2.088,312.2,,,,,
270,01/12/2020 13:50:00,2.195,505.9,,,,,
271,01/12/2020 14:00:00,2.410,527.4,,,,,
272,01/12/2020 14:10:00,2.410,409.0,,,,,
273,01/12/2020 14:20:00,2.410,344.4,,,,,
274,01/12/2020 14:30:00,2.303,301.4,,,,,
275,01/12/2020 14:40:00,2.410,269.1,,,,,
276,01/12/2020 14:50:00,2.410,215.3,,,,,
277,01/12/2020 15:00:00,2.410,236.8,,,,,
278,01/12/2020 15:10:00,2.410,226.0,,,,,
279,01/12/2020 15:20:00,2.410,269.1,,,,,
280,01/12/2020 15:30:00,2.410,269.1,,,,,
281,01/12/2020 15:40:00,2.410,226.0,,,,,
282,01/12/2020 15:50:00,2.410,226.0,,,,,
283,01/12/2020 16:00:00,2.303,193.8,,,,,
284,01/12/2020 16:10:00,2.195,118.4,,,,,
285,01/12/2020 16:20:00,1.872,43.1,,,,,
286,01/12/2020 16:30:00,1.764,10.8,,,,,
287,01/12/2020 16:40:00,1.656,0.0,,,,,
288,01/12/2020 16:50:00,1.656,0.0,,,,,
289,01/12/2020 17:00:00,1.656,0.0,,,,,
290,01/12/2020 17:10:00,1.548,0.0,,,,,
291,01/12/2020 17:20:00,1.548,0.0,,,,,
292,01/12/2020 17:30:00,1.439,0.0,,,,,
293,01/12/2020 17:40:00,1.330,0.0,,,,,
294,01/12/2020 17:50:00,1.330,0.0,,,,,
295,01/12/2020 18:00:00,1.330,0.0,,,,,
296,01/12/2020 18:10:00,1.439,0.0,,,,,
297,01/12/2020 18:20:00,1.439,0.0,,,,,
298,01/12/2020 18:30:00,1.439,0.0,,,,,
299,01/12/2020 18:40:00,1.330,0.0,,,,,
300,01/12/2020 18:50:00,1.330,0.0,,,,,
301,01/12/2020 19:00:00,1.548,0.0,,,,,
302,01/12/2020 19:10:00,1.439,0.0,,,,,
303,01/12/2020 19:20:00,1.221,0.0,,,,,
304,01/12/2020 19:30:00,1.439,0.0,,,,,
305,01/12/2020 19:40:00,1.330,0.0,,,,,
306,01/12/2020 19:50:00,1.330,0.0,,,,,
307,01/12/2020 20:00:00,1.330,0.0,,,,,
308,01/12/2020 20:10:00,1.330,0.0,,,,,
309,01/12/2020 20:20:00,1.221,0.0,,,,,
310,01/12/2020 20:30:00,1.221,0.0,,,,,
311,01/12/2020 20:40:00,1.112,0.0,,,,,
312,01/12/2020 20:50:00,0.893,0.0,,,,,
313,01/12/2020 21:00:00,1.003,0.0,,,,,
314,01/12/2020 21:10:00,1.112,0.0,,,,,
315,01/12/2020 21:20:00,1.221,0.0,,,,,
316,01/12/2020 21:30:00,1.330,0.0,,,,,
317,01/12/2020 21:40:00,1.439,0.0,,,,,
318,01/12/2020 21:50:00,1.330,0.0,,,,,
319,01/12/2020 22:00:00,1.330,0.0,,,,,
320,01/12/2020 22:10:00,1.330,0.0,,,,,
321,01/12/2020 22:20:00,1.330,0.0,,,,,
322,01/12/2020 22:30:00,1.330,0.0,,,,,
323,01/12/2020 22:40:00,1.221,0.0,,,,,
324,01/12/2020 22:50:00,1.221,0.0,,,,,
325,01/12/2020 23:00:00,1.112,0.0,,,,,
326,01/12/2020 23:10:00,1.112,0.0,,,,,
327,01/12/2020 23:20:00,1.330,0.0,,,,,
328,01/12/2020 23:30:00,1.439,0.0,,,,,
329,01/12/2020 23:40:00,1.548,0.0,,,,,
330,01/12/2020 23:50:00,1.548,0.0,,,,,
331,02/12/2020 00:00:00,1.548,0.0,,,,,
332,02/12/2020 00:10:00,1.548,0.0,,,,,
333,02/12/2020 00:20:00,1.548,0.0,,,,,
334,02/12/2020 00:30:00,1.656,0.0,,,,,
335,02/12/2020 00:40:00,1.439,0.0,,,,,
336,02/12/2020 00:50:00,1.221,0.0,,,,,
337,02/12/2020 01:00:00,1.221,0.0,,,,,
338,02/12/2020 01:10:00,1.221,0.0,,,,,
339,02/12/2020 01:20:00,1.112,0.0,,,,,
340,02/12/2020 01:30:00,1.221,0.0,,,,,
341,02/12/2020 01:40:00,1.221,0.0,,,,,
342,02/12/2020 01:50:00,1.003,0.0,,,,,
343,02/12/2020 02:00:00,1.112,0.0,,,,,
344,02/12/2020 02:10:00,1.112,0.0,,,,,
345,02/12/2020 02:20:00,1.112,0.0,,,,,
346,02/12/2020 02:30:00,1.221,0.0,,,,,
347,02/12/2020 02:40:00,1.112,0.0,,,,,
348,02/12/2020 02:50:00,1.003,0.0,,,,,
349,02/12/2020 03:00:00,1.112,0.0,,,,,
350,02/12/2020 03:10:00,1.112,0.0,,,,,
351,02/12/2020 03:20:00,1.112,0.0,,,,,
352,02/12/2020 03:30:00,1.112,0.0,,,,,
353,02/12/2020 03:40:00,1.112,0.0,,,,,
354,02/12/2020 03:50:00,1.112,0.0,,,,,
355,02/12/2020 04:00:00,1.221,0.0,,,,,
356,02/12/2020 04:10:00,1.330,0.0,,,,,
357,02/12/2020 04:20:00,1.221,0.0,,,,,
358,02/12/2020 04:30:00,1.112,0.0,,,,,
359,02/12/2020 04:40:00,1.221,0.0,,,,,
360,02/12/2020 04:50:00,1.221,0.0,,,,,
361,02/12/2020 05:00:00,1.112,0.0,,,,,
362,02/12/2020 05:10:00,1.112,0.0,,,,,
363,02/12/2020 05:20:00,1.003,0.0,,,,,
364,02/12/2020 05:30:00,1.112,0.0,,,,,
365,02/12/2020 05:40:00,1.221,0.0,,,,,
366,02/12/2020 05:50:00,1.330,0.0,,,,,
367,02/12/2020 06:00:00,1.221,0.0,,,,,
368,02/12/2020 06:10:00,1.221,0.0,,,,,
369,02/12/2020 06:20:00,1.330,0.0,,,,,
370,02/12/2020 06:30:00,1.439,0.0,,,,,
371,02/12/2020 06:40:00,1.439,0.0,,,,,
372,02/12/2020 06:50:00,1.330,0.0,,,,,
373,02/12/2020 07:00:00,1.330,0.0,,,,,
374,02/12/2020 07:10:00,1.439,0.0,,,,,
375,02/12/2020 07:20:00,1.548,0.0,,,,,
376,02/12/2020 07:30:00,1.439,0.0,,,,,
377,02/12/2020 07:40:00,1.439,0.0,,,,,
378,02/12/2020 07:50:00,1.330,0.0,,,,,
379,02/12/2020 08:00:00,1.330,0.0,,,,,
380,02/12/2020 08:10:00,1.439,0.0,,,,,
381,02/12/2020 08:20:00,1.439,43.1,,,,,
382,02/12/2020 08:30:00,1.439,64.6,,,,,
383,02/12/2020 08:40:00,1.439,96.9,,,,,
384,02/12/2020 08:50:00,1.439,150.7,,,,,
385,02/12/2020 09:00:00,1.656,269.1,,,,,
386,02/12/2020 09:10:00,1.548,258.3,,,,,
387,02/12/2020 09:20:00,1.548,441.3,,,,,
388,02/12/2020 09:30:00,1.548,376.7,,,,,
389,02/12/2020 09:40:00,1.548,473.6,,,,,
390,02/12/2020 09:50:00,1.764,549.0,,,,,
391,02/12/2020 10:00:00,1.656,1065.6,,,,,
392,02/12/2020 10:10:00,1.872,1141.0,,,,,
393,02/12/2020 10:20:00,1.980,861.1,,,,,
394,02/12/2020 10:30:00,1.980,861.1,,,,,
395,02/12/2020 10:40:00,2.088,1119.5,,,,,
396,02/12/2020 10:50:00,2.195,850.4,,,,,
397,02/12/2020 11:00:00,2.195,882.6,,,,,
398,02/12/2020 11:10:00,2.195,914.9,,,,,
399,02/12/2020 11:20:00,2.303,1162.5,,,,,
400,02/12/2020 11:30:00,2.303,1636.1,,,,,
401,02/12/2020 11:40:00,2.517,2325.0,,,,,
402,02/12/2020 11:50:00,2.730,3788.9,,,,,
403,02/12/2020 12:00:00,2.730,1980.6,,,,,
404,02/12/2020 12:10:00,2.943,1722.2,,,,,
405,02/12/2020 12:20:00,2.943,1377.8,,,,,
406,02/12/2020 12:30:00,2.943,1280.9,,,,,
407,02/12/2020 12:40:00,2.943,1302.4,,,,,
408,02/12/2020 12:50:00,2.943,1377.8,,,,,
409,02/12/2020 13:00:00,3.049,1722.2,,,,,
410,02/12/2020 13:10:00,3.155,1980.6,,,,,
411,02/12/2020 13:20:00,3.155,1894.5,,,,,
412,02/12/2020 13:30:00,3.261,2152.8,,,,,
413,02/12/2020 13:40:00,3.261,2066.7,,,,,
414,02/12/2020 13:50:00,3.261,2152.8,,,,,
415,02/12/2020 14:00:00,3.261,2152.8,,,,,
416,02/12/2020 14:10:00,3.261,2066.7,,,,,
417,02/12/2020 14:20:00,3.261,1722.2,,,,,
418,02/12/2020 14:30:00,3.261,1377.8,,,,,
419,02/12/2020 14:40:00,3.155,1302.4,,,,,
420,02/12/2020 14:50:00,3.367,1184.0,,,,,
421,02/12/2020 15:00:00,3.261,1065.6,,,,,
422,02/12/2020 15:10:00,3.155,861.1,,,,,
423,02/12/2020 15:20:00,3.155,699.7,,,,,
424,02/12/2020 15:30:00,3.049,516.7,,,,,
425,02/12/2020 15:40:00,2.943,409.0,,,,,
426,02/12/2020 15:50:00,2.837,366.0,,,,,
427,02/12/2020 16:00:00,2.730,258.3,,,,,
428,02/12/2020 16:10:00,2.730,183.0,,,,,
429,02/12/2020 16:20:00,2.517,96.9,,,,,
430,02/12/2020 16:30:00,2.517,32.3,,,,,
431,02/12/2020 16:40:00,2.410,10.8,,,,,
432,02/12/2020 16:50:00,2.410,0.0,,,,,
433,02/12/2020 17:00:00,2.410,0.0,,,,,
434,02/12/2020 17:10:00,2.303,0.0,,,,,
435,02/12/2020 17:20:00,2.195,0.0,,,,,
436,02/12/2020 17:30:00,2.195,0.0,,,,,
437,02/12/2020 17:40:00,2.088,0.0,,,,,
438,02/12/2020 17:50:00,2.088,0.0,,,,,
439,02/12/2020 18:00:00,2.088,0.0,,,,,
440,02/12/2020 18:10:00,2.088,0.0,,,,,
441,02/12/2020 18:20:00,1.872,0.0,,,,,
442,02/12/2020 18:30:00,1.872,0.0,,,,,
443,02/12/2020 18:40:00,1.656,0.0,,,,,
444,02/12/2020 18:50:00,1.548,0.0,,,,,
445,02/12/2020 19:00:00,1.548,0.0,,,,,
446,02/12/2020 19:10:00,1.439,0.0,,,,,
447,02/12/2020 19:20:00,1.439,0.0,,,,,
448,02/12/2020 19:30:00,1.330,0.0,,,,,
449,02/12/2020 19:40:00,1.548,0.0,,,,,
450,02/12/2020 19:50:00,1.439,0.0,,,,,
451,02/12/2020 20:00:00,1.330,0.0,,,,,
452,02/12/2020 20:10:00,1.330,0.0,,,,,
453,02/12/2020 20:20:00,1.330,0.0,,,,,
454,02/12/2020 20:30:00,1.330,0.0,,,,,
455,02/12/2020 20:40:00,1.330,0.0,,,,,
456,02/12/2020 20:50:00,1.439,0.0,,,,,
457,02/12/2020 21:00:00,1.330,0.0,,,,,
458,02/12/2020 21:10:00,1.330,0.0,,,,,
459,02/12/2020 21:20:00,1.330,0.0,,,,,
460,02/12/2020 21:30:00,1.330,0.0,,,,,
461,02/12/2020 21:40:00,1.221,0.0,,,,,
462,02/12/2020 21:50:00,1.221,0.0,,,,,
463,02/12/2020 22:00:00,1.221,0.0,,,,,
464,02/12/2020 22:10:00,1.330,0.0,,,,,
465,02/12/2020 22:20:00,1.439,0.0,,,,,
466,02/12/2020 22:30:00,1.330,0.0,,,,,
467,02/12/2020 22:40:00,1.330,0.0,,,,,
468,02/12/2020 22:50:00,1.221,0.0,,,,,
469,02/12/2020 23:00:00,1.221,0.0,,,,,
470,02/12/2020 23:10:00,1.221,0.0,,,,,
471,02/12/2020 23:20:00,1.112,0.0,,,,,
472,02/12/2020 23:30:00,1.221,0.0,,,,,
473,02/12/2020 23:40:00,1.330,0.0,,,,,
474,02/12/2020 23:50:00,1.330,0.0,,,,,
475,03/12/2020 00:00:00,1.003,0.0,,,,,
476,03/12/2020 00:10:00,0.784,0.0,,,,,
477,03/12/2020 00:20:00,0.893,0.0,,,,,
478,03/12/2020 00:30:00,0.893,0.0,,,,,
479,03/12/2020 00:40:00,0.893,0.0,,,,,
480,03/12/2020 00:50:00,0.784,0.0,,,,,
481,03/12/2020 01:00:00,0.784,0.0,,,,,
482,03/12/2020 01:10:00,0.893,0.0,,,,,
