dttm,th,origin
2021-12-13 00:00:00,5.054,H
2021-12-13 01:00:00,5.261,H
2021-12-13 02:00:00,5.141,H
2021-12-13 03:00:00,4.934,H
2021-12-13 04:00:00,4.276,H
2021-12-13 05:00:00,3.331,H
2021-12-13 06:00:00,2.996,H
2021-12-13 07:00:00,2.819,H
2021-12-13 08:00:00,2.89,H
2021-12-13 09:00:00,3.296,H
2021-12-13 10:00:00,4.206,H
2021-12-13 11:00:00,6.327,R
2021-12-13 12:00:00,10.846,H
2021-12-13 13:00:00,10.34,H
2021-12-13 14:00:00,9.01,H
2021-12-13 15:00:00,8.099,H
2021-12-13 16:00:00,7.263,H
2021-12-13 17:00:00,5.961,H
2021-12-13 18:00:00,5.123,H
2021-12-13 19:00:00,4.571,H
2021-12-13 20:00:00,3.962,H
2021-12-13 21:00:00,3.437,H
2021-12-13 22:00:00,3.102,H
2021-12-13 23:00:00,2.961,H
2021-12-14 00:00:00,2.677,H
2021-12-14 01:00:00,2.392,H
2021-12-14 02:00:00,2.141,H
2021-12-14 03:00:00,1.836,H
2021-12-14 04:00:00,1.692,H
2021-12-14 05:00:00,1.583,H
2021-12-14 06:00:00,1.944,H
2021-12-14 07:00:00,2.338,H
2021-12-14 08:00:00,2.712,H
2021-12-14 09:00:00,3.19,H
2021-12-14 10:00:00,4.083,H
2021-12-14 11:00:00,6.45,H
2021-12-14 12:00:00,6.2,H
2021-12-14 13:00:00,6.251,H
2021-12-14 14:00:00,5.86,H
2021-12-14 15:00:00,5.261,H
2021-12-14 16:00:00,4.727,H
2021-12-14 17:00:00,4.519,H
2021-12-14 18:00:00,4.015,H
2021-12-14 19:00:00,3.736,H
2021-12-14 20:00:00,3.753,H
2021-12-14 21:00:00,3.56,H
2021-12-14 22:00:00,3.7,H
2021-12-14 23:00:00,3.718,H
2021-12-15 00:00:00,3.91,H
2021-12-15 01:00:00,4.085,H
2021-12-15 02:00:00,3.998,H
2021-12-15 03:00:00,3.893,H
2021-12-15 04:00:00,3.86,R
2021-12-15 05:00:00,3.916,R
2021-12-15 06:00:00,3.962,R
2021-12-15 07:00:00,3.893,H
2021-12-15 08:00:00,3.683,H
2021-12-15 09:00:00,3.928,H
2021-12-15 10:00:00,4.259,H
2021-12-15 11:00:00,4.831,H
2021-12-15 12:00:00,4.986,H
2021-12-15 13:00:00,5.244,H
2021-12-15 14:00:00,5.192,H
2021-12-15 15:00:00,4.968,H
2021-12-15 16:00:00,4.883,H
2021-12-15 17:00:00,4.762,H
2021-12-15 18:00:00,5.043,R
2021-12-15 19:00:00,5.089,R
2021-12-15 20:00:00,4.519,H
2021-12-15 21:00:00,4.259,H
2021-12-15 22:00:00,4.38,H
2021-12-15 23:00:00,4.45,H
2021-12-16 00:00:00,4.189,H
2021-12-16 01:00:00,3.998,H
2021-12-16 02:00:00,4.59,R
2021-12-16 03:00:00,3.771,H
2021-12-16 04:00:00,3.543,H
2021-12-16 05:00:00,3.437,H
2021-12-16 06:00:00,3.137,H
2021-12-16 07:00:00,2.978,H
2021-12-16 08:00:00,3.296,H
