dttm,th,origin
2021-12-13 00:00:00,4.9776,R
2021-12-13 01:00:00,5.0028,H
2021-12-13 02:00:00,5.1753,H
2021-12-13 03:00:00,5.0718,H
2021-12-13 04:00:00,4.1012,H
2021-12-13 05:00:00,3.0843,H
2021-12-13 06:00:00,2.6225,H
2021-12-13 07:00:00,1.9258,H
2021-12-13 08:00:00,2.1057,H
2021-12-13 09:00:00,2.6232,H
2021-12-13 10:00:00,4.7182,R
2021-12-13 11:00:00,5.8519,R
2021-12-13 12:00:00,7.0912,R
2021-12-13 13:00:00,8.7133,H
2021-12-13 14:00:00,8.9283,H
2021-12-13 15:00:00,8.2313,H
2021-12-13 16:00:00,5.8057,H
2021-12-13 17:00:00,4.4497,H
2021-12-13 18:00:00,3.8572,H
2021-12-13 19:00:00,3.0667,H
2021-12-13 20:00:00,2.6948,H
2021-12-13 21:00:00,3.1882,H
2021-12-13 22:00:00,3.1502,H
2021-12-13 23:00:00,1.89,H
2021-12-14 00:00:00,1.5658,H
2021-12-14 01:00:00,1.4208,H
2021-12-14 02:00:00,1.0393,H
2021-12-14 03:00:00,0.875,H
2021-12-14 04:00:00,0.7102,H
2021-12-14 05:00:00,1.6377,H
2021-12-14 06:00:00,1.8713,H
2021-12-14 07:00:00,2.338,H
2021-12-14 08:00:00,2.8898,H
2021-12-14 09:00:00,3.2957,H
2021-12-14 10:00:00,3.2195,R
2021-12-14 11:00:00,3.8248,R
2021-12-14 12:00:00,6.8855,H
2021-12-14 13:00:00,7.7698,H
2021-12-14 14:00:00,6.7505,H
2021-12-14 15:00:00,15.1228,H
2021-12-14 16:00:00,8.1137,H
2021-12-14 17:00:00,4.1718,H
2021-12-14 18:00:00,4.0847,H
2021-12-14 19:00:00,3.7355,H
2021-12-14 20:00:00,3.525,H
2021-12-14 21:00:00,3.1727,H
2021-12-14 22:00:00,3.314,H
2021-12-14 23:00:00,3.5425,H
2021-12-15 00:00:00,3.5778,H
2021-12-15 01:00:00,3.6655,H
2021-12-15 02:00:00,3.718,H
2021-12-15 03:00:00,3.6305,H
2021-12-15 04:00:00,3.718,H
2021-12-15 05:00:00,3.6305,H
2021-12-15 06:00:00,3.648,H
2021-12-15 07:00:00,3.296,H
2021-12-15 08:00:00,3.102,H
2021-12-15 09:00:00,3.717,H
2021-12-15 10:00:00,4.2067,H
2021-12-15 11:00:00,4.7958,H
2021-12-15 12:00:00,4.727,H
2021-12-15 13:00:00,4.6222,R
2021-12-15 14:00:00,5.4288,H
2021-12-15 15:00:00,4.3916,R
2021-12-15 16:00:00,6.338,H
2021-12-15 17:00:00,4.7268,H
2021-12-15 18:00:00,4.467,H
2021-12-15 19:00:00,4.5017,H
2021-12-15 20:00:00,4.224,H
2021-12-15 21:00:00,4.0673,H
2021-12-15 22:00:00,4.0673,H
2021-12-15 23:00:00,4.1545,H
2021-12-16 00:00:00,3.9278,H
2021-12-16 01:00:00,3.788,H
2021-12-16 02:00:00,3.788,H
2021-12-16 03:00:00,3.525,H
2021-12-16 04:00:00,3.2433,H
2021-12-16 05:00:00,3.1373,H
2021-12-16 06:00:00,2.8013,H
2021-12-16 07:00:00,2.1773,H
2021-12-16 08:00:00,2.5877,H
2021-12-16 09:00:00,3.7868,H
2021-12-16 10:00:00,4.9845,H
2021-12-16 11:00:00,6.6232,H
2021-12-16 12:00:00,7.6407,H
2021-12-16 13:00:00,7.009,H
2021-12-16 14:00:00,6.5558,H
2021-12-16 15:00:00,6.2,H
2021-12-16 16:00:00,5.8593,H
2021-12-16 17:00:00,5.261,H
2021-12-16 18:00:00,5.0257,R
2021-12-16 19:00:00,5.8915,H
2021-12-16 20:00:00,3.3348,R
2021-12-16 21:00:00,2.9562,H
2021-12-16 22:00:00,1.9078,H
2021-12-16 23:00:00,1.4027,H
2021-12-17 00:00:00,1.3482,H
2021-12-17 01:00:00,1.602,H
2021-12-17 02:00:00,1.1482,H
2021-12-17 03:00:00,0.9113,H
2021-12-17 04:00:00,0.7835,H
2021-12-17 05:00:00,0.8563,H
2021-12-17 06:00:00,0.3242,H
2021-12-17 07:00:00,0.0467,H
2021-12-17 08:00:00,0.0277,H
2021-12-17 09:00:00,0.9287,H
2021-12-17 10:00:00,1.2308,R
2021-12-17 11:00:00,2.9025,R
2021-12-17 12:00:00,4.2283,R
2021-12-17 13:00:00,6.2167,H
2021-12-17 14:00:00,6.3867,H
2021-12-17 15:00:00,5.671,H
2021-12-17 16:00:00,3.6273,H
2021-12-17 17:00:00,2.1413,H
2021-12-17 18:00:00,1.619,H
2021-12-17 19:00:00,0.6182,H
2021-12-17 20:00:00,0.084,H
2021-12-17 21:00:00,0.0455,H
2021-12-17 22:00:00,1.0955,H
2021-12-17 23:00:00,-0.381,H
2021-12-18 00:00:00,-0.6992,H
2021-12-18 01:00:00,-1.0385,H
2021-12-18 02:00:00,-0.2323,H
2021-12-18 03:00:00,-0.2877,H
2021-12-18 04:00:00,-0.2133,H
2021-12-18 05:00:00,-0.7932,H
2021-12-18 06:00:00,-0.4933,H
2021-12-18 07:00:00,0.0098,H
2021-12-18 08:00:00,0.3608,H
2021-12-18 09:00:00,0.5267,H
2021-12-18 10:00:00,1.1118,H
2021-12-18 11:00:00,1.6555,H
2021-12-18 12:00:00,1.6377,H
2021-12-18 13:00:00,2.1595,H
2021-12-18 14:00:00,1.764,H
2021-12-18 15:00:00,1.8,H
2021-12-18 16:00:00,1.02,H
2021-12-18 17:00:00,0.6737,H
2021-12-18 18:00:00,1.2567,H
2021-12-18 19:00:00,1.5997,H
2021-12-18 20:00:00,2.1112,H
2021-12-18 21:00:00,1.3117,H
2021-12-18 22:00:00,1.1665,H
2021-12-18 23:00:00,2.2708,H
2021-12-19 00:00:00,1.926,H
2021-12-19 01:00:00,1.764,H
2021-12-19 02:00:00,1.854,H
2021-12-19 03:00:00,1.4932,H
2021-12-19 04:00:00,1.2392,H
2021-12-19 05:00:00,1.2392,H
2021-12-19 06:00:00,0.9482,H
2021-12-19 07:00:00,0.5263,H
2021-12-19 08:00:00,0.4525,H
2021-12-19 09:00:00,0.563,H
2021-12-19 10:00:00,0.9842,H
2021-12-19 11:00:00,1.746,H
2021-12-19 12:00:00,1.8898,H
2021-12-19 13:00:00,2.1055,H
2021-12-19 14:00:00,1.471,R
2021-12-19 15:00:00,2.4093,H
2021-12-19 16:00:00,1.3838,H
2021-12-19 17:00:00,0.6552,H
2021-12-19 18:00:00,0.5448,H
2021-12-19 19:00:00,0.545,H
2021-12-19 20:00:00,0.3238,H
2021-12-19 21:00:00,0.3058,H
2021-12-19 22:00:00,0.0655,H
2021-12-19 23:00:00,0.0468,H
2021-12-20 00:00:00,0.0655,H
2021-12-20 01:00:00,-0.1022,H
2021-12-20 02:00:00,-0.4743,H
2021-12-20 03:00:00,-0.5678,H
2021-12-20 04:00:00,-0.6432,H
2021-12-20 05:00:00,-0.9452,H
2021-12-20 06:00:00,-1.7803,H
2021-12-20 07:00:00,-2.3192,H
2021-12-20 08:00:00,-1.7238,H
2021-12-20 09:00:00,0.4098,H
2021-12-20 10:00:00,1.2597,R
2021-12-20 11:00:00,2.4606,R
2021-12-20 12:00:00,3.4981,R
2021-12-20 13:00:00,4.1802,R
2021-12-20 14:00:00,8.6868,H
2021-12-20 15:00:00,4.6913,H
2021-12-20 16:00:00,2.0992,H
2021-12-20 17:00:00,0.5633,H
2021-12-20 18:00:00,0.5818,H
2021-12-20 19:00:00,0.4431,R
2021-12-20 20:00:00,-0.3477,H
2021-12-20 21:00:00,-0.493,H
2021-12-20 22:00:00,-0.493,H
2021-12-20 23:00:00,-1.0198,H
2021-12-21 00:00:00,-2.1455,H
2021-12-21 01:00:00,-2.7075,H
2021-12-21 02:00:00,-3.1382,H
2021-12-21 03:00:00,-3.553,H
2021-12-21 04:00:00,-4.092,H
2021-12-21 05:00:00,-4.7583,H
2021-12-21 06:00:00,-5.1465,H
2021-12-21 07:00:00,-5.3105,H
2021-12-21 08:00:00,-4.9415,H
2021-12-21 09:00:00,-4.3537,H
2021-12-21 10:00:00,-4.005,R
2021-12-21 11:00:00,-1.5707,H
2021-12-21 12:00:00,-0.3255,H
2021-12-21 13:00:00,-0.4185,H
2021-12-21 14:00:00,-1.001,H
2021-12-21 15:00:00,-1.1898,H
2021-12-21 16:00:00,-1.171,H
2021-12-21 17:00:00,-1.589,H
2021-12-21 18:00:00,-1.7607,H
2021-12-21 19:00:00,-1.5287,H
2021-12-21 20:00:00,-1.5252,H
2021-12-21 21:00:00,-2.7277,H
2021-12-21 22:00:00,-3.5137,H
2021-12-21 23:00:00,-4.3282,H
2021-12-22 00:00:00,-5.4962,H
2021-12-22 01:00:00,-5.8075,H
2021-12-22 02:00:00,-6.0787,H
2021-12-22 03:00:00,-6.436,H
2021-12-22 04:00:00,-6.69,H
2021-12-22 05:00:00,-6.754,H
2021-12-22 06:00:00,-6.8822,H
2021-12-22 07:00:00,-7.2888,H
2021-12-22 08:00:00,-7.2247,H
2021-12-22 09:00:00,-5.5813,H
2021-12-22 10:00:00,-4.447,R
2021-12-22 11:00:00,-2.4679,R
2021-12-22 12:00:00,-0.7002,R
2021-12-22 13:00:00,1.0938,H
2021-12-22 14:00:00,0.875,H
2021-12-22 15:00:00,0.0078,H
2021-12-22 16:00:00,-1.8013,H
2021-12-22 17:00:00,-2.7272,H
2021-12-22 18:00:00,-3.0597,H
2021-12-22 19:00:00,-3.6525,H
2021-12-22 20:00:00,-3.9913,H
2021-12-22 21:00:00,-4.4742,H
2021-12-22 22:00:00,-4.7377,H
2021-12-22 23:00:00,-4.636,H
2021-12-23 00:00:00,-4.7787,H
2021-12-23 01:00:00,-4.4537,H
2021-12-23 02:00:00,-4.4133,H
2021-12-23 03:00:00,-3.9917,H
2021-12-23 04:00:00,-3.5133,H
2021-12-23 05:00:00,-3.4343,H
2021-12-23 06:00:00,-2.3813,H
2021-12-23 07:00:00,-1.1708,H
2021-12-23 08:00:00,-0.5688,H
2021-12-23 09:00:00,3.5366,R
2021-12-23 10:00:00,7.5633,H
2021-12-23 11:00:00,8.6468,H
2021-12-23 12:00:00,10.0112,H
2021-12-23 13:00:00,11.0882,H
2021-12-23 14:00:00,9.5377,H
2021-12-23 15:00:00,9.3405,H
2021-12-23 16:00:00,10.3405,H
2021-12-23 17:00:00,9.981,H
2021-12-23 18:00:00,10.7157,H
2021-12-23 19:00:00,10.7155,H
2021-12-23 20:00:00,10.4387,H
2021-12-23 21:00:00,10.8945,H
2021-12-23 22:00:00,10.6345,H
2021-12-23 23:00:00,10.862,H
2021-12-24 00:00:00,11.4472,H
2021-12-24 01:00:00,11.0898,H
2021-12-24 02:00:00,10.4387,H
2021-12-24 03:00:00,10.5367,H
2021-12-24 04:00:00,10.4713,H
2021-12-24 05:00:00,10.259,H
2021-12-24 06:00:00,10.0467,H
2021-12-24 07:00:00,9.669,H
2021-12-24 08:00:00,8.9437,H
2021-12-24 09:00:00,8.0488,H
2021-12-24 10:00:00,8.0327,H
2021-12-24 11:00:00,8.5308,H
2021-12-24 12:00:00,9.0275,H
2021-12-24 13:00:00,9.5891,R
2021-12-24 14:00:00,9.324,H
2021-12-24 15:00:00,9.3075,H
2021-12-24 16:00:00,9.505,H
