dttm,th,origin
2021-12-13 00:00:00,4.263,R
2021-12-13 01:00:00,4.015,H
2021-12-13 02:00:00,3.753,H
2021-12-13 03:00:00,2.96,H
2021-12-13 04:00:00,1.745,H
2021-12-13 05:00:00,0.764,H
2021-12-13 06:00:00,0.176,H
2021-12-13 07:00:00,-0.251,H
2021-12-13 08:00:00,-0.591,H
2021-12-13 09:00:00,1.996,R
2021-12-13 10:00:00,4.002,R
2021-12-13 11:00:00,5.145,R
2021-12-13 12:00:00,6.395,R
2021-12-13 13:00:00,10.665,H
2021-12-13 14:00:00,9.669,H
2021-12-13 15:00:00,9.143,H
2021-12-13 16:00:00,6.954,H
2021-12-13 17:00:00,3.96,H
2021-12-13 18:00:00,2.3,H
2021-12-13 19:00:00,1.438,H
2021-12-13 20:00:00,0.544,H
2021-12-13 21:00:00,0.25,H
2021-12-13 22:00:00,0.119,H
2021-12-13 23:00:00,-0.7,H
2021-12-14 00:00:00,-0.512,H
2021-12-14 01:00:00,-0.774,H
2021-12-14 02:00:00,-0.926,H
2021-12-14 03:00:00,-0.907,H
2021-12-14 04:00:00,-0.964,H
2021-12-14 05:00:00,-0.065,H
2021-12-14 06:00:00,0.416,H
2021-12-14 07:00:00,0.6,H
2021-12-14 08:00:00,0.911,H
2021-12-14 09:00:00,1.835,H
2021-12-14 10:00:00,3.101,H
2021-12-14 11:00:00,3.998,H
2021-12-14 12:00:00,3.665,H
2021-12-14 13:00:00,4.154,H
2021-12-14 14:00:00,4.085,H
2021-12-14 15:00:00,3.945,H
2021-12-14 16:00:00,3.243,H
2021-12-14 17:00:00,3.084,H
2021-12-14 18:00:00,2.624,H
2021-12-14 19:00:00,2.872,H
2021-12-14 20:00:00,3.19,H
2021-12-14 21:00:00,3.367,H
2021-12-14 22:00:00,3.367,H
2021-12-14 23:00:00,2.384,R
2021-12-15 00:00:00,2.577,R
2021-12-15 01:00:00,2.674,R
2021-12-15 02:00:00,2.616,R
2021-12-15 03:00:00,2.481,R
2021-12-15 04:00:00,2.558,R
2021-12-15 05:00:00,3.137,H
2021-12-15 06:00:00,2.665,R
2021-12-15 07:00:00,2.606,R
2021-12-15 08:00:00,2.996,H
2021-12-15 09:00:00,3.261,H
2021-12-15 10:00:00,3.472,H
2021-12-15 11:00:00,4.224,H
2021-12-15 12:00:00,4.554,H
2021-12-15 13:00:00,4.484,H
2021-12-15 14:00:00,4.328,H
2021-12-15 15:00:00,4.207,H
2021-12-15 16:00:00,4.085,H
2021-12-15 17:00:00,4.067,H
2021-12-15 18:00:00,3.798,R
2021-12-15 19:00:00,4.154,H
2021-12-15 20:00:00,3.721,R
2021-12-15 21:00:00,3.556,R
2021-12-15 22:00:00,3.893,H
2021-12-15 23:00:00,3.546,R
2021-12-16 00:00:00,3.44,R
2021-12-16 01:00:00,3.683,H
2021-12-16 02:00:00,3.323,R
2021-12-16 03:00:00,3.595,H
2021-12-16 04:00:00,3.296,H
2021-12-16 05:00:00,3.296,H
2021-12-16 06:00:00,3.173,H
2021-12-16 07:00:00,2.925,H
2021-12-16 08:00:00,3.031,H
2021-12-16 09:00:00,3.004,R
2021-12-16 10:00:00,4.64,H
2021-12-16 11:00:00,5.843,H
2021-12-16 12:00:00,5.877,H
2021-12-16 13:00:00,6.013,H
2021-12-16 14:00:00,6.013,H
2021-12-16 15:00:00,5.552,H
2021-12-16 16:00:00,5.054,H
2021-12-16 17:00:00,4.049,H
2021-12-16 18:00:00,2.872,H
2021-12-16 19:00:00,2.104,H
2021-12-16 20:00:00,1.42,H
2021-12-16 21:00:00,0.545,H
2021-12-16 22:00:00,-0.345,H
2021-12-16 23:00:00,-0.831,H
2021-12-17 00:00:00,-0.963,H
2021-12-17 01:00:00,-1.171,H
2021-12-17 02:00:00,-0.329,H
2021-12-17 03:00:00,0.157,H
2021-12-17 04:00:00,-0.738,H
2021-12-17 05:00:00,-0.568,H
2021-12-17 06:00:00,-0.944,H
2021-12-17 07:00:00,-1.532,H
2021-12-17 08:00:00,-1.476,H
2021-12-17 09:00:00,0.028,H
2021-12-17 10:00:00,0.654,H
2021-12-17 11:00:00,2.906,H
2021-12-17 12:00:00,3.647,H
2021-12-17 13:00:00,4.311,H
2021-12-17 14:00:00,4.189,H
2021-12-17 15:00:00,3.384,H
2021-12-17 16:00:00,2.569,H
2021-12-17 17:00:00,1.782,H
2021-12-17 18:00:00,1.403,H
2021-12-17 19:00:00,1.148,H
2021-12-17 20:00:00,0.618,H
2021-12-17 21:00:00,0.158,H
2021-12-17 22:00:00,0.802,H
2021-12-17 23:00:00,0.619,H
2021-12-18 00:00:00,0.471,H
2021-12-18 01:00:00,0.545,H
