dttm,th,origin
2021-12-13 00:00:00,5.774,H
2021-12-13 01:00:00,5.535,H
2021-12-13 02:00:00,5.244,H
2021-12-13 03:00:00,4.951,H
2021-12-13 04:00:00,4.467,H
2021-12-13 05:00:00,4.189,H
2021-12-13 06:00:00,3.91,H
2021-12-13 07:00:00,3.805,H
2021-12-13 08:00:00,3.595,H
2021-12-13 09:00:00,3.928,H
2021-12-13 10:00:00,4.502,H
2021-12-13 11:00:00,5.141,H
2021-12-13 12:00:00,6.484,H
2021-12-13 13:00:00,7.681,H
2021-12-13 14:00:00,7.732,H
2021-12-13 15:00:00,8.946,R
2021-12-13 16:00:00,9.974,H
2021-12-13 17:00:00,7.548,H
2021-12-13 18:00:00,6.623,H
2021-12-13 19:00:00,5.996,H
2021-12-13 20:00:00,5.689,H
2021-12-13 21:00:00,5.02,H
2021-12-13 22:00:00,4.692,H
2021-12-13 23:00:00,4.519,H
2021-12-14 00:00:00,4.519,H
2021-12-14 01:00:00,3.84,H
2021-12-14 02:00:00,3.666,H
2021-12-14 03:00:00,3.349,H
2021-12-14 04:00:00,2.228,H
2021-12-14 05:00:00,2.587,H
2021-12-14 06:00:00,2.978,H
2021-12-14 07:00:00,3.067,H
2021-12-14 08:00:00,3.314,H
2021-12-14 09:00:00,3.805,H
2021-12-14 10:00:00,4.38,H
2021-12-14 11:00:00,5.192,H
2021-12-14 12:00:00,4.882,H
2021-12-14 13:00:00,5.313,H
2021-12-14 14:00:00,5.175,H
2021-12-14 15:00:00,5.518,H
2021-12-14 16:00:00,4.882,H
2021-12-14 17:00:00,4.432,H
2021-12-14 18:00:00,3.963,H
2021-12-14 19:00:00,4.032,H
2021-12-14 20:00:00,4.328,H
2021-12-14 21:00:00,4.536,H
2021-12-14 22:00:00,4.432,H
2021-12-14 23:00:00,4.363,H
2021-12-15 00:00:00,4.554,H
2021-12-15 01:00:00,4.345,R
2021-12-15 02:00:00,4.345,R
2021-12-15 03:00:00,4.45,H
2021-12-15 04:00:00,4.224,H
2021-12-15 05:00:00,4.102,H
2021-12-15 06:00:00,4.015,H
2021-12-15 07:00:00,4.241,H
2021-12-15 08:00:00,4.398,H
2021-12-15 09:00:00,4.554,H
2021-12-15 10:00:00,4.744,H
2021-12-15 11:00:00,5.192,H
2021-12-15 12:00:00,5.21,H
2021-12-15 13:00:00,5.261,H
2021-12-15 14:00:00,5.072,H
2021-12-15 15:00:00,4.917,H
2021-12-15 16:00:00,5.244,H
2021-12-15 17:00:00,5.45,H
2021-12-15 18:00:00,5.398,H
2021-12-15 19:00:00,5.313,H
2021-12-15 20:00:00,5.467,H
2021-12-15 21:00:00,5.364,H
2021-12-15 22:00:00,5.381,H
2021-12-15 23:00:00,5.484,H
2021-12-16 00:00:00,5.433,H
2021-12-16 01:00:00,5.295,H
2021-12-16 02:00:00,4.932,R
2021-12-16 03:00:00,5.089,H
2021-12-16 04:00:00,4.443,R
2021-12-16 05:00:00,4.9,H
2021-12-16 06:00:00,4.64,H
2021-12-16 07:00:00,4.502,H
2021-12-16 08:00:00,4.882,H
2021-12-16 09:00:00,5.209,H
2021-12-16 10:00:00,5.689,H
2021-12-16 11:00:00,6.285,H
2021-12-16 12:00:00,6.352,H
2021-12-16 13:00:00,6.437,H
2021-12-16 14:00:00,6.691,H
2021-12-16 15:00:00,6.454,H
2021-12-16 16:00:00,6.166,H
2021-12-16 17:00:00,5.928,H
2021-12-16 18:00:00,5.86,H
2021-12-16 19:00:00,5.501,H
2021-12-16 20:00:00,4.917,H
2021-12-16 21:00:00,4.467,H
2021-12-16 22:00:00,4.068,H
2021-12-16 23:00:00,4.015,H
2021-12-17 00:00:00,3.472,H
2021-12-17 01:00:00,3.084,H
2021-12-17 02:00:00,2.606,H
2021-12-17 03:00:00,2.485,R
2021-12-17 04:00:00,2.583,R
2021-12-17 05:00:00,1.908,H
2021-12-17 06:00:00,1.293,H
2021-12-17 07:00:00,0.948,H
2021-12-17 08:00:00,1.385,H
2021-12-17 09:00:00,2.069,H
2021-12-17 10:00:00,3.049,H
2021-12-17 11:00:00,3.91,H
2021-12-17 12:00:00,4.744,H
2021-12-17 13:00:00,5.569,H
2021-12-17 14:00:00,5.806,H
2021-12-17 15:00:00,5.429,H
2021-12-17 16:00:00,4.189,H
2021-12-17 17:00:00,3.718,H
2021-12-17 18:00:00,3.384,H
