dttm,temp,origin
2021-12-17 19:00:00,2.925,H
2021-12-17 20:00:00,2.534,H
2021-12-17 21:00:00,1.403,H
2021-12-17 22:00:00,0.9463,H
2021-12-17 23:00:00,0.6913,H
2021-12-18 00:00:00,0.655,H
2021-12-18 01:00:00,0.9662,H
2021-12-18 02:00:00,1.33,H
2021-12-18 03:00:00,1.057,H
2021-12-18 04:00:00,1.439,H
2021-12-18 05:00:00,1.403,H
2021-12-18 06:00:00,1.184,H
2021-12-18 07:00:00,0.875,H
2021-12-18 08:00:00,0.9478,H
2021-12-18 09:00:00,1.312,H
2021-12-18 10:00:00,1.818,H
2021-12-18 11:00:00,2.213,H
2021-12-18 12:00:00,2.978,H
2021-12-18 13:00:00,3.12,H
2021-12-18 14:00:00,3.367,H
2021-12-18 15:00:00,3.683,H
2021-12-18 16:00:00,2.885,H
2021-12-18 17:00:00,1.997,H
2021-12-18 18:00:00,2.642,H
2021-12-18 19:00:00,2.943,H
2021-12-18 20:00:00,2.819,H
2021-12-18 21:00:00,2.588,H
2021-12-18 22:00:00,2.659,H
2021-12-18 23:00:00,2.784,H
2021-12-19 00:00:00,2.642,H
2021-12-19 01:00:00,2.446,H
2021-12-19 02:00:00,2.32,H
2021-12-19 03:00:00,2.195,H
2021-12-19 04:00:00,1.998,H
2021-12-19 05:00:00,1.908,H
2021-12-19 06:00:00,1.944,H
2021-12-19 07:00:00,1.529,H
2021-12-19 08:00:00,1.384,H
2021-12-19 09:00:00,1.944,H
2021-12-19 10:00:00,2.302,H
2021-12-19 11:00:00,2.89,H
2021-12-19 12:00:00,3.612,H
2021-12-19 13:00:00,4.032,H
2021-12-19 14:00:00,3.33,H
2021-12-19 15:00:00,2.712,H
2021-12-19 16:00:00,2.124,H
2021-12-19 17:00:00,2.016,H
2021-12-19 18:00:00,1.548,H
2021-12-19 19:00:00,1.276,H
2021-12-19 20:00:00,1.166,H
2021-12-19 21:00:00,1.166,H
2021-12-19 22:00:00,1.021,H
2021-12-19 23:00:00,0.948,H
2021-12-20 00:00:00,0.8748,H
2021-12-20 01:00:00,0.7838,H
2021-12-20 02:00:00,0.7103,H
2021-12-20 03:00:00,0.5263,H
2021-12-20 04:00:00,0.4897,H
2021-12-20 05:00:00,0.4713,H
2021-12-20 06:00:00,0.1025,H
2021-12-20 07:00:00,-0.7938,H
2021-12-20 08:00:00,-0.568,H
2021-12-20 09:00:00,1.198,H
2021-12-20 10:00:00,2.784,H
2021-12-20 11:00:00,3.716,H
2021-12-20 12:00:00,5.909,H
2021-12-20 13:00:00,4.785,R
2021-12-20 14:00:00,5.129,R
2021-12-20 15:00:00,5.183,R
2021-12-20 16:00:00,3.561,R
2021-12-20 17:00:00,2.657,H
2021-12-20 18:00:00,1.872,H
2021-12-20 19:00:00,1.075,H
2021-12-20 20:00:00,0.1577,H
2021-12-20 21:00:00,-0.4558,H
2021-12-20 22:00:00,-0.793,H
2021-12-20 23:00:00,-1.304,H
2021-12-21 00:00:00,-1.627,H
2021-12-21 01:00:00,-2.03,H
2021-12-21 02:00:00,-2.63,H
2021-12-21 03:00:00,-2.962,H
2021-12-21 04:00:00,-3.474,H
2021-12-21 05:00:00,-4.252,H
2021-12-21 06:00:00,-4.616,H
2021-12-21 07:00:00,-4.657,H
2021-12-21 08:00:00,-3.891,H
2021-12-21 09:00:00,-3.142,H
2021-12-21 10:00:00,-1.686,H
2021-12-21 11:00:00,0.1912,H
2021-12-21 12:00:00,0.8385,H
2021-12-21 13:00:00,0.9258,H
2021-12-21 14:00:00,-0.3257,H
2021-12-21 15:00:00,-0.344,H
2021-12-21 16:00:00,-0.9822,H
2021-12-21 17:00:00,-0.8872,H
2021-12-21 18:00:00,-1.19,H
2021-12-21 19:00:00,-1.304,H
2021-12-21 20:00:00,-1.284,H
2021-12-21 21:00:00,-1.551,H
2021-12-21 22:00:00,-1.379,H
2021-12-21 23:00:00,-2.5,H
2021-12-22 00:00:00,-2.65,H
2021-12-22 01:00:00,-2.747,H
2021-12-22 02:00:00,-3.197,H
2021-12-22 03:00:00,-3.833,H
2021-12-22 04:00:00,-4.272,H
2021-12-22 05:00:00,-4.84,H
2021-12-22 06:00:00,-6.018,H
2021-12-22 07:00:00,-6.5,H
2021-12-22 08:00:00,-6.584,H
2021-12-22 09:00:00,-5.602,H
2021-12-22 10:00:00,-3.319,H
2021-12-22 11:00:00,-1.23,H
2021-12-22 12:00:00,0.415,H
2021-12-22 13:00:00,0.7979,R
2021-12-22 14:00:00,1.323,R
2021-12-22 15:00:00,1.505,R
2021-12-22 16:00:00,0.5985,R
2021-12-22 17:00:00,-0.759,H
2021-12-22 18:00:00,-2.126,H
2021-12-22 19:00:00,-2.806,H
2021-12-22 20:00:00,-3.256,H
2021-12-22 21:00:00,-3.613,H
2021-12-22 22:00:00,-3.991,H
2021-12-22 23:00:00,-2.781,R
2021-12-23 00:00:00,-2.826,R
2021-12-23 01:00:00,-3.991,H
2021-12-23 02:00:00,-3.911,H
2021-12-23 03:00:00,-3.553,H
2021-12-23 04:00:00,-3.06,H
2021-12-23 05:00:00,-3.494,H
2021-12-23 06:00:00,-3.237,H
2021-12-23 07:00:00,0.1364,R
2021-12-23 08:00:00,1.985,R
2021-12-23 09:00:00,3.875,H
2021-12-23 10:00:00,7.275,H
2021-12-23 11:00:00,9.159,H
2021-12-23 12:00:00,8.427,R
2021-12-23 13:00:00,10.86,R
2021-12-23 14:00:00,10.1,H
2021-12-23 15:00:00,9.604,H
2021-12-23 16:00:00,10.31,H
2021-12-23 17:00:00,10.05,H
2021-12-23 18:00:00,10.34,H
2021-12-23 19:00:00,10.68,H
2021-12-23 20:00:00,11.01,H
2021-12-23 21:00:00,11.06,H
2021-12-23 22:00:00,11.04,H
2021-12-23 23:00:00,10.8,H
2021-12-24 00:00:00,11.53,H
2021-12-24 01:00:00,11.19,H
2021-12-24 02:00:00,10.76,H
2021-12-24 03:00:00,10.9,H
2021-12-24 04:00:00,10.67,H
2021-12-24 05:00:00,10.62,H
2021-12-24 06:00:00,10.47,H
2021-12-24 07:00:00,10.08,H
2021-12-24 08:00:00,9.34,H
2021-12-24 09:00:00,8.415,H
2021-12-24 10:00:00,8.448,H
2021-12-24 11:00:00,8.994,H
2021-12-24 12:00:00,9.669,H
2021-12-24 13:00:00,9.965,H
2021-12-24 14:00:00,9.981,H
2021-12-24 15:00:00,9.915,H
2021-12-24 16:00:00,10.37,H
2021-12-24 17:00:00,10.64,R
2021-12-24 18:00:00,10.52,H
2021-12-24 19:00:00,10.73,H
2021-12-24 20:00:00,10.65,H
2021-12-24 21:00:00,10.36,H
2021-12-24 22:00:00,10.41,H
2021-12-24 23:00:00,10.28,H
2021-12-25 00:00:00,9.899,H
2021-12-25 01:00:00,10.98,H
2021-12-25 02:00:00,11.2,H
2021-12-25 03:00:00,11.5,H
2021-12-25 04:00:00,11.35,H
2021-12-25 05:00:00,11.12,H
2021-12-25 06:00:00,11.02,H
2021-12-25 07:00:00,10.9,H
2021-12-25 08:00:00,10.9,H
2021-12-25 09:00:00,11.07,H
2021-12-25 10:00:00,11.5,H
2021-12-25 11:00:00,12.38,H
2021-12-25 12:00:00,12.88,H
2021-12-25 13:00:00,13.11,H
2021-12-25 14:00:00,12.9,H
2021-12-25 15:00:00,12.21,H
2021-12-25 16:00:00,11.25,H
2021-12-25 17:00:00,10.29,H
2021-12-25 18:00:00,9.541,R
2021-12-25 19:00:00,9.932,H
2021-12-25 20:00:00,9.735,H
2021-12-25 21:00:00,9.587,H
2021-12-25 22:00:00,8.971,R
2021-12-25 23:00:00,9.275,H
2021-12-26 00:00:00,8.496,H
2021-12-26 01:00:00,7.263,H
2021-12-26 02:00:00,6.149,H
2021-12-26 03:00:00,5.33,H
2021-12-26 04:00:00,5.192,H
2021-12-26 05:00:00,4.934,H
2021-12-26 06:00:00,4.796,H
2021-12-26 07:00:00,4.64,H
2021-12-26 08:00:00,4.831,H
2021-12-26 09:00:00,5.381,H
2021-12-26 10:00:00,7.025,H
2021-12-26 11:00:00,8.115,H
2021-12-26 12:00:00,9.157,H
2021-12-26 13:00:00,9.62,H
2021-12-26 14:00:00,9.324,H
2021-12-26 15:00:00,9.291,H
2021-12-26 16:00:00,9.357,H
2021-12-26 17:00:00,9.225,H
2021-12-26 18:00:00,9.439,H
2021-12-26 19:00:00,9.274,H
2021-12-26 20:00:00,9.455,H
2021-12-26 21:00:00,9.291,H
2021-12-26 22:00:00,9.028,H
2021-12-26 23:00:00,8.68,H
2021-12-27 00:00:00,8.779,H
2021-12-27 01:00:00,9.094,H
2021-12-27 02:00:00,8.912,H
2021-12-27 03:00:00,8.846,H
2021-12-27 04:00:00,8.68,H
2021-12-27 05:00:00,8.564,H
2021-12-27 06:00:00,8.548,H
2021-12-27 07:00:00,7.631,H
2021-12-27 08:00:00,7.498,H
2021-12-27 09:00:00,8.098,H
2021-12-27 10:00:00,9.669,H
2021-12-27 11:00:00,11.12,H
2021-12-27 12:00:00,11.77,H
2021-12-27 13:00:00,10.93,H
2021-12-27 14:00:00,10.47,H
2021-12-27 15:00:00,10.85,H
2021-12-27 16:00:00,10.23,H
2021-12-27 17:00:00,10.32,H
2021-12-27 18:00:00,10.67,H
2021-12-27 19:00:00,10.36,H
2021-12-27 20:00:00,10.41,H
2021-12-27 21:00:00,10.62,H
2021-12-27 22:00:00,10.8,H
2021-12-27 23:00:00,10.89,H
2021-12-28 00:00:00,10.76,H
2021-12-28 01:00:00,10.65,H
2021-12-28 02:00:00,11.12,H
2021-12-28 03:00:00,11.51,H
2021-12-28 04:00:00,10.86,H
2021-12-28 05:00:00,10.31,H
2021-12-28 06:00:00,11.35,H
2021-12-28 07:00:00,11.43,H
2021-12-28 08:00:00,11.53,H
2021-12-28 09:00:00,12.16,H
2021-12-28 10:00:00,12.87,H
2021-12-28 11:00:00,14.15,H
2021-12-28 12:00:00,14.18,H
2021-12-28 13:00:00,13.49,H
2021-12-28 14:00:00,12.64,H
2021-12-28 15:00:00,11.27,H
2021-12-28 16:00:00,11.33,H
2021-12-28 17:00:00,10.94,H
2021-12-28 18:00:00,10.72,H
2021-12-28 19:00:00,10.78,H
2021-12-28 20:00:00,10.16,H
2021-12-28 21:00:00,10.93,H
2021-12-28 22:00:00,10.81,H
2021-12-28 23:00:00,10.72,H
2021-12-29 00:00:00,10.54,H
2021-12-29 01:00:00,10.28,H
2021-12-29 02:00:00,10.08,H
2021-12-29 03:00:00,10.16,H
2021-12-29 04:00:00,10.38,R
2021-12-29 05:00:00,10.33,R
2021-12-29 06:00:00,9.882,H
2021-12-29 07:00:00,9.965,H
2021-12-29 08:00:00,10.19,H
2021-12-29 09:00:00,10.6,H
2021-12-29 10:00:00,10.37,H
2021-12-29 11:00:00,9.143,H
2021-12-29 12:00:00,10.32,H
2021-12-29 13:00:00,11.06,H
2021-12-29 14:00:00,11.12,H
2021-12-29 15:00:00,11.62,H
2021-12-29 16:00:00,12.22,H
2021-12-29 17:00:00,12.55,H
2021-12-29 18:00:00,13.17,H
2021-12-29 19:00:00,13.06,H
2021-12-29 20:00:00,13.64,H
2021-12-29 21:00:00,13.77,H
2021-12-29 22:00:00,13.91,H
2021-12-29 23:00:00,13.94,H
2021-12-30 00:00:00,13.81,H
2021-12-30 01:00:00,13.41,H
2021-12-30 02:00:00,13.78,H
2021-12-30 03:00:00,13.93,H
2021-12-30 04:00:00,14.12,H
2021-12-30 05:00:00,14.25,H
2021-12-30 06:00:00,14.15,H
2021-12-30 07:00:00,14.28,H
2021-12-30 08:00:00,14.44,H
2021-12-30 09:00:00,14.71,H
2021-12-30 10:00:00,15.31,H
2021-12-30 11:00:00,16,H
2021-12-30 12:00:00,17.06,H
2021-12-30 13:00:00,17.09,H
2021-12-30 14:00:00,16.94,H
2021-12-30 15:00:00,16.25,H
2021-12-30 16:00:00,15.46,H
2021-12-30 17:00:00,14.8,H
2021-12-30 18:00:00,14.92,H
2021-12-30 19:00:00,14.34,H
2021-12-30 20:00:00,13.94,H
2021-12-30 21:00:00,12.32,H
2021-12-30 22:00:00,10.67,H
2021-12-30 23:00:00,9.636,H
2021-12-31 00:00:00,9.258,H
2021-12-31 01:00:00,9.587,H
2021-12-31 02:00:00,9.175,H
2021-12-31 03:00:00,9.423,H
2021-12-31 04:00:00,9.324,H
2021-12-31 05:00:00,9.291,H
2021-12-31 06:00:00,8.28,H
2021-12-31 07:00:00,6.843,H
2021-12-31 08:00:00,6.404,H
2021-12-31 09:00:00,7.128,H
2021-12-31 10:00:00,9.256,H
2021-12-31 11:00:00,11.09,H
2021-12-31 12:00:00,12.85,H
2021-12-31 13:00:00,13.08,R
2021-12-31 14:00:00,16.16,R
2021-12-31 15:00:00,16.6,R
2021-12-31 16:00:00,15.72,R
2021-12-31 17:00:00,15.09,H
2021-12-31 18:00:00,14.2,H
2021-12-31 19:00:00,13.83,H
2021-12-31 20:00:00,14.02,H
2021-12-31 21:00:00,12.3,H
2021-12-31 22:00:00,9.783,H
2021-12-31 23:00:00,8.696,H
2022-01-01 00:00:00,7.866,H
2022-01-01 01:00:00,7.28,H
2022-01-01 02:00:00,6.539,H
2022-01-01 03:00:00,6.166,H
2022-01-01 04:00:00,6.282,H
2022-01-01 05:00:00,8.447,H
2022-01-01 06:00:00,5.994,H
2022-01-01 07:00:00,5.295,H
2022-01-01 08:00:00,4.675,H
2022-01-01 09:00:00,5.499,H
2022-01-01 10:00:00,8.097,H
2022-01-01 11:00:00,10.83,H
2022-01-01 12:00:00,12.95,H
2022-01-01 13:00:00,13.85,R
2022-01-01 14:00:00,14.33,R
2022-01-01 15:00:00,13.52,R
2022-01-01 16:00:00,11.76,R
2022-01-01 17:00:00,11.33,H
2022-01-01 18:00:00,9.373,H
2022-01-01 19:00:00,8.364,H
2022-01-01 20:00:00,8.131,H
2022-01-01 21:00:00,7.313,H
2022-01-01 22:00:00,6.522,H
2022-01-01 23:00:00,6.115,H
2022-01-02 00:00:00,6.285,H
2022-01-02 01:00:00,5.329,H
2022-01-02 02:00:00,4.882,H
2022-01-02 03:00:00,5.123,H
2022-01-02 04:00:00,4.554,H
2022-01-02 05:00:00,4.778,H
2022-01-02 06:00:00,5.602,H
2022-01-02 07:00:00,7.938,R
2022-01-02 08:00:00,6.047,H
2022-01-02 09:00:00,7.294,H
2022-01-02 10:00:00,13.36,R
2022-01-02 11:00:00,14.41,H
2022-01-02 12:00:00,15.14,H
2022-01-02 13:00:00,17,H
2022-01-02 14:00:00,16.52,R
2022-01-02 15:00:00,17.11,H
2022-01-02 16:00:00,15.95,H
2022-01-02 17:00:00,15.46,H
2022-01-02 18:00:00,14.63,H
2022-01-02 19:00:00,14.31,H
2022-01-02 20:00:00,13.67,H
2022-01-02 21:00:00,13.17,H
2022-01-02 22:00:00,12.98,R
2022-01-02 23:00:00,12.95,H
2022-01-03 00:00:00,12.72,H
2022-01-03 01:00:00,12.35,H
2022-01-03 02:00:00,12.24,H
2022-01-03 03:00:00,12.09,H
2022-01-03 04:00:00,11.87,H
2022-01-03 05:00:00,11.53,H
2022-01-03 06:00:00,11.51,H
2022-01-03 07:00:00,11.38,H
2022-01-03 08:00:00,11.38,H
2022-01-03 09:00:00,11.67,H
2022-01-03 10:00:00,12.03,H
2022-01-03 11:00:00,12.35,H
2022-01-03 12:00:00,12.55,H
2022-01-03 13:00:00,12.85,H
2022-01-03 14:00:00,12.88,H
2022-01-03 15:00:00,12.71,H
2022-01-03 16:00:00,12.4,H
2022-01-03 17:00:00,12.27,H
2022-01-03 18:00:00,12.26,H
2022-01-03 19:00:00,12.37,H
2022-01-03 20:00:00,12.64,H
2022-01-03 21:00:00,12.95,H
2022-01-03 22:00:00,13.24,H
2022-01-03 23:00:00,13.11,H
2022-01-04 00:00:00,13.01,H
2022-01-04 01:00:00,12.88,H
2022-01-04 02:00:00,13.17,H
2022-01-04 03:00:00,13.56,H
2022-01-04 04:00:00,13.32,H
2022-01-04 05:00:00,12,H
2022-01-04 06:00:00,12.37,H
2022-01-04 07:00:00,14.25,H
2022-01-04 08:00:00,15.41,H
2022-01-04 09:00:00,15.15,H
2022-01-04 10:00:00,15.62,H
2022-01-04 11:00:00,16.27,H
2022-01-04 12:00:00,15.11,H
2022-01-04 13:00:00,13.81,H
2022-01-04 14:00:00,11.43,H
2022-01-04 15:00:00,12.05,H
2022-01-04 16:00:00,12.29,H
2022-01-04 17:00:00,10.29,R
2022-01-04 18:00:00,8.332,H
2022-01-04 19:00:00,7.497,H
2022-01-04 20:00:00,6.623,H
2022-01-04 21:00:00,6.268,H
2022-01-04 22:00:00,6.115,H
2022-01-04 23:00:00,5.415,H
2022-01-05 00:00:00,5.501,H
2022-01-05 01:00:00,5.91,H
2022-01-05 02:00:00,6.454,H
2022-01-05 03:00:00,6.539,H
2022-01-05 04:00:00,6.268,H
2022-01-05 05:00:00,5.74,H
2022-01-05 06:00:00,3.998,H
2022-01-05 07:00:00,3.788,H
2022-01-05 08:00:00,3.437,H
2022-01-05 09:00:00,3.437,H
2022-01-05 10:00:00,4.119,H
2022-01-05 11:00:00,4.259,R
2022-01-05 12:00:00,5.414,H
2022-01-05 13:00:00,5.002,R
2022-01-05 14:00:00,5.183,R
2022-01-05 15:00:00,5.038,R
2022-01-05 16:00:00,4.757,R
2022-01-05 17:00:00,4.014,H
2022-01-05 18:00:00,3.84,H
2022-01-05 19:00:00,3.56,H
2022-01-05 20:00:00,3.49,H
2022-01-05 21:00:00,3.437,H
2022-01-05 22:00:00,3.613,H
2022-01-05 23:00:00,3.888,R
2022-01-06 00:00:00,3.96,R
2022-01-06 01:00:00,3.226,H
2022-01-06 02:00:00,2.819,H
2022-01-06 03:00:00,2.588,H
2022-01-06 04:00:00,2.481,H
2022-01-06 05:00:00,2.588,H
2022-01-06 06:00:00,2.642,H
2022-01-06 07:00:00,2.356,H
2022-01-06 08:00:00,2.338,H
2022-01-06 09:00:00,2.801,H
2022-01-06 10:00:00,4.171,H
2022-01-06 11:00:00,3.29,R
2022-01-06 12:00:00,6.318,H
2022-01-06 13:00:00,6.029,H
2022-01-06 14:00:00,6.91,H
2022-01-06 15:00:00,6.52,H
2022-01-06 16:00:00,4.412,H
2022-01-06 17:00:00,2.836,H
2022-01-06 18:00:00,2.213,H
2022-01-06 19:00:00,2.481,H
2022-01-06 20:00:00,1.908,H
2022-01-06 21:00:00,0.691,H
2022-01-06 22:00:00,-0.2508,H
2022-01-06 23:00:00,-0.7183,H
2022-01-07 00:00:00,-1.152,H
2022-01-07 01:00:00,-0.8687,H
2022-01-07 02:00:00,-0.288,H
2022-01-07 03:00:00,-0.6623,H
2022-01-07 04:00:00,-0.9065,H
2022-01-07 05:00:00,-0.419,H
2022-01-07 06:00:00,-0.457,H
2022-01-07 07:00:00,0.2503,H
2022-01-07 08:00:00,0.4163,H
2022-01-07 09:00:00,2.443,H
2022-01-07 10:00:00,3.892,H
2022-01-07 11:00:00,3.612,H
2022-01-07 12:00:00,3.98,H
2022-01-07 13:00:00,4.12,H
2022-01-07 14:00:00,3.98,H
2022-01-07 15:00:00,3.888,R
2022-01-07 16:00:00,4.486,R
2022-01-07 17:00:00,2.71,H
2022-01-07 18:00:00,2.392,H
2022-01-07 19:00:00,2.748,H
2022-01-07 20:00:00,2.961,H
2022-01-07 21:00:00,3.454,H
2022-01-07 22:00:00,3.578,H
2022-01-07 23:00:00,3.943,H
2022-01-08 00:00:00,4.934,H
2022-01-08 01:00:00,5.175,H
2022-01-08 02:00:00,4.014,H
2022-01-08 03:00:00,4.05,H
2022-01-08 04:00:00,3.998,H
2022-01-08 05:00:00,3.665,H
2022-01-08 06:00:00,3.332,H
2022-01-08 07:00:00,2.748,H
2022-01-08 08:00:00,2.499,H
2022-01-08 09:00:00,3.261,H
2022-01-08 10:00:00,3.7,H
2022-01-08 11:00:00,5.019,H
2022-01-08 12:00:00,5.075,R
2022-01-08 13:00:00,5.346,R
2022-01-08 14:00:00,5.636,R
2022-01-08 15:00:00,6.171,R
2022-01-08 16:00:00,6.166,H
2022-01-08 17:00:00,6.285,H
2022-01-08 18:00:00,6.869,R
2022-01-08 19:00:00,6.809,H
2022-01-08 20:00:00,7.448,H
2022-01-08 21:00:00,7.498,H
2022-01-08 22:00:00,7.632,H
2022-01-08 23:00:00,8.182,R
2022-01-09 00:00:00,5.944,H
2022-01-09 01:00:00,6.69,H
2022-01-09 02:00:00,7.23,H
2022-01-09 03:00:00,6.572,H
2022-01-09 04:00:00,5.899,R
2022-01-09 05:00:00,3.613,H
2022-01-09 06:00:00,3.77,H
2022-01-09 07:00:00,3.788,H
2022-01-09 08:00:00,3.928,H
2022-01-09 09:00:00,4.224,H
2022-01-09 10:00:00,4.967,H
2022-01-09 11:00:00,5.723,H
2022-01-09 12:00:00,5.093,R
2022-01-09 13:00:00,5.836,R
2022-01-09 14:00:00,6.189,R
2022-01-09 15:00:00,5.881,R
2022-01-09 16:00:00,5.603,H
2022-01-09 17:00:00,5.21,H
2022-01-09 18:00:00,5.037,H
2022-01-09 19:00:00,4.796,H
2022-01-09 20:00:00,4.311,H
2022-01-09 21:00:00,4.241,H
2022-01-09 22:00:00,3.823,H
2022-01-09 23:00:00,3.335,R
