"dttm","th","origin"
2021-12-13 00:00:00,5.192,"H"
2021-12-13 01:00:00,5.158,"H"
2021-12-13 02:00:00,5.278,"H"
2021-12-13 03:00:00,4.968,"H"
2021-12-13 04:00:00,4.119,"H"
2021-12-13 05:00:00,3.261,"H"
2021-12-13 06:00:00,3.155,"H"
2021-12-13 07:00:00,2.766,"H"
2021-12-13 08:00:00,2.837,"H"
2021-12-13 09:00:00,2.942,"H"
2021-12-13 10:00:00,4.758,"H"
2021-12-13 11:00:00,6.942,"H"
2021-12-13 12:00:00,8.513,"H"
2021-12-13 13:00:00,9.521,"H"
2021-12-13 14:00:00,9.324,"H"
2021-12-13 15:00:00,8.514,"H"
2021-12-13 16:00:00,6.487,"H"
2021-12-13 17:00:00,5.363,"H"
2021-12-13 18:00:00,4.605,"H"
2021-12-13 19:00:00,3.98,"H"
2021-12-13 20:00:00,3.208,"H"
2021-12-13 21:00:00,2.659,"H"
2021-12-13 22:00:00,2.624,"H"
2021-12-13 23:00:00,2.213,"H"
2021-12-14 00:00:00,1.728,"H"
2021-12-14 01:00:00,1.674,"H"
2021-12-14 02:00:00,1.221,"H"
2021-12-14 03:00:00,1.003,"H"
2021-12-14 04:00:00,0.765,"H"
2021-12-14 05:00:00,1.33,"H"
2021-12-14 06:00:00,1.89,"H"
2021-12-14 07:00:00,2.446,"H"
2021-12-14 08:00:00,2.642,"H"
2021-12-14 09:00:00,3.19,"H"
2021-12-14 10:00:00,4.17,"H"
2021-12-14 11:00:00,4.0124677777367,"R"
2021-12-14 12:00:00,5.003,"H"
2021-12-14 13:00:00,5.484,"H"
2021-12-14 14:00:00,5.467,"H"
2021-12-14 15:00:00,5.484,"H"
2021-12-14 16:00:00,4.848,"H"
2021-12-14 17:00:00,4.64,"H"
2021-12-14 18:00:00,4.311,"H"
2021-12-14 19:00:00,4.085,"H"
2021-12-14 20:00:00,3.805,"H"
2021-12-14 21:00:00,3.525,"H"
2021-12-14 22:00:00,3.595,"H"
