dttm,th,origin
2021-12-13 00:00:00,5.358,R
2021-12-13 01:00:00,5.347,H
2021-12-13 02:00:00,4.951,H
2021-12-13 03:00:00,4.519,H
2021-12-13 04:00:00,3.753,H
2021-12-13 05:00:00,2.889,H
2021-12-13 06:00:00,2.445,H
2021-12-13 07:00:00,2.534,H
2021-12-13 08:00:00,2.284,H
2021-12-13 09:00:00,3.985,R
2021-12-13 10:00:00,5.162,R
2021-12-13 11:00:00,5.848,R
2021-12-13 12:00:00,7.024,R
2021-12-13 13:00:00,8.691,R
2021-12-13 14:00:00,8.495,R
2021-12-13 15:00:00,8.201,R
2021-12-13 16:00:00,7.221,R
2021-12-13 17:00:00,7.463,H
2021-12-13 18:00:00,5.791,H
2021-12-13 19:00:00,4.675,H
2021-12-13 20:00:00,4.067,H
2021-12-13 21:00:00,3.296,H
2021-12-13 22:00:00,2.801,H
2021-12-13 23:00:00,2.642,H
2021-12-14 00:00:00,3.084,H
2021-12-14 01:00:00,2.695,H
2021-12-14 02:00:00,2.463,H
2021-12-14 03:00:00,2.087,H
2021-12-14 04:00:00,1.147,H
2021-12-14 05:00:00,1.184,H
2021-12-14 06:00:00,1.782,H
2021-12-14 07:00:00,1.998,H
2021-12-14 08:00:00,2.356,H
2021-12-14 09:00:00,3.084,H
2021-12-14 10:00:00,4.293,H
2021-12-14 11:00:00,5.654,H
2021-12-14 12:00:00,5.002,H
2021-12-14 13:00:00,5.261,H
2021-12-14 14:00:00,5.003,H
2021-12-14 15:00:00,5.209,H
2021-12-14 16:00:00,4.571,H
2021-12-14 17:00:00,4.241,H
2021-12-14 18:00:00,4.739,H
2021-12-14 19:00:00,3.525,H
2021-12-14 20:00:00,3.525,H
2021-12-14 21:00:00,3.7,H
2021-12-14 22:00:00,3.98,H
2021-12-14 23:00:00,3.893,H
2021-12-15 00:00:00,4.015,H
2021-12-15 01:00:00,4.172,H
2021-12-15 02:00:00,4.137,H
2021-12-15 03:00:00,4.032,H
2021-12-15 04:00:00,3.963,H
2021-12-15 05:00:00,3.7,H
2021-12-15 06:00:00,3.593,R
2021-12-15 07:00:00,3.876,H
2021-12-15 08:00:00,3.98,H
2021-12-15 09:00:00,3.788,H
2021-12-15 10:00:00,4.067,H
2021-12-15 11:00:00,4.795,H
2021-12-15 12:00:00,5.158,H
2021-12-15 13:00:00,4.917,H
2021-12-15 14:00:00,4.899,H
2021-12-15 15:00:00,4.606,H
2021-12-15 16:00:00,4.744,H
2021-12-15 17:00:00,4.968,H
2021-12-15 18:00:00,4.831,H
2021-12-15 19:00:00,4.9,H
2021-12-15 20:00:00,4.986,H
2021-12-15 21:00:00,4.865,H
2021-12-15 22:00:00,4.762,H
2021-12-15 23:00:00,4.883,H
2021-12-16 00:00:00,4.658,H
2021-12-16 01:00:00,4.588,H
2021-12-16 02:00:00,4.519,H
2021-12-16 03:00:00,4.259,H
2021-12-16 04:00:00,4.085,H
2021-12-16 05:00:00,3.98,H
2021-12-16 06:00:00,3.613,H
2021-12-16 07:00:00,3.455,H
2021-12-16 08:00:00,3.823,H
2021-12-16 09:00:00,4.606,H
2021-12-16 10:00:00,5.192,H
2021-12-16 11:00:00,6.251,H
2021-12-16 12:00:00,6.42,H
2021-12-16 13:00:00,6.539,H
2021-12-16 14:00:00,6.59,H
2021-12-16 15:00:00,6.404,H
2021-12-16 16:00:00,5.928,H
2021-12-16 17:00:00,5.295,H
2021-12-16 18:00:00,4.917,H
2021-12-16 19:00:00,4.293,H
2021-12-16 20:00:00,3.56,H
2021-12-16 21:00:00,2.854,H
2021-12-16 22:00:00,2.32,H
2021-12-16 23:00:00,2.052,H
2021-12-17 00:00:00,1.565,H
2021-12-17 01:00:00,1.13,H
2021-12-17 02:00:00,1.221,H
2021-12-17 03:00:00,1.221,H
2021-12-17 04:00:00,1.348,H
2021-12-17 05:00:00,0.893,H
2021-12-17 06:00:00,0.194,H
2021-12-17 07:00:00,-0.493,H
2021-12-17 08:00:00,0.046,H
2021-12-17 09:00:00,1.673,H
2021-12-17 10:00:00,2.41,H
2021-12-17 11:00:00,4.1,H
2021-12-17 12:00:00,4.377,R
2021-12-17 13:00:00,5.064,R
2021-12-17 14:00:00,5.064,R
2021-12-17 15:00:00,3.397,R
2021-12-17 16:00:00,3.56,H
2021-12-17 17:00:00,2.73,H
2021-12-17 18:00:00,2.321,H
2021-12-17 19:00:00,1.637,H
2021-12-17 20:00:00,0.929,H
2021-12-17 21:00:00,0.213,H
2021-12-17 22:00:00,-0.046,H
2021-12-17 23:00:00,0.324,H
2021-12-18 00:00:00,0.287,H
2021-12-18 01:00:00,0.453,H
2021-12-18 02:00:00,0.508,H
2021-12-18 03:00:00,0.582,H
2021-12-18 04:00:00,0.655,H
2021-12-18 05:00:00,0.453,H
2021-12-18 06:00:00,-0.064,H
2021-12-18 07:00:00,-0.269,H
2021-12-18 08:00:00,-0.12,H
2021-12-18 09:00:00,0.176,H
2021-12-18 10:00:00,0.453,H
2021-12-18 11:00:00,1.203,H
2021-12-18 12:00:00,1.655,H
2021-12-18 13:00:00,1.854,H
2021-12-18 14:00:00,2.124,H
2021-12-18 15:00:00,2.783,H
2021-12-18 16:00:00,2.336,H
2021-12-18 17:00:00,1.8,H
2021-12-18 18:00:00,2.016,H
2021-12-18 19:00:00,2.446,H
2021-12-18 20:00:00,2.16,H
2021-12-18 21:00:00,2.196,H
2021-12-18 22:00:00,2.392,H
2021-12-18 23:00:00,2.303,H
2021-12-19 00:00:00,1.98,H
2021-12-19 01:00:00,1.746,H
2021-12-19 02:00:00,1.8,H
2021-12-19 03:00:00,1.908,H
2021-12-19 04:00:00,1.602,H
2021-12-19 05:00:00,1.548,H
2021-12-19 06:00:00,1.548,H
2021-12-19 07:00:00,1.276,H
2021-12-19 08:00:00,0.984,H
2021-12-19 09:00:00,1.076,H
2021-12-19 10:00:00,1.312,H
2021-12-19 11:00:00,1.638,H
2021-12-19 12:00:00,2.069,H
2021-12-19 13:00:00,2.499,H
2021-12-19 14:00:00,2.548,H
2021-12-19 15:00:00,1.142,R
2021-12-19 16:00:00,1.366,H
2021-12-19 17:00:00,1.276,H
2021-12-19 18:00:00,1.003,H
2021-12-19 19:00:00,0.655,H
2021-12-19 20:00:00,0.259,R
2021-12-19 21:00:00,0.563,H
2021-12-19 22:00:00,0.545,H
