dttm,th,origin
2021-12-13 00:00:00,5.620,H
2021-12-13 01:00:00,5.467,H
2021-12-13 02:00:00,5.192,R
2021-12-13 03:00:00,4.917,H
2021-12-13 04:00:00,4.311,H
2021-12-13 05:00:00,3.384,H
2021-12-13 06:00:00,2.837,H
2021-12-13 07:00:00,2.677,H
2021-12-13 08:00:00,2.410,H
2021-12-13 09:00:00,3.048,H
2021-12-13 10:00:00,6.168,R
2021-12-13 11:00:00,9.289,H
2021-12-13 12:00:00,7.430,H
2021-12-13 13:00:00,7.582,H
2021-12-13 14:00:00,7.849,H
2021-12-13 15:00:00,7.598,H
2021-12-13 16:00:00,7.112,H
2021-12-13 17:00:00,5.961,H
2021-12-13 18:00:00,5.106,H
2021-12-13 19:00:00,4.519,H
2021-12-13 20:00:00,4.276,H
2021-12-13 21:00:00,3.998,H
2021-12-13 22:00:00,3.630,H
2021-12-13 23:00:00,3.014,H
2021-12-14 00:00:00,2.677,H
2021-12-14 01:00:00,2.213,H
2021-12-14 02:00:00,1.926,H
2021-12-14 03:00:00,2.177,H
2021-12-14 04:00:00,1.782,H
2021-12-14 05:00:00,1.692,H
2021-12-14 06:00:00,2.106,H
2021-12-14 07:00:00,2.285,H
2021-12-14 08:00:00,2.642,H
2021-12-14 09:00:00,3.190,H
2021-12-14 10:00:00,4.258,H
2021-12-14 11:00:00,6.216,H
2021-12-14 12:00:00,6.149,H
2021-12-14 13:00:00,6.454,H
2021-12-14 14:00:00,6.115,H
2021-12-14 15:00:00,5.689,H
2021-12-14 16:00:00,4.986,H
2021-12-14 17:00:00,4.450,H
2021-12-14 18:00:00,3.805,H
2021-12-14 19:00:00,3.560,H
2021-12-14 20:00:00,3.560,H
2021-12-14 21:00:00,3.683,H
2021-12-14 22:00:00,3.437,H
2021-12-14 23:00:00,3.279,H
2021-12-15 00:00:00,3.560,H
2021-12-15 01:00:00,3.736,H
2021-12-15 02:00:00,3.841,R
2021-12-15 03:00:00,3.946,H
2021-12-15 04:00:00,3.899,R
2021-12-15 05:00:00,3.852,R
2021-12-15 06:00:00,3.805,H
2021-12-15 07:00:00,3.875,H
2021-12-15 08:00:00,3.648,H
2021-12-15 09:00:00,3.875,H
2021-12-15 10:00:00,4.207,H
2021-12-15 11:00:00,5.020,H
2021-12-15 12:00:00,5.296,H
2021-12-15 13:00:00,5.313,H
2021-12-15 14:00:00,5.416,H
2021-12-15 15:00:00,5.158,H
2021-12-15 16:00:00,5.020,H
2021-12-15 17:00:00,4.744,H
2021-12-15 18:00:00,4.519,H
2021-12-15 19:00:00,4.814,H
2021-12-15 20:00:00,4.658,R
2021-12-15 21:00:00,4.502,H
2021-12-15 22:00:00,4.415,H
2021-12-15 23:00:00,4.554,H
2021-12-16 00:00:00,4.259,H
2021-12-16 01:00:00,4.276,H
2021-12-16 02:00:00,4.102,H
2021-12-16 03:00:00,3.805,H
2021-12-16 04:00:00,3.606,R
2021-12-16 05:00:00,3.407,R
2021-12-16 06:00:00,3.208,H
