dttm,th,origin
2021-12-13 00:00:00,6.588,R
2021-12-13 01:00:00,6.183,H
2021-12-13 02:00:00,5.996,H
2021-12-13 03:00:00,5.586,H
2021-12-13 04:00:00,5.364,H
2021-12-13 05:00:00,5.227,H
2021-12-13 06:00:00,5.037,H
2021-12-13 07:00:00,4.986,H
2021-12-13 08:00:00,4.692,H
2021-12-13 09:00:00,5.261,H
2021-12-13 10:00:00,5.672,H
2021-12-13 11:00:00,6.318,H
2021-12-13 12:00:00,7.664,H
2021-12-13 13:00:00,9.291,H
2021-12-13 14:00:00,10.079,H
2021-12-13 15:00:00,10.634,H
2021-12-13 16:00:00,9.963,H
2021-12-13 17:00:00,8.265,H
2021-12-13 18:00:00,7.448,H
2021-12-13 19:00:00,6.994,H
2021-12-13 20:00:00,6.522,H
2021-12-13 21:00:00,6.03,H
2021-12-13 22:00:00,5.432,H
2021-12-13 23:00:00,6.281,H
2021-12-14 00:00:00,5.586,H
2021-12-14 01:00:00,5.072,H
2021-12-14 02:00:00,5.072,H
2021-12-14 03:00:00,4.71,H
2021-12-14 04:00:00,3.804,H
2021-12-14 05:00:00,3.718,H
2021-12-14 06:00:00,4.015,H
2021-12-14 07:00:00,4.328,H
2021-12-14 08:00:00,4.448,H
2021-12-14 09:00:00,4.848,H
2021-12-14 10:00:00,5.295,H
2021-12-14 11:00:00,5.825,H
2021-12-14 12:00:00,5.158,H
2021-12-14 13:00:00,5.484,H
2021-12-14 14:00:00,5.621,H
2021-12-14 15:00:00,5.808,H
2021-12-14 16:00:00,5.757,H
2021-12-14 17:00:00,5.243,H
2021-12-14 18:00:00,5.089,H
2021-12-14 19:00:00,5.123,H
2021-12-14 20:00:00,5.604,H
2021-12-14 21:00:00,5.484,H
2021-12-14 22:00:00,5.535,H
2021-12-14 23:00:00,5.45,H
2021-12-15 00:00:00,5.433,H
2021-12-15 01:00:00,5.569,H
2021-12-15 02:00:00,5.381,H
2021-12-15 03:00:00,5.312,H
2021-12-15 04:00:00,5.518,H
2021-12-15 05:00:00,5.261,H
2021-12-15 06:00:00,5.261,H
2021-12-15 07:00:00,5.501,H
2021-12-15 08:00:00,5.347,H
2021-12-15 09:00:00,5.517,H
2021-12-15 10:00:00,5.586,H
2021-12-15 11:00:00,5.894,H
2021-12-15 12:00:00,5.809,H
2021-12-15 13:00:00,6.03,H
2021-12-15 14:00:00,5.877,H
2021-12-15 15:00:00,5.843,H
2021-12-15 16:00:00,6.013,H
2021-12-15 17:00:00,6.047,H
2021-12-15 18:00:00,6.081,H
2021-12-15 19:00:00,6.319,H
2021-12-15 20:00:00,6.098,H
2021-12-15 21:00:00,5.757,H
2021-12-15 22:00:00,5.894,H
2021-12-15 23:00:00,5.859,H
2021-12-16 00:00:00,5.757,H
2021-12-16 01:00:00,5.552,H
2021-12-16 02:00:00,5.723,H
2021-12-16 03:00:00,5.398,H
2021-12-16 04:00:00,5.089,H
2021-12-16 05:00:00,5.089,H
2021-12-16 06:00:00,4.709,H
2021-12-16 07:00:00,4.675,H
2021-12-16 08:00:00,5.312,H
2021-12-16 09:00:00,5.518,H
2021-12-16 10:00:00,5.876,H
2021-12-16 11:00:00,6.183,H
2021-12-16 12:00:00,6.302,H
2021-12-16 13:00:00,6.42,H
2021-12-16 14:00:00,6.607,H
2021-12-16 15:00:00,7.144,H
2021-12-16 16:00:00,6.59,H
2021-12-16 17:00:00,6.59,H
2021-12-16 18:00:00,6.573,H
2021-12-16 19:00:00,6.352,H
2021-12-16 20:00:00,5.979,H
2021-12-16 21:00:00,5.62,H
2021-12-16 22:00:00,5.432,H
2021-12-16 23:00:00,5.02,H
2021-12-17 00:00:00,4.831,H
2021-12-17 01:00:00,4.484,H
2021-12-17 02:00:00,4.189,H
