dttm,th,origin
2021-12-13 00:00:00,5.649,R
2021-12-13 01:00:00,5.141,H
2021-12-13 02:00:00,4.727,H
2021-12-13 03:00:00,4.415,H
2021-12-13 04:00:00,3.893,H
2021-12-13 05:00:00,3.472,H
2021-12-13 06:00:00,3.279,H
2021-12-13 07:00:00,3.619,R
2021-12-13 08:00:00,2.907,H
2021-12-13 09:00:00,4.604,H
2021-12-13 10:00:00,5.406,R
2021-12-13 11:00:00,6.466,R
2021-12-13 12:00:00,18.156,H
2021-12-13 13:00:00,12.764,H
2021-12-13 14:00:00,9.126,H
2021-12-13 15:00:00,8.796,H
2021-12-13 16:00:00,8.032,H
2021-12-13 17:00:00,7.363,H
2021-12-13 18:00:00,6.115,H
2021-12-13 19:00:00,5.364,H
2021-12-13 20:00:00,4.796,H
2021-12-13 21:00:00,4.692,H
2021-12-13 22:00:00,4.276,H
2021-12-13 23:00:00,4.415,H
2021-12-14 00:00:00,2.793,R
2021-12-14 01:00:00,3.296,H
2021-12-14 02:00:00,2.344,R
2021-12-14 03:00:00,2.677,H
2021-12-14 04:00:00,1.455,H
2021-12-14 05:00:00,1.637,H
2021-12-14 06:00:00,1.944,H
2021-12-14 07:00:00,2.267,H
2021-12-14 08:00:00,2.517,H
2021-12-14 09:00:00,3.066,H
2021-12-14 10:00:00,4.377,H
2021-12-14 11:00:00,4.985,H
2021-12-14 12:00:00,4.398,H
2021-12-14 13:00:00,4.796,H
2021-12-14 14:00:00,4.805,R
2021-12-14 15:00:00,4.899,H
2021-12-14 16:00:00,4.415,H
2021-12-14 17:00:00,4.05,H
2021-12-14 18:00:00,3.665,H
2021-12-14 19:00:00,3.454,H
2021-12-14 20:00:00,4.104,R
2021-12-14 21:00:00,3.665,H
2021-12-14 22:00:00,3.862,R
2021-12-14 23:00:00,3.907,R
2021-12-15 00:00:00,3.823,H
2021-12-15 01:00:00,4.176,R
2021-12-15 02:00:00,4.122,R
2021-12-15 03:00:00,3.997,R
2021-12-15 04:00:00,4.068,R
2021-12-15 05:00:00,4.122,R
2021-12-15 06:00:00,4.167,R
2021-12-15 07:00:00,3.665,H
2021-12-15 08:00:00,3.63,H
2021-12-15 09:00:00,3.613,H
2021-12-15 10:00:00,4.015,H
2021-12-15 11:00:00,4.571,H
2021-12-15 12:00:00,5.02,R
2021-12-15 13:00:00,4.796,H
2021-12-15 14:00:00,4.606,H
2021-12-15 15:00:00,5.101,R
2021-12-15 16:00:00,4.64,H
2021-12-15 17:00:00,5.263,R
