"t_avg","t_avg_day","t_avg_night","var","N","id","device_id","sensor_id","term_id","location","description"
5.198464286432321,5.839753970444676,4.557174602419966,5.369,504,2,"10760820",4,11,"0101000020E6100000B664FACA28431F4016BD5301F7FE4740","balcony under the roof, 50cm distance from the wall, sheltered from rain, but not all sunlight"
5.198464286432321,5.839753970444676,4.557174602419966,5.351,504,2,"10760820",4,11,"0101000020E6100000B664FACA28431F4016BD5301F7FE4740","balcony under the roof, 50cm distance from the wall, sheltered from rain, but not all sunlight"
5.198464286432321,5.839753970444676,4.557174602419966,4.0060005,504,2,"10760820",4,11,"0101000020E6100000B664FACA28431F4016BD5301F7FE4740","balcony under the roof, 50cm distance from the wall, sheltered from rain, but not all sunlight"
7.574049578063072,7.697297601472764,7.4508015546533795,15.697,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
7.574049578063072,7.697297601472764,7.4508015546533795,7.292,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
7.574049578063072,7.697297601472764,7.4508015546533795,2.9759998,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
7.574049578063072,7.697297601472764,7.4508015546533795,16.237999,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
7.574049578063072,7.697297601472764,7.4508015546533795,2.7790003,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
7.574049578063072,7.697297601472764,7.4508015546533795,3.0490003,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
7.574049578063072,7.697297601472764,7.4508015546533795,3.0930004,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
7.574049578063072,7.697297601472764,7.4508015546533795,6.222,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
7.574049578063072,7.697297601472764,7.4508015546533795,7.301,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
7.574049578063072,7.697297601472764,7.4508015546533795,5.7149997,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
7.574049578063072,7.697297601472764,7.4508015546533795,3.6680002,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
7.574049578063072,7.697297601472764,7.4508015546533795,7.856,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
7.574049578063072,7.697297601472764,7.4508015546533795,5.7370005,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
7.574049578063072,7.697297601472764,7.4508015546533795,5.179,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
7.574049578063072,7.697297601472764,7.4508015546533795,7.4660006,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
7.574049578063072,7.697297601472764,7.4508015546533795,4.5610003,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
7.574049578063072,7.697297601472764,7.4508015546533795,5.646,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
7.574049578063072,7.697297601472764,7.4508015546533795,8.136,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
7.574049578063072,7.697297601472764,7.4508015546533795,6.9230003,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
7.574049578063072,7.697297601472764,7.4508015546533795,5.548,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
7.574049578063072,7.697297601472764,7.4508015546533795,12.806999,504,3,"10350090",4,11,"0101000020E6100000F54A598638561F404850FC1873FF4740","balcony, partly shaded by tree, possibly influenced by heat radiating from house, protected from rain"
4.821199324809843,5.182189984927102,4.460208664692583,4.1726665,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
4.821199324809843,5.182189984927102,4.460208664692583,3.533297,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
4.821199324809843,5.182189984927102,4.460208664692583,1.9254999,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
4.821199324809843,5.182189984927102,4.460208664692583,3.7296667,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
4.821199324809843,5.182189984927102,4.460208664692583,3.3325965,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
4.821199324809843,5.182189984927102,4.460208664692583,2.7883332,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
4.821199324809843,5.182189984927102,4.460208664692583,1.8544605,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
4.821199324809843,5.182189984927102,4.460208664692583,4.385667,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
4.821199324809843,5.182189984927102,4.460208664692583,1.1,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
4.821199324809843,5.182189984927102,4.460208664692583,1.4643334,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
4.821199324809843,5.182189984927102,4.460208664692583,3.2288332,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
4.821199324809843,5.182189984927102,4.460208664692583,7.9761667,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
4.821199324809843,5.182189984927102,4.460208664692583,3.0711665,504,4,"10350043",4,11,"0101000020E6100000C58F31772D611F4090A0F831E6FE4740","Shack in garden behind the house"
