date	hour	th	origin
2018-12-24	22	3.243	H
2018-12-24	23	2.854	H
2018-12-25	00	2.445	H
2018-12-25	01	2.141	H
2018-12-25	02	1.529	H
2018-12-25	03	1.002	H
2018-12-25	04	0.600	H
2018-12-25	05	0.250	H
2018-12-25	06	-0.04	H
2018-12-25	07	0.065	H
2018-12-25	08	-0.17	H
2018-12-25	09	-1.56	R
2018-12-25	10	0.981	H
2018-12-25	11	1.565	H
2018-12-25	12	1.601	H
2018-12-25	13	2.069	H
2018-12-25	14	2.087	H
2018-12-25	15	1.98	H
2018-12-25	16	1.366	H
2018-12-25	17	1.112	H
2018-12-25	18	1.202	H
2018-12-25	19	0.064	R
2018-12-25	20	1.021	H
2018-12-25	21	0.636	H
2018-12-25	22	0.434	H
2018-12-25	23	0.471	H
2018-12-26	00	0.250	H
2018-12-26	01	0.009	H
2018-12-26	02	0.028	H
2018-12-26	03	-0.21	H
2018-12-26	04	-0.26	H
2018-12-26	05	-0.17	H
2018-12-26	06	-0.68	H
2018-12-26	07	-1.85	R
2018-12-26	08	-2.14	R
2018-12-26	09	-1.03	H
2018-12-26	10	-0.30	H
2018-12-26	11	0.82	H
2018-12-26	12	0.783	H
2018-12-26	13	0.729	H
2018-12-26	14	0.618	H
2018-12-26	15	0.25	H
2018-12-26	16	-0.00	H
2018-12-26	17	-0.30	H
2018-12-26	18	-0.17	H
2018-12-26	19	-0.34	H
2018-12-26	20	-0.95	R
2018-12-26	21	-0.73	H
2018-12-26	22	-1.11	H
2018-12-26	23	-1.83	R
2018-12-27	00	-1.36	H
2018-12-27	01	-1.92	R
2018-12-27	02	-1.83	H
2018-12-27	03	-1.55	H
2018-12-27	04	-1.66	H
2018-12-27	05	-1.85	H
2018-12-27	06	-2.43	R
2018-12-27	07	-2.30	R
2018-12-27	08	-1.79	H
2018-12-27	09	-1.57	H
2018-12-27	10	-0.90	H
2018-12-27	11	0.907	H
2018-12-27	12	2.356	H
2018-12-27	13	2.051	H
2018-12-27	14	1.493	H
2018-12-27	15	1.039	H
2018-12-27	16	0.563	H
2018-12-27	17	0.046	H
2018-12-27	18	-0.32	H
2018-12-27	19	-0.11	R
2018-12-27	20	-0.41	H
2018-12-27	21	-0.56	H
2018-12-27	22	-0.29	R
2018-12-27	23	-0.23	R
2018-12-28	00	-0.17	H
2018-12-28	01	-0.10	H
2018-12-28	02	0.102	H
2018-12-28	03	0.389	R
2018-12-28	04	0.269	H
2018-12-28	05	0.083	H
2018-12-28	06	-0.47	H
2018-12-28	07	-0.39	H
2018-12-28	08	-0.32	H
2018-12-28	09	-0.02	H
2018-12-28	10	1.091	H
2018-12-28	11	2.374	H
2018-12-28	12	2.141	H
2018-12-28	13	1.944	H
2018-12-28	14	2.105	H
2018-12-28	15	2.249	H
2018-12-28	16	2.087	H
2018-12-28	17	1.872	H
2018-12-28	18	1.588	R
2018-12-28	19	1.402	R
2018-12-28	20	1.818	H
2018-12-28	21	1.854	H
2018-12-28	22	1.263	R
2018-12-28	23	1.207	R
2018-12-29	00	1.328	R
2018-12-29	01	1.309	R
2018-12-29	02	1.402	R
2018-12-29	03	1.402	R
2018-12-29	04	1.281	R
2018-12-29	05	1.160	R
2018-12-29	06	1.584	H
2018-12-29	07	1.133	R
2018-12-29	08	1.142	R
2018-12-29	09	1.235	R
2018-12-29	10	1.374	R
2018-12-29	11	2.141	H
2018-12-29	12	3.278	H
2018-12-29	13	3.296	H
2018-12-29	14	2.730	H
2018-12-29	15	2.427	H
2018-12-29	16	1.662	R
2018-12-29	17	2.015	H
2018-12-29	18	1.656	H
2018-12-29	19	1.926	H
2018-12-29	20	1.656	H
2018-12-29	21	1.638	H
2018-12-29	22	1.62	H
2018-12-29	23	1.836	H
2018-12-30	00	2.034	H
2018-12-30	01	2.043	R
2018-12-30	02	2.517	H
2018-12-30	03	2.534	H
2018-12-30	04	2.758	R
2018-12-30	05	3.331	H
2018-12-30	06	3.314	H
2018-12-30	07	3.696	R
2018-12-30	08	3.640	R
2018-12-30	09	3.560	H
2018-12-30	10	3.892	H
2018-12-30	11	4.467	H
2018-12-30	12	5.037	H
2018-12-30	13	5.329	H
2018-12-30	14	5.432	H
2018-12-30	15	5.054	H
2018-12-30	16	4.761	H
2018-12-30	17	4.536	H
2018-12-30	18	4.244	R
2018-12-30	19	4.259	H
2018-12-30	20	4.397	H
2018-12-30	21	4.432	H
2018-12-30	22	4.501	H
2018-12-30	23	4.484	H
2018-12-31	00	4.495	R
2018-12-31	01	4.571	H
2018-12-31	02	4.300	R
2018-12-31	03	4.337	R
2018-12-31	04	4.675	H
2018-12-31	05	4.495	R
2018-12-31	06	4.523	R
2018-12-31	07	4.644	R
