date	hour	th	origin
2018-12-10	00	7.047	R
2018-12-10	01	7.32	R
2018-12-10	02	6.319	R
2018-12-10	03	5.955	R
2018-12-10	04	6.683	R
2018-12-10	05	5.955	R
2018-12-10	06	4.954	R
2018-12-10	07	5.227	R
2018-12-10	08	5.136	R
2018-12-10	09	5.591	R
2018-12-10	10	5.864	R
2018-12-10	11	6.41	R
2018-12-10	12	6.956	R
2018-12-10	13	7.229	R
2018-12-10	14	8.503	R
2018-12-10	15	7.502	R
2018-12-10	16	6.956	R
2018-12-10	17	6.228	R
2018-12-10	18	6.41	R
2018-12-10	19	6.046	R
2018-12-10	20	6.319	R
2018-12-10	21	6.137	R
2018-12-10	22	5.773	R
2018-12-10	23	5.682	R
2018-12-11	00	5.136	R
2018-12-11	01	4.863	R
2018-12-11	02	3.953	R
2018-12-11	03	3.225	R
2018-12-11	04	2.861	R
2018-12-11	05	2.679	R
2018-12-11	06	2.133	R
2018-12-11	07	1.314	R
2018-12-11	08	0.495	R
2018-12-11	09	1.132	R
2018-12-11	10	2.588	R
2018-12-11	11	3.407	R
2018-12-11	12	3.862	R
2018-12-11	13	5.409	R
2018-12-11	14	5.864	R
2018-12-11	15	5.5	R
2018-12-11	16	5.136	R
2018-12-11	17	4.408	R
2018-12-11	18	2.952	R
2018-12-11	19	3.043	R
2018-12-11	20	3.316	R
2018-12-11	21	3.134	R
2018-12-11	22	1.587	R
2018-12-11	23	-0.051	R
2018-12-12	00	-0.961	R
2018-12-12	01	-1.416	R
2018-12-12	02	-1.234	R
2018-12-12	03	-1.234	R
2018-12-12	04	-2.053	R
2018-12-12	05	-2.599	R
2018-12-12	06	-2.963	R
2018-12-12	07	-3.145	R
2018-12-12	08	-2.872	R
2018-12-12	09	-2.69	R
2018-12-12	10	-0.233	R
2018-12-12	11	1.587	R
2018-12-12	12	2.315	R
2018-12-12	13	1.951	R
2018-12-12	14	3.589	R
2018-12-12	15	5.227	R
2018-12-12	16	2.406	R
2018-12-12	17	0.859	R
2018-12-12	18	0.495	R
2018-12-12	19	0.222	R
2018-12-12	20	-0.142	R
2018-12-12	21	-0.597	R
2018-12-12	22	-0.961	R
2018-12-12	23	-1.234	R
2018-12-13	00	-1.507	R
2018-12-13	01	-1.325	R
2018-12-13	02	-1.507	R
2018-12-13	03	-1.325	R
2018-12-13	04	-0.597	R
2018-12-13	05	-1.325	R
2018-12-13	06	-0.597	R
2018-12-13	07	0.313	R
2018-12-13	08	-0.688	R
2018-12-13	09	0.313	R
2018-12-13	10	0.586	R
2018-12-13	11	0.768	R
2018-12-13	12	2.77	R
2018-12-13	13	2.224	R
2018-12-13	14	3.68	R
2018-12-13	15	3.498	R
2018-12-13	16	2.679	R
2018-12-13	17	2.406	R
2018-12-13	18	2.224	R
2018-12-13	19	2.042	R
2018-12-13	20	2.042	R
2018-12-13	21	1.769	R
2018-12-13	22	1.314	R
2018-12-13	23	1.951	R
2018-12-14	00	1.405	R
2018-12-14	01	1.132	R
2018-12-14	02	0.95	R
2018-12-14	03	1.041	R
2018-12-14	04	0.404	R
2018-12-14	05	-0.324	R
2018-12-14	06	-2.69	R
2018-12-14	07	-2.144	R
2018-12-14	08	-2.69	R
2018-12-14	09	-3.327	R
2018-12-14	10	-2.326	R
2018-12-14	11	-0.688	R
2018-12-14	12	0.95	R
2018-12-14	13	2.315	R
2018-12-14	14	2.588	R
2018-12-14	15	2.679	R
2018-12-14	16	2.042	R
2018-12-14	17	1.496	R
2018-12-14	18	1.223	R
2018-12-14	19	1.223	R
2018-12-14	20	1.041	R
2018-12-14	21	0.859	R
2018-12-14	22	0.768	R
2018-12-14	23	0.768	R
2018-12-15	00	0.586	R
2018-12-15	01	0.711	H
2018-12-15	02	0.674	H
2018-12-15	03	0.495	R
2018-12-15	04	0.471	H
2018-12-15	05	0.416	H
2018-12-15	06	0.222	R
2018-12-15	07	0.269	H
2018-12-15	08	0.121	H
2018-12-15	09	0.137	H
2018-12-15	10	0.677	R
2018-12-15	11	1.041	R
2018-12-15	12	1.496	R
2018-12-15	13	1.587	R
2018-12-15	14	1.86	R
2018-12-15	15	1.951	R
2018-12-15	16	0.229	H
2018-12-15	17	-1.171	H
2018-12-15	18	-1.437	H
2018-12-15	19	-1.857	H
2018-12-15	20	-2.145	H
2018-12-15	21	-2.068	H
2018-12-15	22	-1.399	H
2018-12-15	23	-0.982	H
2018-12-16	00	-1.416	R
2018-12-16	01	-0.456	H
2018-12-16	02	-0.719	H
2018-12-16	03	-0.718	H
2018-12-16	04	-0.232	H
2018-12-16	05	-0.102	H
2018-12-16	06	-0.25	H
2018-12-16	07	-0.158	H
2018-12-16	08	0.158	H
2018-12-16	09	3.043	R
2018-12-16	10	2.711	H
2018-12-16	11	5.318	R
2018-12-16	12	6.046	R
2018-12-16	13	7.502	R
2018-12-16	14	7.866	R
2018-12-16	15	7.411	R
2018-12-16	16	4.586	H
2018-12-16	17	2.747	H
2018-12-16	18	1.979	H
2018-12-16	19	1.112	H
2018-12-16	20	1.275	H
2018-12-16	21	0.563	H
2018-12-16	22	0.121	H
2018-12-16	23	0.065	H
2018-12-17	00	0.139	H
2018-12-17	01	0.765	H
2018-12-17	02	1.384	H
2018-12-17	03	1.818	H
2018-12-17	04	1.998	H
2018-12-17	05	1.926	H
2018-12-17	06	2.106	H
2018-12-17	07	2.32	H
2018-12-17	08	2.338	H
2018-12-17	09	3.154	H
2018-12-17	10	4.639	H
2018-12-17	11	6.471	H
2018-12-17	12	6.501	R
2018-12-17	13	7.502	R
2018-12-17	14	7.598	H
2018-12-17	15	7.593	R
2018-12-17	16	7.079	H
2018-12-17	17	7.079	H
2018-12-17	18	7.229	R
2018-12-17	19	7.179	H
2018-12-17	20	7.32	R
2018-12-17	21	7.062	H
2018-12-17	22	6.978	H
2018-12-17	23	6.131	H
2018-12-18	00	5.5	H
2018-12-18	01	3.626	H
2018-12-18	02	1.98	H
2018-12-18	03	1.294	H
2018-12-18	04	0.655	H
2018-12-18	05	0.176	H
2018-12-18	06	-0.512	H
2018-12-18	07	-0.906	H
2018-12-18	08	-0.887	H
2018-12-18	09	-0.123	H
2018-12-18	10	1.769	R
2018-12-18	11	2.497	R
2018-12-18	12	3.498	R
2018-12-18	13	5.045	R
2018-12-18	14	6.046	R
2018-12-18	15	6.41	R
2018-12-18	16	4.045	H
2018-12-18	17	2.034	H
2018-12-18	18	1.944	H
2018-12-18	19	0.91	H
2018-12-18	20	0.194	H
2018-12-18	21	-0.194	H
2018-12-18	22	-0.87	R
2018-12-18	23	0.249	H
2018-12-19	00	1.076	H
2018-12-19	01	1.13	H
2018-12-19	02	1.312	H
2018-12-19	03	1.584	H
2018-12-19	04	1.728	H
2018-12-19	05	1.132	R
2018-12-19	06	1.587	R
2018-12-19	07	9.258	H
2018-12-19	08	10.014	H
2018-12-19	09	9.981	H
2018-12-19	10	9.777	R
2018-12-19	11	8.415	H
2018-12-19	12	8.912	H
2018-12-19	13	9.882	H
2018-12-19	14	10.406	H
2018-12-19	15	9.29	H
2018-12-19	16	7.631	H
2018-12-19	17	6.876	H
2018-12-19	18	6.522	H
2018-12-19	19	6.353	H
2018-12-19	20	7.138	R
2018-12-19	21	7.38	H
2018-12-19	22	7.899	H
2018-12-19	23	8.685	R
2018-12-20	00	8.149	H
2018-12-20	01	8.015	H
2018-12-20	02	8.232	H
2018-12-20	03	8.315	H
2018-12-20	04	8.139	R
2018-12-20	05	8.199	H
2018-12-20	06	7.815	H
2018-12-20	07	7.799	H
2018-12-20	08	7.649	H
2018-12-20	09	7.815	H
2018-12-20	10	7.957	R
2018-12-20	11	8.776	R
2018-12-20	12	8.867	R
2018-12-20	13	8.867	R
2018-12-20	14	8.776	R
2018-12-20	15	8.729	H
2018-12-20	16	7.632	H
2018-12-20	17	7.548	H
2018-12-20	18	7.932	H
2018-12-20	19	7.982	H
2018-12-20	20	7.632	H
2018-12-20	21	8.099	H
2018-12-20	22	8.049	H
2018-12-20	23	8.464	H
2018-12-21	00	8.978	H
2018-12-21	01	9.159	H
2018-12-21	02	9.242	H
2018-12-21	03	8.978	H
2018-12-21	04	9.538	H
2018-12-21	05	9.768	H
2018-12-21	06	10.03	H
2018-12-21	07	10.487	H
2018-12-21	08	10.193	H
2018-12-21	09	9.587	H
2018-12-21	10	11.122	H
2018-12-21	11	10.013	H
2018-12-21	12	11.204	H
2018-12-21	13	10.894	H
2018-12-21	14	10.666	H
2018-12-21	15	11.641	H
2018-12-21	16	11.965	H
2018-12-21	17	11.965	H
2018-12-21	18	11.506	R
2018-12-21	19	12.094	H
2018-12-21	20	11.981	H
2018-12-21	21	12.126	H
2018-12-21	22	12.288	H
2018-12-21	23	12.578	H
2018-12-22	00	13.044	H
2018-12-22	01	13.413	H
2018-12-22	02	13.509	H
2018-12-22	03	13.365	H
2018-12-22	04	13.06	H
2018-12-22	05	12.255	H
2018-12-22	06	12.739	H
2018-12-22	07	12.465	H
2018-12-22	08	12.175	H
2018-12-22	09	12.513	H
2018-12-22	10	12.755	H
2018-12-22	11	11.506	R
2018-12-22	12	11.446	H
2018-12-22	13	12.304	H
2018-12-22	14	11.22	H
2018-12-22	15	11.268	H
2018-12-22	16	10.438	H
2018-12-22	17	11.188	H
2018-12-22	18	11.142	R
2018-12-22	19	10.944	H
2018-12-22	20	10.112	H
2018-12-22	21	10.177	H
2018-12-22	22	10.177	H
2018-12-22	23	9.686	H
2018-12-23	00	9.242	H
2018-12-23	01	9.686	R
2018-12-23	02	8.481	H
2018-12-23	03	8.364	H
2018-12-23	04	9.077	H
2018-12-23	05	9.62	H
2018-12-23	06	9.801	H
2018-12-23	07	9.85	H
2018-12-23	08	9.595	R
2018-12-23	09	10.324	H
2018-12-23	10	10.716	H
2018-12-23	11	10.716	H
2018-12-23	12	9.652	H
2018-12-23	13	9.258	H
2018-12-23	14	10.292	H
2018-12-23	15	11.139	H
2018-12-23	16	11.252	H
2018-12-23	17	12.094	H
2018-12-23	18	12.352	H
2018-12-23	19	12.658	H
2018-12-23	20	12.835	H
2018-12-23	21	12.98	H
2018-12-23	22	12.507	R
2018-12-23	23	13.076	H
2018-12-24	00	12.507	R
2018-12-24	01	13.189	H
2018-12-24	02	12.931	H
2018-12-24	03	12.835	H
2018-12-24	04	12.143	R
2018-12-24	05	11.779	R
2018-12-24	06	8.912	H
2018-12-24	07	8.265	H
2018-12-24	08	7.431	H
2018-12-24	09	7.138	R
2018-12-24	10	7.047	R
2018-12-24	11	6.956	R
2018-12-24	12	7.32	R
2018-12-24	13	7.411	R
2018-12-24	14	7.32	R
2018-12-24	15	7.32	R
2018-12-24	16	5.788	H
2018-12-24	17	4.31	H
2018-12-24	18	2.96	H
2018-12-24	19	2.356	H
2018-12-24	20	2.034	H
2018-12-24	21	1.62	H
2018-12-24	22	1.587	R
2018-12-24	23	1.42	H
2018-12-25	00	0.489	H
2018-12-25	01	-0.102	H
2018-12-25	02	-0.493	H
2018-12-25	03	-0.831	H
2018-12-25	04	-1.02	H
2018-12-25	05	-0.868	H
2018-12-25	06	-0.849	H
2018-12-25	07	-1.266	H
2018-12-25	08	-0.963	H
2018-12-25	09	-0.326	H
2018-12-25	10	-0.028	H
2018-12-25	11	0.745	H
2018-12-25	12	1.475	H
2018-12-25	13	1.89	H
2018-12-25	14	1.293	H
2018-12-25	15	0.93	H
2018-12-25	16	0.618	H
2018-12-25	17	0.674	H
2018-12-25	18	0.416	H
2018-12-25	19	0.269	H
2018-12-25	20	0.213	H
2018-12-25	21	0.343	H
2018-12-25	22	0.434	H
2018-12-25	23	0.306	H
2018-12-26	00	0.306	H
2018-12-26	01	0.232	H
2018-12-26	02	0.14	H
2018-12-26	03	0.028	H
2018-12-26	04	-0.232	H
2018-12-26	05	-0.568	H
2018-12-26	06	-0.437	H
2018-12-26	07	-0.774	H
2018-12-26	08	-0.779	R
2018-12-26	09	-0.812	H
2018-12-26	10	-1.325	R
2018-12-26	11	-0.961	R
2018-12-26	12	0.508	H
2018-12-26	13	0.674	H
2018-12-26	14	0.416	H
2018-12-26	15	-0.102	H
2018-12-26	16	-0.269	H
2018-12-26	17	-0.794	H
2018-12-26	18	-0.906	H
2018-12-26	19	-0.982	H
2018-12-26	20	-0.793	H
2018-12-26	21	-0.831	H
2018-12-26	22	-0.794	H
2018-12-26	23	-0.906	H
2018-12-27	00	-1.039	H
2018-12-27	01	-1.437	H
2018-12-27	02	-1.57	H
2018-12-27	03	-1.589	H
2018-12-27	04	-1.665	H
2018-12-27	05	-1.704	H
2018-12-27	06	-1.551	H
2018-12-27	07	-1.895	H
2018-12-27	08	-1.895	H
2018-12-27	09	-1.475	H
