date	hour	th	origin
2018-12-10	0	6.437	H
2018-12-10	1	6.251	H
2018-12-10	2	6.064	H
2018-12-10	3	6.217	H
2018-12-10	4	6.319	H
2018-12-10	5	4.83	H
2018-12-10	6	5.02	H
2018-12-10	7	5.037	H
2018-12-10	8	5.192	H
2018-12-10	9	5.467	H
2018-12-10	10	6.047	H
2018-12-10	11	6.809	H
2018-12-10	12	7.498	H
2018-12-10	13	8.531	H
2018-12-10	14	8.364	H
2018-12-10	15	6.166	H
2018-12-10	16	6.319	H
2018-12-10	17	5.945	H
2018-12-10	18	6.4	R
2018-12-10	19	6.2	H
2018-12-10	20	6.2	H
2018-12-10	21	5.825	H
2018-12-10	22	5.381	H
2018-12-10	23	4.536	H
2018-12-11	0	4.779	H
2018-12-11	1	4.3	R
2018-12-11	2	4.172	H
2018-12-11	3	3.928	H
2018-12-11	4	3.788	H
2018-12-11	5	3.56	H
2018-12-11	6	2.729	H
2018-12-11	7	1.962	H
2018-12-11	8	1.8	H
2018-12-11	9	2.374	H
2018-12-11	10	3.839	H
2018-12-11	11	5.277	H
2018-12-11	12	5.859	H
2018-12-11	13	5.995	H
2018-12-11	14	6.369	H
2018-12-11	15	5.723	H
2018-12-11	16	4.934	H
2018-12-11	17	4.744	H
2018-12-11	18	4.484	H
2018-12-11	19	4.293	H
2018-12-11	20	3.736	H
2018-12-11	21	2.3	R
2018-12-11	22	1.746	H
2018-12-11	23	1.294	H
2018-12-12	0	0.434	H
2018-12-12	1	-0.269	H
2018-12-12	2	0.009	H
2018-12-12	3	-0.307	H
2018-12-12	4	-0.55	H
2018-12-12	5	-1.171	H
2018-12-12	6	-1.398	H
2018-12-12	7	-1.513	H
2018-12-12	8	-1.608	H
2018-12-12	9	-0.889	H
2018-12-12	10	0.819	H
2018-12-12	11	1.674	H
2018-12-12	12	2.141	H
2018-12-12	13	4	R
2018-12-12	14	4.258	H
2018-12-12	15	3.874	H
2018-12-12	16	1.362	H
2018-12-12	17	0.453	H
2018-12-12	18	0.379	H
2018-12-12	19	-0.083	H
2018-12-12	20	-0.475	H
2018-12-12	21	-0.849	H
2018-12-12	22	-1.152	H
2018-12-12	23	-1.589	H
2018-12-13	0	-0.964	H
2018-12-13	1	-1.267	H
2018-12-13	2	-1.399	H
2018-12-13	3	-0.85	H
2018-12-13	4	-0.925	H
2018-12-13	5	-1.209	H
2018-12-13	6	-0.4	H
2018-12-13	7	-0.72	H
2018-12-13	8	-0.664	H
2018-12-13	9	-0.232	H
2018-12-13	10	0.452	H
2018-12-13	11	1.274	H
2018-12-13	12	2.906	H
2018-12-13	13	2.623	H
2018-12-13	14	2.8	R
2018-12-13	15	2.695	H
2018-12-13	16	2.088	H
2018-12-13	17	1.782	H
2018-12-13	18	1.548	H
2018-12-13	19	1.494	H
2018-12-13	20	1.529	H
2018-12-13	21	1.366	H
2018-12-13	22	0.984	H
2018-12-13	23	0.582	H
2018-12-14	0	0.398	H
2018-12-14	1	0.324	H
2018-12-14	2	0.176	H
2018-12-14	3	0.01	H
2018-12-14	4	-0.756	H
2018-12-14	5	-0.737	H
2018-12-14	6	-0.643	H
2018-12-14	7	-1.6	R
2018-12-14	8	-2.571	H
2018-12-14	9	-1.7	R
2018-12-14	10	-1.058	H
2018-12-14	11	-0.326	H
2018-12-14	12	1.148	H
2018-12-14	13	1.475	H
2018-12-14	14	2.195	H
2018-12-14	15	2.105	H
2018-12-14	16	1.566	H
2018-12-14	17	1.276	H
2018-12-14	18	0.9	R
2018-12-14	19	1.094	H
2018-12-14	20	0.857	H
2018-12-14	21	0.984	H
2018-12-14	22	0.893	H
2018-12-14	23	0.838	H
2018-12-15	0	0.82	H
