date	hour	th	origin
2018-12-10	0	7.028	H
2018-12-10	1	7.045	H
2018-12-10	2	6.826	H
2018-12-10	3	7.011	H
2018-12-10	4	7.28	H
2018-12-10	5	6.487	H
2018-12-10	6	5.894	H
2018-12-10	7	5.723	H
2018-12-10	8	5.945	H
2018-12-10	9	6.353	H
2018-12-10	10	6.944	H
2018-12-10	11	7.949	H
2018-12-10	12	8.332	H
2018-12-10	13	9.357	H
2018-12-10	14	8.926	H
2018-12-10	15	7.632	H
2018-12-10	16	7.28	H
2018-12-10	17	6.741	H
2018-12-10	18	6.758	H
2018-12-10	19	6.961	H
2018-12-10	20	7.011	H
2018-12-10	21	6.454	H
2018-12-10	22	6.217	H
2018-12-10	23	5.672	H
2018-12-11	0	5.689	H
2018-12-11	1	5.535	R
2018-12-11	2	5.226	H
2018-12-11	3	4.951	H
2018-12-11	4	4.71	H
2018-12-11	5	4.144	R
2018-12-11	6	3.91	R
2018-12-11	7	3.12	H
2018-12-11	8	2.996	H
2018-12-11	9	6.014	R
2018-12-11	10	12.722	H
2018-12-11	11	12.303	R
2018-12-11	12	6.46	R
2018-12-11	13	7.665	H
2018-12-11	14	7.749	H
2018-12-11	15	7.061	H
2018-12-11	16	6.132	H
2018-12-11	17	5.791	H
2018-12-11	18	5.877	H
2018-12-11	19	5.586	H
2018-12-11	20	5.552	H
2018-12-11	21	4.55	H
2018-12-11	22	3.102	H
2018-12-11	23	2.373	H
2018-12-12	0	1.13	H
2018-12-12	1	0.784	R
2018-12-12	2	0.893	H
2018-12-12	3	0.213	H
2018-12-12	4	-0.083	H
2018-12-12	5	-0.325	H
2018-12-12	6	-0.643	H
2018-12-12	7	-0.737	H
2018-12-12	8	0.01	H
2018-12-12	9	5.124	R
2018-12-12	10	10.307	H
2018-12-12	11	7.695	R
2018-12-12	12	4.482	H
2018-12-12	13	3.997	H
2018-12-12	14	5.329	H
2018-12-12	15	4.604	H
2018-12-12	16	2.96	H
2018-12-12	17	2.231	H
2018-12-12	18	1.8	H
2018-12-12	19	1.312	H
2018-12-12	20	1.039	H
2018-12-12	21	0.618	H
2018-12-12	22	-0.064	H
2018-12-12	23	-0.139	H
2018-12-13	0	0.157	H
2018-12-13	1	-0.214	H
2018-12-13	2	-0.381	H
2018-12-13	3	0.195	H
2018-12-13	4	-0.009	R
2018-12-13	5	-0.158	H
2018-12-13	6	0.25	H
2018-12-13	7	0.084	R
2018-12-13	8	1.161	R
2018-12-13	9	3.877	R
2018-12-13	10	3.431	R
2018-12-13	11	3.874	H
2018-12-13	12	4.743	H
2018-12-13	13	3.84	H
