#HOBO ID: 10760821
#Location_Lat_Long 47.942 7.856
#Alt_above_ground 6.5
#Expostion W
#Influence class 2
id	date	hm	ta	lux
138	2018-12-09	22:50	3.998	0
139	2018-12-09	23:00	3.998	0
140	2018-12-09	23:10	3.998	0
141	2018-12-09	23:20	3.998	0
142	2018-12-09	23:30	3.998	0
143	2018-12-09	23:40	3.998	0
144	2018-12-09	23:50	3.998	0
145	2018-12-10	00:00	3.893	0
146	2018-12-10	00:10	3.893	0
147	2018-12-10	00:20	3.788	0
148	2018-12-10	00:30	3.788	0
149	2018-12-10	00:40	3.472	0
150	2018-12-10	00:50	3.578	0
151	2018-12-10	01:00	3.683	0
152	2018-12-10	01:10	3.578	0
153	2018-12-10	01:20	3.578	0
154	2018-12-10	01:30	3.788	0
155	2018-12-10	01:40	3.683	0
156	2018-12-10	01:50	3.683	0
157	2018-12-10	02:00	3.683	0
158	2018-12-10	02:10	3.683	0
159	2018-12-10	02:20	3.683	0
160	2018-12-10	02:30	3.578	0
161	2018-12-10	02:40	3.472	0
162	2018-12-10	02:50	3.472	0
163	2018-12-10	03:00	3.472	0
164	2018-12-10	03:10	3.578	0
165	2018-12-10	03:20	3.578	0
166	2018-12-10	03:30	3.578	0
167	2018-12-10	03:40	3.683	0
168	2018-12-10	03:50	3.788	0
169	2018-12-10	04:00	3.788	0
170	2018-12-10	04:10	3.893	0
171	2018-12-10	04:20	3.998	0
172	2018-12-10	04:30	3.893	0
173	2018-12-10	04:40	3.683	0
174	2018-12-10	04:50	3.683	0
175	2018-12-10	05:00	3.367	0
176	2018-12-10	05:10	2.73	0
177	2018-12-10	05:20	2.517	0
178	2018-12-10	05:30	2.303	0
179	2018-12-10	05:40	2.41	0
180	2018-12-10	05:50	2.41	0
181	2018-12-10	06:00	2.41	0
182	2018-12-10	06:10	2.624	0
183	2018-12-10	06:20	2.73	0
184	2018-12-10	06:30	2.73	0
185	2018-12-10	06:40	2.624	0
186	2018-12-10	06:50	2.41	0
187	2018-12-10	07:00	2.41	0
188	2018-12-10	07:10	2.41	0
189	2018-12-10	07:20	2.41	0
190	2018-12-10	07:30	2.41	0
191	2018-12-10	07:40	2.41	0
192	2018-12-10	07:50	2.41	10.8
193	2018-12-10	08:00	2.517	21.5
194	2018-12-10	08:10	2.517	118.4
195	2018-12-10	08:20	2.517	172.2
196	2018-12-10	08:30	2.624	269.1
197	2018-12-10	08:40	2.73	613.5
198	2018-12-10	08:50	2.837	1377.8
199	2018-12-10	09:00	2.837	1302.4
200	2018-12-10	09:10	2.943	807.3
201	2018-12-10	09:20	2.73	1302.4
202	2018-12-10	09:30	2.837	1356.3
203	2018-12-10	09:40	2.837	2066.7
204	2018-12-10	09:50	2.837	1894.5
205	2018-12-10	10:00	2.73	1377.8
206	2018-12-10	10:10	2.73	1377.8
207	2018-12-10	10:20	2.73	1065.6
208	2018-12-10	10:30	2.837	1356.3
209	2018-12-10	10:40	2.837	2927.8
210	2018-12-10	10:50	2.837	1894.5
211	2018-12-10	11:00	2.943	4822.3
212	2018-12-10	11:10	3.155	3616.7
213	2018-12-10	11:20	3.261	4994.5
214	2018-12-10	11:30	3.578	5511.1
215	2018-12-10	11:40	3.788	6200
216	2018-12-10	11:50	3.893	5511.1
217	2018-12-10	12:00	4.207	10677.8
218	2018-12-10	12:10	4.415	9300.1
219	2018-12-10	12:20	4.207	10333.4
220	2018-12-10	12:30	4.207	8266.7
221	2018-12-10	12:40	4.102	8266.7
222	2018-12-10	12:50	4.311	8611.2
223	2018-12-10	13:00	4.831	10333.4
224	2018-12-10	13:10	4.415	8611.2
225	2018-12-10	13:20	4.311	5511.1
226	2018-12-10	13:30	4.311	6544.5
227	2018-12-10	13:40	7.983	8266.7
228	2018-12-10	13:50	7.983	19289
229	2018-12-10	14:00	5.86	5511.1
230	2018-12-10	14:10	6.775	6544.5
231	2018-12-10	14:20	4.727	2927.8
232	2018-12-10	14:30	4.727	3961.1
233	2018-12-10	14:40	4.415	2927.8
234	2018-12-10	14:50	4.415	2927.8
235	2018-12-10	15:00	4.311	1808.3
236	2018-12-10	15:10	4.102	1119.5
237	2018-12-10	15:20	3.472	775
238	2018-12-10	15:30	3.155	1722.2
239	2018-12-10	15:40	3.155	1894.5
240	2018-12-10	15:50	3.049	1377.8
241	2018-12-10	16:00	3.049	1722.2
242	2018-12-10	16:10	3.049	1184
243	2018-12-10	16:20	3.049	549
244	2018-12-10	16:30	3.155	236.8
245	2018-12-10	16:40	3.261	247.6
246	2018-12-10	16:50	3.049	53.8
247	2018-12-10	17:00	3.155	10.8
248	2018-12-10	17:10	3.155	0
249	2018-12-10	17:20	3.155	0
250	2018-12-10	17:30	3.261	0
251	2018-12-10	17:40	3.155	0
252	2018-12-10	17:50	3.155	0
253	2018-12-10	18:00	3.155	0
254	2018-12-10	18:10	3.155	0
255	2018-12-10	18:20	3.155	0
256	2018-12-10	18:30	3.155	0
257	2018-12-10	18:40	3.155	0
258	2018-12-10	18:50	3.049	0
259	2018-12-10	19:00	3.367	0
260	2018-12-10	19:10	3.367	0
261	2018-12-10	19:20	3.261	0
262	2018-12-10	19:30	3.155	0
263	2018-12-10	19:40	3.367	0
264	2018-12-10	19:50	3.261	0
265	2018-12-10	20:00	3.367	0
266	2018-12-10	20:10	3.367	0
267	2018-12-10	20:20	3.367	0
268	2018-12-10	20:30	3.472	0
269	2018-12-10	20:40	3.472	0
270	2018-12-10	20:50	3.472	0
271	2018-12-10	21:00	3.578	0
272	2018-12-10	21:10	3.472	0
273	2018-12-10	21:20	3.261	0
274	2018-12-10	21:30	3.155	0
275	2018-12-10	21:40	3.049	0
276	2018-12-10	21:50	3.049	0
277	2018-12-10	22:00	3.049	0
278	2018-12-10	22:10	3.049	0
279	2018-12-10	22:20	3.049	0
280	2018-12-10	22:30	2.943	0
281	2018-12-10	22:40	2.837	0
282	2018-12-10	22:50	2.41	0
283	2018-12-10	23:00	1.764	0
284	2018-12-10	23:10	0.893	0
285	2018-12-10	23:20	1.003	0
286	2018-12-10	23:30	1.221	0
287	2018-12-10	23:40	0.893	0
288	2018-12-10	23:50	0.674	0
289	2018-12-11	00:00	0.784	0
290	2018-12-11	00:10	1.003	0
291	2018-12-11	00:20	1.003	0
292	2018-12-11	00:30	1.221	0
293	2018-12-11	00:40	1.439	0
294	2018-12-11	00:50	1.33	0
295	2018-12-11	01:00	1.33	0
296	2018-12-11	01:10	1.439	0
297	2018-12-11	01:20	1.439	0
298	2018-12-11	01:30	1.439	0
299	2018-12-11	01:40	1.33	0
300	2018-12-11	01:50	1.33	0
301	2018-12-11	02:00	1.33	0
302	2018-12-11	02:10	1.439	0
303	2018-12-11	02:20	1.439	0
304	2018-12-11	02:30	1.33	0
305	2018-12-11	02:40	1.221	0
306	2018-12-11	02:50	1.221	0
307	2018-12-11	03:00	1.33	0
308	2018-12-11	03:10	1.33	0
309	2018-12-11	03:20	1.439	0
310	2018-12-11	03:30	1.439	0
311	2018-12-11	03:40	1.33	0
312	2018-12-11	03:50	1.221	0
313	2018-12-11	04:00	1.112	0
314	2018-12-11	04:10	1.221	0
315	2018-12-11	04:20	1.112	0
316	2018-12-11	04:30	1.003	0
317	2018-12-11	04:40	0.893	0
318	2018-12-11	04:50	0.674	0
319	2018-12-11	05:00	0.563	0
320	2018-12-11	05:10	0.453	0
321	2018-12-11	05:20	0.453	0
322	2018-12-11	05:30	0.343	0
323	2018-12-11	05:40	0.343	0
324	2018-12-11	05:50	0.563	0
325	2018-12-11	06:00	0.563	0
326	2018-12-11	06:10	0.453	0
327	2018-12-11	06:20	0.453	0
328	2018-12-11	06:30	0.343	0
329	2018-12-11	06:40	0.01	0
330	2018-12-11	06:50	0.232	0
331	2018-12-11	07:00	0.01	0
332	2018-12-11	07:10	-0.213	0
333	2018-12-11	07:20	-0.102	0
334	2018-12-11	07:30	-0.213	0
335	2018-12-11	07:40	-0.887	0
336	2018-12-11	07:50	-0.887	32.3
337	2018-12-11	08:00	-0.887	150.7
338	2018-12-11	08:10	-1.001	366
339	2018-12-11	08:20	-0.213	624.3
340	2018-12-11	08:30	-0.102	882.6
341	2018-12-11	08:40	-0.102	1108.7
342	2018-12-11	08:50	0.121	1324
343	2018-12-11	09:00	-0.102	1463.9
344	2018-12-11	09:10	0.121	1808.3
345	2018-12-11	09:20	-0.213	1808.3
346	2018-12-11	09:30	-0.325	2325
347	2018-12-11	09:40	-0.213	2066.7
348	2018-12-11	09:50	-0.437	1980.6
349	2018-12-11	10:00	-0.549	2152.8
350	2018-12-11	10:10	-0.437	2755.6
351	2018-12-11	10:20	-0.325	2927.8
352	2018-12-11	10:30	0.01	3272.2
353	2018-12-11	10:40	0.453	3444.5
354	2018-12-11	10:50	0.893	3788.9
355	2018-12-11	11:00	1.221	4994.5
356	2018-12-11	11:10	1.872	8611.2
357	2018-12-11	11:20	2.088	10333.4
358	2018-12-11	11:30	2.624	6544.5
359	2018-12-11	11:40	2.41	4305.6
360	2018-12-11	11:50	1.98	4822.3
361	2018-12-11	12:00	1.548	3961.1
362	2018-12-11	12:10	2.41	5166.7
363	2018-12-11	12:20	4.831	5511.1
364	2018-12-11	12:30	3.367	8266.7
365	2018-12-11	12:40	2.624	5166.7
366	2018-12-11	12:50	2.517	7577.8
367	2018-12-11	13:00	2.624	5511.1
368	2018-12-11	13:10	3.367	5166.7
369	2018-12-11	13:20	2.303	3616.7
370	2018-12-11	13:30	2.303	3788.9
371	2018-12-11	13:40	3.155	5166.7
372	2018-12-11	13:50	2.517	4650
373	2018-12-11	14:00	5.45	5511.1
374	2018-12-11	14:10	10.357	18600.1
375	2018-12-11	14:20	11.041	17911.2
376	2018-12-11	14:30	10.455	8611.2
377	2018-12-11	14:40	9.768	10333.4
378	2018-12-11	14:50	6.674	6544.5
