#HOBO_ID 10347320
#Location_Lat_Lon 47.996234 7.815115
#Alt_above_ground 8
#Exposition E
#Influence_class 3
id	date	hm	ta	lux
1	2018-12-09	00:00	10.259	0
2	2018-12-09	00:10	10.357	0
3	2018-12-09	00:20	10.357	0
4	2018-12-09	00:30	10.357	0
5	2018-12-09	00:40	10.455	0
6	2018-12-09	00:50	10.553	0
7	2018-12-09	01:00	10.357	0
8	2018-12-09	01:10	10.357	0
9	2018-12-09	01:20	10.259	0
10	2018-12-09	01:30	9.965	0
11	2018-12-09	01:40	9.866	0
12	2018-12-09	01:50	9.768	0
13	2018-12-09	02:00	9.768	0
14	2018-12-09	02:10	9.571	0
15	2018-12-09	02:20	9.669	0
16	2018-12-09	02:30	9.768	0
17	2018-12-09	02:40	9.965	0
18	2018-12-09	02:50	10.063	0
19	2018-12-09	03:00	10.259	0
20	2018-12-09	03:10	10.259	0
21	2018-12-09	03:20	10.357	0
22	2018-12-09	03:30	10.357	0
23	2018-12-09	03:40	10.259	0
24	2018-12-09	03:50	9.965	0
25	2018-12-09	04:00	10.063	0
26	2018-12-09	04:10	10.063	0
27	2018-12-09	04:20	10.063	0
28	2018-12-09	04:30	10.161	0
29	2018-12-09	04:40	10.161	0
30	2018-12-09	04:50	10.161	0
31	2018-12-09	05:00	10.063	0
32	2018-12-09	05:10	10.063	0
33	2018-12-09	05:20	9.965	0
34	2018-12-09	05:30	9.571	0
35	2018-12-09	05:40	6.978	0
36	2018-12-09	05:50	6.775	0
37	2018-12-09	06:00	6.674	0
38	2018-12-09	06:10	6.674	0
39	2018-12-09	06:20	6.775	0
40	2018-12-09	06:30	6.674	0
41	2018-12-09	06:40	6.775	0
42	2018-12-09	06:50	6.877	0
43	2018-12-09	07:00	7.28	0
44	2018-12-09	07:10	7.582	0
45	2018-12-09	07:20	7.682	0
46	2018-12-09	07:30	7.682	0
47	2018-12-09	07:40	7.782	0
48	2018-12-09	07:50	7.682	0
49	2018-12-09	08:00	7.582	0
50	2018-12-09	08:10	7.682	32.3
51	2018-12-09	08:20	7.682	32.3
52	2018-12-09	08:30	7.682	21.5
53	2018-12-09	08:40	7.882	96.9
54	2018-12-09	08:50	7.882	53.8
55	2018-12-09	09:00	7.983	150.7
56	2018-12-09	09:10	7.983	183
57	2018-12-09	09:20	8.082	269.1
58	2018-12-09	09:30	8.182	441.3
59	2018-12-09	09:40	8.182	333.7
60	2018-12-09	09:50	8.282	419.8
61	2018-12-09	10:00	8.282	462.9
62	2018-12-09	10:10	8.382	731.9
63	2018-12-09	10:20	8.581	914.9
64	2018-12-09	10:30	8.879	2669.5
65	2018-12-09	10:40	9.077	2238.9
66	2018-12-09	10:50	9.077	1463.9
67	2018-12-09	11:00	9.077	1302.4
68	2018-12-09	11:10	8.978	1151.7
69	2018-12-09	11:20	9.077	1808.3
70	2018-12-09	11:30	9.077	699.7
71	2018-12-09	11:40	8.879	333.7
72	2018-12-09	11:50	8.68	559.7
73	2018-12-09	12:00	8.779	979.5
74	2018-12-09	12:10	8.879	721.2
75	2018-12-09	12:20	8.978	947.2
76	2018-12-09	12:30	9.077	1463.9
77	2018-12-09	12:40	9.275	1722.2
78	2018-12-09	12:50	9.077	1130.2
79	2018-12-09	13:00	8.978	1248.6
80	2018-12-09	13:10	8.978	1087.2
81	2018-12-09	13:20	9.275	2497.2
82	2018-12-09	13:30	9.373	1894.5
83	2018-12-09	13:40	9.176	1205.6
84	2018-12-09	13:50	9.176	1463.9
85	2018-12-09	14:00	8.978	602.8
86	2018-12-09	14:10	8.779	538.2
87	2018-12-09	14:20	8.779	279.9
88	2018-12-09	14:30	8.68	462.9
89	2018-12-09	14:40	8.581	430.6
90	2018-12-09	14:50	8.481	193.8
91	2018-12-09	15:00	8.581	129.2
92	2018-12-09	15:10	8.382	183
93	2018-12-09	15:20	7.983	247.6
94	2018-12-09	15:30	7.782	290.6
95	2018-12-09	15:40	7.782	183
96	2018-12-09	15:50	7.782	226
97	2018-12-09	16:00	7.682	129.2
98	2018-12-09	16:10	7.782	107.6
99	2018-12-09	16:20	7.782	86.1
100	2018-12-09	16:30	7.782	53.8
101	2018-12-09	16:40	7.782	10.8
102	2018-12-09	16:50	7.582	0
103	2018-12-09	17:00	7.481	0
104	2018-12-09	17:10	7.481	0
105	2018-12-09	17:20	7.481	0
106	2018-12-09	17:30	7.481	0
107	2018-12-09	17:40	7.381	0
108	2018-12-09	17:50	7.381	0
109	2018-12-09	18:00	7.179	0
110	2018-12-09	18:10	7.179	0
111	2018-12-09	18:20	7.179	0
112	2018-12-09	18:30	7.179	0
113	2018-12-09	18:40	7.179	0
114	2018-12-09	18:50	7.079	0
115	2018-12-09	19:00	7.079	0
116	2018-12-09	19:10	7.079	0
117	2018-12-09	19:20	7.079	0
118	2018-12-09	19:30	7.179	0
119	2018-12-09	19:40	7.179	0
120	2018-12-09	19:50	7.28	0
121	2018-12-09	20:00	7.28	0
122	2018-12-09	20:10	7.28	0
123	2018-12-09	20:20	7.28	0
124	2018-12-09	20:30	7.179	0
125	2018-12-09	20:40	7.179	0
126	2018-12-09	20:50	7.28	0
127	2018-12-09	21:00	7.179	0
128	2018-12-09	21:10	7.179	0
129	2018-12-09	21:20	7.179	0
130	2018-12-09	21:30	7.079	0
131	2018-12-09	21:40	6.978	0
132	2018-12-09	21:50	6.978	0
133	2018-12-09	22:00	6.978	0
134	2018-12-09	22:10	6.978	0
135	2018-12-09	22:20	6.978	0
136	2018-12-09	22:30	6.877	0
137	2018-12-09	22:40	6.775	0
138	2018-12-09	22:50	6.573	0
139	2018-12-09	23:00	6.573	0
140	2018-12-09	23:10	6.37	0
141	2018-12-09	23:20	6.37	0
142	2018-12-09	23:30	6.471	0
143	2018-12-09	23:40	6.471	0
144	2018-12-09	23:50	6.37	0
145	2018-12-10	00:00	6.37	0
146	2018-12-10	00:10	6.268	0
147	2018-12-10	00:20	6.37	0
148	2018-12-10	00:30	6.268	0
149	2018-12-10	00:40	5.962	0
150	2018-12-10	00:50	5.962	0
151	2018-12-10	01:00	5.962	0
152	2018-12-10	01:10	6.064	0
153	2018-12-10	01:20	5.962	0
154	2018-12-10	01:30	6.064	0
155	2018-12-10	01:40	6.064	0
156	2018-12-10	01:50	5.962	0
157	2018-12-10	02:00	6.064	0
158	2018-12-10	02:10	6.064	0
159	2018-12-10	02:20	6.064	0
160	2018-12-10	02:30	6.064	0
161	2018-12-10	02:40	6.064	0
162	2018-12-10	02:50	6.064	0
163	2018-12-10	03:00	6.166	0
164	2018-12-10	03:10	6.166	0
165	2018-12-10	03:20	6.064	0
166	2018-12-10	03:30	6.064	0
167	2018-12-10	03:40	6.064	0
168	2018-12-10	03:50	6.064	0
169	2018-12-10	04:00	6.166	0
170	2018-12-10	04:10	6.166	0
171	2018-12-10	04:20	6.268	0
172	2018-12-10	04:30	6.268	0
173	2018-12-10	04:40	6.166	0
