#HOBO_ID 10801132
#Location_Lat_Lon 48.012 7.853
#Alt_above_ground 4.5
#Exposition S
#Influence_class 2
id	date	time	ta	lux
684	2018-12-13	17:50	2.303	0
685	2018-12-13	18:00	2.303	0
686	2018-12-13	18:10	2.41	0
687	2018-12-13	18:20	2.303	0
688	2018-12-13	18:30	2.303	0
689	2018-12-13	18:40	2.195	0
690	2018-12-13	18:50	2.195	0
691	2018-12-13	19:00	2.195	0
692	2018-12-13	19:10	2.195	0
693	2018-12-13	19:20	2.195	0
694	2018-12-13	19:30	2.088	0
695	2018-12-13	19:40	2.088	0
696	2018-12-13	19:50	1.872	0
697	2018-12-13	20:00	1.764	0
698	2018-12-13	20:10	1.656	0
699	2018-12-13	20:20	1.656	0
700	2018-12-13	20:30	1.764	0
701	2018-12-13	20:40	1.872	0
702	2018-12-13	20:50	1.872	0
703	2018-12-13	21:00	1.872	0
704	2018-12-13	21:10	1.764	0
705	2018-12-13	21:20	1.656	0
706	2018-12-13	21:30	1.656	0
707	2018-12-13	21:40	1.656	0
708	2018-12-13	21:50	1.656	0
709	2018-12-13	22:00	1.656	0
710	2018-12-13	22:10	1.548	0
711	2018-12-13	22:20	1.548	0
712	2018-12-13	22:30	1.439	0
713	2018-12-13	22:40	1.33	0
714	2018-12-13	22:50	1.221	0
715	2018-12-13	23:00	1.003	0
716	2018-12-13	23:10	1.003	0
717	2018-12-13	23:20	1.003	0
718	2018-12-13	23:30	0.893	0
719	2018-12-13	23:40	0.784	0
720	2018-12-13	23:50	0.674	0
721	2018-12-14	00:00	0.563	0
722	2018-12-14	00:10	0.563	0
723	2018-12-14	00:20	0.563	0
724	2018-12-14	00:30	0.563	0
725	2018-12-14	00:40	0.563	0
726	2018-12-14	00:50	0.453	0
727	2018-12-14	01:00	0.453	0
728	2018-12-14	01:10	0.563	0
729	2018-12-14	01:20	0.563	0
730	2018-12-14	01:30	0.563	0
731	2018-12-14	01:40	0.563	0
732	2018-12-14	01:50	0.453	0
733	2018-12-14	02:00	0.343	0
734	2018-12-14	02:10	0.343	0
735	2018-12-14	02:20	0.343	0
736	2018-12-14	02:30	0.343	0
737	2018-12-14	02:40	0.453	0
738	2018-12-14	02:50	0.453	0
739	2018-12-14	03:00	0.453	0
740	2018-12-14	03:10	0.343	0
741	2018-12-14	03:20	0.453	0
742	2018-12-14	03:30	0.453	0
743	2018-12-14	03:40	0.343	0
744	2018-12-14	03:50	0.232	0
745	2018-12-14	04:00	0.121	0
746	2018-12-14	04:10	-0.102	0
747	2018-12-14	04:20	-0.325	0
748	2018-12-14	04:30	-0.437	0
749	2018-12-14	04:40	-0.437	0
750	2018-12-14	04:50	-0.437	0
751	2018-12-14	05:00	-0.437	0
752	2018-12-14	05:10	-0.325	0
753	2018-12-14	05:20	-0.213	0
754	2018-12-14	05:30	-0.213	0
755	2018-12-14	05:40	-0.213	0
756	2018-12-14	05:50	-0.213	0
757	2018-12-14	06:00	-0.102	0
758	2018-12-14	06:10	-0.102	0
759	2018-12-14	06:20	0.01	0
760	2018-12-14	06:30	0.01	0
761	2018-12-14	06:40	-0.102	0
762	2018-12-14	06:50	-0.102	0
763	2018-12-14	07:00	-0.102	0
764	2018-12-14	07:10	-0.213	0
765	2018-12-14	07:20	-0.662	0
766	2018-12-14	07:30	-1.001	0
767	2018-12-14	07:40	-1.456	0
768	2018-12-14	07:50	-1.456	0
769	2018-12-14	08:00	-1.57	32.3
770	2018-12-14	08:10	-1.57	75.3
771	2018-12-14	08:20	-1.684	118.4
772	2018-12-14	08:30	-1.684	172.2
773	2018-12-14	08:40	-1.57	247.6
774	2018-12-14	08:50	-1.456	312.2
775	2018-12-14	09:00	-1.57	398.3
776	2018-12-14	09:10	-1.456	441.3
777	2018-12-14	09:20	-1.341	549
778	2018-12-14	09:30	-1.228	775
779	2018-12-14	09:40	-1.001	1001
780	2018-12-14	09:50	-0.774	1302.4
781	2018-12-14	10:00	-0.437	1636.1
782	2018-12-14	10:10	0.232	2066.7
783	2018-12-14	10:20	0.232	1463.9
784	2018-12-14	10:30	0.121	1227.1
785	2018-12-14	10:40	0.674	1270.1
786	2018-12-14	10:50	0.343	1367
787	2018-12-14	11:00	0.343	2066.7
788	2018-12-14	11:10	0.453	1205.6
789	2018-12-14	11:20	0.784	2583.4
790	2018-12-14	11:30	0.893	2497.2
791	2018-12-14	11:40	1.003	2927.8
792	2018-12-14	11:50	1.33	3100
793	2018-12-14	12:00	1.548	2927.8
794	2018-12-14	12:10	1.872	3100
795	2018-12-14	12:20	2.195	3272.2
796	2018-12-14	12:30	2.41	3616.7
797	2018-12-14	12:40	2.837	4133.4
798	2018-12-14	12:50	2.943	3616.7
799	2018-12-14	13:00	2.837	3616.7
800	2018-12-14	13:10	2.73	3788.9
801	2018-12-14	13:20	2.943	3961.1
802	2018-12-14	13:30	3.049	4133.4
803	2018-12-14	13:40	3.261	4133.4
804	2018-12-14	13:50	3.472	4477.8
805	2018-12-14	14:00	3.683	5511.1
806	2018-12-14	14:10	4.311	6200
807	2018-12-14	14:20	4.415	6544.5
808	2018-12-14	14:30	4.727	6200
809	2018-12-14	14:40	4.623	6200
810	2018-12-14	14:50	5.45	19289
811	2018-12-14	15:00	4.623	3788.9
812	2018-12-14	15:10	3.578	1324
813	2018-12-14	15:20	2.943	947.2
814	2018-12-14	15:30	2.73	624.3
815	2018-12-14	15:40	2.517	473.6
816	2018-12-14	15:50	2.41	409
817	2018-12-14	16:00	2.303	269.1
818	2018-12-14	16:10	2.195	139.9
819	2018-12-14	16:20	1.98	43.1
820	2018-12-14	16:30	1.98	32.3
821	2018-12-14	16:40	1.98	10.8
822	2018-12-14	16:50	2.195	0
823	2018-12-14	17:00	1.98	0
824	2018-12-14	17:10	1.872	0
825	2018-12-14	17:20	1.764	0
826	2018-12-14	17:30	1.764	0
827	2018-12-14	17:40	1.764	0
828	2018-12-14	17:50	1.764	0
829	2018-12-14	18:00	1.764	0
830	2018-12-14	18:10	1.656	0
831	2018-12-14	18:20	1.656	0
832	2018-12-14	18:30	1.656	0
833	2018-12-14	18:40	1.548	0
834	2018-12-14	18:50	1.656	0
835	2018-12-14	19:00	1.656	0
836	2018-12-14	19:10	1.548	0
837	2018-12-14	19:20	1.548	0
838	2018-12-14	19:30	1.439	0
839	2018-12-14	19:40	1.439	0
840	2018-12-14	19:50	1.439	0
841	2018-12-14	20:00	1.439	0
842	2018-12-14	20:10	1.33	0
843	2018-12-14	20:20	1.33	0
844	2018-12-14	20:30	1.33	0
845	2018-12-14	20:40	1.33	0
846	2018-12-14	20:50	1.33	0
847	2018-12-14	21:00	1.439	0
848	2018-12-14	21:10	1.33	0
849	2018-12-14	21:20	1.33	0
850	2018-12-14	21:30	1.221	0
851	2018-12-14	21:40	1.112	0
852	2018-12-14	21:50	1.003	0
853	2018-12-14	22:00	1.003	0
854	2018-12-14	22:10	1.003	0
855	2018-12-14	22:20	1.003	0
856	2018-12-14	22:30	1.003	0
857	2018-12-14	22:40	1.112	0
858	2018-12-14	22:50	1.112	0
859	2018-12-14	23:00	1.221	0
860	2018-12-14	23:10	1.112	0
861	2018-12-14	23:20	1.112	0
862	2018-12-14	23:30	1.221	0
863	2018-12-14	23:40	1.33	0
864	2018-12-14	23:50	1.33	0
865	2018-12-15	00:00	1.221	0
866	2018-12-15	00:10	1.112	0
867	2018-12-15	00:20	1.003	0
868	2018-12-15	00:30	1.112	0
869	2018-12-15	00:40	1.003	0
870	2018-12-15	00:50	0.893	0
871	2018-12-15	01:00	1.003	0
872	2018-12-15	01:10	1.112	0
873	2018-12-15	01:20	1.112	0
874	2018-12-15	01:30	1.112	0
875	2018-12-15	01:40	1.003	0
876	2018-12-15	01:50	1.003	0
877	2018-12-15	02:00	1.003	0
878	2018-12-15	02:10	1.003	0
879	2018-12-15	02:20	1.003	0
880	2018-12-15	02:30	1.003	0
881	2018-12-15	02:40	1.003	0
882	2018-12-15	02:50	1.003	0
883	2018-12-15	03:00	0.893	0
884	2018-12-15	03:10	1.003	0
885	2018-12-15	03:20	0.893	0
886	2018-12-15	03:30	0.893	0
887	2018-12-15	03:40	1.112	0
888	2018-12-15	03:50	1.003	0
889	2018-12-15	04:00	1.003	0
890	2018-12-15	04:10	1.003	0
891	2018-12-15	04:20	0.893	0
892	2018-12-15	04:30	1.003	0
893	2018-12-15	04:40	0.893	0
894	2018-12-15	04:50	0.893	0
895	2018-12-15	05:00	0.893	0
896	2018-12-15	05:10	0.893	0
897	2018-12-15	05:20	0.784	0
898	2018-12-15	05:30	0.674	0
899	2018-12-15	05:40	0.674	0
900	2018-12-15	05:50	0.784	0
901	2018-12-15	06:00	0.784	0
902	2018-12-15	06:10	0.674	0
903	2018-12-15	06:20	0.784	0
904	2018-12-15	06:30	0.893	0
905	2018-12-15	06:40	0.893	0
906	2018-12-15	06:50	1.003	0
907	2018-12-15	07:00	1.003	0
908	2018-12-15	07:10	1.003	0
909	2018-12-15	07:20	1.003	0
910	2018-12-15	07:30	1.003	0
911	2018-12-15	07:40	0.893	0
912	2018-12-15	07:50	0.893	0
913	2018-12-15	08:00	0.784	0
914	2018-12-15	08:10	0.784	32.3
915	2018-12-15	08:20	0.674	75.3
916	2018-12-15	08:30	0.784	215.3
917	2018-12-15	08:40	0.893	635.1
918	2018-12-15	08:50	0.674	742.7
919	2018-12-15	09:00	0.674	882.6
920	2018-12-15	09:10	0.674	1065.6
921	2018-12-15	09:20	0.674	1076.4
922	2018-12-15	09:30	0.674	1162.5
923	2018-12-15	09:40	0.784	1237.9
924	2018-12-15	09:50	1.112	1550
925	2018-12-15	10:00	1.221	1636.1
926	2018-12-15	10:10	1.439	1722.2
927	2018-12-15	10:20	1.439	1722.2
928	2018-12-15	10:30	1.656	2152.8
929	2018-12-15	10:40	1.872	2325
930	2018-12-15	10:50	2.088	2497.2
931	2018-12-15	11:00	2.088	2927.8
932	2018-12-15	11:10	2.195	2755.6
933	2018-12-15	11:20	1.764	2755.6
934	2018-12-15	11:30	1.98	3100
935	2018-12-15	11:40	2.088	3272.2
936	2018-12-15	11:50	2.195	3444.5
937	2018-12-15	12:00	2.195	3444.5
938	2018-12-15	12:10	2.303	3444.5
939	2018-12-15	12:20	2.195	3272.2
940	2018-12-15	12:30	2.41	3272.2
941	2018-12-15	12:40	2.303	3444.5
942	2018-12-15	12:50	2.41	3616.7
943	2018-12-15	13:00	2.624	4305.6
944	2018-12-15	13:10	3.049	4650
945	2018-12-15	13:20	2.73	3961.1
946	2018-12-15	13:30	2.943	4133.4
947	2018-12-15	13:40	3.049	4650
948	2018-12-15	13:50	3.155	5166.7
949	2018-12-15	14:00	3.155	4822.3
950	2018-12-15	14:10	2.943	4477.8
951	2018-12-15	14:20	3.155	4994.5
952	2018-12-15	14:30	3.472	4994.5
953	2018-12-15	14:40	3.367	5166.7
954	2018-12-15	14:50	6.471	37200.2
955	2018-12-15	15:00	8.581	38578
956	2018-12-15	15:10	9.472	37200.2
957	2018-12-15	15:20	9.669	27555.7
958	2018-12-15	15:30	6.268	7577.8
959	2018-12-15	15:40	5.244	6200
960	2018-12-15	15:50	3.261	2755.6
961	2018-12-15	16:00	1.98	1022.6
962	2018-12-15	16:10	1.33	753.5
963	2018-12-15	16:20	1.003	409
964	2018-12-15	16:30	0.784	204.5
965	2018-12-15	16:40	0.674	96.9
966	2018-12-15	16:50	0.453	21.5
967	2018-12-15	17:00	0.343	0
968	2018-12-15	17:10	0.232	0
969	2018-12-15	17:20	0.121	0
970	2018-12-15	17:30	0.01	0
971	2018-12-15	17:40	-0.102	0
972	2018-12-15	17:50	-0.325	0
973	2018-12-15	18:00	-0.437	0
974	2018-12-15	18:10	-0.437	0
975	2018-12-15	18:20	-0.437	0
976	2018-12-15	18:30	-0.549	0
977	2018-12-15	18:40	-0.662	0
978	2018-12-15	18:50	-0.662	0
979	2018-12-15	19:00	-0.662	0
980	2018-12-15	19:10	-0.774	0
981	2018-12-15	19:20	-0.774	0
982	2018-12-15	19:30	-0.774	0
983	2018-12-15	19:40	-0.887	0
984	2018-12-15	19:50	-0.887	0
985	2018-12-15	20:00	-1.001	0
986	2018-12-15	20:10	-1.114	0
987	2018-12-15	20:20	-1.114	0
988	2018-12-15	20:30	-1.228	0
989	2018-12-15	20:40	-1.114	0
990	2018-12-15	20:50	-1.114	0
991	2018-12-15	21:00	-1.001	0
992	2018-12-15	21:10	-1.114	0
993	2018-12-15	21:20	-1.001	0
994	2018-12-15	21:30	-0.887	0
995	2018-12-15	21:40	-0.887	0
996	2018-12-15	21:50	-0.662	0
997	2018-12-15	22:00	-0.437	0
998	2018-12-15	22:10	-0.549	0
999	2018-12-15	22:20	-0.437	0
1000	2018-12-15	22:30	-0.325	0
1001	2018-12-15	22:40	-0.213	0
1002	2018-12-15	22:50	-0.325	0
1003	2018-12-15	23:00	-0.437	0
1004	2018-12-15	23:10	-0.437	0
1005	2018-12-15	23:20	-0.437	0
1006	2018-12-15	23:30	-0.213	0
1007	2018-12-15	23:40	-0.213	0
1008	2018-12-15	23:50	-0.213	0
1009	2018-12-16	00:00	-0.213	0
1010	2018-12-16	00:10	-0.102	0
1011	2018-12-16	00:20	0.01	0
1012	2018-12-16	00:30	0.01	0
1013	2018-12-16	00:40	0.121	0
1014	2018-12-16	00:50	0.121	0
1015	2018-12-16	01:00	0.121	0
1016	2018-12-16	01:10	0.232	0
1017	2018-12-16	01:20	0.453	0
1018	2018-12-16	01:30	0.453	0
1019	2018-12-16	01:40	0.453	0
1020	2018-12-16	01:50	0.343	0
1021	2018-12-16	02:00	0.121	0
1022	2018-12-16	02:10	0.01	0
1023	2018-12-16	02:20	-0.325	0
1024	2018-12-16	02:30	-0.325	0
1025	2018-12-16	02:40	-0.325	0
1026	2018-12-16	02:50	-0.437	0
1027	2018-12-16	03:00	-0.325	0
1028	2018-12-16	03:10	-0.325	0
1029	2018-12-16	03:20	-0.437	0
1030	2018-12-16	03:30	-0.325	0
1031	2018-12-16	03:40	-0.325	0
1032	2018-12-16	03:50	0.01	0
1033	2018-12-16	04:00	0.121	0
1034	2018-12-16	04:10	0.121	0
1035	2018-12-16	04:20	0.232	0
1036	2018-12-16	04:30	0.232	0
1037	2018-12-16	04:40	0.232	0
1038	2018-12-16	04:50	0.232	0
1039	2018-12-16	05:00	0.232	0
1040	2018-12-16	05:10	0.343	0
1041	2018-12-16	05:20	0.232	0
1042	2018-12-16	05:30	0.232	0
1043	2018-12-16	05:40	0.232	0
1044	2018-12-16	05:50	0.232	0
1045	2018-12-16	06:00	0.121	0
1046	2018-12-16	06:10	0.121	0
1047	2018-12-16	06:20	0.232	0
1048	2018-12-16	06:30	0.232	0
1049	2018-12-16	06:40	0.232	0
1050	2018-12-16	06:50	0.453	0
1051	2018-12-16	07:00	0.453	0
1052	2018-12-16	07:10	0.453	0
1053	2018-12-16	07:20	0.563	0
1054	2018-12-16	07:30	0.563	0
1055	2018-12-16	07:40	0.674	0
1056	2018-12-16	07:50	0.784	0
1057	2018-12-16	08:00	0.893	0
1058	2018-12-16	08:10	1.221	0
1059	2018-12-16	08:20	1.548	0
1060	2018-12-16	08:30	1.872	43.1
1061	2018-12-16	08:40	2.303	258.3
1062	2018-12-16	08:50	2.517	139.9
1063	2018-12-16	09:00	2.837	301.4
1064	2018-12-16	09:10	3.367	355.2
1065	2018-12-16	09:20	3.788	645.8
1066	2018-12-16	09:30	3.998	559.7
1067	2018-12-16	09:40	4.102	613.5
1068	2018-12-16	09:50	4.207	1377.8
1069	2018-12-16	10:00	4.623	2066.7
1070	2018-12-16	10:10	4.831	1076.4
1071	2018-12-16	10:20	4.934	731.9
1072	2018-12-16	10:30	5.141	904.2
1073	2018-12-16	10:40	5.244	1377.8
1074	2018-12-16	10:50	5.141	1313.2
1075	2018-12-16	11:00	5.347	2152.8
1076	2018-12-16	11:10	5.757	2583.4
1077	2018-12-16	11:20	6.064	2755.6
1078	2018-12-16	11:30	5.962	1894.5
1079	2018-12-16	11:40	6.471	3788.9
1080	2018-12-16	11:50	6.877	3272.2
1081	2018-12-16	12:00	7.179	3444.5
1082	2018-12-16	12:10	7.28	3444.5
1083	2018-12-16	12:20	7.28	2497.2
1084	2018-12-16	12:30	7.381	3272.2
1085	2018-12-16	12:40	7.481	1636.1
1086	2018-12-16	12:50	7.582	2583.4
1087	2018-12-16	13:00	7.782	2583.4
1088	2018-12-16	13:10	7.882	2755.6
1089	2018-12-16	13:20	7.983	3444.5
1090	2018-12-16	13:30	8.082	2927.8
1091	2018-12-16	13:40	8.282	2927.8
1092	2018-12-16	13:50	8.481	3100
1093	2018-12-16	14:00	8.481	3272.2
1094	2018-12-16	14:10	8.68	3444.5
1095	2018-12-16	14:20	8.779	3444.5
1096	2018-12-16	14:30	8.879	3788.9
1097	2018-12-16	14:40	8.879	4305.6
1098	2018-12-16	14:50	12.594	52355.9
1099	2018-12-16	15:00	15.569	41333.6
1100	2018-12-16	15:10	17.95	55111.5
1101	2018-12-16	15:20	18.045	22044.6
1102	2018-12-16	15:30	12.883	11711.2
1103	2018-12-16	15:40	12.69	14466.8
1104	2018-12-16	15:50	8.779	1205.6
1105	2018-12-16	16:00	7.481	602.8
1106	2018-12-16	16:10	6.775	387.5
1107	2018-12-16	16:20	6.166	333.7
1108	2018-12-16	16:30	5.757	172.2
1109	2018-12-16	16:40	5.347	86.1
1110	2018-12-16	16:50	5.037	32.3
1111	2018-12-16	17:00	4.727	0
1112	2018-12-16	17:10	4.519	0
1113	2018-12-16	17:20	4.415	0
1114	2018-12-16	17:30	4.207	0
1115	2018-12-16	17:40	3.998	0
1116	2018-12-16	17:50	4.102	0
1117	2018-12-16	18:00	3.893	0
1118	2018-12-16	18:10	3.788	0
1119	2018-12-16	18:20	3.788	0
1120	2018-12-16	18:30	3.683	0
1121	2018-12-16	18:40	3.578	0
1122	2018-12-16	18:50	3.261	0
1123	2018-12-16	19:00	3.155	0
1124	2018-12-16	19:10	3.049	0
1125	2018-12-16	19:20	3.155	0
1126	2018-12-16	19:30	3.049	0
1127	2018-12-16	19:40	2.943	0
1128	2018-12-16	19:50	2.73	0
1129	2018-12-16	20:00	3.049	0
1130	2018-12-16	20:10	3.155	0
1131	2018-12-16	20:20	3.049	0
1132	2018-12-16	20:30	2.943	0
1133	2018-12-16	20:40	3.049	0
1134	2018-12-16	20:50	2.837	0
1135	2018-12-16	21:00	2.73	0
1136	2018-12-16	21:10	2.624	0
1137	2018-12-16	21:20	2.517	0
1138	2018-12-16	21:30	2.41	0
1139	2018-12-16	21:40	2.41	0
1140	2018-12-16	21:50	2.303	0
1141	2018-12-16	22:00	2.303	0
1142	2018-12-16	22:10	2.195	0
1143	2018-12-16	22:20	2.195	0
1144	2018-12-16	22:30	2.088	0
1145	2018-12-16	22:40	2.088	0
1146	2018-12-16	22:50	2.088	0
1147	2018-12-16	23:00	1.98	0
1148	2018-12-16	23:10	1.98	0
1149	2018-12-16	23:20	1.764	0
1150	2018-12-16	23:30	1.656	0
1151	2018-12-16	23:40	1.548	0
1152	2018-12-16	23:50	1.548	0
1153	2018-12-17	00:00	1.548	0
1154	2018-12-17	00:10	1.439	0
1155	2018-12-17	00:20	1.33	0
1156	2018-12-17	00:30	1.439	0
1157	2018-12-17	00:40	1.33	0
1158	2018-12-17	00:50	1.221	0
1159	2018-12-17	01:00	1.221	0
1160	2018-12-17	01:10	1.33	0
1161	2018-12-17	01:20	1.764	0
1162	2018-12-17	01:30	1.98	0
1163	2018-12-17	01:40	1.98	0
1164	2018-12-17	01:50	2.088	0
1165	2018-12-17	02:00	2.195	0
1166	2018-12-17	02:10	2.41	0
1167	2018-12-17	02:20	2.41	0
1168	2018-12-17	02:30	2.517	0
1169	2018-12-17	02:40	2.517	0
1170	2018-12-17	02:50	2.624	0
1171	2018-12-17	03:00	2.624	0
1172	2018-12-17	03:10	2.624	0
1173	2018-12-17	03:20	2.73	0
1174	2018-12-17	03:30	2.73	0
1175	2018-12-17	03:40	2.73	0
1176	2018-12-17	03:50	2.837	0
1177	2018-12-17	04:00	2.837	0
1178	2018-12-17	04:10	2.837	0
1179	2018-12-17	04:20	2.73	0
1180	2018-12-17	04:30	2.73	0
1181	2018-12-17	04:40	2.73	0
1182	2018-12-17	04:50	2.837	0
1183	2018-12-17	05:00	2.837	0
1184	2018-12-17	05:10	2.943	0
1185	2018-12-17	05:20	3.049	0
1186	2018-12-17	05:30	2.943	0
1187	2018-12-17	05:40	2.943	0
1188	2018-12-17	05:50	2.837	0
1189	2018-12-17	06:00	2.837	0
1190	2018-12-17	06:10	2.943	0
1191	2018-12-17	06:20	3.049	0
1192	2018-12-17	06:30	3.049	0
1193	2018-12-17	06:40	3.049	0
1194	2018-12-17	06:50	3.155	0
1195	2018-12-17	07:00	3.155	0
1196	2018-12-17	07:10	3.155	0
1197	2018-12-17	07:20	3.049	0
1198	2018-12-17	07:30	2.943	0
1199	2018-12-17	07:40	2.73	0
1200	2018-12-17	07:50	2.517	0
1201	2018-12-17	08:00	2.303	0
1202	2018-12-17	08:10	2.303	32.3
1203	2018-12-17	08:20	2.41	118.4
1204	2018-12-17	08:30	2.517	215.3
1205	2018-12-17	08:40	2.837	269.1
1206	2018-12-17	08:50	2.943	473.6
1207	2018-12-17	09:00	3.155	914.9
1208	2018-12-17	09:10	3.367	947.2
1209	2018-12-17	09:20	3.683	1141
1210	2018-12-17	09:30	4.415	2066.7
1211	2018-12-17	09:40	5.244	2238.9
1212	2018-12-17	09:50	5.757	1894.5
1213	2018-12-17	10:00	6.064	1463.9
1214	2018-12-17	10:10	6.37	1980.6
1215	2018-12-17	10:20	6.573	2066.7
1216	2018-12-17	10:30	6.268	1550
1217	2018-12-17	10:40	6.471	1636.1
1218	2018-12-17	10:50	6.674	828.8
1219	2018-12-17	11:00	6.674	624.3
1220	2018-12-17	11:10	6.775	1033.3
1221	2018-12-17	11:20	6.775	645.8
1222	2018-12-17	11:30	6.775	990.3
1223	2018-12-17	11:40	6.877	1550
1224	2018-12-17	11:50	6.877	1894.5
1225	2018-12-17	12:00	6.978	1550
1226	2018-12-17	12:10	6.978	2152.8
1227	2018-12-17	12:20	7.381	3272.2
1228	2018-12-17	12:30	7.481	2583.4
1229	2018-12-17	12:40	7.582	2755.6
1230	2018-12-17	12:50	8.481	7233.4
1231	2018-12-17	13:00	9.077	3788.9
1232	2018-12-17	13:10	8.182	2669.5
1233	2018-12-17	13:20	8.481	3616.7
1234	2018-12-17	13:30	8.481	2927.8
1235	2018-12-17	13:40	8.182	1980.6
1236	2018-12-17	13:50	7.983	2325
1237	2018-12-17	14:00	7.983	2497.2
1238	2018-12-17	14:10	7.882	1313.2
1239	2018-12-17	14:20	7.682	1377.8
1240	2018-12-17	14:30	7.582	1216.3
1241	2018-12-17	14:40	7.983	3272.2
1242	2018-12-17	14:50	8.382	5511.1
1243	2018-12-17	15:00	8.68	3961.1
1244	2018-12-17	15:10	8.581	3444.5
1245	2018-12-17	15:20	8.382	2238.9
1246	2018-12-17	15:30	7.983	1162.5
1247	2018-12-17	15:40	7.682	355.2
1248	2018-12-17	15:50	7.682	710.4
1249	2018-12-17	16:00	7.582	473.6
1250	2018-12-17	16:10	7.28	549
1251	2018-12-17	16:20	7.28	150.7
1252	2018-12-17	16:30	7.179	86.1
1253	2018-12-17	16:40	7.179	43.1
1254	2018-12-17	16:50	7.079	21.5
1255	2018-12-17	17:00	7.079	0
1256	2018-12-17	17:10	7.179	0
1257	2018-12-17	17:20	7.179	0
1258	2018-12-17	17:30	7.179	0
1259	2018-12-17	17:40	7.179	0
1260	2018-12-17	17:50	7.28	0
1261	2018-12-17	18:00	7.381	0
1262	2018-12-17	18:10	7.28	0
1263	2018-12-17	18:20	7.179	0
1264	2018-12-17	18:30	7.179	0
1265	2018-12-17	18:40	7.28	0
1266	2018-12-17	18:50	7.179	0
1267	2018-12-17	19:00	7.28	0
1268	2018-12-17	19:10	7.28	0
1269	2018-12-17	19:20	7.28	0
1270	2018-12-17	19:30	7.28	0
1271	2018-12-17	19:40	7.28	0
1272	2018-12-17	19:50	7.28	0
1273	2018-12-17	20:00	7.28	0
1274	2018-12-17	20:10	7.179	0
1275	2018-12-17	20:20	7.079	0
1276	2018-12-17	20:30	7.079	0
1277	2018-12-17	20:40	7.079	0
1278	2018-12-17	20:50	7.079	0
1279	2018-12-17	21:00	7.179	0
1280	2018-12-17	21:10	7.28	0
1281	2018-12-17	21:20	7.28	0
1282	2018-12-17	21:30	7.179	0
1283	2018-12-17	21:40	7.179	0
1284	2018-12-17	21:50	7.079	0
1285	2018-12-17	22:00	7.079	0
1286	2018-12-17	22:10	6.877	0
1287	2018-12-17	22:20	6.877	0
1288	2018-12-17	22:30	6.877	0
1289	2018-12-17	22:40	6.877	0
1290	2018-12-17	22:50	6.775	0
1291	2018-12-17	23:00	6.674	0
1292	2018-12-17	23:10	6.471	0
1293	2018-12-17	23:20	6.37	0
1294	2018-12-17	23:30	6.268	0
1295	2018-12-17	23:40	6.064	0
1296	2018-12-17	23:50	6.268	0
1297	2018-12-18	00:00	6.166	0
1298	2018-12-18	00:10	6.166	0
1299	2018-12-18	00:20	5.86	0
1300	2018-12-18	00:30	5.552	0
1301	2018-12-18	00:40	5.347	0
1302	2018-12-18	00:50	5.244	0
1303	2018-12-18	01:00	5.141	0
1304	2018-12-18	01:10	4.831	0
1305	2018-12-18	01:20	4.623	0
1306	2018-12-18	01:30	4.415	0
1307	2018-12-18	01:40	4.415	0
1308	2018-12-18	01:50	4.519	0
1309	2018-12-18	02:00	4.311	0
1310	2018-12-18	02:10	4.207	0
1311	2018-12-18	02:20	4.311	0
1312	2018-12-18	02:30	4.207	0
1313	2018-12-18	02:40	4.207	0
1314	2018-12-18	02:50	4.311	0
1315	2018-12-18	03:00	4.207	0
1316	2018-12-18	03:10	4.102	0
1317	2018-12-18	03:20	4.102	0
1318	2018-12-18	03:30	4.102	0
1319	2018-12-18	03:40	4.207	0
1320	2018-12-18	03:50	4.102	0
1321	2018-12-18	04:00	4.102	0
1322	2018-12-18	04:10	3.998	0
1323	2018-12-18	04:20	3.998	0
1324	2018-12-18	04:30	3.998	0
1325	2018-12-18	04:40	3.998	0
1326	2018-12-18	04:50	3.998	0
1327	2018-12-18	05:00	3.893	0
1328	2018-12-18	05:10	3.998	0
1329	2018-12-18	05:20	3.998	0
1330	2018-12-18	05:30	3.893	0
1331	2018-12-18	05:40	3.893	0
1332	2018-12-18	05:50	3.788	0
1333	2018-12-18	06:00	3.367	0
1334	2018-12-18	06:10	3.578	0
1335	2018-12-18	06:20	3.578	0
1336	2018-12-18	06:30	3.578	0
1337	2018-12-18	06:40	2.73	0
1338	2018-12-18	06:50	2.195	0
1339	2018-12-18	07:00	1.98	0
1340	2018-12-18	07:10	1.764	0
1341	2018-12-18	07:20	1.656	0
1342	2018-12-18	07:30	1.656	0
1343	2018-12-18	07:40	1.656	0
1344	2018-12-18	07:50	1.656	0
1345	2018-12-18	08:00	1.98	21.5
1346	2018-12-18	08:10	2.195	64.6
1347	2018-12-18	08:20	1.764	129.2
1348	2018-12-18	08:30	1.656	183
1349	2018-12-18	08:40	1.548	226
1350	2018-12-18	08:50	1.548	269.1
1351	2018-12-18	09:00	1.548	398.3
1352	2018-12-18	09:10	1.872	613.5
1353	2018-12-18	09:20	1.98	753.5
1354	2018-12-18	09:30	2.195	914.9
1355	2018-12-18	09:40	2.303	1076.4
1356	2018-12-18	09:50	2.517	1302.4
1357	2018-12-18	10:00	2.624	1463.9
1358	2018-12-18	10:10	3.155	3961.1
1359	2018-12-18	10:20	3.155	1980.6
1360	2018-12-18	10:30	3.155	2152.8
1361	2018-12-18	10:40	3.261	1808.3
1362	2018-12-18	10:50	3.155	1722.2
1363	2018-12-18	11:00	3.367	2066.7
