dttm,th,origin
2024-10-31 00,8.942,R
2024-10-31 01,8.949,R
2024-10-31 02,8.938,R
2024-10-31 03,8.766,R
2024-10-31 04,8.829,R
2024-10-31 05,8.480,R
2024-10-31 06,8.457,R
2024-10-31 07,8.946,R
2024-10-31 08,8.861,H
2024-10-31 09,8.491,R
2024-10-31 10,9.152,H
2024-10-31 11,9.459,H
2024-10-31 12,8.871,R
2024-10-31 13,8.943,R
2024-10-31 14,8.968,R
2024-10-31 15,9.040,R
2024-10-31 16,9.201,H
2024-10-31 17,8.877,R
2024-10-31 18,8.883,R
2024-10-31 19,8.816,R
2024-10-31 20,8.833,R
2024-10-31 21,8.741,R
2024-10-31 22,8.748,R
2024-10-31 23,8.813,R
2024-11-01 00,8.521,H
2024-11-01 01,8.114,H
2024-11-01 02,7.844,R
2024-11-01 03,7.735,R
2024-11-01 04,7.532,R
2024-11-01 05,7.534,R
2024-11-01 06,7.707,R
2024-11-01 07,7.558,H
2024-11-01 08,7.391,R
2024-11-01 09,8.245,H
2024-11-01 10,8.585,H
2024-11-01 11,9.233,H
2024-11-01 12,10.550,H
2024-11-01 13,10.757,H
2024-11-01 14,11.092,H
2024-11-01 15,11.203,H
2024-11-01 16,10.821,H
2024-11-01 17,9.925,H
2024-11-01 18,9.840,R
2024-11-01 19,9.427,H
2024-11-01 20,8.293,H
2024-11-01 21,7.999,H
2024-11-01 22,7.706,H
2024-11-01 23,7.787,H
2024-11-02 00,7.633,R
2024-11-02 01,7.251,R
2024-11-02 02,7.114,H
2024-11-02 03,6.569,H
2024-11-02 04,6.420,H
2024-11-02 05,6.286,R
2024-11-02 06,6.400,R
2024-11-02 07,6.619,H
2024-11-02 08,6.461,R
2024-11-02 09,6.817,H
2024-11-02 10,7.328,H
2024-11-02 11,8.065,H
2024-11-02 12,8.293,H
2024-11-02 13,8.439,H
2024-11-02 14,8.020,R
2024-11-02 15,7.862,R
2024-11-02 16,7.967,H
2024-11-02 17,7.673,H
2024-11-02 18,7.493,R
2024-11-02 19,7.369,R
2024-11-02 20,7.407,R
2024-11-02 21,7.455,R
2024-11-02 22,7.229,H
2024-11-02 23,7.101,R
2024-11-03 00,6.904,R
2024-11-03 01,6.809,R
2024-11-03 02,6.469,H
2024-11-03 03,5.887,H
2024-11-03 04,6.154,H
2024-11-03 05,5.887,H
2024-11-03 06,5.890,R
2024-11-03 07,5.753,H
2024-11-03 08,6.469,H
2024-11-03 09,7.541,H
2024-11-03 10,8.828,H
2024-11-03 11,9.813,H
2024-11-03 12,10.310,H
2024-11-03 13,10.853,H
2024-11-03 14,10.869,H
2024-11-03 15,10.278,H
2024-11-03 16,9.411,H
2024-11-03 17,8.244,H
2024-11-03 18,7.509,H
2024-11-03 19,7.692,R
2024-11-03 20,7.246,H
2024-11-03 21,7.278,R
2024-11-03 22,6.917,H
2024-11-03 23,7.072,R
2024-11-04 00,6.858,R
2024-11-04 01,6.237,H
2024-11-04 02,6.163,R
2024-11-04 03,5.737,H
2024-11-04 04,5.536,H
2024-11-04 05,5.250,H
2024-11-04 06,5.233,H
2024-11-04 07,5.351,H
2024-11-04 08,5.569,H
2024-11-04 09,5.569,H
2024-11-04 10,6.335,H
2024-11-04 11,7.310,H
2024-11-04 12,6.652,H
2024-11-04 13,5.779,R
2024-11-04 14,7.032,H
2024-11-04 15,6.669,H
2024-11-04 16,6.237,H
2024-11-04 17,5.840,R
2024-11-04 18,5.759,R
2024-11-04 19,5.759,R
2024-11-04 20,5.831,R
2024-11-04 21,5.886,R
2024-11-04 22,5.767,R
2024-11-04 23,5.452,H
2024-11-05 00,5.132,H
2024-11-05 01,4.913,H
2024-11-05 02,4.641,H
2024-11-05 03,4.318,H
2024-11-05 04,3.702,H
2024-11-05 05,3.236,H
2024-11-05 06,4.231,H
2024-11-05 07,4.675,H
2024-11-05 08,5.014,H
2024-11-05 09,5.585,H
2024-11-05 10,6.784,H
2024-11-05 11,8.179,H
2024-11-05 12,9.664,H
2024-11-05 13,10.932,H
2024-11-05 14,11.187,H
2024-11-05 15,11.394,H
2024-11-05 16,10.630,H
2024-11-05 17,10.438,H
2024-11-05 18,10.278,H
2024-11-05 19,10.326,H
2024-11-05 20,10.794,R
2024-11-05 21,10.749,R
2024-11-05 22,10.230,H
2024-11-05 23,9.877,H
2024-11-06 00,10.202,R
2024-11-06 01,9.233,H
2024-11-06 02,9.684,H
2024-11-06 03,9.829,H
2024-11-06 04,10.422,H
2024-11-06 05,9.845,H
2024-11-06 06,10.757,H
2024-11-06 07,10.452,H
2024-11-06 08,9.377,H
2024-11-06 09,9.523,H
2024-11-06 10,9.925,H
2024-11-06 11,10.390,H
2024-11-06 12,10.518,H
2024-11-06 13,10.932,H
2024-11-06 14,10.076,R
2024-11-06 15,10.917,H
2024-11-06 16,9.796,H
2024-11-06 17,9.152,H
2024-11-06 18,10.004,H
2024-11-06 19,9.487,H
2024-11-06 20,7.574,H
2024-11-06 21,7.098,H
2024-11-06 22,6.917,H
2024-11-06 23,6.711,R
2024-11-07 00,6.585,R
2024-11-07 01,6.253,H
2024-11-07 02,5.937,H
2024-11-07 03,5.659,R
2024-11-07 04,5.653,H
2024-11-07 05,5.536,H
2024-11-07 06,5.300,H
2024-11-07 07,5.114,H
2024-11-07 08,5.048,H
2024-11-07 09,5.048,H
2024-11-07 10,5.148,H
2024-11-07 11,5.048,H
2024-11-07 12,5.199,H
2024-11-07 13,5.368,H
2024-11-07 14,5.603,H
2024-11-07 15,5.703,H
2024-11-07 16,5.569,H
2024-11-07 17,5.445,R
2024-11-07 18,5.603,H
2024-11-07 19,5.720,H
2024-11-07 20,5.606,R
2024-11-07 21,5.625,R
2024-11-07 22,6.536,H
2024-11-07 23,6.768,H
2024-11-08 00,6.536,H
2024-11-08 01,6.669,H
2024-11-08 02,6.489,R
2024-11-08 03,6.398,R
2024-11-08 04,6.337,H
2024-11-08 05,6.320,H
2024-11-08 06,6.043,R
2024-11-08 07,6.220,H
2024-11-08 08,5.959,R
2024-11-08 09,6.702,H
2024-11-08 10,7.279,H
2024-11-08 11,6.904,R
2024-11-08 12,7.787,H
2024-11-08 13,7.140,R
2024-11-08 14,7.251,R
2024-11-08 15,7.298,R
2024-11-08 16,7.574,H
2024-11-08 17,7.246,R
2024-11-08 18,7.115,R
2024-11-08 19,7.173,R
2024-11-08 20,7.275,R
2024-11-08 21,7.223,R
2024-11-08 22,7.103,R
2024-11-08 23,6.915,R
2024-11-09 00,6.992,R
2024-11-09 01,7.006,R
2024-11-09 02,7.112,R
2024-11-09 03,6.949,H
2024-11-09 04,6.436,H
2024-11-09 05,6.104,H
2024-11-09 06,5.920,H
2024-11-09 07,5.803,H
2024-11-09 08,6.170,H
2024-11-09 09,6.966,H
2024-11-09 10,7.869,H
2024-11-09 11,8.553,H
2024-11-09 12,8.991,H
2024-11-09 13,8.586,H
2024-11-09 14,8.407,H
2024-11-09 15,7.787,H
2024-11-09 16,7.295,H
2024-11-09 17,6.933,H
2024-11-09 18,6.686,R
2024-11-09 19,6.503,H
2024-11-09 20,6.320,R
2024-11-09 21,6.284,R
2024-11-09 22,6.536,H
2024-11-09 23,6.443,R
2024-11-10 00,6.284,R
2024-11-10 01,6.252,R
2024-11-10 02,6.137,H
2024-11-10 03,5.977,R
2024-11-10 04,5.900,R
2024-11-10 05,5.820,H
2024-11-10 06,5.620,H
2024-11-10 07,5.368,H
2024-11-10 08,5.536,H
2024-11-10 09,5.954,H
2024-11-10 10,5.620,R
2024-11-10 11,6.287,H
2024-11-10 12,6.520,H
2024-11-10 13,6.569,H
2024-11-10 14,6.304,H
2024-11-10 15,6.054,H
2024-11-10 16,5.553,H
2024-11-10 17,5.064,H
2024-11-10 18,4.743,H
2024-11-10 19,4.641,H
2024-11-10 20,4.505,H
2024-11-10 21,4.437,H
2024-11-10 22,4.302,H
2024-11-10 23,4.182,H
2024-11-11 00,4.080,H
2024-11-11 01,3.977,H
2024-11-11 02,3.857,H
2024-11-11 03,3.720,H
2024-11-11 04,3.616,H
2024-11-11 05,3.565,H
2024-11-11 06,3.444,H
2024-11-11 07,3.392,H
2024-11-11 08,3.427,H
2024-11-11 09,3.547,H
2024-11-11 10,3.720,H
2024-11-11 11,4.403,H
2024-11-11 12,4.438,H
2024-11-11 13,4.658,H
2024-11-11 14,5.014,H
2024-11-11 15,4.828,H
2024-11-11 16,4.896,H
2024-11-11 17,4.641,H
2024-11-11 18,4.658,H
2024-11-11 19,4.777,H
2024-11-11 20,4.947,H
2024-11-11 21,5.132,H
2024-11-11 22,5.317,H
2024-11-11 23,5.319,R
2024-11-12 00,5.553,H
2024-11-12 01,5.519,H
2024-11-12 02,5.250,H
2024-11-12 03,4.794,H
2024-11-12 04,4.896,H
2024-11-12 05,4.811,H
2024-11-12 06,4.165,H
2024-11-12 07,3.874,H
2024-11-12 08,3.874,H
2024-11-12 09,4.334,H
2024-11-12 10,4.929,H
2024-11-12 11,5.485,H
2024-11-12 12,5.502,H
2024-11-12 13,5.686,H
2024-11-12 14,5.787,H
2024-11-12 15,5.577,R
2024-11-12 16,5.553,H
2024-11-12 17,5.385,H
2024-11-12 18,4.810,H
2024-11-12 19,4.062,H
2024-11-12 20,3.616,H
2024-11-12 21,3.469,R
2024-11-12 22,3.460,R
2024-11-12 23,3.322,R
2024-11-13 00,3.286,R
2024-11-13 01,3.270,R
2024-11-13 02,3.288,H
2024-11-13 03,3.150,H
2024-11-13 04,2.925,H
2024-11-13 05,2.681,H
2024-11-13 06,2.471,H
2024-11-13 07,2.383,H
2024-11-13 08,2.386,R
2024-11-13 09,2.611,H
2024-11-13 10,2.906,H
2024-11-13 11,3.115,H
2024-11-13 12,3.323,H
2024-11-13 13,3.565,H
2024-11-13 14,3.513,H
2024-11-13 15,3.167,H
2024-11-13 16,3.011,H
2024-11-13 17,2.418,H
2024-11-13 18,2.032,H
2024-11-13 19,2.050,H
2024-11-13 20,2.079,R
2024-11-13 21,2.120,H
2024-11-13 22,2.313,H
2024-11-13 23,2.401,H
2024-11-14 00,2.138,H
2024-11-14 01,1.661,H
2024-11-14 02,1.323,H
2024-11-14 03,1.572,H
2024-11-14 04,1.855,H
2024-11-14 05,1.852,R
2024-11-14 06,1.926,H
2024-11-14 07,1.950,R
2024-11-14 08,2.260,H
2024-11-14 09,2.924,H
2024-11-14 10,4.011,H
2024-11-14 11,4.912,H
2024-11-14 12,5.853,H
2024-11-14 13,6.220,H
2024-11-14 14,6.204,H
2024-11-14 15,5.820,H
2024-11-14 16,5.670,H
2024-11-14 17,5.182,H
2024-11-14 18,5.115,H
2024-11-14 19,5.199,H
2024-11-14 20,5.132,H
2024-11-14 21,5.653,H
2024-11-14 22,5.720,H
2024-11-14 23,5.753,H
2024-11-15 00,5.914,R
2024-11-15 01,5.920,H
2024-11-15 02,5.670,H
2024-11-15 03,5.686,H
2024-11-15 04,5.536,H
2024-11-15 05,5.323,R
2024-11-15 06,5.385,H
2024-11-15 07,5.653,H
2024-11-15 08,5.670,R
2024-11-15 09,6.453,H
2024-11-15 10,6.999,H
2024-11-15 11,7.492,H
2024-11-15 12,7.984,H
2024-11-15 13,7.673,H
2024-11-15 14,7.590,H
2024-11-15 15,7.229,H
2024-11-15 16,6.619,H
2024-11-15 17,6.137,H
2024-11-15 18,6.064,R
2024-11-15 19,6.056,R
2024-11-15 20,6.047,R
2024-11-15 21,5.911,R
2024-11-15 22,5.434,H
2024-11-15 23,4.539,H
2024-11-16 00,4.131,H
2024-11-16 01,3.805,H
2024-11-16 02,3.427,H
2024-11-16 03,3.392,H
2024-11-16 04,2.855,H
2024-11-16 05,2.559,H
2024-11-16 06,2.489,H
2024-11-16 07,1.979,H
2024-11-16 08,1.997,H
2024-11-16 09,2.662,H
2024-11-16 10,3.599,H
2024-11-16 11,3.925,H
2024-11-16 12,4.318,H
2024-11-16 13,3.959,H
2024-11-16 14,3.668,H
2024-11-16 15,3.513,H
2024-11-16 16,3.063,H
2024-11-16 17,1.873,H
2024-11-16 18,1.448,H
2024-11-16 19,1.979,H
2024-11-16 20,2.471,H
2024-11-16 21,2.419,H
2024-11-16 22,2.296,H
2024-11-16 23,2.155,H
2024-11-17 00,1.968,R
2024-11-17 01,2.155,H
2024-11-17 02,2.348,H
2024-11-17 03,2.524,H
2024-11-17 04,2.278,H
2024-11-17 05,2.173,H
2024-11-17 06,2.558,H
2024-11-17 07,2.543,R
2024-11-17 08,3.184,H
2024-11-17 09,3.942,H
2024-11-17 10,4.692,H
2024-11-17 11,5.635,H
2024-11-17 12,6.187,H
2024-11-17 13,6.768,H
2024-11-17 14,6.519,H
2024-11-17 15,5.870,H
2024-11-17 16,5.603,H
2024-11-17 17,5.368,H
2024-11-17 18,5.182,H
2024-11-17 19,5.098,H
2024-11-17 20,4.947,H
2024-11-17 21,4.905,R
2024-11-17 22,4.573,H
2024-11-17 23,4.130,H
2024-11-18 00,3.857,H
2024-11-18 01,4.199,H
2024-11-18 02,4.080,H
2024-11-18 03,4.130,H
2024-11-18 04,4.131,H
2024-11-18 05,3.857,H
2024-11-18 06,3.925,H
2024-11-18 07,4.369,H
2024-11-18 08,4.692,H
2024-11-18 09,5.468,H
2024-11-18 10,6.370,H
2024-11-18 11,6.220,H
2024-11-18 12,6.403,H
2024-11-18 13,6.660,R
2024-11-18 14,6.738,R
2024-11-18 15,6.888,R
2024-11-18 16,6.934,R
2024-11-18 17,7.074,R
2024-11-18 18,7.135,R
2024-11-18 19,7.112,R
2024-11-18 20,7.013,R
2024-11-18 21,7.095,R
2024-11-18 22,6.817,H
2024-11-18 23,6.913,R
2024-11-19 00,7.155,R
2024-11-19 01,7.239,R
2024-11-19 02,7.210,R
2024-11-19 03,6.586,H
2024-11-19 04,6.735,R
2024-11-19 05,6.834,H
2024-11-19 06,7.038,R
2024-11-19 07,7.187,R
2024-11-19 08,7.130,R
2024-11-19 09,7.836,H
2024-11-19 10,8.504,H
2024-11-19 11,8.796,H
2024-11-19 12,8.910,H
2024-11-19 13,8.877,H
2024-11-19 14,8.977,R
2024-11-19 15,9.022,R
2024-11-19 16,9.152,R
2024-11-19 17,9.275,R
2024-11-19 18,9.330,H
2024-11-19 19,9.362,H
2024-11-19 20,8.780,H
2024-11-19 21,8.785,R
2024-11-19 22,8.446,R
2024-11-19 23,5.684,H
2024-11-20 00,4.369,H
2024-11-20 01,4.045,H
2024-11-20 02,4.148,H
2024-11-20 03,3.200,H
2024-11-20 04,0.624,H
2024-11-20 05,0.840,H
2024-11-20 06,0.912,H
2024-11-20 07,0.371,H
2024-11-20 08,0.966,H
2024-11-20 09,1.643,H
2024-11-20 10,2.418,H
2024-11-20 11,3.461,H
2024-11-20 12,2.976,H
2024-11-20 13,3.632,H
2024-11-20 14,3.305,H
2024-11-20 15,2.872,H
2024-11-20 16,2.155,H
2024-11-20 17,1.376,H
2024-11-20 18,1.180,H
2024-11-20 19,1.002,H
2024-11-20 20,1.323,H
2024-11-20 21,1.055,H
2024-11-20 22,1.252,H
2024-11-20 23,0.660,H
2024-11-21 00,0.714,H
2024-11-21 01,0.317,H
2024-11-21 02,0.244,H
2024-11-21 03,0.281,H
2024-11-21 04,0.153,H
2024-11-21 05,-0.139,H
2024-11-21 06,-0.653,H
2024-11-21 07,-1.153,H
2024-11-21 08,-0.893,H
2024-11-21 09,0.025,H
2024-11-21 10,0.840,H
2024-11-21 11,1.696,H
2024-11-21 12,2.365,H
2024-11-21 13,2.559,H
2024-11-21 14,1.978,H
2024-11-21 15,1.091,H
2024-11-21 16,0.387,H
2024-11-21 17,-1.228,H
2024-11-21 18,-1.276,R
2024-11-21 19,-1.265,H
2024-11-21 20,-1.308,R
2024-11-21 21,-1.305,R
2024-11-21 22,-1.455,R
2024-11-21 23,-1.428,R
2024-11-22 00,-1.284,H
2024-11-22 01,-1.377,H
2024-11-22 02,-1.960,H
2024-11-22 03,-2.587,H
2024-11-22 04,-2.568,H
2024-11-22 05,-2.721,H
2024-11-22 06,-2.683,H
2024-11-22 07,-2.568,H
2024-11-22 08,-2.587,H
2024-11-22 09,-2.168,H
2024-11-22 10,-2.073,H
2024-11-22 11,-1.846,H
2024-11-22 12,-1.602,H
2024-11-22 13,-1.079,H
2024-11-22 14,-0.523,H
2024-11-22 15,-0.637,H
2024-11-22 16,-1.190,H
2024-11-22 17,-1.023,H
2024-11-22 18,-0.838,H
2024-11-22 19,-0.745,H
2024-11-22 20,-0.615,H
2024-11-22 21,-0.505,H
2024-11-22 22,-0.303,H
2024-11-22 23,-0.102,H
2024-11-23 00,-0.017,R
2024-11-23 01,0.116,H
2024-11-23 02,0.099,H
2024-11-23 03,0.008,H
2024-11-23 04,0.044,H
2024-11-23 05,-0.065,H
2024-11-23 06,-0.065,H
2024-11-23 07,0.080,H
2024-11-23 08,0.263,H
2024-11-23 09,1.001,H
2024-11-23 10,2.049,H
2024-11-23 11,2.923,H
2024-11-23 12,4.385,H
2024-11-23 13,4.641,H
2024-11-23 14,4.198,H
2024-11-23 15,3.011,H
2024-11-23 16,3.219,H
2024-11-23 17,3.719,H
2024-11-23 18,3.958,H
2024-11-23 19,5.030,H
2024-11-23 20,5.468,H
2024-11-23 21,5.987,H
2024-11-23 22,6.370,H
2024-11-23 23,6.487,H
2024-11-24 00,7.147,H
2024-11-24 01,8.455,H
2024-11-24 02,9.152,H
2024-11-24 03,9.604,H
2024-11-24 04,10.166,H
2024-11-24 05,10.630,H
2024-11-24 06,10.502,H
2024-11-24 07,10.916,H
2024-11-24 08,12.059,H
2024-11-24 09,12.280,H
2024-11-24 10,13.162,H
2024-11-24 11,13.869,H
2024-11-24 12,14.415,H
2024-11-24 13,15.056,H
2024-11-24 14,15.446,H
2024-11-24 15,15.103,H
2024-11-24 16,14.588,H
2024-11-24 17,14.213,H
2024-11-24 18,14.400,H
2024-11-24 19,14.479,H
2024-11-24 20,14.572,H
2024-11-24 21,14.056,H
2024-11-24 22,13.884,H
2024-11-24 23,13.712,H
2024-11-25 00,13.806,H
2024-11-25 01,13.900,H
2024-11-25 02,13.790,H
2024-11-25 03,13.681,H
2024-11-25 04,13.178,H
2024-11-25 05,13.853,H
2024-11-25 06,14.713,H
2024-11-25 07,14.384,H
2024-11-25 08,14.993,H
2024-11-25 09,16.644,H
2024-11-25 10,17.173,H
2024-11-25 11,18.073,H
2024-11-25 12,18.368,H
2024-11-25 13,18.958,H
2024-11-25 14,18.057,H
2024-11-25 15,17.778,H
2024-11-25 16,18.348,R
2024-11-25 17,17.095,H
2024-11-25 18,16.457,H
2024-11-25 19,14.962,H
2024-11-25 20,11.884,H
2024-11-25 21,10.710,H
2024-11-25 22,10.431,R
2024-11-25 23,10.540,R
2024-11-26 00,9.233,H
2024-11-26 01,9.507,H
2024-11-26 02,9.040,H
2024-11-26 03,8.796,H
2024-11-26 04,8.358,H
2024-11-26 05,7.673,H
2024-11-26 06,7.081,H
2024-11-26 07,7.267,R
2024-11-26 08,7.542,R
2024-11-26 09,7.555,R
2024-11-26 10,8.358,H
2024-11-26 11,8.456,H
2024-11-26 12,8.666,H
2024-11-26 13,8.723,R
2024-11-26 14,8.899,R
2024-11-26 15,9.249,H
2024-11-26 16,8.683,H
2024-11-26 17,8.407,H
2024-11-26 18,8.488,H
2024-11-26 19,8.738,R
2024-11-26 20,8.580,R
2024-11-26 21,8.610,R
2024-11-26 22,8.512,R
2024-11-26 23,7.804,H
2024-11-27 00,7.590,H
2024-11-27 01,6.817,H
2024-11-27 02,6.652,H
2024-11-27 03,6.718,H
2024-11-27 04,7.474,R
2024-11-27 05,7.460,R
2024-11-27 06,7.410,R
2024-11-27 07,7.394,H
2024-11-27 08,7.525,H
2024-11-27 09,7.902,H
2024-11-27 10,9.280,H
2024-11-27 11,10.789,H
2024-11-27 12,11.171,H
2024-11-27 13,11.504,H
2024-11-27 14,11.060,H
2024-11-27 15,10.614,H
2024-11-27 16,10.551,R
2024-11-27 17,10.586,R
2024-11-27 18,10.703,R
2024-11-27 19,8.716,H
2024-11-27 20,9.443,H
2024-11-27 21,10.038,H
2024-11-27 22,8.745,H
2024-11-27 23,8.456,H
