dttm,th,origin
2024-11-02 22,7.008,R
2024-11-02 23,7.079,H
2024-11-03 00,6.893,H
2024-11-03 01,6.606,H
2024-11-03 02,6.674,H
2024-11-03 03,6.284,H
2024-11-03 04,5.655,H
2024-11-03 05,5.911,H
2024-11-03 06,5.569,H
2024-11-03 07,5.740,H
2024-11-03 08,5.569,H
2024-11-03 09,6.267,H
2024-11-03 10,7.630,H
2024-11-03 11,9.372,H
2024-11-03 12,9.969,R
2024-11-03 13,10.895,H
2024-11-03 14,10.117,R
2024-11-03 15,11.090,H
2024-11-03 16,10.830,H
2024-11-03 17,9.751,H
2024-11-03 18,8.364,H
2024-11-03 19,7.414,H
2024-11-03 20,7.364,H
2024-11-03 21,7.129,H
2024-11-03 22,7.079,H
2024-11-03 23,6.877,H
2024-11-04 00,6.758,H
2024-11-04 01,6.573,H
2024-11-04 02,6.166,H
2024-11-04 03,5.928,H
2024-11-04 04,5.655,H
2024-11-04 05,5.415,H
2024-11-04 06,5.089,H
2024-11-04 07,5.141,H
2024-11-04 08,5.296,H
2024-11-04 09,5.501,H
2024-11-04 10,5.638,H
2024-11-04 11,6.553,H
2024-11-04 12,5.919,R
2024-11-04 13,6.471,H
2024-11-04 14,6.488,H
2024-11-04 15,6.809,H
2024-11-04 16,6.404,H
2024-11-04 17,6.081,H
2024-11-04 18,5.894,H
2024-11-04 19,5.789,R
2024-11-04 20,5.755,R
2024-11-04 21,5.860,H
2024-11-04 22,5.168,R
2024-11-04 23,5.637,H
2024-11-05 00,5.261,H
2024-11-05 01,5.003,H
2024-11-05 02,4.831,H
2024-11-05 03,4.536,H
2024-11-05 04,4.207,H
2024-11-05 05,3.630,H
2024-11-05 06,3.102,H
2024-11-05 07,4.134,H
2024-11-05 08,4.519,H
2024-11-05 09,4.813,H
2024-11-05 10,5.636,H
2024-11-05 11,8.410,R
2024-11-05 12,9.617,H
2024-11-05 13,10.827,H
2024-11-05 14,11.171,H
2024-11-05 15,11.496,H
2024-11-05 16,12.174,H
2024-11-05 17,11.155,H
2024-11-05 18,10.715,H
2024-11-05 19,10.504,H
2024-11-05 20,10.537,H
2024-11-05 21,10.602,H
2024-11-05 22,10.228,R
2024-11-05 23,10.069,R
2024-11-06 00,10.096,H
2024-11-06 01,10.036,R
2024-11-06 02,9.373,H
2024-11-06 03,9.899,H
2024-11-06 04,9.964,H
2024-11-06 05,10.488,H
2024-11-06 06,9.883,H
2024-11-06 07,10.764,H
2024-11-06 08,10.470,H
2024-11-06 09,9.455,H
2024-11-06 10,9.587,H
2024-11-06 11,10.112,H
2024-11-06 12,10.602,H
2024-11-06 13,10.273,R
2024-11-06 14,11.106,H
2024-11-06 15,11.220,H
2024-11-06 16,11.334,H
2024-11-06 17,10.062,H
2024-11-06 18,9.143,H
2024-11-06 19,9.865,H
2024-11-06 20,9.568,H
2024-11-06 21,7.732,H
2024-11-06 22,7.146,H
2024-11-06 23,6.961,H
2024-11-07 00,6.725,H
2024-11-07 01,5.717,R
2024-11-07 02,6.285,H
2024-11-07 03,5.945,H
2024-11-07 04,5.791,H
2024-11-07 05,5.638,H
2024-11-07 06,4.915,R
2024-11-07 07,5.244,H
2024-11-07 08,4.721,R
2024-11-07 09,5.124,H
2024-11-07 10,4.628,R
2024-11-07 11,5.261,H
2024-11-07 12,5.192,H
2024-11-07 13,5.330,H
2024-11-07 14,5.467,H
2024-11-07 15,5.655,H
2024-11-07 16,5.335,R
2024-11-07 17,5.569,H
2024-11-07 18,5.521,R
2024-11-07 19,5.535,H
2024-11-07 20,5.841,R
2024-11-07 21,5.655,H
2024-11-07 22,6.555,R
2024-11-07 23,6.437,H
2024-11-08 00,6.758,H
2024-11-08 01,6.522,H
2024-11-08 02,6.590,H
2024-11-08 03,6.539,H
2024-11-08 04,6.370,H
2024-11-08 05,6.268,H
2024-11-08 06,5.985,R
2024-11-08 07,5.984,R
2024-11-08 08,6.274,R
2024-11-08 09,6.200,H
2024-11-08 10,6.623,H
2024-11-08 11,7.179,H
2024-11-08 12,7.381,H
2024-11-08 13,7.715,H
2024-11-08 14,7.899,H
2024-11-08 15,7.832,H
2024-11-08 16,7.205,R
2024-11-08 17,7.114,R
2024-11-08 18,7.247,R
2024-11-08 19,7.229,H
2024-11-08 20,7.347,H
2024-11-08 21,7.280,H
2024-11-08 22,6.968,R
2024-11-08 23,7.062,H
2024-11-09 00,7.045,H
2024-11-09 01,7.016,R
2024-11-09 02,7.028,H
2024-11-09 03,7.112,H
2024-11-09 04,6.860,H
2024-11-09 05,6.319,H
2024-11-09 06,6.064,H
2024-11-09 07,5.894,H
2024-11-09 08,5.791,H
2024-11-09 09,6.268,H
2024-11-09 10,6.994,H
2024-11-09 11,7.882,H
2024-11-09 12,9.109,H
2024-11-09 13,8.912,H
2024-11-09 14,8.398,H
2024-11-09 15,8.232,H
2024-11-09 16,7.715,H
2024-11-09 17,7.297,H
2024-11-09 18,6.944,H
2024-11-09 19,6.708,H
2024-11-09 20,6.455,H
2024-11-09 21,6.421,H
2024-11-09 22,6.302,H
2024-11-09 23,6.404,H
2024-11-10 00,6.421,H
2024-11-10 01,6.285,H
2024-11-10 02,6.149,H
2024-11-10 03,5.996,H
2024-11-10 04,5.962,H
2024-11-10 05,5.825,H
2024-11-10 06,5.723,H
2024-11-10 07,5.535,H
2024-11-10 08,5.244,H
2024-11-10 09,5.501,H
2024-11-10 10,5.894,H
2024-11-10 11,5.928,H
2024-11-10 12,6.217,H
2024-11-10 13,6.590,H
2024-11-10 14,6.370,H
2024-11-10 15,6.081,H
2024-11-10 16,5.809,H
2024-11-10 17,5.518,H
2024-11-10 18,5.037,H
2024-11-10 19,4.710,H
2024-11-10 20,4.571,H
2024-11-10 21,4.415,H
2024-11-10 22,3.973,R
2024-11-10 23,4.172,H
2024-11-11 00,4.067,H
2024-11-11 01,3.963,H
2024-11-11 02,3.893,H
2024-11-11 03,3.736,H
2024-11-11 04,3.578,H
2024-11-11 05,3.420,H
2024-11-11 06,3.367,H
2024-11-11 07,3.226,H
2024-11-11 08,3.226,H
2024-11-11 09,3.314,H
2024-11-11 10,3.437,H
2024-11-11 11,3.507,H
2024-11-11 12,4.224,H
2024-11-11 13,4.172,H
2024-11-11 14,4.415,H
2024-11-11 15,4.762,H
2024-11-11 16,4.623,H
2024-11-11 17,4.658,H
2024-11-11 18,4.467,H
2024-11-11 19,4.450,H
2024-11-11 20,4.571,H
2024-11-11 21,4.779,H
2024-11-11 22,5.003,H
2024-11-11 23,5.123,H
2024-11-12 00,5.278,H
2024-11-12 01,5.416,H
2024-11-12 02,5.381,H
2024-11-12 03,5.141,H
2024-11-12 04,4.692,H
2024-11-12 05,4.762,H
2024-11-12 06,4.640,H
2024-11-12 07,3.980,H
2024-11-12 08,3.665,H
2024-11-12 09,3.770,H
2024-11-12 10,4.414,H
2024-11-12 11,4.951,H
2024-11-12 12,5.535,H
2024-11-12 13,5.484,H
2024-11-12 14,5.604,H
2024-11-12 15,5.672,H
2024-11-12 16,5.655,H
2024-11-12 17,5.467,H
2024-11-12 18,5.192,H
2024-11-12 19,4.623,H
2024-11-12 20,3.893,H
2024-11-12 21,3.385,H
2024-11-12 22,3.236,R
2024-11-12 23,3.278,R
2024-11-13 00,3.120,H
2024-11-13 01,3.209,R
2024-11-13 02,3.070,R
2024-11-13 03,2.805,R
2024-11-13 04,2.604,R
2024-11-13 05,2.695,H
2024-11-13 06,2.464,H
2024-11-13 07,2.249,H
2024-11-13 08,2.124,H
2024-11-13 09,2.231,H
2024-11-13 10,2.463,H
2024-11-13 11,2.872,H
2024-11-13 12,3.314,H
2024-11-13 13,3.261,H
2024-11-13 14,3.507,H
2024-11-13 15,3.384,H
2024-11-13 16,2.996,H
2024-11-13 17,2.837,H
2024-11-13 18,2.213,H
2024-11-13 19,1.872,H
2024-11-13 20,2.103,R
2024-11-13 21,2.261,R
2024-11-13 22,1.962,H
2024-11-13 23,2.185,R
2024-11-14 00,2.088,H
2024-11-14 01,1.854,H
2024-11-14 02,1.294,H
2024-11-14 03,1.057,H
2024-11-14 04,1.239,H
2024-11-14 05,1.656,H
2024-11-14 06,1.911,R
2024-11-14 07,2.054,R
2024-11-14 08,1.746,H
2024-11-14 09,1.998,H
2024-11-14 10,2.623,H
2024-11-14 11,3.682,H
2024-11-14 12,4.623,H
2024-11-14 13,5.706,H
2024-11-14 14,6.097,H
2024-11-14 15,6.064,H
2024-11-14 16,5.672,H
2024-11-14 17,5.569,H
2024-11-14 18,5.037,H
2024-11-14 19,4.951,H
2024-11-14 20,5.072,H
2024-11-14 21,5.003,H
2024-11-14 22,5.467,H
2024-11-14 23,5.569,H
2024-11-15 00,5.930,R
2024-11-15 01,5.655,H
2024-11-15 02,5.740,H
2024-11-15 03,5.501,H
2024-11-15 04,5.501,H
2024-11-15 05,5.450,H
2024-11-15 06,5.673,R
2024-11-15 07,5.141,H
2024-11-15 08,5.312,H
2024-11-15 09,5.672,H
2024-11-15 10,6.505,H
2024-11-15 11,7.095,H
2024-11-15 12,7.615,H
2024-11-15 13,8.066,H
2024-11-15 14,7.665,H
2024-11-15 15,7.715,H
2024-11-15 16,7.364,H
2024-11-15 17,6.572,H
2024-11-15 18,6.030,H
2024-11-15 19,5.894,H
2024-11-15 20,5.945,H
2024-11-15 21,5.877,H
2024-11-15 22,5.774,H
2024-11-15 23,5.364,H
2024-11-16 00,4.467,H
2024-11-16 01,3.928,H
2024-11-16 02,3.770,H
2024-11-16 03,3.332,H
2024-11-16 04,3.172,H
2024-11-16 05,2.624,H
2024-11-16 06,2.481,H
2024-11-16 07,2.338,H
2024-11-16 08,1.800,H
2024-11-16 09,1.890,H
2024-11-16 10,2.675,H
2024-11-16 11,4.396,H
2024-11-16 12,4.398,H
2024-11-16 13,3.307,R
2024-11-16 14,4.311,H
2024-11-16 15,4.293,H
2024-11-16 16,4.830,H
2024-11-16 17,4.171,H
2024-11-16 18,2.818,H
2024-11-16 19,1.475,H
2024-11-16 20,1.926,H
2024-11-16 21,2.303,H
2024-11-16 22,2.267,H
2024-11-16 23,2.106,H
2024-11-17 00,1.962,H
2024-11-17 01,1.890,H
2024-11-17 02,1.962,H
2024-11-17 03,2.124,H
2024-11-17 04,2.231,H
2024-11-17 05,2.052,H
2024-11-17 06,1.944,H
2024-11-17 07,2.392,H
2024-11-17 08,2.553,H
2024-11-17 09,2.961,H
2024-11-17 10,3.735,H
2024-11-17 11,4.432,H
2024-11-17 12,5.483,H
2024-11-17 13,5.962,H
2024-11-17 14,6.556,H
2024-11-17 15,6.369,H
2024-11-17 16,5.723,H
2024-11-17 17,5.416,H
2024-11-17 18,5.192,H
2024-11-17 19,4.893,R
2024-11-17 20,4.841,R
2024-11-17 21,4.486,R
2024-11-17 22,4.744,H
2024-11-17 23,4.380,H
2024-11-18 00,3.963,H
2024-11-18 01,3.735,H
2024-11-18 02,3.998,H
2024-11-18 03,3.963,H
2024-11-18 04,4.085,H
2024-11-18 05,4.033,H
2024-11-18 06,3.700,H
2024-11-18 07,3.788,H
2024-11-18 08,4.276,H
2024-11-18 09,4.588,H
2024-11-18 10,5.330,H
2024-11-18 11,6.454,H
2024-11-18 12,6.081,H
2024-11-18 13,6.353,H
2024-11-18 14,6.640,H
2024-11-18 15,6.809,H
2024-11-18 16,6.961,H
2024-11-18 17,6.944,H
2024-11-18 18,6.978,H
2024-11-18 19,7.062,H
2024-11-18 20,7.062,H
2024-11-18 21,6.944,H
2024-11-18 22,7.002,R
2024-11-18 23,6.877,H
2024-11-19 00,6.910,H
2024-11-19 01,7.079,H
2024-11-19 02,7.112,H
2024-11-19 03,7.129,H
2024-11-19 04,6.539,H
2024-11-19 05,6.640,H
2024-11-19 06,6.877,H
2024-11-19 07,6.995,H
2024-11-19 08,7.112,H
2024-11-19 09,7.179,H
2024-11-19 10,7.815,H
2024-11-19 11,8.448,H
2024-11-19 12,8.779,H
2024-11-19 13,8.879,H
2024-11-19 14,9.137,R
2024-11-19 15,9.215,R
2024-11-19 16,9.472,R
2024-11-19 17,9.628,R
2024-11-19 18,9.676,R
2024-11-19 19,9.439,H
2024-11-19 20,8.612,R
2024-11-19 21,8.862,H
2024-11-19 22,8.498,H
2024-11-19 23,4.209,R
2024-11-20 00,5.567,H
2024-11-20 01,4.224,H
2024-11-20 02,3.910,H
2024-11-20 03,4.033,H
2024-11-20 04,3.065,H
2024-11-20 05,0.801,H
2024-11-20 06,0.966,H
2024-11-20 07,0.911,H
2024-11-20 08,0.214,H
2024-11-20 09,0.728,H
2024-11-20 10,1.457,H
2024-11-20 11,2.783,H
2024-11-20 12,3.769,H
2024-11-20 13,2.889,H
2024-11-20 14,4.118,H
2024-11-20 15,4.636,H
2024-11-20 16,3.943,H
2024-11-20 17,2.480,H
2024-11-20 18,1.547,H
2024-11-20 19,1.203,H
2024-11-20 20,1.203,H
2024-11-20 21,1.257,H
2024-11-20 22,1.112,H
2024-11-20 23,1.203,H
2024-11-21 00,0.563,H
2024-11-21 01,0.508,H
2024-11-21 02,0.213,H
2024-11-21 03,0.084,H
2024-11-21 04,0.047,H
2024-11-21 05,-0.157,H
2024-11-21 06,-0.437,H
2024-11-21 07,-0.850,H
2024-11-21 08,-1.304,H
2024-11-21 09,-1.076,H
2024-11-21 10,-0.139,H
2024-11-21 11,0.582,H
2024-11-21 12,1.511,H
2024-11-21 13,2.177,H
2024-11-21 14,2.338,H
2024-11-21 15,1.853,H
2024-11-21 16,0.893,H
2024-11-21 17,0.193,H
2024-11-21 18,-1.323,H
2024-11-21 19,-1.418,H
2024-11-21 20,-1.360,H
2024-11-21 21,-1.513,R
2024-11-21 22,-1.447,R
2024-11-21 23,-1.319,R
2024-11-22 00,-1.475,H
2024-11-22 01,-1.360,H
2024-11-22 02,-2.414,R
2024-11-22 03,-1.953,H
2024-11-22 04,-2.591,H
2024-11-22 05,-2.591,H
2024-11-22 06,-2.805,H
2024-11-22 07,-2.727,H
2024-11-22 08,-2.766,H
2024-11-22 09,-2.942,H
2024-11-22 10,-2.455,H
2024-11-22 11,-2.377,H
2024-11-22 12,-2.145,H
2024-11-22 13,-1.857,H
2024-11-22 14,-1.418,H
2024-11-22 15,-0.570,H
2024-11-22 16,-0.797,H
2024-11-22 17,-1.398,H
2024-11-22 18,-1.209,H
2024-11-22 19,-1.058,H
2024-11-22 20,-0.944,H
2024-11-22 21,-0.737,H
2024-11-22 22,-0.718,H
2024-11-22 23,-0.568,H
2024-11-23 00,-0.381,H
2024-11-23 01,0.262,R
2024-11-23 02,-0.120,H
2024-11-23 03,-0.139,H
2024-11-23 04,-0.102,H
2024-11-23 05,-0.120,H
2024-11-23 06,-0.251,H
2024-11-23 07,-0.120,H
2024-11-23 08,0.158,H
2024-11-23 09,0.508,H
2024-11-23 10,1.383,H
2024-11-23 11,3.617,R
2024-11-23 12,3.786,H
2024-11-23 13,4.934,H
2024-11-23 14,4.606,H
2024-11-23 15,3.892,H
2024-11-23 16,2.855,H
2024-11-23 17,3.313,H
2024-11-23 18,4.241,H
2024-11-23 19,4.536,H
2024-11-23 20,5.209,H
2024-11-23 21,5.790,H
2024-11-23 22,6.403,H
2024-11-23 23,6.843,H
2024-11-24 00,6.809,H
2024-11-24 01,7.581,H
2024-11-24 02,9.159,H
2024-11-24 03,9.587,H
2024-11-24 04,9.996,H
2024-11-24 05,10.504,H
2024-11-24 06,11.074,H
2024-11-24 07,10.748,H
2024-11-24 08,11.220,H
2024-11-24 09,12.320,H
2024-11-24 10,12.448,H
2024-11-24 11,13.493,H
2024-11-24 12,14.998,R
2024-11-24 13,14.884,H
2024-11-24 14,15.632,H
2024-11-24 15,15.887,H
2024-11-24 16,15.394,H
2024-11-24 17,15.075,H
2024-11-24 18,14.565,H
2024-11-24 19,14.773,H
2024-11-24 20,15.011,H
2024-11-24 21,15.075,H
2024-11-24 22,14.629,H
2024-11-24 23,14.389,H
2024-11-25 00,14.758,R
2024-11-25 01,14.660,R
2024-11-25 02,14.246,H
2024-11-25 03,14.293,H
2024-11-25 04,14.166,H
2024-11-25 05,13.574,H
2024-11-25 06,14.038,H
2024-11-25 07,14.756,H
2024-11-25 08,14.597,H
2024-11-25 09,15.107,H
2024-11-25 10,16.840,H
2024-11-25 11,17.680,H
2024-11-25 12,18.806,H
2024-11-25 13,18.727,H
2024-11-25 14,19.441,H
2024-11-25 15,18.632,H
2024-11-25 16,18.331,H
2024-11-25 17,18.267,H
2024-11-25 18,17.728,H
2024-11-25 19,17.110,H
2024-11-25 20,15.553,H
2024-11-25 21,12.287,H
2024-11-25 22,10.748,H
2024-11-25 23,9.287,R
2024-11-26 00,9.542,R
2024-11-26 01,9.275,H
2024-11-26 02,9.489,H
2024-11-26 03,8.961,H
2024-11-26 04,8.713,H
2024-11-26 05,8.249,H
2024-11-26 06,7.581,H
2024-11-26 07,7.012,H
2024-11-26 08,7.129,H
2024-11-26 09,7.364,H
2024-11-26 10,8.356,R
2024-11-26 11,8.315,H
2024-11-26 12,8.265,H
2024-11-26 13,8.481,H
2024-11-26 14,8.746,H
2024-11-26 15,9.060,H
2024-11-26 16,9.143,H
2024-11-26 17,8.855,R
2024-11-26 18,8.481,H
2024-11-26 19,8.678,R
2024-11-26 20,8.634,R
2024-11-26 21,8.476,R
2024-11-26 22,8.368,R
2024-11-26 23,8.137,R
2024-11-27 00,7.966,H
2024-11-27 01,7.849,H
2024-11-27 02,7.347,H
2024-11-27 03,7.129,H
2024-11-27 04,7.112,H
2024-11-27 05,7.129,H
2024-11-27 06,7.112,H
2024-11-27 07,7.280,H
2024-11-27 08,7.498,H
2024-11-27 09,7.565,H
2024-11-27 10,8.049,H
2024-11-27 11,9.995,H
2024-11-27 12,11.007,R
2024-11-27 13,11.058,R
2024-11-27 14,12.802,H
2024-11-27 15,12.093,H
2024-11-27 16,10.813,H
2024-11-27 17,10.618,H
2024-11-27 18,10.585,H
2024-11-27 19,10.617,H
2024-11-27 20,8.895,H
2024-11-27 21,9.735,H
2024-11-27 22,10.471,H
2024-11-27 23,8.891,H
2024-11-28 00,8.498,H
2024-11-28 01,9.097,R
2024-11-28 02,9.048,R
2024-11-28 03,8.824,R
2024-11-28 04,6.584,R
2024-11-28 05,5.413,R
2024-11-28 06,6.875,H
2024-11-28 07,5.620,H
2024-11-28 08,4.519,H
2024-11-28 09,4.242,H
2024-11-28 10,4.346,H
2024-11-28 11,4.915,H
2024-11-28 12,4.974,R
2024-11-28 13,5.089,H
2024-11-28 14,5.295,H
2024-11-28 15,4.951,H
2024-11-28 16,4.536,H
2024-11-28 17,4.380,H
2024-11-28 18,4.085,H
2024-11-28 19,4.015,H
2024-11-28 20,3.997,H
2024-11-28 21,3.014,H
2024-11-28 22,2.695,H
2024-11-28 23,2.907,H
2024-11-29 00,2.747,H
2024-11-29 01,2.606,H
2024-11-29 02,2.088,H
2024-11-29 03,1.926,H
2024-11-29 04,1.475,H
2024-11-29 05,1.548,H
2024-11-29 06,1.276,H
2024-11-29 07,1.403,H
2024-11-29 08,1.403,H
2024-11-29 09,1.584,H
2024-11-29 10,2.711,H
2024-11-29 11,4.399,R
2024-11-29 12,2.285,R
2024-11-29 13,4.468,R
2024-11-29 14,1.752,R
2024-11-29 15,1.578,R
2024-11-29 16,3.799,R
2024-11-29 17,0.908,H
2024-11-29 18,3.084,H
2024-11-29 19,2.819,H
2024-11-29 20,2.392,H
2024-11-29 21,1.583,H
2024-11-29 22,1.075,H
2024-11-29 23,0.508,H
2024-11-30 00,0.434,H
2024-11-30 01,0.343,H
2024-11-30 02,0.416,H
2024-11-30 03,0.508,H
2024-11-30 04,0.600,H
2024-11-30 05,0.343,H
2024-11-30 06,-0.233,H
2024-11-30 07,-0.700,H
2024-11-30 08,-2.361,H
2024-11-30 09,-2.475,H
2024-11-30 10,-1.437,H
2024-11-30 11,-0.737,H
2024-11-30 12,0.158,H
2024-11-30 13,-0.194,R
2024-11-30 14,1.475,H
2024-11-30 15,-0.384,R
2024-11-30 16,1.220,H
2024-11-30 17,0.040,H
2024-11-30 18,-0.475,H
2024-11-30 19,-1.001,H
2024-11-30 20,-0.907,H
2024-11-30 21,-1.267,H
2024-11-30 22,-1.741,H
2024-11-30 23,-1.646,H
2024-12-01 00,-1.780,H
2024-12-01 01,-2.146,H
2024-12-01 02,-2.338,H
2024-12-01 03,-2.532,H
2024-12-01 04,-2.261,H
2024-12-01 05,-2.436,H
2024-12-01 06,-2.572,H
2024-12-01 07,-2.903,H
2024-12-01 08,-3.040,H
2024-12-01 09,-2.767,H
2024-12-01 10,-1.574,H
2024-12-01 11,1.181,R
2024-12-01 12,4.604,R
2024-12-01 13,5.529,R
2024-12-01 14,5.763,R
2024-12-01 15,5.917,R
2024-12-01 16,5.978,H
2024-12-01 17,5.278,H
2024-12-01 18,4.796,H
2024-12-01 19,5.261,H
2024-12-01 20,4.100,H
2024-12-01 21,6.470,H
2024-12-01 22,9.248,R
2024-12-01 23,6.942,H
2024-12-02 00,8.528,H
2024-12-02 01,9.618,H
2024-12-02 02,8.577,R
2024-12-02 03,9.648,R
2024-12-02 04,7.797,H
2024-12-02 05,8.978,H
2024-12-02 06,9.521,H
2024-12-02 07,9.686,H
2024-12-02 08,9.571,H
2024-12-02 09,9.554,H
2024-12-02 10,10.210,H
2024-12-02 11,10.023,R
2024-12-02 12,9.935,R
2024-12-02 13,10.292,H
2024-12-02 14,10.292,H
2024-12-02 15,9.932,H
2024-12-02 16,9.439,H
2024-12-02 17,8.928,H
2024-12-02 18,8.536,R
2024-12-02 19,8.122,R
2024-12-02 20,8.481,H
2024-12-02 21,8.099,H
2024-12-02 22,7.799,H
2024-12-02 23,7.515,H
2024-12-03 00,7.095,H
2024-12-03 01,6.944,H
2024-12-03 02,6.318,H
2024-12-03 03,5.996,H
2024-12-03 04,4.812,H
2024-12-03 05,4.814,H
2024-12-03 06,4.744,H
2024-12-03 07,4.623,H
2024-12-03 08,3.945,H
2024-12-03 09,3.928,H
2024-12-03 10,5.122,H
2024-12-03 11,6.689,H
2024-12-03 12,7.043,H
2024-12-03 13,5.962,H
2024-12-03 14,5.928,H
2024-12-03 15,5.996,H
2024-12-03 16,5.364,H
2024-12-03 17,4.986,H
2024-12-03 18,4.519,H
2024-12-03 19,4.346,H
2024-12-03 20,4.050,H
2024-12-03 21,3.770,H
2024-12-03 22,3.578,H
2024-12-03 23,3.472,H
2024-12-04 00,3.476,R
2024-12-04 01,3.404,R
2024-12-04 02,3.402,H
2024-12-04 03,3.167,R
2024-12-04 04,3.279,H
2024-12-04 05,3.155,H
2024-12-04 06,2.890,H
2024-12-04 07,2.553,H
2024-12-04 08,2.713,H
2024-12-04 09,2.748,H
2024-12-04 10,2.625,R
2024-12-04 11,3.489,H
2024-12-04 12,3.190,H
2024-12-04 13,3.052,R
2024-12-04 14,3.998,H
2024-12-04 15,3.858,H
2024-12-04 16,3.173,H
2024-12-04 17,2.588,H
2024-12-04 18,2.285,H
2024-12-04 19,2.051,H
2024-12-04 20,1.619,H
2024-12-04 21,0.875,H
2024-12-04 22,0.930,H
2024-12-04 23,1.002,H
2024-12-05 00,0.508,H
2024-12-05 01,0.288,H
2024-12-05 02,0.102,H
2024-12-05 03,0.442,R
2024-12-05 04,-0.046,H
2024-12-05 05,-0.158,H
2024-12-05 06,-0.139,H
2024-12-05 07,-0.176,H
2024-12-05 08,0.250,H
2024-12-05 09,-0.028,H
2024-12-05 10,0.782,H
2024-12-05 11,2.189,H
2024-12-05 12,3.294,H
2024-12-05 13,2.709,H
2024-12-05 14,3.770,H
2024-12-05 15,3.260,H
2024-12-05 16,3.648,H
2024-12-05 17,3.893,H
2024-12-05 18,2.854,H
2024-12-05 19,2.890,H
2024-12-05 20,3.629,H
2024-12-05 21,4.519,H
2024-12-05 22,5.141,H
2024-12-05 23,5.450,H
2024-12-06 00,5.996,H
2024-12-06 01,7.112,H
2024-12-06 02,7.230,H
2024-12-06 03,7.715,H
2024-12-06 04,8.165,H
2024-12-06 05,6.698,R
2024-12-06 06,7.949,H
2024-12-06 07,6.487,H
2024-12-06 08,5.860,H
2024-12-06 09,5.757,H
2024-12-06 10,5.911,H
2024-12-06 11,6.115,H
2024-12-06 12,6.539,H
2024-12-06 13,7.111,H
2024-12-06 14,7.380,H
2024-12-06 15,5.805,R
2024-12-06 16,7.145,H
2024-12-06 17,5.859,H
2024-12-06 18,4.934,H
2024-12-06 19,4.640,H
2024-12-06 20,4.484,H
2024-12-06 21,4.242,H
2024-12-06 22,4.032,H
2024-12-06 23,3.543,H
2024-12-07 00,3.736,H
2024-12-07 01,4.467,H
2024-12-07 02,4.865,H
2024-12-07 03,5.106,H
2024-12-07 04,5.364,H
2024-12-07 05,5.586,H
2024-12-07 06,6.199,H
2024-12-07 07,6.420,H
2024-12-07 08,6.556,H
2024-12-07 09,7.196,H
2024-12-07 10,7.915,H
2024-12-07 11,7.564,H
2024-12-07 12,6.369,H
2024-12-07 13,6.081,H
2024-12-07 14,6.471,H
2024-12-07 15,6.537,H
2024-12-07 16,5.586,H
2024-12-07 17,5.825,H
2024-12-07 18,5.072,H
2024-12-07 19,5.089,H
2024-12-07 20,4.813,H
2024-12-07 21,4.345,H
2024-12-07 22,3.683,H
2024-12-07 23,3.560,H
2024-12-08 00,3.595,H
2024-12-08 01,3.578,H
2024-12-08 02,3.472,H
2024-12-08 03,3.455,H
2024-12-08 04,3.296,H
2024-12-08 05,2.872,H
2024-12-08 06,2.784,H
2024-12-08 07,2.748,H
2024-12-08 08,2.797,R
2024-12-08 09,2.357,H
2024-12-08 10,2.677,H
2024-12-08 11,3.384,H
2024-12-08 12,4.345,H
2024-12-08 13,4.934,H
2024-12-08 14,4.899,H
