"dttm","th","origin"
"2024-11-03 15",10.824,"H"
"2024-11-03 16",9.755,"H"
"2024-11-03 17",8.417,"H"
"2024-11-03 18",7.489,"H"
"2024-11-03 19",7.522,"H"
"2024-11-03 20",7.082,"R"
"2024-11-03 21",6.945,"R"
"2024-11-03 22",6.801,"R"
"2024-11-03 23",6.832,"H"
"2024-11-04 00",6.173,"R"
"2024-11-04 01",6.27,"H"
"2024-11-04 02",5.648,"R"
"2024-11-04 03",5.77,"H"
"2024-11-04 04",5.268,"R"
"2024-11-04 05",5.268,"H"
"2024-11-04 06",5.285,"H"
"2024-11-04 07",5.42,"H"
"2024-11-04 08",5.654,"H"
"2024-11-04 09",6.077,"R"
"2024-11-04 10",6.615,"H"
"2024-11-04 11",7.649,"H"
"2024-11-04 12",6.445,"R"
"2024-11-04 13",6.716,"H"
"2024-11-04 14",7.079,"H"
"2024-11-04 15",6.634,"H"
"2024-11-04 16",6.27,"H"
"2024-11-04 17",5.888,"R"
"2024-11-04 18",5.987,"H"
"2024-11-04 19",5.894,"R"
"2024-11-04 20",5.668,"R"
"2024-11-04 21",6.004,"H"
"2024-11-04 22",5.027,"R"
"2024-11-04 23",5.436,"H"
"2024-11-05 00",5.15,"H"
"2024-11-05 01",4.216,"R"
"2024-11-05 02",4.695,"H"
"2024-11-05 03",4.372,"H"
"2024-11-05 04",3.758,"H"
"2024-11-05 05",3.276,"H"
"2024-11-05 06",4.302,"H"
"2024-11-05 07",4.694,"H"
"2024-11-05 08",5.049,"H"
"2024-11-05 09",5.636,"H"
"2024-11-05 10",7.323,"H"
"2024-11-05 11",8.822,"H"
"2024-11-05 12",10.707,"H"
"2024-11-05 13",12.357,"H"
"2024-11-05 14",11.932,"H"
"2024-11-05 15",12.515,"H"
"2024-11-05 16",11.379,"H"
"2024-11-05 17",10.871,"H"
"2024-11-05 18",10.601,"H"
"2024-11-05 19",10.586,"H"
"2024-11-05 20",10.665,"H"
"2024-11-05 21",10.272,"R"
"2024-11-05 22",10.117,"R"
"2024-11-05 23",10.124,"H"
"2024-11-06 00",10.084,"R"
"2024-11-06 01",9.402,"H"
"2024-11-06 02",9.899,"H"
"2024-11-06 03",9.979,"H"
"2024-11-06 04",10.57,"H"
"2024-11-06 05",9.979,"H"
"2024-11-06 06",10.856,"H"
"2024-11-06 07",10.584,"H"
"2024-11-06 08",9.498,"H"
"2024-11-06 09",9.675,"H"
"2024-11-06 10",10.108,"H"
"2024-11-06 11",10.57,"H"
"2024-11-06 12",10.729,"H"
"2024-11-06 13",11.173,"H"
"2024-11-06 14",9.621,"R"
"2024-11-06 15",11.253,"H"
"2024-11-06 16",9.995,"H"
"2024-11-06 17",9.177,"H"
"2024-11-06 18",10.041,"H"
"2024-11-06 19",9.623,"H"
"2024-11-06 20",7.718,"H"
"2024-11-06 21",7.194,"H"
"2024-11-06 22",6.626,"R"
"2024-11-06 23",6.832,"H"
"2024-11-07 00",5.857,"R"
"2024-11-07 01",6.336,"H"
"2024-11-07 02",6.004,"H"
"2024-11-07 03",5.506,"R"
"2024-11-07 04",5.737,"H"
"2024-11-07 05",5.072,"R"
"2024-11-07 06",5.386,"H"
"2024-11-07 07",4.883,"R"
"2024-11-07 08",4.922,"R"
"2024-11-07 09",4.792,"R"
"2024-11-07 10",5.302,"H"
"2024-11-07 11",5.234,"H"
"2024-11-07 12",5.369,"H"
"2024-11-07 13",5.52,"H"
"2024-11-07 14",5.473,"R"
"2024-11-07 15",5.484,"R"
"2024-11-07 16",5.564,"R"
"2024-11-07 17",5.665,"R"
"2024-11-07 18",5.671,"H"
"2024-11-07 19",5.979,"R"
"2024-11-07 20",6.619,"R"
"2024-11-07 21",6.004,"H"
"2024-11-07 22",6.617,"H"
"2024-11-07 23",6.881,"H"
"2024-11-08 00",6.634,"H"
"2024-11-08 01",6.404,"R"
"2024-11-08 02",6.297,"R"
"2024-11-08 03",6.228,"R"
"2024-11-08 04",6.14,"R"
"2024-11-08 05",6.386,"H"
"2024-11-08 06",6.119,"R"
"2024-11-08 07",6.403,"R"
"2024-11-08 08",6.879,"R"
"2024-11-08 09",6.766,"H"
"2024-11-08 10",7.391,"H"
"2024-11-08 11",7.312,"R"
"2024-11-08 12",7.946,"H"
"2024-11-08 13",7.419,"R"
"2024-11-08 14",7.369,"R"
"2024-11-08 15",7.314,"R"
"2024-11-08 16",7.224,"R"
"2024-11-08 17",7.355,"R"
"2024-11-08 18",7.319,"R"
"2024-11-08 19",7.236,"R"
"2024-11-08 20",7.082,"R"
"2024-11-08 21",7.082,"R"
"2024-11-08 22",7.099,"R"
"2024-11-08 23",7.087,"R"
"2024-11-09 00",7.128,"R"
"2024-11-09 01",6.877,"R"
"2024-11-09 02",6.455,"R"
"2024-11-09 03",6.047,"R"
"2024-11-09 04",6.452,"H"
"2024-11-09 05",6.17,"H"
"2024-11-09 06",6.037,"H"
"2024-11-09 07",5.904,"H"
"2024-11-09 08",6.352,"H"
"2024-11-09 09",7.111,"H"
"2024-11-09 10",8.044,"H"
"2024-11-09 11",9.015,"H"
"2024-11-09 12",9.257,"H"
"2024-11-09 13",8.644,"H"
"2024-11-09 14",8.466,"H"
"2024-11-09 15",7.832,"H"
"2024-11-09 16",7.407,"H"
"2024-11-09 17",7.046,"H"
"2024-11-09 18",6.832,"H"
"2024-11-09 19",6.552,"H"
"2024-11-09 20",6.49,"R"
"2024-11-09 21",6.47,"R"
"2024-11-09 22",6.319,"R"
"2024-11-09 23",6.207,"R"
"2024-11-10 00",6.386,"H"
"2024-11-10 01",6.005,"R"
"2024-11-10 02",5.889,"R"
"2024-11-10 03",5.764,"R"
"2024-11-10 04",5.539,"R"
"2024-11-10 05",5.338,"R"
"2024-11-10 06",5.67,"H"
"2024-11-10 07",5.42,"H"
"2024-11-10 08",5.604,"H"
"2024-11-10 09",6.004,"H"
"2024-11-10 10",6.13,"R"
"2024-11-10 11",6.353,"H"
"2024-11-10 12",6.684,"H"
"2024-11-10 13",5.727,"R"
"2024-11-10 14",5.388,"R"
"2024-11-10 15",5.987,"H"
"2024-11-10 16",5.654,"H"
"2024-11-10 17",5.167,"H"
"2024-11-10 18",4.864,"H"
"2024-11-10 19",4.712,"H"
"2024-11-10 20",4.576,"H"
"2024-11-10 21",4.492,"H"
"2024-11-10 22",4.338,"H"
"2024-11-10 23",4.237,"H"
"2024-11-11 00",4.118,"H"
"2024-11-11 01",4.066,"H"
"2024-11-11 02",3.947,"H"
"2024-11-11 03",3.792,"H"
"2024-11-11 04",3.638,"H"
"2024-11-11 05",3.586,"H"
"2024-11-11 06",3.466,"H"
"2024-11-11 07",3.44,"R"
"2024-11-11 08",3.5,"H"
"2024-11-11 09",3.672,"H"
"2024-11-11 10",3.741,"H"
"2024-11-11 11",4.457,"H"
"2024-11-11 12",4.372,"H"
"2024-11-11 13",4.627,"H"
"2024-11-11 14",4.965,"H"
"2024-11-11 15",4.847,"H"
"2024-11-11 16",4.881,"H"
"2024-11-11 17",4.678,"H"
"2024-11-11 18",4.695,"H"
"2024-11-11 19",4.83,"H"
"2024-11-11 20",4.982,"H"
"2024-11-11 21",5.251,"H"
"2024-11-11 22",5.352,"H"
"2024-11-11 23",5.498,"R"
"2024-11-12 00",5.62,"H"
"2024-11-12 01",5.587,"H"
"2024-11-12 02",5.318,"H"
"2024-11-12 03",4.881,"H"
"2024-11-12 04",4.948,"H"
"2024-11-12 05",4.864,"H"
"2024-11-12 06",4.219,"H"
"2024-11-12 07",3.913,"H"
"2024-11-12 08",3.981,"H"
"2024-11-12 09",4.491,"H"
"2024-11-12 10",5.066,"H"
"2024-11-12 11",5.67,"H"
"2024-11-12 12",5.637,"H"
"2024-11-12 13",5.82,"H"
"2024-11-12 14",5.854,"H"
"2024-11-12 15",5.319,"R"
"2024-11-12 16",4.712,"R"
"2024-11-12 17",5.47,"H"
"2024-11-12 18",4.914,"H"
"2024-11-12 19",4.185,"H"
"2024-11-12 20",3.672,"H"
"2024-11-12 21",3.43,"R"
"2024-11-12 22",3.471,"R"
"2024-11-12 23",3.466,"R"
"2024-11-13 00",3.403,"R"
"2024-11-13 01",3.267,"R"
"2024-11-13 02",3.008,"R"
"2024-11-13 03",2.811,"R"
"2024-11-13 04",2.948,"H"
"2024-11-13 05",2.74,"H"
"2024-11-13 06",2.495,"H"
"2024-11-13 07",2.408,"H"
"2024-11-13 08",2.719,"R"
"2024-11-13 09",2.635,"H"
"2024-11-13 10",2.999,"H"
"2024-11-13 11",3.328,"H"
"2024-11-13 12",3.414,"H"
"2024-11-13 13",3.689,"H"
"2024-11-13 14",3.586,"H"
"2024-11-13 15",3.225,"H"
"2024-11-13 16",3.052,"H"
"2024-11-13 17",2.46,"H"
"2024-11-13 18",2.057,"H"
"2024-11-13 19",2.321,"R"
"2024-11-13 20",2.162,"H"
"2024-11-13 21",2.145,"H"
"2024-11-13 22",2.285,"H"
"2024-11-13 23",2.372,"H"
"2024-11-14 00",2.11,"H"
"2024-11-14 01",1.598,"H"
"2024-11-14 02",1.278,"H"
"2024-11-14 03",1.491,"H"
"2024-11-14 04",1.899,"H"
"2024-11-14 05",1.899,"H"
"2024-11-14 06",2.273,"R"
"2024-11-14 07",2.004,"H"
"2024-11-14 08",2.267,"H"
"2024-11-14 09",2.895,"H"
"2024-11-14 10",3.929,"H"
"2024-11-14 11",4.812,"H"
"2024-11-14 12",5.92,"H"
"2024-11-14 13",6.368,"H"
"2024-11-14 14",6.336,"H"
"2024-11-14 15",5.887,"H"
"2024-11-14 16",5.754,"H"
"2024-11-14 17",5.234,"H"
"2024-11-14 18",5.266,"R"
"2024-11-14 19",5.251,"H"
"2024-11-14 20",5.184,"H"
"2024-11-14 21",5.67,"H"
"2024-11-14 22",5.737,"H"
"2024-11-14 23",6.066,"R"
"2024-11-15 00",5.854,"H"
"2024-11-15 01",5.706,"R"
"2024-11-15 02",5.687,"H"
"2024-11-15 03",5.654,"H"
"2024-11-15 04",5.637,"H"
"2024-11-15 05",5.487,"H"
"2024-11-15 06",5.369,"H"
"2024-11-15 07",5.603,"H"
"2024-11-15 08",6.614,"R"
"2024-11-15 09",6.568,"H"
"2024-11-15 10",7.111,"H"
"2024-11-15 11",7.62,"H"
"2024-11-15 12",8.141,"H"
"2024-11-15 13",7.783,"H"
"2024-11-15 14",7.782,"H"
"2024-11-15 15",7.391,"H"
"2024-11-15 16",6.7,"H"
"2024-11-15 17",6.154,"H"
"2024-11-15 18",6.078,"R"
"2024-11-15 19",5.965,"R"
"2024-11-15 20",5.714,"R"
"2024-11-15 21",4.881,"R"
"2024-11-15 22",5.519,"H"
"2024-11-15 23",4.576,"H"
"2024-11-16 00",4.015,"H"
"2024-11-16 01",3.861,"H"
"2024-11-16 02",3.5,"H"
"2024-11-16 03",3.293,"H"
"2024-11-16 04",2.826,"H"
"2024-11-16 05",2.618,"H"
"2024-11-16 06",2.53,"H"
"2024-11-16 07",2.039,"H"
"2024-11-16 08",2.074,"H"
"2024-11-16 09",2.772,"H"
"2024-11-16 10",4.116,"H"
"2024-11-16 11",4.356,"H"
"2024-11-16 12",5.015,"H"
"2024-11-16 13",5.233,"H"
"2024-11-16 14",4.322,"H"
"2024-11-16 15",2.716,"R"
"2024-11-16 16",4.457,"H"
"2024-11-16 17",3.051,"H"
"2024-11-16 18",1.686,"H"
"2024-11-16 19",2.109,"H"
"2024-11-16 20",2.53,"H"
"2024-11-16 21",2.513,"H"
"2024-11-16 22",2.337,"H"
"2024-11-16 23",2.215,"H"
"2024-11-17 00",2.109,"H"
"2024-11-17 01",2.215,"H"
"2024-11-17 02",2.372,"H"
"2024-11-17 03",2.268,"R"
"2024-11-17 04",2.355,"H"
"2024-11-17 05",2.232,"H"
"2024-11-17 06",2.618,"H"
"2024-11-17 07",3.957,"R"
"2024-11-17 08",3.224,"H"
"2024-11-17 09",3.963,"H"
"2024-11-17 10",4.627,"H"
"2024-11-17 11",5.653,"H"
"2024-11-17 12",6.187,"H"
"2024-11-17 13",6.782,"H"
"2024-11-17 14",6.584,"H"
"2024-11-17 15",5.904,"H"
"2024-11-17 16",5.276,"R"
"2024-11-17 17",5.369,"H"
"2024-11-17 18",5.201,"H"
"2024-11-17 19",5.15,"H"
"2024-11-17 20",4.999,"H"
"2024-11-17 21",4.324,"R"
"2024-11-17 22",4.627,"H"
"2024-11-17 23",4.202,"H"
"2024-11-18 00",3.947,"H"
"2024-11-18 01",4.237,"H"
"2024-11-18 02",4.237,"H"
"2024-11-18 03",4.287,"H"
"2024-11-18 04",4.254,"H"
"2024-11-18 05",3.998,"H"
"2024-11-18 06",4.066,"H"
"2024-11-18 07",4.525,"H"
"2024-11-18 08",4.83,"H"
"2024-11-18 09",5.52,"H"
"2024-11-18 10",6.452,"H"
"2024-11-18 11",6.785,"R"
"2024-11-18 12",6.468,"H"
"2024-11-18 13",6.733,"H"
"2024-11-18 14",7.114,"R"
"2024-11-18 15",7.216,"R"
"2024-11-18 16",7.234,"R"
"2024-11-18 17",7.22,"R"
"2024-11-18 18",7.156,"R"
"2024-11-18 19",7.057,"R"
"2024-11-18 20",7.04,"R"
"2024-11-18 21",7.115,"R"
"2024-11-18 22",7.3,"R"
"2024-11-18 23",7.309,"R"
"2024-11-19 00",7.294,"R"
"2024-11-19 01",6.792,"R"
"2024-11-19 02",6.916,"R"
"2024-11-19 03",6.65,"H"
"2024-11-19 04",7.183,"R"
"2024-11-19 05",6.98,"H"
"2024-11-19 06",7.45,"R"
"2024-11-19 07",7.911,"R"
"2024-11-19 08",7.325,"H"
"2024-11-19 09",7.978,"H"
"2024-11-19 10",8.531,"H"
"2024-11-19 11",8.822,"H"
"2024-11-19 12",9.149,"R"
"2024-11-19 13",9.205,"R"
"2024-11-19 14",9.281,"R"
"2024-11-19 15",9.532,"R"
"2024-11-19 16",9.685,"R"
"2024-11-19 17",9.515,"H"
"2024-11-19 18",9.595,"H"
"2024-11-19 19",8.69,"R"
"2024-11-19 20",8.967,"H"
"2024-11-19 21",8.66,"H"
"2024-11-19 22",8.14,"H"
"2024-11-19 23",5.668,"H"
"2024-11-20 00",4.356,"H"
"2024-11-20 01",4.083,"H"
"2024-11-20 02",4.254,"H"
"2024-11-20 03",3.275,"H"
"2024-11-20 04",0.849,"H"
"2024-11-20 05",1.028,"H"
"2024-11-20 06",1.064,"H"
"2024-11-20 07",0.453,"H"
"2024-11-20 08",0.974,"H"
"2024-11-20 09",1.669,"H"
"2024-11-20 10",2.633,"H"
"2024-11-20 11",3.895,"H"
"2024-11-20 12",3.547,"H"
"2024-11-20 13",4.963,"H"
"2024-11-20 14",4.423,"H"
"2024-11-20 15",4.253,"H"
"2024-11-20 16",2.859,"H"
"2024-11-20 17",1.828,"H"
"2024-11-20 18",1.474,"H"
"2024-11-20 19",1.367,"H"
"2024-11-20 20",1.492,"H"
"2024-11-20 21",1.278,"H"
"2024-11-20 22",1.403,"H"
"2024-11-20 23",0.759,"H"
"2024-11-21 00",0.759,"H"
"2024-11-21 01",0.471,"H"
"2024-11-21 02",0.362,"H"
"2024-11-21 03",0.345,"H"
"2024-11-21 04",0.09,"H"
"2024-11-21 05",-0.128,"H"
"2024-11-21 06",-0.55,"H"
"2024-11-21 07",-1.03,"H"
"2024-11-21 08",-0.789,"H"
"2024-11-21 09",0.127,"H"
"2024-11-21 10",0.832,"H"
"2024-11-21 11",1.739,"H"
"2024-11-21 12",2.39,"H"
"2024-11-21 13",2.6,"H"
"2024-11-21 14",2.091,"H"
"2024-11-21 15",1.172,"H"
"2024-11-21 16",0.487,"H"
"2024-11-21 17",-1.105,"H"
"2024-11-21 18",-1.07,"R"
"2024-11-21 19",-1.154,"R"
"2024-11-21 20",-1.198,"H"
"2024-11-21 21",-1.309,"H"
"2024-11-21 22",-1.029,"R"
"2024-11-21 23",-1.309,"H"
"2024-11-22 00",-1.198,"H"
"2024-11-22 01",-2.1,"R"
"2024-11-22 02",-1.797,"H"
"2024-11-22 03",-2.498,"H"
"2024-11-22 04",-2.403,"H"
"2024-11-22 05",-2.556,"H"
"2024-11-22 06",-2.499,"H"
"2024-11-22 07",-2.518,"H"
"2024-11-22 08",-2.632,"H"
"2024-11-22 09",-2.195,"H"
"2024-11-22 10",-2.098,"H"
"2024-11-22 11",-1.815,"H"
"2024-11-22 12",-1.571,"H"
"2024-11-22 13",-1.123,"H"
"2024-11-22 14",-0.422,"H"
"2024-11-22 15",-0.462,"H"
"2024-11-22 16",-1.123,"H"
"2024-11-22 17",-0.956,"H"
"2024-11-22 18",-0.752,"H"
"2024-11-22 19",-0.678,"H"
"2024-11-22 20",-0.494,"H"
"2024-11-22 21",-0.402,"H"
"2024-11-22 22",-0.238,"H"
"2024-11-22 23",-0.073,"H"
"2024-11-23 00",0.036,"H"
"2024-11-23 01",0.236,"H"
"2024-11-23 02",0.218,"H"
"2024-11-23 03",0.218,"H"
"2024-11-23 04",0.218,"H"
"2024-11-23 05",0.072,"H"
"2024-11-23 06",0.163,"H"
"2024-11-23 07",0.381,"H"
"2024-11-23 08",0.652,"H"
"2024-11-23 09",1.526,"H"
"2024-11-23 10",3.138,"H"
"2024-11-23 11",3.809,"H"
"2024-11-23 12",5.217,"H"
"2024-11-23 13",5.436,"H"
"2024-11-23 14",4.694,"H"
"2024-11-23 15",3.448,"H"
"2024-11-23 16",3.809,"H"
"2024-11-23 17",4.525,"H"
"2024-11-23 18",4.779,"H"
"2024-11-23 19",5.553,"H"
"2024-11-23 20",6.253,"H"
"2024-11-23 21",6.766,"H"
"2024-11-23 22",6.914,"H"
"2024-11-23 23",7.161,"H"
"2024-11-24 00",7.75,"H"
"2024-11-24 01",9.225,"H"
"2024-11-24 02",9.691,"H"
"2024-11-24 03",10.123,"H"
"2024-11-24 04",10.617,"H"
"2024-11-24 05",11.189,"H"
"2024-11-24 06",10.824,"H"
"2024-11-24 07",11.252,"H"
"2024-11-24 08",12.373,"H"
"2024-11-24 09",12.546,"H"
"2024-11-24 10",13.44,"H"
"2024-11-24 11",14.252,"H"
"2024-11-24 12",14.657,"H"
"2024-11-24 13",15.466,"H"
"2024-11-24 14",15.838,"H"
"2024-11-24 15",15.466,"H"
"2024-11-24 16",15.046,"H"
"2024-11-24 17",14.673,"H"
"2024-11-24 18",14.875,"H"
"2024-11-24 19",14.889,"R"
"2024-11-24 20",15.062,"H"
"2024-11-24 21",14.548,"H"
"2024-11-24 22",14.377,"H"
"2024-11-24 23",14.268,"H"
"2024-11-25 00",14.159,"H"
"2024-11-25 01",14.307,"R"
"2024-11-25 02",14.038,"R"
"2024-11-25 03",14.205,"H"
"2024-11-25 04",13.628,"H"
"2024-11-25 05",14.081,"H"
"2024-11-25 06",15,"H"
"2024-11-25 07",14.782,"H"
"2024-11-25 08",15.279,"H"
"2024-11-25 09",16.907,"H"
"2024-11-25 10",17.604,"H"
"2024-11-25 11",18.408,"H"
"2024-11-25 12",18.609,"H"
"2024-11-25 13",19.166,"H"
"2024-11-25 14",18.501,"H"
"2024-11-25 15",18.223,"H"
"2024-11-25 16",18.207,"H"
"2024-11-25 17",17.727,"H"
"2024-11-25 18",17.124,"H"
"2024-11-25 19",15.512,"H"
"2024-11-25 20",12.025,"H"
"2024-11-25 21",10.792,"H"
"2024-11-25 22",9.351,"R"
"2024-11-25 23",9.6,"R"
"2024-11-26 00",9.338,"H"
"2024-11-26 01",9.579,"H"
"2024-11-26 02",9.08,"H"
"2024-11-26 03",8.806,"H"
"2024-11-26 04",8.385,"H"
"2024-11-26 05",7.734,"H"
"2024-11-26 06",7.178,"H"
"2024-11-26 07",7.699,"R"
"2024-11-26 08",8.245,"R"
"2024-11-26 09",8.44,"R"
"2024-11-26 10",8.304,"H"
"2024-11-26 11",8.936,"R"
"2024-11-26 12",9.157,"R"
"2024-11-26 13",9.229,"R"
"2024-11-26 14",9.052,"R"
"2024-11-26 15",9.113,"H"
"2024-11-26 16",8.628,"H"
"2024-11-26 17",8.418,"H"
"2024-11-26 18",8.755,"R"
"2024-11-26 19",8.712,"R"
"2024-11-26 20",8.558,"R"
"2024-11-26 21",8.452,"R"
"2024-11-26 22",8.226,"R"
"2024-11-26 23",7.832,"H"
"2024-11-27 00",7.669,"H"
"2024-11-27 01",7.244,"H"
"2024-11-27 02",6.996,"H"
"2024-11-27 03",7.539,"R"
"2024-11-27 04",7.728,"R"
"2024-11-27 05",7.882,"R"
"2024-11-27 06",7.325,"H"
"2024-11-27 07",8.282,"R"
"2024-11-27 08",9.301,"R"
"2024-11-27 09",7.897,"H"
"2024-11-27 10",9.448,"H"
"2024-11-27 11",10.808,"H"
"2024-11-27 12",11.552,"H"
"2024-11-27 13",11.963,"H"
"2024-11-27 14",11.11,"H"
"2024-11-27 15",10.283,"H"
"2024-11-27 16",10.155,"H"
"2024-11-27 17",9.369,"R"
"2024-11-27 18",10.124,"R"
"2024-11-27 19",8.822,"H"
"2024-11-27 20",9.658,"H"
"2024-11-27 21",10.506,"H"
"2024-11-27 22",9.012,"H"
"2024-11-27 23",8.693,"H"
"2024-11-28 00",9.165,"R"
"2024-11-28 01",8.967,"H"
"2024-11-28 02",8.898,"R"
"2024-11-28 03",6.706,"R"
"2024-11-28 04",5.559,"R"
"2024-11-28 05",6.962,"H"
"2024-11-28 06",5.67,"H"
"2024-11-28 07",4.644,"H"
"2024-11-28 08",4.389,"H"
"2024-11-28 09",4.474,"H"
"2024-11-28 10",4.863,"H"
"2024-11-28 11",5.503,"H"
"2024-11-28 12",5.1,"H"
"2024-11-28 13",5.402,"H"
"2024-11-28 14",5.117,"H"
"2024-11-28 15",4.965,"H"
"2024-11-28 16",4.678,"H"
"2024-11-28 17",4.372,"H"
"2024-11-28 18",4.338,"H"
"2024-11-28 19",4.322,"H"
"2024-11-28 20",3.293,"H"
"2024-11-28 21",2.809,"H"
"2024-11-28 22",3.138,"H"
"2024-11-28 23",2.982,"H"
"2024-11-29 00",3.034,"H"
"2024-11-29 01",2.337,"H"
"2024-11-29 02",2.197,"H"
"2024-11-29 03",1.704,"H"
"2024-11-29 04",1.863,"H"
"2024-11-29 05",1.651,"H"
"2024-11-29 06",1.74,"H"
"2024-11-29 07",1.775,"H"
"2024-11-29 08",1.899,"H"
"2024-11-29 09",2.756,"H"
"2024-11-29 10",4.012,"H"
"2024-11-29 11",4.846,"H"
"2024-11-29 12",5.583,"H"
"2024-11-29 13",1.977,"R"
"2024-11-29 14",4.811,"H"
"2024-11-29 15",3.981,"R"
"2024-11-29 16",1.113,"H"
"2024-11-29 17",3.432,"H"
"2024-11-29 18",3.138,"H"
"2024-11-29 19",2.687,"H"
"2024-11-29 20",1.898,"H"
"2024-11-29 21",1.42,"H"
"2024-11-29 22",0.885,"H"
"2024-11-29 23",0.705,"H"
"2024-11-30 00",0.616,"H"
"2024-11-30 01",0.669,"H"
"2024-11-30 02",0.795,"H"
"2024-11-30 03",0.831,"H"
"2024-11-30 04",0.417,"H"
"2024-11-30 05",-0.056,"H"
"2024-11-30 06",-0.439,"H"
"2024-11-30 07",-2.046,"H"
"2024-11-30 08",-2.213,"H"
"2024-11-30 09",-0.921,"H"
"2024-11-30 10",-0.182,"H"
"2024-11-30 11",0.417,"H"
"2024-11-30 12",1.024,"H"
"2024-11-30 13",1.367,"H"
"2024-11-30 14",0.974,"H"
"2024-11-30 15",1.508,"H"
"2024-11-30 16",0.395,"H"
"2024-11-30 17",0.036,"H"
"2024-11-30 18",-0.366,"H"
"2024-11-30 19",-0.568,"H"
"2024-11-30 20",-0.901,"H"
"2024-11-30 21",-1.458,"H"
"2024-11-30 22",-1.327,"H"
"2024-11-30 23",-1.458,"H"
"2024-12-01 00",-1.91,"H"
"2024-12-01 01",-2.08,"H"
"2024-12-01 02",-2.231,"H"
"2024-12-01 03",-2.004,"H"
"2024-12-01 04",-2.193,"H"
"2024-12-01 05",-2.327,"H"
"2024-12-01 06",-2.67,"H"
"2024-12-01 07",-2.805,"H"
"2024-12-01 08",-2.481,"H"
"2024-12-01 09",-1.275,"H"
"2024-12-01 10",0.159,"H"
"2024-12-01 11",0.668,"H"
"2024-12-01 12",5.673,"R"
"2024-12-01 13",5.72,"H"
"2024-12-01 14",5.335,"H"
"2024-12-01 15",6.253,"H"
"2024-12-01 16",5.302,"H"
"2024-12-01 17",4.728,"H"
"2024-12-01 18",5.184,"H"
"2024-12-01 19",4.166,"H"
"2024-12-01 20",6.27,"H"
"2024-12-01 21",9.313,"R"
"2024-12-01 22",6.863,"H"
"2024-12-01 23",8.14,"H"
"2024-12-02 00",9.193,"H"
"2024-12-02 01",8.656,"R"
"2024-12-02 02",9.704,"R"
"2024-12-02 03",7.765,"H"
"2024-12-02 04",8.967,"H"
