"dttm","th","origin"
"2024-11-08 04",6.273,"R"
"2024-11-08 05",6.283,"R"
"2024-11-08 06",6.095,"R"
"2024-11-08 07",6.178,"R"
"2024-11-08 08",6.026,"R"
"2024-11-08 09",6.689,"H"
"2024-11-08 10",7.299,"H"
"2024-11-08 11",7.611,"H"
"2024-11-08 12",7.856,"H"
"2024-11-08 13",7.285,"R"
"2024-11-08 14",7.336,"R"
"2024-11-08 15",7.807,"H"
"2024-11-08 16",7.676,"H"
"2024-11-08 17",7.359,"R"
"2024-11-08 18",7.194,"R"
"2024-11-08 19",7.304,"R"
"2024-11-08 20",7.334,"R"
"2024-11-08 21",7.27,"R"
"2024-11-08 22",7.157,"R"
"2024-11-08 23",6.994,"R"
"2024-11-09 00",7.081,"R"
"2024-11-09 01",7.101,"R"
"2024-11-09 02",7.194,"R"
"2024-11-09 03",6.92,"H"
"2024-11-09 04",6.391,"H"
"2024-11-09 05",6.108,"H"
"2024-11-09 06",5.974,"H"
"2024-11-09 07",5.857,"H"
"2024-11-09 08",6.274,"H"
"2024-11-09 09",7.085,"H"
"2024-11-09 10",8.019,"H"
"2024-11-09 11",9.187,"H"
"2024-11-09 12",9.445,"H"
"2024-11-09 13",8.752,"H"
"2024-11-09 14",8.556,"H"
"2024-11-09 15",7.84,"H"
"2024-11-09 16",7.381,"H"
"2024-11-09 17",7.002,"H"
"2024-11-09 18",6.788,"H"
"2024-11-09 19",6.506,"H"
"2024-11-09 20",6.38,"R"
"2024-11-09 21",6.382,"R"
"2024-11-09 22",6.391,"R"
"2024-11-09 23",6.479,"R"
"2024-11-10 00",6.314,"R"
"2024-11-10 01",6.241,"H"
"2024-11-10 02",6.109,"R"
"2024-11-10 03",6.015,"R"
"2024-11-10 04",5.907,"H"
"2024-11-10 05",5.841,"R"
"2024-11-10 06",5.623,"H"
"2024-11-10 07",5.355,"H"
"2024-11-10 08",5.573,"H"
"2024-11-10 09",5.974,"H"
"2024-11-10 10",5.808,"R"
"2024-11-10 11",6.324,"H"
"2024-11-10 12",6.656,"H"
"2024-11-10 13",6.184,"R"
"2024-11-10 14",6.055,"R"
"2024-11-10 15",5.991,"H"
"2024-11-10 16",5.64,"H"
"2024-11-10 17",5.118,"H"
"2024-11-10 18",4.797,"H"
"2024-11-10 19",4.679,"H"
"2024-11-10 20",4.526,"H"
"2024-11-10 21",4.407,"H"
"2024-11-10 22",4.271,"H"
"2024-11-10 23",4.168,"H"
"2024-11-11 00",4.048,"H"
"2024-11-11 01",4.014,"H"
"2024-11-11 02",3.878,"H"
"2024-11-11 03",3.705,"H"
"2024-11-11 04",3.568,"H"
"2024-11-11 05",3.516,"H"
"2024-11-11 06",3.378,"H"
"2024-11-11 07",3.361,"H"
"2024-11-11 08",3.447,"H"
"2024-11-11 09",3.637,"H"
"2024-11-11 10",3.706,"H"
"2024-11-11 11",4.373,"H"
"2024-11-11 12",4.39,"H"
"2024-11-11 13",4.577,"H"
"2024-11-11 14",4.95,"H"
"2024-11-11 15",4.798,"H"
"2024-11-11 16",4.797,"H"
"2024-11-11 17",4.611,"H"
"2024-11-11 18",4.594,"H"
"2024-11-11 19",4.746,"H"
"2024-11-11 20",4.899,"H"
"2024-11-11 21",5.118,"H"
"2024-11-11 22",5.287,"H"
"2024-11-11 23",5.385,"R"
"2024-11-12 00",5.533,"R"
"2024-11-12 01",5.546,"R"
"2024-11-12 02",5.385,"R"
"2024-11-12 03",4.78,"H"
"2024-11-12 04",4.865,"H"
"2024-11-12 05",4.797,"H"
"2024-11-12 06",4.083,"H"
"2024-11-12 07",3.826,"H"
"2024-11-12 08",3.895,"H"
"2024-11-12 09",4.406,"H"
"2024-11-12 10",4.983,"H"
"2024-11-12 11",5.606,"H"
"2024-11-12 12",5.556,"H"
"2024-11-12 13",5.707,"H"
"2024-11-12 14",5.79,"H"
"2024-11-12 15",5.757,"H"
"2024-11-12 16",5.539,"H"
"2024-11-12 17",5.287,"H"
"2024-11-12 18",4.746,"H"
"2024-11-12 19",3.997,"H"
"2024-11-12 20",3.534,"H"
"2024-11-12 21",3.528,"R"
"2024-11-12 22",3.533,"R"
"2024-11-12 23",3.368,"R"
"2024-11-13 00",3.333,"R"
"2024-11-13 01",3.4,"R"
"2024-11-13 02",3.35,"R"
"2024-11-13 03",3.101,"H"
"2024-11-13 04",2.841,"H"
"2024-11-13 05",2.632,"H"
"2024-11-13 06",2.404,"H"
"2024-11-13 07",2.299,"H"
"2024-11-13 08",2.438,"R"
"2024-11-13 09",2.597,"H"
"2024-11-13 10",2.962,"H"
"2024-11-13 11",3.326,"H"
"2024-11-13 12",3.395,"H"
"2024-11-13 13",3.654,"H"
"2024-11-13 14",3.499,"H"
"2024-11-13 15",3.136,"H"
"2024-11-13 16",2.963,"H"
"2024-11-13 17",2.386,"H"
"2024-11-13 18",1.982,"H"
"2024-11-13 19",1.982,"H"
"2024-11-13 20",2.035,"H"
"2024-11-13 21",2.017,"H"
"2024-11-13 22",2.158,"H"
"2024-11-13 23",2.246,"H"
"2024-11-14 00",1.964,"H"
"2024-11-14 01",1.45,"H"
"2024-11-14 02",1.13,"H"
"2024-11-14 03",1.343,"H"
"2024-11-14 04",1.805,"H"
"2024-11-14 05",1.894,"R"
"2024-11-14 06",1.91,"R"
"2024-11-14 07",1.929,"H"
"2024-11-14 08",2.193,"H"
"2024-11-14 09",2.84,"H"
"2024-11-14 10",3.946,"H"
"2024-11-14 11",4.881,"H"
"2024-11-14 12",6.024,"H"
"2024-11-14 13",6.439,"H"
"2024-11-14 14",6.407,"H"
"2024-11-14 15",5.924,"H"
"2024-11-14 16",5.706,"H"
"2024-11-14 17",5.135,"H"
"2024-11-14 18",5.097,"R"
"2024-11-14 19",5.169,"H"
"2024-11-14 20",5.101,"H"
"2024-11-14 21",5.589,"H"
"2024-11-14 22",5.657,"H"
"2024-11-14 23",5.778,"R"
"2024-11-15 00",5.723,"H"
"2024-11-15 01",5.824,"H"
"2024-11-15 02",5.589,"H"
"2024-11-15 03",5.502,"R"
"2024-11-15 04",5.539,"H"
"2024-11-15 05",5.39,"R"
"2024-11-15 06",5.253,"H"
"2024-11-15 07",5.455,"H"
"2024-11-15 08",5.79,"H"
"2024-11-15 09",6.473,"H"
"2024-11-15 10",7.019,"H"
"2024-11-15 11",7.561,"H"
"2024-11-15 12",8.15,"H"
"2024-11-15 13",7.758,"H"
"2024-11-15 14",7.741,"H"
"2024-11-15 15",7.365,"H"
"2024-11-15 16",6.622,"H"
"2024-11-15 17",6.058,"H"
"2024-11-15 18",5.957,"H"
"2024-11-15 19",6.007,"H"
"2024-11-15 20",5.941,"H"
"2024-11-15 21",5.978,"R"
"2024-11-15 22",5.337,"H"
"2024-11-15 23",4.356,"H"
"2024-11-16 00",3.878,"H"
"2024-11-16 01",3.654,"H"
"2024-11-16 02",3.257,"H"
"2024-11-16 03",3.153,"H"
"2024-11-16 04",2.684,"H"
"2024-11-16 05",2.404,"H"
"2024-11-16 06",2.281,"H"
"2024-11-16 07",1.911,"H"
"2024-11-16 08",2,"H"
"2024-11-16 09",2.717,"H"
"2024-11-16 10",4.372,"H"
"2024-11-16 11",4.713,"H"
"2024-11-16 12",5.521,"H"
"2024-11-16 13",5.301,"H"
"2024-11-16 14",4.797,"H"
"2024-11-16 15",5.907,"H"
"2024-11-16 16",4.491,"H"
"2024-11-16 17",3.014,"H"
"2024-11-16 18",1.574,"H"
"2024-11-16 19",2.087,"H"
"2024-11-16 20",2.509,"H"
"2024-11-16 21",2.456,"H"
"2024-11-16 22",2.299,"H"
"2024-11-16 23",2.14,"H"
"2024-11-17 00",2.053,"H"
"2024-11-17 01",2.14,"H"
"2024-11-17 02",2.317,"H"
"2024-11-17 03",2.439,"H"
"2024-11-17 04",2.281,"H"
"2024-11-17 05",2.175,"H"
"2024-11-17 06",2.562,"H"
"2024-11-17 07",2.702,"H"
"2024-11-17 08",3.118,"H"
"2024-11-17 09",3.86,"H"
"2024-11-17 10",4.543,"H"
"2024-11-17 11",5.622,"H"
"2024-11-17 12",6.141,"H"
"2024-11-17 13",6.689,"H"
"2024-11-17 14",6.49,"H"
"2024-11-17 15",5.807,"H"
"2024-11-17 16",5.506,"H"
"2024-11-17 17",5.27,"H"
"2024-11-17 18",5.152,"H"
"2024-11-17 19",5.102,"H"
"2024-11-17 20",4.933,"H"
"2024-11-17 21",4.978,"R"
"2024-11-17 22",4.526,"H"
"2024-11-17 23",4.049,"H"
"2024-11-18 00",3.809,"H"
"2024-11-18 01",4.151,"H"
"2024-11-18 02",4.066,"H"
"2024-11-18 03",4.134,"H"
"2024-11-18 04",4.117,"H"
"2024-11-18 05",3.86,"H"
"2024-11-18 06",3.929,"H"
"2024-11-18 07",4.407,"H"
"2024-11-18 08",4.696,"H"
"2024-11-18 09",5.489,"H"
"2024-11-18 10",6.638,"H"
"2024-11-18 11",6.224,"H"
"2024-11-18 12",6.44,"H"
"2024-11-18 13",6.816,"R"
"2024-11-18 14",6.843,"R"
"2024-11-18 15",6.97,"R"
"2024-11-18 16",7.09,"R"
"2024-11-18 17",7.196,"R"
"2024-11-18 18",7.261,"R"
"2024-11-18 19",7.201,"R"
"2024-11-18 20",6.87,"H"
"2024-11-18 21",7.134,"R"
"2024-11-18 22",6.755,"H"
"2024-11-18 23",7.012,"R"
"2024-11-19 00",7.241,"R"
"2024-11-19 01",7.324,"R"
"2024-11-19 02",7.351,"R"
"2024-11-19 03",6.506,"H"
"2024-11-19 04",6.781,"R"
"2024-11-19 05",6.837,"H"
"2024-11-19 06",7.092,"R"
"2024-11-19 07",7.274,"R"
"2024-11-19 08",7.219,"R"
"2024-11-19 09",7.823,"H"
"2024-11-19 10",8.459,"H"
"2024-11-19 11",8.8,"H"
"2024-11-19 12",8.775,"R"
"2024-11-19 13",8.851,"R"
"2024-11-19 14",9.099,"R"
"2024-11-19 15",9.179,"R"
"2024-11-19 16",9.267,"R"
"2024-11-19 17",9.424,"R"
"2024-11-19 18",9.413,"H"
"2024-11-19 19",9.494,"H"
"2024-11-19 20",8.768,"H"
"2024-11-19 21",8.995,"R"
"2024-11-19 22",8.571,"R"
"2024-11-19 23",5.604,"H"
"2024-11-20 00",4.288,"H"
"2024-11-20 01",4.014,"H"
"2024-11-20 02",4.134,"H"
"2024-11-20 03",3.204,"H"
"2024-11-20 04",0.699,"H"
"2024-11-20 05",0.806,"H"
"2024-11-20 06",0.932,"H"
"2024-11-20 07",0.301,"H"
"2024-11-20 08",0.86,"H"
"2024-11-20 09",1.521,"H"
"2024-11-20 10",2.699,"H"
"2024-11-20 11",3.843,"H"
"2024-11-20 12",3.323,"H"
"2024-11-20 13",4.762,"H"
"2024-11-20 14",4.507,"H"
"2024-11-20 15",3.875,"H"
"2024-11-20 16",2.578,"H"
"2024-11-20 17",1.45,"H"
"2024-11-20 18",1.076,"H"
"2024-11-20 19",1.058,"H"
"2024-11-20 20",1.29,"H"
"2024-11-20 21",0.968,"H"
"2024-11-20 22",1.129,"H"
"2024-11-20 23",0.518,"H"
"2024-11-21 00",0.536,"H"
"2024-11-21 01",0.228,"H"
"2024-11-21 02",0.119,"H"
"2024-11-21 03",0.137,"H"
"2024-11-21 04",0.046,"H"
"2024-11-21 05",-0.265,"H"
"2024-11-21 06",-0.762,"H"
"2024-11-21 07",-1.264,"H"
"2024-11-21 08",-0.985,"H"
"2024-11-21 09",0.027,"H"
"2024-11-21 10",0.698,"H"
"2024-11-21 11",1.592,"H"
"2024-11-21 12",2.281,"H"
"2024-11-21 13",2.474,"H"
"2024-11-21 14",1.998,"H"
"2024-11-21 15",1.076,"H"
"2024-11-21 16",0.39,"H"
"2024-11-21 17",-1.115,"H"
"2024-11-21 18",-1.282,"H"
"2024-11-21 19",-1.236,"R"
"2024-11-21 20",-1.319,"H"
"2024-11-21 21",-1.283,"R"
"2024-11-21 22",-1.42,"R"
"2024-11-21 23",-1.406,"R"
"2024-11-22 00",-1.263,"H"
"2024-11-22 01",-1.376,"H"
"2024-11-22 02",-1.978,"H"
"2024-11-22 03",-2.722,"H"
"2024-11-22 04",-2.626,"H"
"2024-11-22 05",-2.76,"H"
"2024-11-22 06",-2.664,"H"
"2024-11-22 07",-2.646,"H"
"2024-11-22 08",-2.742,"H"
"2024-11-22 09",-2.207,"H"
"2024-11-22 10",-2.13,"H"
"2024-11-22 11",-1.845,"H"
"2024-11-22 12",-1.601,"H"
"2024-11-22 13",-1.059,"H"
"2024-11-22 14",-0.339,"H"
"2024-11-22 15",-0.453,"H"
"2024-11-22 16",-1.189,"H"
"2024-11-22 17",-1.058,"H"
"2024-11-22 18",-0.836,"H"
"2024-11-22 19",-0.781,"H"
"2024-11-22 20",-0.614,"H"
"2024-11-22 21",-0.503,"H"
"2024-11-22 22",-0.338,"H"
"2024-11-22 23",-0.136,"H"
"2024-11-23 00",0.009,"R"
"2024-11-23 01",0.119,"H"
"2024-11-23 02",0.101,"H"
"2024-11-23 03",0.119,"H"
"2024-11-23 04",0.137,"H"
"2024-11-23 05",-0.045,"H"
"2024-11-23 06",-0.009,"H"
"2024-11-23 07",0.174,"H"
"2024-11-23 08",0.428,"H"
"2024-11-23 09",1.608,"H"
"2024-11-23 10",3.22,"H"
"2024-11-23 11",3.755,"H"
"2024-11-23 12",5.539,"H"
"2024-11-23 13",5.471,"H"
"2024-11-23 14",4.864,"H"
"2024-11-23 15",3.395,"H"
"2024-11-23 16",3.791,"H"
"2024-11-23 17",4.458,"H"
"2024-11-23 18",4.645,"H"
"2024-11-23 19",5.421,"H"
"2024-11-23 20",6.091,"H"
"2024-11-23 21",6.556,"H"
"2024-11-23 22",6.721,"H"
"2024-11-23 23",6.97,"H"
"2024-11-24 00",7.545,"H"
"2024-11-24 01",8.977,"H"
"2024-11-24 02",9.477,"H"
"2024-11-24 03",9.863,"H"
"2024-11-24 04",10.44,"H"
"2024-11-24 05",10.95,"H"
"2024-11-24 06",10.679,"H"
"2024-11-24 07",11.109,"H"
"2024-11-24 08",12.249,"H"
"2024-11-24 09",12.454,"H"
"2024-11-24 10",13.429,"H"
"2024-11-24 11",14.415,"H"
"2024-11-24 12",14.743,"H"
"2024-11-24 13",15.476,"H"
"2024-11-24 14",15.802,"H"
"2024-11-24 15",15.398,"H"
"2024-11-24 16",14.884,"H"
"2024-11-24 17",14.478,"H"
"2024-11-24 18",14.681,"H"
"2024-11-24 19",14.79,"H"
"2024-11-24 20",14.775,"H"
"2024-11-24 21",14.274,"H"
"2024-11-24 22",14.103,"H"
"2024-11-24 23",14.04,"H"
"2024-11-25 00",13.946,"H"
"2024-11-25 01",14.118,"H"
"2024-11-25 02",14.024,"H"
"2024-11-25 03",13.915,"H"
"2024-11-25 04",13.429,"H"
"2024-11-25 05",13.915,"H"
"2024-11-25 06",14.837,"H"
"2024-11-25 07",14.556,"H"
"2024-11-25 08",15.148,"H"
"2024-11-25 09",16.828,"H"
"2024-11-25 10",17.557,"H"
"2024-11-25 11",18.534,"H"
"2024-11-25 12",18.627,"H"
"2024-11-25 13",19.232,"H"
"2024-11-25 14",18.441,"H"
"2024-11-25 15",18.038,"H"
"2024-11-25 16",17.96,"H"
"2024-11-25 17",17.51,"H"
"2024-11-25 18",16.967,"H"
"2024-11-25 19",15.397,"H"
"2024-11-25 20",11.79,"H"
"2024-11-25 21",10.663,"H"
"2024-11-25 22",10.54,"R"
"2024-11-25 23",10.672,"R"
"2024-11-26 00",9.253,"H"
"2024-11-26 01",9.478,"H"
"2024-11-26 02",8.977,"H"
"2024-11-26 03",8.735,"H"
"2024-11-26 04",8.28,"H"
"2024-11-26 05",7.61,"H"
"2024-11-26 06",7.102,"H"
"2024-11-26 07",7.384,"R"
"2024-11-26 08",7.635,"R"
"2024-11-26 09",7.651,"R"
"2024-11-26 10",8.426,"H"
"2024-11-26 11",8.394,"H"
"2024-11-26 12",8.605,"H"
"2024-11-26 13",8.896,"R"
"2024-11-26 14",9.033,"R"
"2024-11-26 15",9.172,"H"
"2024-11-26 16",8.703,"H"
"2024-11-26 17",8.426,"H"
"2024-11-26 18",8.459,"H"
"2024-11-26 19",8.912,"R"
"2024-11-26 20",8.377,"H"
"2024-11-26 21",8.777,"R"
"2024-11-26 22",8.215,"H"
"2024-11-26 23",7.791,"H"
"2024-11-27 00",7.627,"H"
"2024-11-27 01",7.168,"H"
"2024-11-27 02",6.854,"H"
"2024-11-27 03",6.937,"H"
"2024-11-27 04",7.531,"R"
"2024-11-27 05",7.566,"R"
"2024-11-27 06",7.266,"H"
"2024-11-27 07",7.895,"R"
"2024-11-27 08",7.594,"H"
"2024-11-27 09",7.872,"H"
"2024-11-27 10",9.796,"H"
"2024-11-27 11",11.568,"H"
"2024-11-27 12",12.36,"H"
"2024-11-27 13",12.423,"H"
"2024-11-27 14",11.743,"H"
"2024-11-27 15",10.759,"H"
"2024-11-27 16",10.616,"H"
"2024-11-27 17",10.6,"H"
"2024-11-27 18",10.519,"H"
"2024-11-27 19",8.686,"H"
"2024-11-27 20",9.606,"H"
"2024-11-27 21",10.552,"H"
"2024-11-27 22",8.844,"H"
"2024-11-27 23",8.475,"H"
"2024-11-28 00",9.054,"R"
"2024-11-28 01",8.848,"H"
"2024-11-28 02",9.176,"R"
"2024-11-28 03",9.229,"R"
"2024-11-28 04",9.068,"R"
"2024-11-28 05",6.869,"H"
"2024-11-28 06",5.639,"H"
"2024-11-28 07",4.594,"H"
"2024-11-28 08",4.356,"H"
"2024-11-28 09",4.424,"H"
"2024-11-28 10",4.931,"H"
"2024-11-28 11",5.79,"H"
"2024-11-28 12",5.186,"H"
"2024-11-28 13",5.471,"H"
"2024-11-28 14",5.118,"H"
"2024-11-28 15",4.543,"H"
"2024-11-28 16",4.441,"H"
"2024-11-28 17",4.288,"H"
"2024-11-28 18",4.305,"H"
"2024-11-28 19",4.185,"H"
"2024-11-28 20",3.049,"H"
"2024-11-28 21",2.579,"H"
"2024-11-28 22",2.875,"H"
"2024-11-28 23",2.805,"H"
"2024-11-29 00",2.806,"H"
"2024-11-29 01",2.105,"H"
"2024-11-29 02",1.964,"H"
"2024-11-29 03",1.486,"H"
"2024-11-29 04",1.735,"H"
"2024-11-29 05",1.575,"H"
"2024-11-29 06",1.681,"H"
"2024-11-29 07",2.094,"R"
"2024-11-29 08",2.225,"R"
"2024-11-29 09",2.805,"H"
"2024-11-29 10",4.284,"H"
"2024-11-29 11",5.303,"H"
"2024-11-29 12",5.907,"H"
"2024-11-29 13",4.47,"H"
"2024-11-29 14",4.846,"H"
"2024-11-29 15",4.319,"R"
"2024-11-29 16",0.928,"H"
"2024-11-29 17",3.274,"H"
"2024-11-29 18",2.997,"H"
"2024-11-29 19",2.579,"H"
"2024-11-29 20",1.716,"H"
"2024-11-29 21",1.308,"H"
"2024-11-29 22",0.644,"H"
"2024-11-29 23",0.518,"H"
"2024-11-30 00",0.391,"H"
"2024-11-30 01",0.445,"H"
"2024-11-30 02",0.645,"H"
"2024-11-30 03",0.717,"H"
"2024-11-30 04",0.246,"H"
"2024-11-30 05",-0.229,"H"
"2024-11-30 06",-0.67,"H"
"2024-11-30 07",-2.189,"H"
"2024-11-30 08",-2.283,"H"
"2024-11-30 09",-1.227,"H"
"2024-11-30 10",-0.503,"H"
"2024-11-30 11",0.463,"H"
"2024-11-30 12",1.09,"H"
"2024-11-30 13",1.858,"H"
"2024-11-30 14",1.164,"H"
"2024-11-30 15",1.29,"H"
"2024-11-30 16",0.131,"H"
"2024-11-30 17",-0.467,"H"
"2024-11-30 18",-0.947,"H"
"2024-11-30 19",-0.892,"H"
"2024-11-30 20",-1.172,"H"
"2024-11-30 21",-1.582,"H"
"2024-11-30 22",-1.394,"H"
"2024-11-30 23",-1.619,"H"
"2024-12-01 00",-2.016,"H"
"2024-12-01 01",-2.206,"H"
"2024-12-01 02",-2.32,"H"
"2024-12-01 03",-2.073,"H"
"2024-12-01 04",-2.301,"H"
"2024-12-01 05",-2.416,"H"
"2024-12-01 06",-2.818,"H"
"2024-12-01 07",-2.876,"H"
"2024-12-01 08",-2.589,"H"
"2024-12-01 09",-1.341,"H"
"2024-12-01 10",0.134,"H"
"2024-12-01 11",1.145,"H"
"2024-12-01 12",-0.295,"R"
"2024-12-01 13",4.367,"R"
"2024-12-01 14",5.488,"H"
"2024-12-01 15",6.007,"H"
"2024-12-01 16",5.472,"H"
"2024-12-01 17",4.781,"H"
"2024-12-01 18",5.304,"H"
"2024-12-01 19",4.251,"H"
"2024-12-01 20",6.589,"H"
"2024-12-01 21",5.335,"R"
"2024-12-01 22",7.346,"H"
"2024-12-01 23",8.749,"H"
"2024-12-02 00",9.733,"H"
"2024-12-02 01",10.597,"R"
"2024-12-02 02",6.554,"H"
"2024-12-02 03",7.74,"H"
"2024-12-02 04",9.059,"H"
