"dttm","th","origin"
"2024-11-03 09",6.332,"H"
"2024-11-03 10",7.35,"H"
"2024-11-03 11",9.117,"H"
"2024-11-03 12",9.691,"H"
"2024-11-03 13",10.244,"H"
"2024-11-03 14",10.878,"H"
"2024-11-03 15",10.878,"H"
"2024-11-03 16",10.478,"H"
"2024-11-03 17",9.523,"H"
"2024-11-03 18",8.356,"H"
"2024-11-03 19",7.504,"H"
"2024-11-03 20",7.556,"H"
"2024-11-03 21",7.195,"H"
"2024-11-03 22",7.041,"H"
"2024-11-03 23",6.8,"H"
"2024-11-04 00",6.714,"H"
"2024-11-04 01",6.524,"H"
"2024-11-04 02",6.177,"H"
"2024-11-04 03",5.916,"H"
"2024-11-04 04",5.672,"H"
"2024-11-04 05",5.427,"H"
"2024-11-04 06",5.129,"H"
"2024-11-04 07",5.059,"H"
"2024-11-04 08",5.235,"H"
"2024-11-04 09",5.392,"H"
"2024-11-04 10",5.287,"H"
"2024-11-04 11",6.002,"H"
"2024-11-04 12",6.954,"H"
"2024-11-04 13",6.472,"H"
"2024-11-04 14",6.489,"H"
"2024-11-04 15",6.886,"H"
"2024-11-04 16",6.541,"H"
"2024-11-04 17",6.229,"H"
"2024-11-04 18",5.951,"H"
"2024-11-04 19",5.795,"H"
"2024-11-04 20",5.795,"H"
"2024-11-04 21",5.795,"H"
"2024-11-04 22",5.812,"H"
"2024-11-04 23",5.637,"H"
"2024-11-05 00",5.217,"H"
"2024-11-05 01",4.935,"H"
"2024-11-05 02",4.706,"H"
"2024-11-05 03",4.44,"H"
"2024-11-05 04",4.139,"H"
"2024-11-05 05",3.514,"H"
"2024-11-05 06",2.955,"H"
"2024-11-05 07",3.94,"H"
"2024-11-05 08",4.441,"H"
"2024-11-05 09",4.794,"H"
"2024-11-05 10",5.304,"H"
"2024-11-05 11",6.816,"H"
"2024-11-05 12",7.999,"H"
"2024-11-05 13",9.469,"H"
"2024-11-05 14",10.762,"H"
"2024-11-05 15",11.295,"H"
"2024-11-05 16",11.841,"H"
"2024-11-05 17",10.978,"H"
"2024-11-05 18",10.761,"H"
"2024-11-05 19",10.395,"H"
"2024-11-05 20",10.428,"H"
"2024-11-05 21",10.595,"H"
"2024-11-05 22",10.428,"H"
"2024-11-05 23",10.495,"H"
"2024-11-06 00",10.077,"H"
"2024-11-06 01",10.033,"R"
"2024-11-06 02",9.371,"H"
"2024-11-06 03",9.758,"H"
"2024-11-06 04",9.96,"H"
"2024-11-06 05",10.545,"H"
"2024-11-06 06",9.943,"H"
"2024-11-06 07",10.762,"H"
"2024-11-06 08",10.577,"H"
"2024-11-06 09",9.405,"H"
"2024-11-06 10",9.54,"H"
"2024-11-06 11",9.876,"H"
"2024-11-06 12",10.261,"H"
"2024-11-06 13",10.412,"H"
"2024-11-06 14",10.812,"H"
"2024-11-06 15",10.811,"H"
"2024-11-06 16",10.862,"H"
"2024-11-06 17",9.858,"H"
"2024-11-06 18",9.169,"H"
"2024-11-06 19",9.975,"H"
"2024-11-06 20",9.67,"H"
"2024-11-06 21",7.573,"H"
"2024-11-06 22",7.041,"H"
"2024-11-06 23",6.852,"H"
"2024-11-07 00",6.645,"H"
"2024-11-07 01",5.637,"R"
"2024-11-07 02",6.125,"H"
"2024-11-07 03",5.794,"H"
"2024-11-07 04",5.271,"R"
"2024-11-07 05",5.497,"H"
"2024-11-07 06",4.82,"R"
"2024-11-07 07",5.147,"H"
"2024-11-07 08",4.623,"R"
"2024-11-07 09",4.665,"R"
"2024-11-07 10",4.83,"H"
"2024-11-07 11",4.899,"H"
"2024-11-07 12",4.83,"H"
"2024-11-07 13",4.935,"H"
"2024-11-07 14",5.077,"H"
"2024-11-07 15",5.34,"H"
"2024-11-07 16",5.497,"H"
"2024-11-07 17",5.427,"H"
"2024-11-07 18",5.392,"H"
"2024-11-07 19",5.444,"H"
"2024-11-07 20",5.55,"H"
"2024-11-07 21",6.429,"R"
"2024-11-07 22",5.794,"H"
"2024-11-07 23",6.454,"H"
"2024-11-08 00",6.679,"H"
"2024-11-08 01",6.437,"H"
"2024-11-08 02",6.576,"H"
"2024-11-08 03",6.472,"H"
"2024-11-08 04",6.334,"H"
"2024-11-08 05",6.247,"H"
"2024-11-08 06",6.212,"H"
"2024-11-08 07",6.125,"H"
"2024-11-08 08",6.09,"H"
"2024-11-08 09",6.699,"R"
"2024-11-08 10",6.489,"H"
"2024-11-08 11",7.075,"H"
"2024-11-08 12",7.384,"H"
"2024-11-08 13",7.624,"H"
"2024-11-08 14",7.795,"H"
"2024-11-08 15",7.898,"H"
"2024-11-08 16",7.692,"H"
"2024-11-08 17",7.572,"H"
"2024-11-08 18",7.367,"H"
"2024-11-08 19",7.157,"R"
"2024-11-08 20",7.384,"H"
"2024-11-08 21",7.316,"H"
"2024-11-08 22",7.23,"H"
"2024-11-08 23",7.041,"H"
"2024-11-09 00",6.916,"R"
"2024-11-09 01",7.058,"H"
"2024-11-09 02",7.007,"H"
"2024-11-09 03",7.075,"H"
"2024-11-09 04",6.852,"H"
"2024-11-09 05",6.351,"H"
"2024-11-09 06",5.951,"H"
"2024-11-09 07",5.794,"H"
"2024-11-09 08",5.689,"H"
"2024-11-09 09",5.968,"H"
"2024-11-09 10",6.748,"H"
"2024-11-09 11",7.641,"H"
"2024-11-09 12",8.34,"H"
"2024-11-09 13",8.679,"H"
"2024-11-09 14",8.357,"H"
"2024-11-09 15",8.221,"H"
"2024-11-09 16",7.709,"H"
"2024-11-09 17",7.213,"H"
"2024-11-09 18",6.869,"H"
"2024-11-09 19",6.696,"H"
"2024-11-09 20",6.368,"H"
"2024-11-09 21",6.368,"H"
"2024-11-09 22",6.247,"H"
"2024-11-09 23",6.385,"H"
"2024-11-10 00",6.001,"R"
"2024-11-10 01",6.212,"H"
"2024-11-10 02",5.791,"R"
"2024-11-10 03",5.968,"H"
"2024-11-10 04",5.899,"H"
"2024-11-10 05",5.812,"H"
"2024-11-10 06",5.097,"R"
"2024-11-10 07",5.445,"H"
"2024-11-10 08",5.182,"H"
"2024-11-10 09",5.357,"H"
"2024-11-10 10",5.672,"H"
"2024-11-10 11",5.881,"H"
"2024-11-10 12",6.02,"H"
"2024-11-10 13",6.281,"H"
"2024-11-10 14",6.333,"H"
"2024-11-10 15",6.16,"H"
"2024-11-10 16",5.811,"H"
"2024-11-10 17",5.392,"H"
"2024-11-10 18",4.935,"H"
"2024-11-10 19",4.6,"H"
"2024-11-10 20",4.44,"H"
"2024-11-10 21",4.316,"H"
"2024-11-10 22",4.21,"H"
"2024-11-10 23",4.086,"H"
"2024-11-11 00",3.997,"H"
"2024-11-11 01",3.534,"R"
"2024-11-11 02",3.765,"H"
"2024-11-11 03",3.675,"H"
"2024-11-11 04",3.478,"H"
"2024-11-11 05",3.317,"H"
"2024-11-11 06",3.317,"H"
"2024-11-11 07",3.136,"H"
"2024-11-11 08",3.123,"R"
"2024-11-11 09",3.155,"H"
"2024-11-11 10",3.263,"H"
"2024-11-11 11",3.695,"R"
"2024-11-11 12",3.907,"H"
"2024-11-11 13",3.979,"H"
"2024-11-11 14",4.21,"H"
"2024-11-11 15",4.618,"H"
"2024-11-11 16",4.565,"H"
"2024-11-11 17",4.636,"H"
"2024-11-11 18",4.44,"H"
"2024-11-11 19",4.44,"H"
"2024-11-11 20",4.565,"H"
"2024-11-11 21",4.742,"H"
"2024-11-11 22",4.953,"H"
"2024-11-11 23",5.341,"R"
"2024-11-12 00",5.27,"H"
"2024-11-12 01",5.375,"H"
"2024-11-12 02",5.357,"H"
"2024-11-12 03",5.094,"H"
"2024-11-12 04",4.618,"H"
"2024-11-12 05",4.707,"H"
"2024-11-12 06",3.65,"R"
"2024-11-12 07",3.978,"H"
"2024-11-12 08",3.657,"H"
"2024-11-12 09",3.621,"H"
"2024-11-12 10",4.049,"H"
"2024-11-12 11",4.635,"H"
"2024-11-12 12",5.164,"H"
"2024-11-12 13",5.287,"H"
"2024-11-12 14",5.515,"H"
"2024-11-12 15",5.213,"R"
"2024-11-12 16",5.602,"H"
"2024-11-12 17",5.462,"H"
"2024-11-12 18",5.27,"H"
"2024-11-12 19",4.723,"H"
"2024-11-12 20",3.979,"H"
"2024-11-12 21",3.461,"H"
"2024-11-12 22",3.112,"R"
"2024-11-12 23",3.155,"R"
"2024-11-13 00",3.173,"H"
"2024-11-13 01",3.118,"H"
"2024-11-13 02",2.943,"R"
"2024-11-13 03",2.674,"R"
"2024-11-13 04",2.956,"H"
"2024-11-13 05",2.666,"H"
"2024-11-13 06",2.43,"H"
"2024-11-13 07",2.193,"H"
"2024-11-13 08",2.102,"H"
"2024-11-13 09",2.373,"R"
"2024-11-13 10",2.284,"H"
"2024-11-13 11",2.521,"H"
"2024-11-13 12",2.829,"H"
"2024-11-13 13",2.955,"H"
"2024-11-13 14",3.28,"H"
"2024-11-13 15",3.226,"H"
"2024-11-13 16",2.883,"H"
"2024-11-13 17",2.757,"H"
"2024-11-13 18",2.156,"H"
"2024-11-13 19",1.752,"H"
"2024-11-13 20",1.959,"R"
"2024-11-13 21",2.119,"R"
"2024-11-13 22",1.844,"H"
"2024-11-13 23",1.991,"H"
"2024-11-14 00",2.083,"H"
"2024-11-14 01",1.863,"H"
"2024-11-14 02",1.365,"H"
"2024-11-14 03",1.05,"H"
"2024-11-14 04",1.217,"H"
"2024-11-14 05",1.55,"H"
"2024-11-14 06",1.764,"R"
"2024-11-14 07",1.605,"H"
"2024-11-14 08",1.679,"H"
"2024-11-14 09",1.918,"H"
"2024-11-14 10",2.411,"H"
"2024-11-14 11",3.388,"H"
"2024-11-14 12",4.227,"H"
"2024-11-14 13",5.287,"H"
"2024-11-14 14",5.724,"H"
"2024-11-14 15",5.951,"H"
"2024-11-14 16",5.585,"H"
"2024-11-14 17",5.514,"H"
"2024-11-14 18",5.041,"H"
"2024-11-14 19",4.935,"H"
"2024-11-14 20",5.024,"H"
"2024-11-14 21",4.988,"H"
"2024-11-14 22",5.444,"H"
"2024-11-14 23",5.567,"H"
"2024-11-15 00",5.854,"R"
"2024-11-15 01",5.637,"H"
"2024-11-15 02",5.479,"R"
"2024-11-15 03",5.497,"H"
"2024-11-15 04",5.445,"H"
"2024-11-15 05",5.375,"H"
"2024-11-15 06",5.27,"H"
"2024-11-15 07",5.2,"H"
"2024-11-15 08",5.479,"H"
"2024-11-15 09",5.62,"H"
"2024-11-15 10",6.195,"H"
"2024-11-15 11",6.696,"H"
"2024-11-15 12",7.178,"H"
"2024-11-15 13",7.59,"H"
"2024-11-15 14",7.436,"H"
"2024-11-15 15",7.281,"H"
"2024-11-15 16",7.058,"H"
"2024-11-15 17",6.489,"H"
"2024-11-15 18",6.003,"H"
"2024-11-15 19",5.881,"H"
"2024-11-15 20",5.881,"H"
"2024-11-15 21",5.847,"H"
"2024-11-15 22",5.742,"H"
"2024-11-15 23",5.356,"H"
"2024-11-16 00",4.37,"H"
"2024-11-16 01",3.872,"H"
"2024-11-16 02",3.693,"H"
"2024-11-16 03",3.209,"H"
"2024-11-16 04",3.172,"H"
"2024-11-16 05",2.648,"H"
"2024-11-16 06",2.357,"H"
"2024-11-16 07",2.302,"H"
"2024-11-16 08",1.697,"H"
"2024-11-16 09",1.661,"H"
"2024-11-16 10",2.173,"H"
"2024-11-16 11",3.334,"H"
"2024-11-16 12",3.514,"H"
"2024-11-16 13",3.818,"H"
"2024-11-16 14",3.604,"H"
"2024-11-16 15",3.729,"H"
"2024-11-16 16",3.835,"H"
"2024-11-16 17",3.943,"H"
"2024-11-16 18",2.338,"H"
"2024-11-16 19",1.31,"H"
"2024-11-16 20",1.734,"H"
"2024-11-16 21",2.211,"H"
"2024-11-16 22",1.805,"R"
"2024-11-16 23",2.027,"H"
"2024-11-17 00",1.826,"H"
"2024-11-17 01",2.047,"R"
"2024-11-17 02",2.195,"R"
"2024-11-17 03",1.991,"H"
"2024-11-17 04",2.156,"H"
"2024-11-17 05",1.955,"H"
"2024-11-17 06",1.9,"H"
"2024-11-17 07",2.265,"H"
"2024-11-17 08",2.502,"H"
"2024-11-17 09",2.793,"H"
"2024-11-17 10",3.639,"H"
"2024-11-17 11",4.281,"H"
"2024-11-17 12",5.076,"H"
"2024-11-17 13",5.777,"H"
"2024-11-17 14",6.351,"H"
"2024-11-17 15",6.246,"H"
"2024-11-17 16",5.724,"H"
"2024-11-17 17",5.427,"H"
"2024-11-17 18",5.2,"H"
"2024-11-17 19",4.798,"R"
"2024-11-17 20",4.745,"R"
"2024-11-17 21",4.384,"R"
"2024-11-17 22",4.043,"R"
"2024-11-17 23",4.352,"H"
"2024-11-18 00",3.925,"H"
"2024-11-18 01",3.675,"H"
"2024-11-18 02",3.979,"H"
"2024-11-18 03",3.997,"H"
"2024-11-18 04",4.05,"H"
"2024-11-18 05",4.068,"H"
"2024-11-18 06",3.818,"H"
"2024-11-18 07",3.925,"H"
"2024-11-18 08",4.316,"H"
"2024-11-18 09",4.547,"H"
"2024-11-18 10",5.164,"H"
"2024-11-18 11",6.072,"H"
"2024-11-18 12",6.038,"H"
"2024-11-18 13",6.298,"H"
"2024-11-18 14",6.61,"H"
"2024-11-18 15",6.765,"H"
"2024-11-18 16",6.904,"H"
"2024-11-18 17",7.069,"R"
"2024-11-18 18",6.955,"H"
"2024-11-18 19",6.988,"R"
"2024-11-18 20",6.884,"R"
"2024-11-18 21",6.904,"H"
"2024-11-18 22",6.945,"R"
"2024-11-18 23",6.835,"H"
"2024-11-19 00",6.869,"H"
"2024-11-19 01",7.075,"H"
"2024-11-19 02",6.609,"R"
"2024-11-19 03",6.738,"R"
"2024-11-19 04",6.576,"H"
"2024-11-19 05",6.662,"H"
"2024-11-19 06",6.869,"H"
"2024-11-19 07",7.293,"R"
"2024-11-19 08",7.109,"H"
"2024-11-19 09",7.23,"H"
"2024-11-19 10",7.778,"H"
"2024-11-19 11",8.306,"H"
"2024-11-19 12",8.646,"H"
"2024-11-19 13",8.815,"H"
"2024-11-19 14",8.815,"H"
"2024-11-19 15",9.119,"H"
"2024-11-19 16",9.136,"H"
"2024-11-19 17",9.617,"R"
"2024-11-19 18",9.422,"H"
"2024-11-19 19",9.556,"H"
"2024-11-19 20",9.674,"H"
"2024-11-19 21",9.001,"H"
"2024-11-19 22",8.611,"H"
"2024-11-19 23",8.067,"H"
"2024-11-20 00",5.67,"H"
"2024-11-20 01",4.21,"H"
"2024-11-20 02",3.872,"H"
"2024-11-20 03",0.49,"R"
"2024-11-20 04",3.099,"H"
"2024-11-20 05",0.34,"H"
"2024-11-20 06",0.339,"H"
"2024-11-20 07",0.584,"H"
"2024-11-20 08",0.114,"H"
"2024-11-20 09",0.508,"H"
"2024-11-20 10",1.161,"H"
"2024-11-20 11",2.063,"H"
"2024-11-20 12",3.28,"H"
"2024-11-20 13",2.919,"H"
"2024-11-20 14",3.585,"H"
"2024-11-20 15",3.852,"H"
"2024-11-20 16",3.244,"H"
"2024-11-20 17",2.338,"H"
"2024-11-20 18",1.328,"H"
"2024-11-20 19",1.068,"H"
"2024-11-20 20",0.846,"H"
"2024-11-20 21",1.106,"H"
"2024-11-20 22",0.92,"H"
"2024-11-20 23",1.031,"H"
"2024-11-21 00",0.453,"H"
"2024-11-21 01",0.377,"H"
"2024-11-21 02",0.057,"H"
"2024-11-21 03",-0.019,"H"
"2024-11-21 04",-0.094,"H"
"2024-11-21 05",-0.284,"H"
"2024-11-21 06",-0.531,"H"
"2024-11-21 07",-0.991,"H"
"2024-11-21 08",-1.454,"H"
"2024-11-21 09",-1.3,"H"
"2024-11-21 10",-0.57,"H"
"2024-11-21 11",0.17,"H"
"2024-11-21 12",0.938,"H"
"2024-11-21 13",1.66,"H"
"2024-11-21 14",1.973,"H"
"2024-11-21 15",1.586,"H"
"2024-11-21 16",0.715,"H"
"2024-11-21 17",0.093,"H"
"2024-11-21 18",-1.61,"H"
"2024-11-21 19",-1.474,"H"
"2024-11-21 20",-1.654,"R"
"2024-11-21 21",-1.843,"H"
"2024-11-21 22",-1.655,"R"
"2024-11-21 23",-1.524,"R"
"2024-11-22 00",-1.628,"R"
"2024-11-22 01",-1.766,"H"
"2024-11-22 02",-1.843,"H"
"2024-11-22 03",-2.432,"H"
"2024-11-22 04",-3.068,"H"
"2024-11-22 05",-3.047,"H"
"2024-11-22 06",-3.207,"H"
"2024-11-22 07",-3.107,"H"
"2024-11-22 08",-3.067,"H"
"2024-11-22 09",-3.287,"H"
"2024-11-22 10",-2.968,"H"
"2024-11-22 11",-2.788,"H"
"2024-11-22 12",-2.57,"H"
"2024-11-22 13",-2.333,"H"
"2024-11-22 14",-1.882,"H"
"2024-11-22 15",-1.126,"H"
"2024-11-22 16",-1.32,"H"
"2024-11-22 17",-1.668,"H"
"2024-11-22 18",-1.396,"H"
"2024-11-22 19",-1.202,"H"
"2024-11-22 20",-1.184,"H"
"2024-11-22 21",-0.972,"H"
"2024-11-22 22",-0.258,"R"
"2024-11-22 23",-0.665,"H"
"2024-11-23 00",-0.474,"H"
"2024-11-23 01",0.085,"R"
"2024-11-23 02",-0.151,"H"
"2024-11-23 03",0.179,"R"
"2024-11-23 04",-0.227,"H"
"2024-11-23 05",0.438,"R"
"2024-11-23 06",-0.132,"H"
"2024-11-23 07",0.058,"H"
"2024-11-23 08",0.17,"H"
"2024-11-23 09",0.245,"H"
"2024-11-23 10",1.031,"H"
"2024-11-23 11",2.209,"H"
"2024-11-23 12",2.774,"H"
"2024-11-23 13",3.979,"H"
"2024-11-23 14",3.943,"H"
"2024-11-23 15",3.477,"H"
"2024-11-23 16",2.539,"H"
"2024-11-23 17",3.458,"H"
"2024-11-23 18",4.352,"H"
"2024-11-23 19",4.67,"H"
"2024-11-23 20",5.567,"H"
"2024-11-23 21",6.038,"H"
"2024-11-23 22",6.627,"H"
"2024-11-23 23",6.938,"H"
"2024-11-24 00",7.058,"H"
"2024-11-24 01",7.658,"H"
"2024-11-24 02",9.034,"H"
"2024-11-24 03",9.624,"H"
"2024-11-24 04",9.959,"H"
"2024-11-24 05",10.561,"H"
"2024-11-24 06",11.127,"H"
"2024-11-24 07",11.012,"H"
"2024-11-24 08",11.476,"H"
"2024-11-24 09",12.502,"H"
"2024-11-24 10",12.551,"H"
"2024-11-24 11",13.308,"H"
"2024-11-24 12",14.013,"H"
"2024-11-24 13",14.503,"H"
"2024-11-24 14",15.254,"H"
"2024-11-24 15",15.629,"H"
"2024-11-24 16",15.629,"H"
"2024-11-24 17",15.319,"H"
"2024-11-24 18",14.977,"H"
"2024-11-24 19",15.238,"H"
"2024-11-24 20",15.434,"H"
"2024-11-24 21",15.401,"H"
"2024-11-24 22",14.88,"H"
"2024-11-24 23",14.667,"H"
"2024-11-25 00",14.634,"H"
"2024-11-25 01",14.52,"H"
"2024-11-25 02",14.634,"H"
"2024-11-25 03",14.585,"H"
"2024-11-25 04",14.291,"H"
"2024-11-25 05",13.948,"H"
"2024-11-25 06",14.585,"H"
"2024-11-25 07",15.369,"H"
"2024-11-25 08",15.189,"H"
"2024-11-25 09",15.646,"H"
"2024-11-25 10",17.044,"H"
"2024-11-25 11",17.661,"H"
"2024-11-25 12",18.293,"H"
"2024-11-25 13",18.618,"H"
"2024-11-25 14",19.105,"H"
"2024-11-25 15",18.602,"H"
"2024-11-25 16",17.795,"R"
"2024-11-25 17",17.124,"R"
"2024-11-25 18",17.791,"H"
"2024-11-25 19",17.206,"H"
"2024-11-25 20",15.662,"H"
"2024-11-25 21",12.5,"H"
"2024-11-25 22",10.895,"H"
"2024-11-25 23",10.562,"H"
"2024-11-26 00",10.16,"H"
"2024-11-26 01",9.304,"H"
"2024-11-26 02",9.59,"H"
"2024-11-26 03",9.085,"H"
"2024-11-26 04",8.764,"H"
"2024-11-26 05",8.306,"H"
"2024-11-26 06",7.692,"H"
"2024-11-26 07",7.196,"H"
"2024-11-26 08",7.316,"H"
"2024-11-26 09",7.453,"H"
"2024-11-26 10",7.59,"H"
"2024-11-26 11",8.255,"H"
"2024-11-26 12",8.442,"H"
"2024-11-26 13",8.645,"H"
"2024-11-26 14",8.967,"H"
"2024-11-26 15",9.169,"H"
"2024-11-26 16",9.287,"H"
"2024-11-26 17",8.9,"H"
"2024-11-26 18",8.798,"H"
"2024-11-26 19",8.651,"R"
"2024-11-26 20",8.611,"H"
"2024-11-26 21",8.594,"H"
"2024-11-26 22",8.561,"H"
"2024-11-26 23",8.374,"H"
"2024-11-27 00",8.084,"H"
"2024-11-27 01",7.88,"H"
"2024-11-27 02",7.247,"H"
"2024-11-27 03",7.127,"H"
"2024-11-27 04",7.195,"H"
"2024-11-27 05",7.282,"H"
"2024-11-27 06",7.264,"H"
"2024-11-27 07",7.436,"H"
"2024-11-27 08",7.658,"H"
"2024-11-27 09",7.76,"H"
"2024-11-27 10",8.085,"H"
"2024-11-27 11",9.37,"H"
"2024-11-27 12",10.645,"H"
"2024-11-27 13",11.145,"H"
"2024-11-27 14",11.211,"H"
"2024-11-27 15",11.277,"H"
"2024-11-27 16",10.745,"H"
"2024-11-27 17",10.645,"H"
"2024-11-27 18",9.289,"R"
"2024-11-27 19",10.728,"H"
"2024-11-27 20",9.102,"H"
"2024-11-27 21",9.825,"H"
"2024-11-27 22",10.545,"H"
"2024-11-27 23",9.098,"H"
"2024-11-28 00",8.645,"H"
"2024-11-28 01",8.815,"H"
"2024-11-28 02",8.984,"H"
"2024-11-28 03",8.8,"R"
"2024-11-28 04",6.519,"R"
"2024-11-28 05",5.327,"R"
"2024-11-28 06",6.85,"H"
"2024-11-28 07",5.479,"H"
"2024-11-28 08",4.405,"H"
"2024-11-28 09",4.193,"H"
"2024-11-28 10",4.627,"R"
"2024-11-28 11",4.564,"H"
"2024-11-28 12",5.234,"H"
"2024-11-28 13",5.006,"H"
"2024-11-28 14",5.217,"H"
"2024-11-28 15",5.04,"H"
"2024-11-28 16",4.387,"H"
"2024-11-28 17",4.316,"H"
"2024-11-28 18",4.316,"H"
"2024-11-28 19",4.352,"H"
"2024-11-28 20",4.298,"H"
"2024-11-28 21",3.261,"H"
"2024-11-28 22",2.775,"H"
"2024-11-28 23",2.811,"H"
"2024-11-29 00",2.901,"H"
"2024-11-29 01",2.829,"H"
"2024-11-29 02",2.211,"H"
"2024-11-29 03",2.01,"H"
"2024-11-29 04",1.55,"H"
"2024-11-29 05",1.771,"H"
"2024-11-29 06",1.458,"H"
"2024-11-29 07",1.568,"H"
"2024-11-29 08",1.642,"H"
"2024-11-29 09",1.752,"H"
"2024-11-29 10",2.448,"H"
"2024-11-29 11",3.495,"H"
"2024-11-29 12",4.245,"H"
"2024-11-29 13",4.492,"H"
"2024-11-29 14",2.676,"H"
"2024-11-29 15",4.546,"H"
"2024-11-29 16",2.216,"H"
"2024-11-29 17",3.306,"R"
"2024-11-29 18",3.406,"H"
"2024-11-29 19",3.028,"H"
"2024-11-29 20",2.557,"H"
"2024-11-29 21",1.899,"H"
"2024-11-29 22",1.31,"H"
"2024-11-29 23",0.733,"H"
"2024-11-30 00",0.584,"H"
"2024-11-30 01",0.415,"H"
"2024-11-30 02",0.227,"H"
"2024-11-30 03",0.415,"H"
"2024-11-30 04",0.509,"H"
"2024-11-30 05",0.302,"H"
"2024-11-30 06",-0.133,"H"
"2024-11-30 07",-0.627,"H"
"2024-11-30 08",-2.16,"H"
"2024-11-30 09",-2.334,"H"
"2024-11-30 10",-1.941,"H"
"2024-11-30 11",-1.396,"H"
"2024-11-30 12",-0.608,"H"
"2024-11-30 13",-0.324,"H"
"2024-11-30 14",0.208,"H"
"2024-11-30 15",0.001,"H"
"2024-11-30 16",0.113,"H"
"2024-11-30 17",-0.38,"H"
"2024-11-30 18",-0.589,"H"
"2024-11-30 19",-1.01,"H"
"2024-11-30 20",-1.049,"H"
"2024-11-30 21",-1.262,"H"
"2024-11-30 22",-1.882,"H"
"2024-11-30 23",-2.309,"R"
"2024-12-01 00",-2.019,"H"
"2024-12-01 01",-2.432,"H"
"2024-12-01 02",-2.669,"H"
"2024-12-01 03",-2.808,"H"
"2024-12-01 04",-2.57,"H"
"2024-12-01 05",-2.749,"H"
"2024-12-01 06",-2.828,"H"
"2024-12-01 07",-3.207,"H"
"2024-12-01 08",-3.327,"H"
"2024-12-01 09",-3.068,"H"
"2024-12-01 10",-2.021,"H"
"2024-12-01 11",-1.126,"H"
"2024-12-01 12",-0.78,"H"
"2024-12-01 13",0.819,"H"
"2024-12-01 14",5.684,"R"
"2024-12-01 15",5.251,"H"
"2024-12-01 16",5.34,"H"
"2024-12-01 17",5.392,"H"
"2024-12-01 18",4.723,"H"
"2024-12-01 19",5.549,"H"
"2024-12-01 20",4.208,"H"
"2024-12-01 21",6.627,"H"
"2024-12-01 22",9.23,"R"
"2024-12-01 23",7.417,"H"
"2024-12-02 00",8.762,"H"
"2024-12-02 01",9.892,"H"
"2024-12-02 02",8.548,"R"
"2024-12-02 03",6.157,"H"
