dttm,th,origin
2023.10.23 00,9.997,H
2023.10.23 01,9.342,H
2023.10.23 02,8.732,H
2023.10.23 03,8.070,H
2023.10.23 04,8.103,H
2023.10.23 05,8.302,H
2023.10.23 06,8.219,H
2023.10.23 07,8.633,H
2023.10.23 08,9.358,H
2023.10.23 09,9.850,H
2023.10.23 10,10.470,H
2023.10.23 11,10.698,H
2023.10.23 12,11.104,H
2023.10.23 13,11.428,H
2023.10.23 14,12.235,H
2023.10.23 15,12.251,H
2023.10.23 16,11.751,H
2023.10.23 17,11.492,H
2023.10.23 18,11.201,H
2023.10.23 19,10.990,H
2023.10.23 20,9.507,R
2023.10.23 21,11.072,H
2023.10.23 22,11.169,H
2023.10.23 23,10.731,H
2023.10.24 00,10.828,H
2023.10.24 01,9.797,R
2023.10.24 02,10.974,H
2023.10.24 03,11.444,H
2023.10.24 04,11.638,H
2023.10.24 05,11.751,H
2023.10.24 06,12.026,H
2023.10.24 07,11.177,R
2023.10.24 08,12.332,H
2023.10.24 09,12.509,H
2023.10.24 10,12.460,H
2023.10.24 11,12.348,H
2023.10.24 12,12.541,H
2023.10.24 13,12.589,H
2023.10.24 14,13.103,H
2023.10.24 15,13.119,H
2023.10.24 16,12.911,H
2023.10.24 17,12.557,H
2023.10.24 18,12.284,H
2023.10.24 19,12.267,H
2023.10.24 20,11.686,H
2023.10.24 21,11.185,H
2023.10.24 22,11.638,H
2023.10.24 23,11.169,H
2023.10.25 00,10.860,H
2023.10.25 01,10.812,H
2023.10.25 02,10.372,H
2023.10.25 03,10.111,H
2023.10.25 04,10.144,H
2023.10.25 05,10.030,H
2023.10.25 06,9.604,H
2023.10.25 07,9.752,H
2023.10.25 08,10.454,H
2023.10.25 09,11.557,H
2023.10.25 10,12.621,H
2023.10.25 11,12.943,H
2023.10.25 12,13.312,H
2023.10.25 13,12.830,H
2023.10.25 14,12.895,H
2023.10.25 15,12.959,H
2023.10.25 16,12.846,H
2023.10.25 17,12.734,H
2023.10.25 18,11.945,H
2023.10.25 19,12.074,H
2023.10.25 20,11.331,H
2023.10.25 21,11.428,H
2023.10.25 22,11.622,H
2023.10.25 23,11.541,H
2023.10.26 00,10.596,R
2023.10.26 01,11.573,H
2023.10.26 02,11.347,H
2023.10.26 03,11.525,H
2023.10.26 04,11.622,H
2023.10.26 05,10.378,R
2023.10.26 06,11.848,H
2023.10.26 07,10.668,R
