dttm,th,origin
2023.23.10 00,9.3148,R
2023.23.10 01,9.8958,H
2023.23.10 02,9.4858,H
2023.23.10 03,9.1405,H
2023.23.10 04,8.7945,H
2023.23.10 05,8.0294,R
2023.23.10 06,8.9265,H
2023.23.10 07,9.1898,H
2023.23.10 08,9.5515,H
2023.23.10 09,10.1410,H
2023.23.10 10,10.8578,H
2023.23.10 11,11.2155,H
2023.23.10 12,11.6197,H
2023.23.10 13,12.2013,H
2023.23.10 14,12.7162,H
2023.23.10 15,12.6678,H
2023.23.10 16,12.4107,H
2023.23.10 17,11.9592,H
2023.23.10 18,11.6520,H
2023.23.10 19,11.4257,H
2023.23.10 20,11.3125,H
2023.23.10 21,10.2359,R
2023.23.10 22,10.5232,R
2023.23.10 23,11.4580,H
2023.24.10 00,11.4095,H
2023.24.10 01,10.7361,R
2023.24.10 02,10.7996,R
2023.24.10 03,11.8137,H
2023.24.10 04,12.1370,H
2023.24.10 05,12.3785,H
2023.24.10 06,12.0179,R
2023.24.10 07,12.0269,R
2023.24.10 08,12.1707,R
2023.24.10 09,12.6840,H
2023.24.10 10,12.1685,R
2023.24.10 11,12.0289,R
2023.24.10 12,13.0217,H
2023.24.10 13,13.2462,H
2023.24.10 14,13.6950,H
2023.24.10 15,13.9030,H
2023.24.10 16,13.4543,R
2023.24.10 17,13.6310,H
2023.24.10 18,13.0858,H
2023.24.10 19,12.6842,H
2023.24.10 20,12.2818,H
2023.24.10 21,11.8298,H
2023.24.10 22,10.7935,R
2023.24.10 23,11.6520,H
2023.25.10 00,11.3610,H
2023.25.10 01,11.1505,H
2023.25.10 02,10.6302,H
2023.25.10 03,10.0920,H
2023.25.10 04,9.9123,H
2023.25.10 05,9.7978,H
2023.25.10 06,8.8092,R
2023.25.10 07,9.9777,H
2023.25.10 08,10.7765,H
2023.25.10 09,12.1845,H
2023.25.10 10,13.5828,H
2023.25.10 11,14.6053,H
2023.25.10 12,15.4813,H
2023.25.10 13,15.1312,H
2023.25.10 14,14.3820,H
2023.25.10 15,14.3500,H
2023.25.10 16,14.2862,H
2023.25.10 17,13.8070,H
2023.25.10 18,13.3103,H
2023.25.10 19,13.4068,H
2023.25.10 20,12.8128,H
2023.25.10 21,12.5392,H
2023.25.10 22,12.7967,H
2023.25.10 23,12.8610,H
2023.26.10 00,12.7322,H
2023.26.10 01,12.7162,H
2023.26.10 02,12.4971,R
2023.26.10 03,12.7323,H
2023.26.10 04,12.4750,H
2023.26.10 05,12.3140,H
2023.26.10 06,12.2017,H
2023.26.10 07,12.0562,H
2023.26.10 08,12.3140,H
2023.26.10 09,13.2943,H
2023.26.10 10,14.1425,H
2023.26.10 11,14.7967,H
2023.26.10 12,15.5450,H
2023.26.10 13,15.9745,H
2023.26.10 14,15.4017,H
2023.26.10 15,14.5413,H
2023.26.10 16,13.7590,H
2023.26.10 17,13.2463,H
2023.26.10 18,12.8128,H
2023.26.10 19,12.4267,H
2023.26.10 20,12.0562,H
2023.26.10 21,11.6358,H
2023.26.10 22,11.3287,H
2023.26.10 23,11.1017,H
2023.27.10 00,10.9393,H
2023.27.10 01,10.8093,H
2023.27.10 02,9.4923,R
2023.27.10 03,9.3969,R
2023.27.10 04,9.2998,R
2023.27.10 05,11.0042,H
2023.27.10 06,10.9037,R
2023.27.10 07,10.8551,R
2023.27.10 08,11.2478,H
2023.27.10 09,10.8096,R
2023.27.10 10,12.2815,H
2023.27.10 11,12.8933,H
2023.27.10 12,12.9572,H
2023.27.10 13,13.1820,H
2023.27.10 14,11.7638,R
2023.27.10 15,13.2620,H
2023.27.10 16,13.1338,H
2023.27.10 17,12.5715,H
2023.27.10 18,12.1047,H
2023.27.10 19,11.8137,H
2023.27.10 20,11.5388,H
2023.27.10 21,11.2802,H
2023.27.10 22,10.9392,H
2023.27.10 23,11.0042,H
2023.28.10 00,11.1667,H
2023.28.10 01,11.4095,H
2023.28.10 02,11.5227,H
2023.28.10 03,11.6358,H
2023.28.10 04,11.4257,H
2023.28.10 05,11.4095,H
2023.28.10 06,11.7328,H
2023.28.10 07,11.6226,R
2023.28.10 08,12.1368,H
2023.28.10 09,12.6680,H
2023.28.10 10,13.6788,H
2023.28.10 11,14.4777,H
2023.28.10 12,14.8925,H
2023.28.10 13,15.2267,H
2023.28.10 14,15.0357,H
2023.28.10 15,14.5575,H
2023.28.10 16,14.0627,H
2023.28.10 17,13.6310,H
2023.28.10 18,13.2783,H
2023.28.10 19,12.8772,H
2023.28.10 20,12.7643,H
2023.28.10 21,12.9737,H
2023.28.10 22,12.8290,H
2023.28.10 23,12.9573,H
2023.29.10 00,13.4708,H
2023.29.10 01,13.6630,H
2023.29.10 02,13.3585,H
2023.29.10 03,13.2140,H
2023.29.10 04,13.3583,H
2023.29.10 05,13.5350,H
2023.29.10 06,13.6630,H
2023.29.10 07,14.3660,H
2023.29.10 08,14.4780,H
2023.29.10 09,14.5417,H
2023.29.10 10,15.4653,H
2023.29.10 11,17.2442,H
2023.29.10 12,17.8147,H
2023.29.10 13,18.2748,H
2023.29.10 14,19.1122,R
2023.29.10 15,18.1637,H
2023.29.10 16,17.8463,H
2023.29.10 17,17.8780,H
2023.29.10 18,17.2758,H
2023.29.10 19,16.8633,H
2023.29.10 20,16.1173,H
2023.29.10 21,15.4813,H
2023.29.10 22,15.2743,H
2023.29.10 23,15.1948,H
2023.30.10 00,14.8127,H
2023.30.10 01,14.4778,H
2023.30.10 02,14.0945,H
2023.30.10 03,13.7270,H
2023.30.10 04,13.4067,H
2023.30.10 05,13.0378,H
2023.30.10 06,12.6682,H
2023.30.10 07,12.1368,H
2023.30.10 08,12.1047,H
2023.30.10 09,12.5555,H
2023.30.10 10,13.1982,H
