dttm,th,origin
2023.10.23 00,10.649,H
2023.10.23 01,9.8988,H
2023.10.23 02,9.555,H
2023.10.23 03,9.0617,H
2023.10.23 04,8.7157,H
2023.10.23 05,8.749,H
2023.10.23 06,8.4345,H
2023.10.23 07,8.3848,H
2023.10.23 08,9.3907,H
2023.10.23 09,9.4563,H
2023.10.23 10,10.4048,H
2023.10.23 11,10.3887,H
2023.10.23 12,11.1192,H
2023.10.23 13,11.8318,H
2023.10.23 14,12.8302,H
2023.10.23 15,12.5087,H
2023.10.23 16,11.4923,H
2023.10.23 17,11.0068,H
2023.10.23 18,10.7142,H
2023.10.23 19,10.5027,H
2023.10.23 20,10.6655,H
2023.10.23 21,11.4437,H
2023.10.23 22,11.5567,H
2023.10.23 23,10.4048,H
2023.10.24 00,10.2908,H
2023.10.24 01,10.3725,H
2023.10.24 02,11.2483,H
2023.10.24 03,13.103,H
2023.10.24 04,12.878,H
2023.10.24 05,12.734,H
2023.10.24 06,12.7658,H
2023.10.24 07,12.2512,H
2023.10.24 08,12.3318,H
2023.10.24 09,12.3318,H
2023.10.24 10,12.155,H
2023.10.24 11,12.0743,H
2023.10.24 12,12.3318,H
2023.10.24 13,12.8138,H
2023.10.24 14,13.9032,H
2023.10.24 15,14.4307,H
2023.10.24 16,14.1913,H
2023.10.24 17,13.1023,H
2023.10.24 18,11.848,H
2023.10.24 19,11.8803,H
2023.10.24 20,11.7833,H
2023.10.24 21,11.6055,H
2023.10.24 22,11.4277,H
2023.10.24 23,11.2013,H
2023.10.25 00,10.9418,H
2023.10.25 01,10.698,H
2023.10.25 02,10.046,H
2023.10.25 03,9.997,H
2023.10.25 04,9.948,H
2023.10.25 05,9.85,H
2023.10.25 06,9.7682,H
2023.10.25 07,10.5348,H
2023.10.25 08,11.3138,H
2023.10.25 09,14.4297,H
2023.10.25 10,15.625,H
2023.10.25 11,16.3235,H
2023.10.25 12,17.1492,H
2023.10.25 13,14.1262,H
2023.10.25 14,14.159,H
2023.10.25 15,14.9565,H
2023.10.25 16,14.8762,H
2023.10.25 17,13.648,H
2023.10.25 18,13.6155,H
2023.10.25 19,13.5673,H
2023.10.25 20,12.4765,H
2023.10.25 21,13.007,H
2023.10.25 22,13.2155,H
2023.10.25 23,13.1353,H
2023.10.26 00,12.975,H
2023.10.26 01,13.119,H
2023.10.26 02,13.2153,H
2023.10.26 03,12.5723,H
2023.10.26 04,11.5247,H
2023.10.26 05,11.2498,H
2023.10.26 06,11.2175,H
2023.10.26 07,11.2175,H
2023.10.26 08,11.8955,H
2023.10.26 09,14.0948,H
2023.10.26 10,15.1793,H
2023.10.26 11,16.0063,H
2023.10.26 12,17.0222,H
2023.10.26 13,16.4348,H
2023.10.26 14,14.7812,H
2023.10.26 15,13.4875,H
2023.10.26 16,13.119,H
2023.10.26 17,12.2993,H
2023.10.26 18,11.7672,H
2023.10.26 19,11.5732,H
2023.10.26 20,11.0553,H
2023.10.26 21,10.5352,H
2023.10.26 22,10.0133,H
2023.10.26 23,9.7847,H
2023.10.27 00,9.5878,H
2023.10.27 01,9.44,H
2023.10.27 02,9.3252,H
2023.10.27 03,9.177,H
2023.10.27 04,9.4072,H
2023.10.27 05,10.9903,H
2023.10.27 06,11.0557,H
2023.10.27 07,11.4817,R
2023.10.27 08,11.6217,H
2023.10.27 09,12.8643,R
2023.10.27 10,12.6853,H
2023.10.27 11,12.6687,H
2023.10.27 12,12.7972,H
2023.10.27 13,12.782,H
2023.10.27 14,13.4557,H
2023.10.27 15,14.3505,H
2023.10.27 16,14.1108,H
2023.10.27 17,12.6373,H
2023.10.27 18,12.557,H
2023.10.27 19,12.5892,H
2023.10.27 20,11.4277,H
2023.10.27 21,10.535,H
2023.10.27 22,10.649,H
2023.10.27 23,11.2013,H
2023.10.28 00,11.6217,H
2023.10.28 01,11.751,H
2023.10.28 02,11.6863,H
2023.10.28 03,11.5247,H
2023.10.28 04,11.3307,H
2023.10.28 05,11.46,H
2023.10.28 06,11.46,H
2023.10.28 07,11.6538,H
2023.10.28 08,12.782,H
2023.10.28 09,13.823,H
2023.10.28 10,15.1792,H
2023.10.28 11,16.1812,H
2023.10.28 12,15.911,H
2023.10.28 13,15.9588,H
2023.10.28 14,15.5453,H
2023.10.28 15,15.275,H
2023.10.28 16,14.3667,H
2023.10.28 17,14.1113,H
2023.10.28 18,13.9517,H
2023.10.28 19,13.76,H
2023.10.28 20,15.2743,H
2023.10.28 21,14.638,H
2023.10.28 22,16.1177,H
2023.10.28 23,17.387,H
2023.10.29 00,17.1967,H
2023.10.29 01,16.0537,H
2023.10.29 02,14.8612,H
2023.10.29 03,15.1475,H
2023.10.29 04,17.72,H
2023.10.29 05,16.1333,H
2023.10.29 06,14.845,H
2023.10.29 07,15.3543,H
2023.10.29 08,17.355,H
2023.10.29 09,17.0065,H
2023.10.29 10,19.1948,H
2023.10.29 11,20.7023,H
2023.10.29 12,21.0045,H
2023.10.29 13,21.3705,H
2023.10.29 14,20.8772,H
2023.10.29 15,20.1623,H
2023.10.29 16,19.7177,H
2023.10.29 17,18.6708,H
2023.10.29 18,18.7662,H
2023.10.29 19,17.4978,H
2023.10.29 20,15.7363,H
2023.10.29 21,15.4023,H
2023.10.29 22,15.3383,H
2023.10.29 23,14.7817,H
2023.10.30 00,14.3188,H
2023.10.30 01,13.792,H
2023.10.30 02,13.6,H
2023.10.30 03,13.2797,H
2023.10.30 04,13.1835,H
2023.10.30 05,12.83,H
2023.10.30 06,12.2188,H
2023.10.30 07,11.8965,H
2023.10.30 08,12.8458,H
2023.10.30 09,13.6472,H
2023.10.30 10,14.5263,H
2023.10.30 11,13.9197,H
2023.10.30 12,14.9878,H
2023.10.30 13,15.5135,H
2023.10.30 14,15.2432,H
2023.10.30 15,14.0953,H
2023.10.30 16,13.9837,H
2023.10.30 17,13.808,H
2023.10.30 18,13.023,H
2023.10.30 19,12.5247,H
2023.10.30 20,11.9933,H
2023.10.30 21,11.7025,H
2023.10.30 22,11.7995,H
2023.10.30 23,12.0905,H
2023.10.31 00,11.8157,H
2023.10.31 01,11.4762,H
2023.10.31 02,11.0867,R
2023.10.31 03,10.8605,H
2023.10.31 04,10.9253,H
2023.10.31 05,10.8442,H
2023.10.31 06,11.088,H
2023.10.31 07,11.0392,H
2023.10.31 08,11.2175,H
2023.10.31 09,11.3953,H
2023.10.31 10,12.1542,H
2023.10.31 11,13.5037,H
2023.10.31 12,13.7598,H
2023.10.31 13,13.2477,H
2023.10.31 14,12.0252,H
2023.10.31 15,12.3317,H
2023.10.31 16,12.396,H
2023.10.31 17,12.0097,H
2023.10.31 18,12.2352,H
2023.10.31 19,12.3158,H
2023.10.31 20,12.1548,H
2023.10.31 21,12.4603,H
2023.10.31 22,12.6052,H
2023.10.31 23,12.2513,H
2023.11.01 00,11.4598,H
2023.11.01 01,11.1202,H
2023.11.01 02,11.1023,H
2023.11.01 03,11.783,H
2023.11.01 04,11.3137,H
2023.11.01 05,10.5352,H
2023.11.01 06,10.0133,H
2023.11.01 07,9.9317,H
2023.11.01 08,12.0358,H
2023.11.01 09,14.4615,H
2023.11.01 10,16.9747,H
2023.11.01 11,15.9742,H
2023.11.01 12,16.8475,H
2023.11.01 13,17.5772,H
2023.11.01 14,17.4188,H
2023.11.01 15,16.6888,H
2023.11.01 16,16.1337,H
2023.11.01 17,15.3695,H
2023.11.01 18,13.0868,H
2023.11.01 19,13.9197,H
2023.11.01 20,13.504,H
2023.11.01 21,13.488,H
2023.11.01 22,13.488,H
2023.11.01 23,13.2955,H
2023.11.02 00,12.1055,H
2023.11.02 01,11.1202,H
2023.11.02 02,12.3763,H
2023.11.02 03,14.2375,H
2023.11.02 04,12.6535,H
2023.11.02 05,13.4077,H
2023.11.02 06,12.3628,H
2023.11.02 07,10.6652,H
2023.11.02 08,11.4428,H
2023.11.02 09,11.6863,H
2023.11.02 10,11.2337,H
2023.11.02 11,12.4113,H
2023.11.02 12,11.8307,H
2023.11.02 13,11.4113,H
2023.11.02 14,12.3477,H
2023.11.02 15,12.2835,H
2023.11.02 16,12.2997,H
2023.11.02 17,12.1548,H
2023.11.02 18,11.1015,H
2023.11.02 19,9.719,H
2023.11.02 20,9.4073,H
2023.11.02 21,9.3417,H
2023.11.02 22,9.062,H
2023.11.02 23,9.3252,H
2023.11.03 00,9.2263,H
2023.11.03 01,8.633,H
2023.11.03 02,8.6662,H
2023.11.03 03,8.4512,H
2023.11.03 04,8.2025,H
2023.11.03 05,8.2227,R
2023.11.03 06,8.0367,H
2023.11.03 07,7.7702,H
2023.11.03 08,7.537,H
2023.11.03 09,7.8868,H
2023.11.03 10,8.4677,H
2023.11.03 11,8.6498,H
2023.11.03 12,9.1607,H
2023.11.03 13,9.6207,H
2023.11.03 14,9.67,H
2023.11.03 15,9.85,H
2023.11.03 16,9.7192,H
2023.11.03 17,9.555,H
2023.11.03 18,9.0785,H
2023.11.03 19,8.6165,H
2023.11.03 20,8.07,H
2023.11.03 21,7.0848,H
2023.11.03 22,7.3695,H
2023.11.03 23,8.2358,H
2023.11.04 00,8.4677,H
2023.11.04 01,8.6665,H
2023.11.04 02,8.65,H
2023.11.04 03,8.683,H
2023.11.04 04,8.6168,H
2023.11.04 05,8.8645,H
2023.11.04 06,9.3087,H
2023.11.04 07,9.5218,H
2023.11.04 08,10.8252,H
2023.11.04 09,11.8145,H
2023.11.04 10,11.1527,H
2023.11.04 11,10.9087,H
2023.11.04 12,11.0387,H
2023.11.04 13,11.4277,H
2023.11.04 14,11.7347,H
2023.11.04 15,12.7983,H
2023.11.04 16,12.0735,H
2023.11.04 17,13.023,H
2023.11.04 18,12.9267,H
2023.11.04 19,12.2672,H
2023.11.04 20,12.444,H
2023.11.04 21,10.8272,H
2023.11.04 22,11.5083,H
2023.11.04 23,12.2512,H
2023.11.05 00,12.557,H
2023.11.05 01,12.862,H
2023.11.05 02,13.632,H
2023.11.05 03,13.728,H
2023.11.05 04,13.2628,H
2023.11.05 05,12.074,H
2023.11.05 06,12.155,H
2023.11.05 07,12.1062,H
2023.11.05 08,11.2335,H
2023.11.05 09,11.2173,H
2023.11.05 10,11.2982,H
2023.11.05 11,12.5245,H
2023.11.05 12,12.7498,H
2023.11.05 13,12.959,H
2023.11.05 14,13.1992,H
2023.11.05 15,13.2792,H
2023.11.05 16,12.5247,H
2023.11.05 17,11.8965,H
2023.11.05 18,11.4438,H
2023.11.05 19,11.9772,H
2023.11.05 20,12.219,H
2023.11.05 21,11.8157,H
